5   -1.6122511762126503   -0.11280183494091034
10   -1.6110561079156256   -0.11278940737247467
15   -1.6105613307789142   -0.1128002405166626
20   -1.611410143058011   -0.11280511319637299
25   -1.6114193943328092   -0.11280502378940582
30   -1.611307134184676   -0.11280152201652527
35   -1.6107694045451337   -0.11279316246509552
40   -1.6108384901865647   -0.11249309778213501
45   -1.6103895336876177   -0.11250145733356476
50   -1.6103657489967964   -0.11248092353343964
55   -1.6103623333878219   -0.11247892677783966
60   -1.610856568853206   -0.11247663199901581
65   -1.6111958265099289   -0.11241796612739563
70   -1.610732441259801   -0.11241321265697479
75   -1.6125640816491262   -0.11242106556892395
80   -1.6134786697309984   -0.11242182552814484
85   -1.613369062841364   -0.112494558095932
90   -1.6135578236619899   -0.11254745721817017
95   -1.6140665453553114   -0.11253625154495239
100   -1.6145396640620702   -0.11253133416175842
105   -1.6145874934880073   -0.11252209544181824
110   -1.6139154389635175   -0.11252686381340027
115   -1.6141279054020021   -0.11253181099891663
120   -1.6138427961582462   -0.11253875494003296
125   -1.6142556328364401   -0.1125371903181076
130   -1.6142286083956208   -0.11252976953983307
135   -1.6144065354004598   -0.11251695454120636
140   -1.6152261856661203   -0.11251531541347504
145   -1.61536198191773   -0.11248531937599182
150   -1.615177222758054   -0.11249560117721558
155   -1.6142999261048039   -0.1125287264585495
160   -1.614702109918135   -0.11243687570095062
165   -1.6159660284540942   -0.11239665746688843
170   -1.6163070796221886   -0.1123865395784378
175   -1.6168768523693884   -0.11237004399299622
180   -1.617249597430899   -0.11236880719661713
185   -1.6173619781008937   -0.11237750947475433
190   -1.616286659070068   -0.11239087581634521
195   -1.6159175391140694   -0.11239399015903473
200   -1.615950728799774   -0.11229586601257324
205   -1.6155683210848366   -0.11229360103607178
210   -1.615913869632121   -0.11234357953071594
215   -1.6155521841365723   -0.11251913011074066
220   -1.6138494371707648   -0.11255322396755219
225   -1.6139040491028427   -0.1125531941652298
230   -1.6140807320520587   -0.11244247853755951
235   -1.613990491214674   -0.11244469881057739
240   -1.6139066968244573   -0.11241674423217773
245   -1.6138027467876672   -0.11277414858341217
250   -1.6133874641600583   -0.11277301609516144
255   -1.61238512676549   -0.11277599632740021
260   -1.6120968725715183   -0.112769216299057
265   -1.6118708076945747   -0.11276234686374664
270   -1.6114360995126291   -0.11276215314865112
275   -1.6114083748967245   -0.11276210844516754
280   -1.6109911986609873   -0.11275830864906311
285   -1.6105865453543555   -0.11275476217269897
290   -1.610543204881909   -0.11274942755699158
295   -1.6123518526535519   -0.11270184814929962
300   -1.6120742291421564   -0.11272205412387848
305   -1.612331754018186   -0.11271977424621582
310   -1.6134373492036451   -0.11272485554218292
315   -1.6134373492036451   -0.11272485554218292
320   -1.6131755800855818   -0.11272484064102173
325   -1.6137374552944717   -0.11272783577442169
330   -1.6142481123576562   -0.1127258688211441
335   -1.614766129310601   -0.11272870004177094
340   -1.614357491372032   -0.1127191036939621
345   -1.6147191623819197   -0.1127268373966217
350   -1.6149364381325653   -0.11272911727428436
355   -1.6149364381325653   -0.11272911727428436
360   -1.615065615976294   -0.11272591352462769
365   -1.614496774495314   -0.11272470653057098
370   -1.6146155167386427   -0.11272524297237396
375   -1.6144171567590393   -0.11272549629211426
380   -1.6145364299135359   -0.11272919178009033
385   -1.613976049315301   -0.11280332505702972
390   -1.613921972467334   -0.11280569434165955
395   -1.6141529448995187   -0.11281000077724457
400   -1.6140160324831256   -0.1128489077091217
405   -1.6139928307840765   -0.11284792423248291
410   -1.6139768248265847   -0.11285242438316345
415   -1.6142493604328012   -0.11285719275474548
420   -1.6148531368690504   -0.11286824941635132
425   -1.6151083180860253   -0.11285477876663208
430   -1.6149619024496729   -0.11286377906799316
435   -1.6144176008274909   -0.11286251246929169
440   -1.6149811059112977   -0.11275425553321838
445   -1.6140822359003353   -0.11275817453861237
450   -1.615233172087251   -0.11276145279407501
455   -1.61516538166927   -0.11276139318943024
460   -1.6136984612889869   -0.11274044215679169
465   -1.6139533194626563   -0.11293621361255646
470   -1.6137441248040942   -0.11293411254882812
475   -1.6136309749529256   -0.11292335391044617
480   -1.614077878301008   -0.11294956505298615
485   -1.613972608372626   -0.11295342445373535
490   -1.614607153576789   -0.11297613382339478
495   -1.6155071533972631   -0.11299093067646027
500   -1.6158037261818814   -0.11298109591007233
505   -1.616055616426235   -0.11297668516635895
510   -1.6147789986939072   -0.1130436509847641
515   -1.6147966086297874   -0.1134842038154602
520   -1.614888834018097   -0.11348681151866913
525   -1.6152960361968298   -0.11340092122554779
530   -1.6152578484082327   -0.11333712935447693
535   -1.6154389424936988   -0.11334031820297241
540   -1.615591820309176   -0.11331869661808014
545   -1.6157535808350247   -0.11331725120544434
550   -1.6160569337108233   -0.11291235685348511
555   -1.6159648590681293   -0.11271826922893524
560   -1.6153091125873345   -0.11274127662181854
565   -1.6152580434332564   -0.11307387053966522
570   -1.6152552955312915   -0.11299142241477966
575   -1.6148484850763454   -0.11298501491546631
580   -1.6143900639661437   -0.11298197507858276
585   -1.614968016979251   -0.11298015713691711
590   -1.6138690810589424   -0.11297595500946045
595   -1.6144065617852843   -0.11296732723712921
600   -1.614408724609694   -0.11295545101165771
605   -1.6145240611630616   -0.11294171214103699
610   -1.6142899572866103   -0.11293835937976837
615   -1.6136917728844364   -0.11289076507091522
620   -1.6133411839720684   -0.11295163631439209
625   -1.6133887829607763   -0.11295592784881592
630   -1.6125649305446328   -0.11295382678508759
635   -1.612856910273047   -0.113045334815979
640   -1.612773642013059   -0.11311168968677521
645   -1.612263049260538   -0.11311370134353638
650   -1.612311285416137   -0.11311319470405579
655   -1.6126042390489816   -0.11311130225658417
660   -1.6128856076860485   -0.1131182461977005
665   -1.6130571920031196   -0.11312279105186462
670   -1.613815629852591   -0.11312788724899292
675   -1.6138775992662648   -0.11311838030815125
680   -1.6142440517375651   -0.11338828504085541
685   -1.6144194380843744   -0.11338160932064056
690   -1.6144194380843744   -0.11338160932064056
695   -1.6139114882016359   -0.11338379979133606
700   -1.613635475849251   -0.11338470876216888
705   -1.6129532031962253   -0.1133832335472107
710   -1.6128675692438725   -0.11336036026477814
715   -1.6125550843316192   -0.11338275671005249
720   -1.6128446174895754   -0.11337970197200775
725   -1.6122164909337948   -0.11338840425014496
730   -1.6121479675417483   -0.11339516937732697
735   -1.612183395846234   -0.11339615285396576
740   -1.6124177206477563   -0.11340224742889404
745   -1.6126977960151694   -0.11340785026550293
750   -1.6130378047113485   -0.11341291666030884
755   -1.6130378047113485   -0.11341291666030884
760   -1.6130378047113485   -0.11341291666030884
765   -1.613009401900826   -0.11340945959091187
770   -1.6133176354333432   -0.11341431736946106
775   -1.6139634148696729   -0.11340872943401337
780   -1.6141887808158808   -0.11316938698291779
785   -1.6142976829534548   -0.11316730082035065
790   -1.6139397240076867   -0.1132064163684845
795   -1.6139913073687362   -0.11320611834526062
800   -1.6134311489846298   -0.11320763826370239
805   -1.6141806974213135   -0.11312778294086456
810   -1.6153749899225556   -0.11286813020706177
815   -1.6157815303740384   -0.11320358514785767
820   -1.6156367816095254   -0.1133202612400055
825   -1.6156693515088   -0.11332190036773682
830   -1.6156580899345314   -0.11331716179847717
835   -1.6149406355952967   -0.1129923015832901
840   -1.6150902802199547   -0.11293430626392365
845   -1.6159752015451883   -0.11296384036540985
850   -1.6167108179242988   -0.11296288669109344
855   -1.6163243030620957   -0.11318591237068176
860   -1.6161733330292916   -0.1131894588470459
865   -1.6160167835591257   -0.11319990456104279
870   -1.6161714032491812   -0.11319074034690857
875   -1.6159093300593461   -0.11300574243068695
880   -1.6155143808932526   -0.11301027238368988
885   -1.6154662512471365   -0.11301237344741821
890   -1.615688698422488   -0.11301232874393463
895   -1.6156049096107714   -0.11301127076148987
900   -1.6157996707281272   -0.1130216121673584
905   -1.6160251305792666   -0.11306057870388031
910   -1.6165784132416137   -0.11306190490722656
915   -1.6163690285687298   -0.11307202279567719
920   -1.6169236707882777   -0.11307279765605927
925   -1.6165628592463421   -0.11312414705753326
930   -1.6165002853241734   -0.11303941905498505
935   -1.6169512538387294   -0.11304709315299988
