 Number of water molecules:
          32

 Atomic and electronic energies:
    -0.46191699    -0.04701013

 Atomic coordinates:
  1    -3.78324980     6.88411752     0.66525215
  2    -3.40306578     6.85589045    -1.21648915
  3    -5.46780822     5.94649363     0.73527990
  4     1.69948208     7.38803877    -5.52250127
  5     2.42672283     6.22879952    -6.80943040
  6     2.60732294     6.98474216    -3.84364305
  7     2.45170934     0.74330120    -7.88448519
  8     3.87641926     1.26424801    -6.65672478
  9     0.85242439     1.10243097    -6.92799513
 10    -2.87044195     2.02533236     3.54536565
 11    -1.73221236     0.93204630     2.51730517
 12    -2.30315514     3.80593926     3.04336544
 13    -2.04939428    -3.82083382    -4.38549000
 14    -0.11286578    -4.06717321    -4.19613759
 15    -2.27834789    -1.95890154    -4.53464317
 16     0.52899283     0.28695475     7.24877241
 17    -0.57734222     1.26806150     5.95441220
 18    -0.30476237    -1.46736534     7.43069950
 19    -4.74924938    -5.74806593    -0.33155443
 20    -3.53636387    -5.17578416    -1.72040529
 21    -6.46601513    -4.97418672    -0.71233040
 22    -5.91435519    -1.40265993     6.26368591
 23    -4.79962921    -0.01914085     5.52607972
 24    -4.75505546    -2.77837315     6.80506321
 25    -7.09825860     5.24340576    -7.55523964
 26    -7.38569765     3.96215283    -6.11686243
 27    -7.55422968     4.29232692    -9.14669712
 28     6.56638195    -6.79267551     0.37078316
 29     5.03414812    -7.69973626    -0.43813774
 30     6.26127272    -6.77115762     2.27874345
 31    -1.64655591     1.33791652    -4.22171005
 32    -0.68888544     0.91700758    -2.63747280
 33    -2.09844169     3.19916755    -4.09346521
 34     6.75919021     4.79514234     4.71908197
 35     5.87252805     6.35936825     4.13459047
 36     6.00702604     4.30791749     6.42587935
 37     6.59366059    -2.05609655    -1.39542620
 38     7.19754962    -0.96794813     0.06373005
 39     6.67003653    -3.86476073    -0.74755881
 40    -0.77785117    -6.72647959     2.78950885
 41    -2.49136468    -6.22126269     2.00243817
 42     0.15341042    -7.46387608     1.28098880
 43     5.93916962     2.21836462    -4.49065792
 44     6.51643774     0.71619282    -3.45801503
 45     5.41532292     3.58366056    -3.26833418
 46    -7.33698285     3.02972489     1.09683996
 47    -5.73096618     2.42886564     1.99491839
 48    -8.79829943     2.15529765     1.99895378
 49    -9.05664230    -2.96975841    -1.83367503
 50    -9.40488403    -2.26888975    -0.06621764
 51    -8.73387622    -1.45252440    -3.00517996
 52    -1.39628533    -4.47822321     7.32239746
 53    -1.18591766    -5.29909078     5.58278703
 54    -0.38734354    -5.54559979     8.50940412
 55     8.56297418     0.67143120     2.40208909
 56     7.75909626     2.27232284     3.06368806
 57    10.40728606     0.77521238     2.83882171
 58     3.92549694     8.84749358     2.74677073
 59     2.09608880     8.83913691     3.41317941
 60     4.42776765    10.64612835     2.75663854
 61    -9.94786600    -1.02633835     3.34647601
 62   -11.33267107    -1.87011873     4.34934212
 63    -8.38693851    -1.17698334     4.45426488
 64    -3.16166151     6.41472456    -4.25414078
 65    -4.51168501     6.57195111    -5.65725156
 66    -1.49615153     7.09275717    -4.95449170
 67     4.27391321    -3.84441691    -9.36492694
 68     3.38502310    -2.18151341    -9.06584315
 69     5.74164127    -3.45423176   -10.46939697
 70    -7.24608793     1.61959490    -3.78605417
 71    -5.40888429     1.14889504    -3.98415301
 72    -7.35778996     2.38229987    -2.05594244
 73     1.69525373    -8.27746365    -1.49615910
 74     0.29534251    -9.09008988    -2.53787853
 75     2.18975710    -6.74210943    -2.55528529
 76     3.80763540     5.65288869    -1.26604213
 77     3.98024362     6.82167844     0.23330398
 78     2.87585400     4.10425986    -0.65008440
 79    -2.18657111    -8.97352550    -4.98116466
 80    -2.18164448    -7.06127082    -5.05904114
 81    -4.01603681    -9.52037414    -4.92635741
 82     5.32278532    -1.77930826     6.01309970
 83     6.48514395    -0.96593190     4.69500854
 84     3.66040373    -0.87828524     5.81948287
