 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28435223    -0.02325899

 Atomic coordinates:
  1    -4.69633038     6.06491740     3.23679557
  2    -3.70335671     5.93729695     1.60448923
  3    -5.68596024     7.66341741     3.05918895
  4     3.18740310    -1.32422668    -9.15635782
  5     4.05591755    -0.23716689    -7.83569515
  6     1.30324285    -0.93841566    -9.06813675
  7    -1.08084576     0.74847791     0.79124746
  8    -2.22332368    -0.64540921     0.10958052
  9    -1.66411662     2.40199279     0.01438600
 10    -1.18296360    -3.91709746    -4.65920210
 11     0.75432008    -4.19131303    -4.61568335
 12    -1.53480985    -2.64812031    -6.07176107
 13    -0.32423202     0.05783402     5.82139685
 14    -0.58084740     0.18499160     3.91371622
 15    -1.67907158    -1.09229737     6.53360094
 16    -4.01082797    -3.23984203    -0.52001506
 17    -5.70126458    -2.34499468    -0.96933643
 18    -3.20921063    -3.70977564    -2.20014265
 19    -1.89536849    -0.08440075    -8.10254642
 20    -2.12454524     1.65191422    -7.22599824
 21    -3.21224021    -0.18117936    -9.42816829
 22     6.26052425    -4.28333843     0.00392495
 23     5.31363504    -4.60195383    -1.61938606
 24     4.96106116    -4.25660744     1.37587066
 25    -2.04104810    -6.33485864     3.04995737
 26    -2.85204913    -5.18783625     1.70605373
 27    -1.68226059    -7.98023555     2.16922197
 28     5.55007353     0.76015913    -5.07138196
 29     7.29456021     0.59136236    -4.26771480
 30     4.55216656     1.72530353    -3.73172702
 31    -6.88320663     1.45909749     4.04123452
 32    -6.05452488     3.12917110     3.80202823
 33    -5.79835048     0.48716608     5.26755487
 34    -3.86988414    -3.41758301     6.79835942
 35    -3.13875771    -4.43455246     5.33387893
 36    -5.06957504    -4.48054055     7.83899456
 37     8.36102855     0.41639436    -0.31420248
 38     6.65975288     1.32428076    -0.25535143
 39     7.93186499    -1.42306161    -0.01494059
 40     2.82459501     7.07753305     1.83229372
 41     1.90386296     6.34947839     3.38225543
 42     3.68293732     8.62165202     2.51874279
 43    -1.82026672     5.59871136    -0.85875644
 44    -0.07071859     6.25750247    -0.53535276
 45    -2.46429431     6.45710066    -2.42087552
 46    -7.90840818    -0.04456144    -0.81117963
 47    -8.52563792     1.46410232    -1.81827952
 48    -7.76334250     0.51404042     1.05214965
 49     3.74359599     2.60125584    -0.53181129
 50     3.65680984     4.32104873     0.32730915
 51     2.20046311     1.73113650     0.15851407
 52     2.56974300    -3.77492549     3.70780726
 53     0.89165917    -4.74529073     3.48511558
 54     2.09405069    -2.12107881     4.55401790
 55     4.01291147    -4.31753220    -4.61283963
 56     4.53564813    -2.44744345    -4.58536494
 57     4.39862148    -4.96132184    -6.35861018
 58    -0.12767413     5.47441547     5.58440193
 59     0.05863232     3.70633461     6.23450004
 60    -1.99693413     5.65036918     4.99418036

 Atomic and electronic forces:
  1    -0.00347715    -0.00011657     0.00299985     0.00111060    -0.00179842     0.00788728
  2     0.00876398    -0.00566859    -0.00604486    -0.00124434     0.00110466    -0.00438156
  3    -0.00615037     0.00558423     0.00573342    -0.00007073     0.00018626    -0.00409765
  4    -0.01144362     0.00112296    -0.00339529     0.00354584    -0.00335562    -0.00127610
  5     0.00323007    -0.00035950     0.00039711    -0.00208643     0.00159101     0.00041506
  6     0.00862858    -0.00113811     0.00095981    -0.00202295     0.00229774     0.00088504
  7     0.00437825     0.00152466     0.00206263     0.00291081    -0.00421306     0.00455586
  8    -0.00028089    -0.00263890     0.00163050    -0.00106644     0.00249427    -0.00202743
  9    -0.00119875     0.00096026    -0.00014886    -0.00194224     0.00239185    -0.00311900
 10     0.01131994     0.00203905    -0.00258375     0.00207746    -0.00507755     0.00073197
 11    -0.01644275     0.00156932    -0.00054994    -0.00115323     0.00203974    -0.00028028
 12     0.00510277    -0.00421868     0.00305833    -0.00135767     0.00315136    -0.00004275
 13     0.00916409     0.01337810    -0.00268110     0.00129582    -0.00182694     0.00284986
 14    -0.00375961     0.00000725     0.00117853    -0.00085949     0.00124173    -0.00168660
 15    -0.00475854    -0.00670978     0.00003515    -0.00042535     0.00091851    -0.00132003
 16    -0.01787742     0.00668146     0.00165582     0.00073111    -0.00476525     0.00264401
 17     0.01316177    -0.00674036     0.00852924     0.00003399     0.00282782    -0.00159094
 18     0.00717174    -0.00310154    -0.00811254    -0.00057936     0.00259426    -0.00098771
 19     0.00533039     0.03238241     0.02578562     0.00460697    -0.00846567    -0.00244068
 20     0.00589246    -0.02888216    -0.01363745    -0.00289930     0.00453706     0.00119889
 21    -0.01107786    -0.00377895    -0.01376261    -0.00141646     0.00386659     0.00186058
 22     0.01295423     0.00271698    -0.00612034     0.00177182    -0.00173494     0.00089796
 23    -0.00162080    -0.00324742    -0.00713393    -0.00096190     0.00104608    -0.00038942
 24    -0.01092670     0.00004432     0.01711497    -0.00083448     0.00091720    -0.00058531
 25    -0.00039468     0.00703455    -0.00652801     0.00062164    -0.00234981     0.00157407
 26     0.00025246    -0.00215355     0.00104029    -0.00033917     0.00151168    -0.00095426
 27     0.00023569    -0.00158418     0.00115799    -0.00029062     0.00111644    -0.00060545
 28     0.00217884     0.00053703     0.01023407     0.00418385    -0.00245130     0.00033150
 29    -0.00334708    -0.00000789    -0.00490326    -0.00169288     0.00088703    -0.00021801
 30     0.00143296    -0.00109734    -0.00067088    -0.00248252     0.00137058    -0.00056818
 31    -0.00660388    -0.02055692    -0.00081933    -0.00050374    -0.00299874     0.00478182
 32     0.00851824     0.02209009    -0.00006031     0.00005737     0.00142250    -0.00297156
 33    -0.00263784    -0.00280789     0.00040924     0.00000337     0.00123586    -0.00192496
