 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28181001    -0.02557297

 Atomic coordinates:
  1    -4.45990932     6.13481211     3.47147506
  2    -3.48469872     5.87930801     1.79791991
  3    -5.87933439     7.38480082     3.09210500
  4     3.14908929    -1.25589323    -9.01940672
  5     4.10484569    -0.01267071    -7.93018769
  6     1.26044789    -0.96840473    -8.71471608
  7    -1.21642097     0.87142046     0.95638382
  8    -2.46976208    -0.42072777     0.23581231
  9    -1.64433387     2.47777632    -0.04030749
 10    -1.50601473    -4.29736954    -4.51729857
 11     0.40085466    -4.45621584    -4.24357704
 12    -1.75921968    -3.04963401    -6.01370163
 13    -0.20513654     0.27617499     5.98197344
 14    -0.49753273     0.36227945     4.05737026
 15    -1.34204027    -1.16773295     6.59148165
 16    -4.25617756    -2.90968454    -0.58680429
 17    -5.82218808    -1.84517396    -1.03018665
 18    -3.51237321    -3.51141110    -2.26859849
 19    -1.89606435    -0.55367285    -7.87189219
 20    -2.28097884     1.05202318    -6.93751852
 21    -3.01250664    -0.55242583    -9.45555191
 22     6.38546984    -4.27649952     0.24313476
 23     5.25866367    -4.61739773    -1.28089843
 24     5.11524463    -3.99553027     1.71764916
 25    -1.65394130    -6.14572276     2.47027455
 26    -2.82702037    -5.10893498     1.35731439
 27    -1.07435182    -7.62849516     1.42899925
 28     5.48526157     0.73166991    -4.75600548
 29     7.23956964     0.67332042    -3.98287024
 30     4.44066969     1.74496025    -3.48686801
 31    -6.91548118     1.44914095     3.54922887
 32    -5.99054796     3.11744870     3.62513767
 33    -5.72130757     0.25762081     4.45321779
 34    -3.52927920    -3.76001856     6.55907450
 35    -2.83050181    -4.74292924     5.04588123
 36    -4.91838076    -4.69335284     7.35162517
 37     8.52546900     0.28205809    -0.58458759
 38     6.94817553     1.21296171    -0.13737462
 39     8.08670922    -1.54967240    -0.26071457
 40     2.53922101     7.15589718     1.61602690
 41     1.75293154     6.65499596     3.33504359
 42     3.81038865     8.50913374     1.98391395
 43    -2.01836824     5.50775543    -0.86919005
 44    -0.35509415     6.39190009    -0.53019442
 45    -2.56854137     6.04448024    -2.65707075
 46    -8.14281224     0.22227314    -1.32442412
 47    -8.72468939     1.77714145    -2.26159663
 48    -7.99382313     0.72161628     0.54794999
 49     3.69445308     2.51762494    -0.24012083
 50     3.43563979     4.28763584     0.45504379
 51     2.12738180     1.53300578     0.27250813
 52     2.67333681    -3.70516054     3.94226147
 53     1.10466409    -4.69422499     3.44608904
 54     2.12712218    -2.21710764     4.96585642
 55     3.74049205    -4.07440754    -4.54314840
 56     4.53482474    -2.35174250    -4.38903533
 57     3.66927194    -4.34538473    -6.42799325
 58     0.27845703     5.35500064     5.82352220
 59     0.25138084     3.45219295     6.27942903
 60    -1.50419051     5.86146871     5.28683050

 Atomic and electronic forces:
  1    -0.00735242     0.00655864    -0.01299372     0.00113966    -0.00087024     0.00773329
  2    -0.00570841     0.00181175     0.00955389    -0.00122067     0.00060052    -0.00445877
  3     0.01211366    -0.00904755     0.00542752     0.00002536    -0.00011468    -0.00408311
  4    -0.01462481     0.00029777    -0.00539572     0.00414765    -0.00367426    -0.00141747
  5     0.00314906    -0.00107062     0.00424879    -0.00243372     0.00164657     0.00049211
  6     0.01173051    -0.00196591    -0.00091754    -0.00239190     0.00260376     0.00093422
  7    -0.00795708     0.00198877    -0.01284458     0.00300584    -0.00413065     0.00549899
  8     0.00671695    -0.00698457     0.00866778    -0.00106635     0.00262714    -0.00256147
  9     0.00519430     0.00080309     0.01039252    -0.00208282     0.00225341    -0.00373013
 10    -0.00118829     0.01066076    -0.01231097     0.00202035    -0.00556616     0.00097315
 11    -0.00374628     0.00101596    -0.00338657    -0.00119939     0.00226361    -0.00043228
 12     0.00741496    -0.01360973     0.01557430    -0.00135236     0.00348225    -0.00011661
 13    -0.00770294    -0.00847666    -0.01132232     0.00132032    -0.00163600     0.00308235
 14     0.00157317     0.00291105     0.00898375    -0.00088717     0.00114505    -0.00187577
 15     0.00213323     0.00439582     0.00123273    -0.00044561     0.00085750    -0.00138915
 16    -0.00582260     0.00586838     0.00115884     0.00058132    -0.00539861     0.00338798
 17     0.00078674    -0.00671655     0.00132456     0.00022288     0.00318838    -0.00207805
 18     0.00280263    -0.00327019    -0.00082859    -0.00053352     0.00299277    -0.00126920
 19    -0.01337913     0.00446726    -0.01900091     0.00490182    -0.00947716    -0.00234864
 20     0.00039719     0.00100937     0.00142849    -0.00292841     0.00519478     0.00098719
 21     0.01129609    -0.00255104     0.01377708    -0.00154767     0.00415996     0.00202164
 22    -0.02841621     0.00479989     0.00944551     0.00188798    -0.00173944     0.00103935
 23     0.00842206    -0.00139568     0.00122832    -0.00103848     0.00108777    -0.00048496
 24     0.01710409    -0.00531527    -0.01026606    -0.00090064     0.00090866    -0.00068597
 25     0.00232424    -0.00298308     0.00401729     0.00076167    -0.00259151     0.00179952
 26    -0.00235428     0.00426707    -0.00647847    -0.00036291     0.00166432    -0.00110767
 27    -0.00090096    -0.00006425    -0.00055663    -0.00038275     0.00125357    -0.00068918
 28    -0.00727434     0.00783682    -0.00300444     0.00467680    -0.00250106     0.00058544
 29     0.00244103    -0.00110501     0.00202848    -0.00186643     0.00087350    -0.00031589
 30     0.00603746    -0.00406189     0.00055750    -0.00278658     0.00136419    -0.00077673
 31     0.01148774    -0.00517841     0.00021327    -0.00071560    -0.00306918     0.00541469
 32    -0.00181939     0.00966067     0.00130973     0.00009622     0.00127899    -0.00323049
 33    -0.00853889    -0.00347598    -0.00112644     0.00003641     0.00135189    -0.00219031
 34     0.02154508     0.02229560    -0.01274164     0.00034408    -0.00186937     0.00228666
 35    -0.00505123    -0.00375712     0.00657634    -0.00024895     0.00109309    -0.00108832
 36    -0.01572402    -0.01596986     0.00681105    -0.00004055     0.00084871    -0.00101028
 37     0.01122843     0.00121079    -0.00611240     0.00266322    -0.00121963     0.00107079
 38    -0.01161399     0.01118775     0.00541752    -0.00158260     0.00070185    -0.00078442
 39     0.00283047    -0.01113313     0.00336377    -0.00117430     0.00071174    -0.00051759
 40    -0.01158817    -0.00426066     0.00334325     0.00443777     0.00007796     0.00446732
 41     0.00636181     0.00034165    -0.00574442    -0.00166659     0.00008838    -0.00222874
 42     0.00359186     0.00283122     0.00249736    -0.00193291    -0.00031458    -0.00172090
 43    -0.01210656     0.00779113    -0.03168946     0.00624160    -0.00209149     0.01092104
 44     0.00751765     0.00195501     0.00483289    -0.00324640     0.00023338    -0.00395010
 45     0.00773623    -0.00520437     0.02225648    -0.00335451     0.00028183    -0.00479575
 46     0.00254085     0.01211774     0.00158284    -0.00307098    -0.00723374     0.00554590
 47    -0.00123795    -0.00668465     0.00397159     0.00259572     0.00368496    -0.00292286
 48    -0.00168966    -0.00405376    -0.00389305     0.00108954     0.00265225    -0.00292908
 49    -0.00348680    -0.00379697    -0.00550504     0.00460115    -0.00210768     0.00316387
 50     0.00129717     0.00421001     0.00331163    -0.00238043     0.00066814    -0.00187148
 51     0.00084445    -0.00100428     0.00293750    -0.00210880     0.00143202    -0.00192023
 52     0.00882100    -0.00999431    -0.01339486     0.00144537    -0.00185394     0.00183805
 53    -0.00064582     0.00089012     0.00253449    -0.00062304     0.00108492    -0.00093854
 54    -0.00435826     0.00930291     0.00854846    -0.00073373     0.00086787    -0.00109919
 55    -0.00797360    -0.01258980     0.00435785     0.00269433    -0.00310720     0.00049517
 56     0.00591374     0.01246914     0.00180863    -0.00169446     0.00151091    -0.00030742
 57     0.00110238    -0.00204726    -0.00389162    -0.00133537     0.00157759     0.00003271
 58    -0.00276398    -0.00337642    -0.00341981     0.00193261    -0.00056344     0.00401536
 59    -0.00262929     0.01415150    -0.00398027    -0.00082735     0.00050048    -0.00180231
 60     0.00319913    -0.00796266     0.00608350    -0.00089696     0.00027297    -0.00251521
