 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28263455    -0.02088636

 Atomic coordinates:
  1    -4.64349512     6.08975927     3.38233446
  2    -3.62058615     5.66734079     1.79512142
  3    -5.42960619     7.73495333     2.98135082
  4     3.31551748    -1.39292630    -9.36744772
  5     4.03020030    -0.22622128    -8.06491880
  6     1.43412868    -1.08083340    -9.35042693
  7    -1.15502292     0.78203144     1.11028710
  8    -2.14464381    -0.71209858     0.38629679
  9    -1.90853161     2.35118474     0.29051559
 10    -1.52590345    -4.29463794    -4.66020685
 11     0.25107752    -4.82633071    -4.21975830
 12    -1.47880780    -3.09069273    -6.15127222
 13    -0.04007045     0.18750445     6.05005067
 14    -0.55979932     0.35178354     4.19269071
 15    -1.28949648    -1.09226064     6.76395567
 16    -4.10484397    -3.04265728    -0.55530452
 17    -5.71509060    -1.99565744    -0.92692682
 18    -3.32354446    -3.61272205    -2.24339489
 19    -1.90165985    -0.26835935    -8.14447874
 20    -2.29616513     0.88509647    -6.67286288
 21    -2.74706318     0.40314507    -9.71027129
 22     6.22454990    -4.41834612     0.15341273
 23     5.19406140    -4.68500635    -1.45440240
 24     5.02823880    -4.14358006     1.59767989
 25    -1.87095075    -6.23897433     2.72865425
 26    -2.68672978    -4.99194140     1.53050515
 27    -1.60249849    -7.77549811     1.68406011
 28     5.55216213     0.75756606    -4.97543015
 29     7.22765845     0.91168264    -4.08405611
 30     4.36362045     1.65099691    -3.77234545
 31    -6.98669809     1.56741624     3.60033687
 32    -6.23943664     3.31789749     3.70848841
 33    -6.08898848     0.49842607     4.87416981
 34    -3.56087512    -3.61209179     6.85366093
 35    -3.10449373    -4.65807825     5.30265569
 36    -4.83743631    -4.58159136     7.90079041
 37     8.32949810     0.24695704    -0.62860550
 38     6.81489824     1.22170285    -0.08381679
 39     7.99680256    -1.58414186    -0.10362460
 40     2.38395582     7.16557952     1.80929585
 41     1.60560570     6.42688719     3.38226330
 42     3.06577119     8.89498903     2.17854038
 43    -1.80743936     5.52352174    -0.74601419
 44    -0.09208582     6.32109543    -0.31790527
 45    -2.29892812     6.19123401    -2.47547291
 46    -7.93687900     0.22015429    -1.23276103
 47    -8.97562794     1.51657940    -2.13123684
 48    -7.74953408     0.81223233     0.61490682
 49     3.65114230     2.61043883    -0.31834490
 50     3.45159353     4.43386311     0.34276918
 51     2.02750743     1.75898039     0.28510014
 52     2.73649142    -3.69532409     3.86322877
 53     1.09036051    -4.67508695     3.62952407
 54     2.30242430    -2.18657289     5.03061761
 55     3.97462113    -4.11219689    -4.54084404
 56     4.57963847    -2.31531018    -4.38452246
 57     4.31580760    -4.57234454    -6.33982457
 58     0.07101320     5.42947326     5.76565201
 59     0.17984881     3.57705849     6.14304178
 60    -1.84069724     5.67246357     5.57971892

 Atomic and electronic forces:
  1     0.00659027    -0.01310309    -0.00282066     0.00077356    -0.00229708     0.00734209
  2     0.00323642    -0.00084380     0.00323570    -0.00094793     0.00147842    -0.00397207
  3    -0.01030021     0.01711069     0.00269112    -0.00001388     0.00051332    -0.00395733
  4    -0.01160498    -0.00345820    -0.00707619     0.00318277    -0.00333752    -0.00131030
  5     0.01286726     0.00519730     0.00933952    -0.00196084     0.00166490     0.00048598
  6    -0.00014863    -0.00304067    -0.00074102    -0.00171472     0.00221915     0.00089245
  7    -0.00220807    -0.00053004    -0.00294913     0.00233410    -0.00413933     0.00430220
  8    -0.00000178    -0.00077828     0.00291727    -0.00081237     0.00235035    -0.00182807
  9     0.00428399     0.00036832     0.00177682    -0.00145171     0.00244602    -0.00294736
 10    -0.00878341     0.00086745     0.00401605     0.00143287    -0.00476178     0.00056560
 11     0.00719583     0.00347791    -0.00633471    -0.00083413     0.00193739    -0.00028103
 12     0.00438382    -0.00289396    -0.00081588    -0.00096806     0.00284096     0.00003492
 13    -0.00869505     0.00015710    -0.00383169     0.00119246    -0.00183677     0.00269259
 14     0.00578302     0.00191208    -0.00035702    -0.00074700     0.00124436    -0.00161115
 15     0.00115845    -0.00161475     0.00386894    -0.00039100     0.00090843    -0.00121996
 16    -0.00282013     0.00523599     0.00262912     0.00041820    -0.00463610     0.00241192
 17     0.00926058    -0.00894786    -0.00299876     0.00017492     0.00269951    -0.00145191
 18    -0.00606134     0.00200671    -0.00006130    -0.00038546     0.00250111    -0.00087142
 19     0.00312859     0.00346686     0.00480477     0.00332911    -0.00801080    -0.00231569
 20    -0.00047574    -0.00356956    -0.00769906    -0.00185236     0.00459259     0.00064228
 21    -0.00086070    -0.00036730     0.00226869    -0.00123335     0.00357589     0.00195714
 22     0.01120498    -0.00139199    -0.01717474     0.00164659    -0.00177528     0.00086998
 23     0.00345029     0.00073319     0.00621268    -0.00088918     0.00107156    -0.00038233
 24    -0.01284741    -0.00007410     0.01277932    -0.00078364     0.00092600    -0.00057546
 25     0.00264747     0.00607848     0.00968332     0.00056085    -0.00236934     0.00145545
 26    -0.00778223     0.00935005    -0.00674130    -0.00029291     0.00150684    -0.00088633
 27     0.00367295    -0.01354124    -0.00346757    -0.00026389     0.00114018    -0.00055815
 28    -0.01330808     0.00602397    -0.00553133     0.00408300    -0.00266135     0.00032622
 29     0.01112282    -0.00480988     0.00321283    -0.00172532     0.00096512    -0.00023857
 30    -0.00074177     0.00068060     0.00323320    -0.00245501     0.00157173    -0.00055987
 31    -0.00672505    -0.00611167    -0.00759130    -0.00073370    -0.00328595     0.00452202
 32     0.00426922     0.00925759     0.00300489     0.00021867     0.00152819    -0.00278229
 33     0.00209559    -0.00439312     0.00483162     0.00011745     0.00134501    -0.00182545
 34    -0.00678561     0.00478550     0.00479913     0.00027463    -0.00183849     0.00197434
 35    -0.00017665    -0.00498361     0.00313055    -0.00017956     0.00104961    -0.00092209
 36     0.00819655     0.00202739    -0.00780905    -0.00003152     0.00080623    -0.00086318
 37     0.01698807    -0.01249810    -0.00197939     0.00250097    -0.00143441     0.00095826
