 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28731566    -0.02333381

 Atomic coordinates:
  1    -4.65689053     5.69349248     3.72700106
  2    -3.97817545     5.32075893     1.92011859
  3    -5.74297603     7.25496986     3.56042703
  4     3.10851808    -1.11563464    -9.08003635
  5     4.18455097    -0.16115166    -7.73030224
  6     1.35138801    -0.40397470    -8.91293771
  7    -0.76086139     0.35954688     0.45009765
  8    -1.84904890    -1.16442161    -0.02298094
  9    -1.67579055     1.88876207    -0.31959416
 10    -1.50232568    -3.48924591    -5.00071286
 11     0.37682986    -3.88985412    -4.88516083
 12    -1.63322982    -1.85886448    -6.01441891
 13     0.00738437     0.44230507     5.51741862
 14    -0.24654561     0.58645006     3.62812535
 15    -1.51769102    -0.43989821     6.25477054
 16    -3.98052873    -3.87484694    -0.56256822
 17    -5.42753163    -2.67591242    -0.93165515
 18    -3.13414247    -4.21294867    -2.25293573
 19    -1.78587823     0.91489262    -7.85091463
 20    -1.45925962     2.73728842    -7.45460373
 21    -3.49826580     0.85521106    -8.70359165
 22     6.24617733    -4.44376530     0.29287043
 23     5.16114800    -4.73547364    -1.24961866
 24     5.03001619    -4.03517666     1.75522149
 25    -2.20991234    -5.93094058     3.69779313
 26    -2.89537168    -5.24491726     2.07553141
 27    -2.10738239    -7.83602277     3.49158623
 28     5.76995493     0.59989778    -4.93733218
 29     7.49184226     0.01728906    -4.28594225
 30     5.08085475     1.67690056    -3.51939342
 31    -6.76848443     0.93697102     3.69247932
 32    -6.02016770     2.59405779     4.23687277
 33    -5.91007807    -0.40836913     4.75858023
 34    -4.13563982    -2.51564119     6.77999119
 35    -3.47663625    -3.92537824     5.62310931
 36    -4.68648783    -3.38486663     8.40760472
 37     8.81139948    -0.00723982    -0.48288442
 38     7.41013581     1.13911517     0.16913804
 39     8.15019457    -1.81643232    -0.09768012
 40     2.09357097     6.84328646     1.32594616
 41     1.45107310     6.67834237     3.12295882
 42     2.77678975     8.58935871     1.19882844
 43    -2.23456560     5.13632406    -0.92351034
 44    -0.61389497     5.95571529    -0.31910916
 45    -2.88580779     6.14795418    -2.41973208
 46    -7.52837233    -0.31422513    -1.22950449
 47    -8.06932012     1.20368844    -2.17479018
 48    -7.59956702     0.19989366     0.63038174
 49     3.85731660     2.32466602    -0.39925441
 50     3.29023716     4.02608935     0.24228460
 51     2.25226108     1.28393010    -0.40219777
 52     2.66167007    -3.60175972     3.84409468
 53     1.04863574    -4.57449129     3.59074580
 54     2.20273126    -1.89938042     4.61324958
 55     3.56515311    -4.10607761    -4.66912629
 56     4.34799622    -2.37253315    -4.38733914
 57     3.70769381    -4.25657592    -6.61041624
 58     0.10779873     5.61402885     5.91959878
 59     0.48946984     3.73886571     6.14042769
 60    -1.76875392     5.79237605     5.56956844

 Atomic and electronic forces:
  1     0.00491365     0.00295539    -0.02485923     0.00079097    -0.00297936     0.00710195
  2    -0.00514949     0.00243540     0.02165778    -0.00084083     0.00205667    -0.00390062
  3     0.00166731    -0.00426951     0.00362658     0.00010381     0.00092228    -0.00391799
  4     0.01539131     0.01553574     0.02120514     0.00295017    -0.00337767    -0.00123378
  5    -0.01000287    -0.01470676    -0.01942395    -0.00174667     0.00161814     0.00040621
  6    -0.00503012    -0.00055195    -0.00217737    -0.00170869     0.00227888     0.00084506
  7    -0.01545908     0.00217910    -0.00998013     0.00242215    -0.00445585     0.00332668
  8     0.00463393     0.00082678     0.00305600    -0.00082869     0.00231448    -0.00135989
  9     0.00622747    -0.00493221     0.00613969    -0.00153399     0.00285802    -0.00233517
 10    -0.00319968     0.00527219    -0.00005333     0.00156197    -0.00478690     0.00033043
 11     0.00140223    -0.00234993     0.00161116    -0.00090736     0.00197342    -0.00013757
 12     0.00066444    -0.00410636    -0.00022495    -0.00110949     0.00302940     0.00005371
 13     0.00799594     0.00944293     0.00956329     0.00132218    -0.00211973     0.00270294
 14    -0.00383181    -0.00307965    -0.00898240    -0.00085860     0.00141188    -0.00154403
 15    -0.00546253    -0.00472111    -0.00020133    -0.00043070     0.00104816    -0.00129497
 16     0.00971130    -0.00439887     0.00961353     0.00046528    -0.00402672     0.00167991
 17    -0.01023618     0.00423225    -0.00246928    -0.00000571     0.00244836    -0.00106104
 18     0.00151289     0.00101051    -0.00831045    -0.00038322     0.00214235    -0.00059811
 19    -0.00838356     0.00105631    -0.00266195     0.00400573    -0.00838292    -0.00233481
 20     0.00366847     0.00235640     0.00102963    -0.00277397     0.00419873     0.00144105
 21     0.00630799    -0.00395302     0.00123278    -0.00108345     0.00408968     0.00166962
 22    -0.00476599     0.00785353     0.00277335     0.00151905    -0.00174368     0.00076787
 23    -0.00035571    -0.00291681    -0.00062493    -0.00080186     0.00103391    -0.00033229
 24     0.00410700    -0.00551437    -0.00442291    -0.00073617     0.00091783    -0.00052146
 25     0.01208629    -0.02182839     0.02044703     0.00047748    -0.00221348     0.00139492
 26    -0.01070778     0.00891668    -0.02408535    -0.00024690     0.00137726    -0.00076024
 27    -0.00053460     0.01002724     0.00030487    -0.00019360     0.00098384    -0.00053710
 28     0.00732237    -0.00779850    -0.00440962     0.00354342    -0.00261934     0.00020025
 29    -0.00486293     0.00485633    -0.00150655    -0.00143228     0.00098310    -0.00013583
 30    -0.00221477     0.00369915     0.00852079    -0.00207440     0.00143563    -0.00042710
 31    -0.00338486    -0.01016449    -0.00428348    -0.00051177    -0.00352238     0.00400019
 32     0.00331235     0.01063567     0.00178030     0.00010372     0.00164050    -0.00241742
 33    -0.00080424    -0.00145562     0.00253374     0.00006032     0.00144356    -0.00157339
