 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28257171    -0.02431938

 Atomic coordinates:
  1    -4.72510472     5.72915835     3.54574972
  2    -3.92839680     5.58358641     1.76652723
  3    -5.87396370     7.25314997     3.49906062
  4     3.41973703    -1.15001973    -9.14641215
  5     4.48839451    -0.39745843    -7.76211406
  6     1.62601419    -0.43999613    -8.85258324
  7    -1.10302080     0.33685059     0.61759029
  8    -2.31662360    -1.01933923    -0.00958255
  9    -1.88568703     2.02466984     0.17141080
 10    -1.50943742    -3.67098439    -4.85912690
 11     0.30376826    -3.88996799    -4.38239378
 12    -1.53238896    -2.07325802    -5.97365793
 13    -0.11027328     0.37013578     5.73307925
 14    -0.77355740     0.49128487     3.89013120
 15    -1.47922225    -0.61097261     6.68911459
 16    -4.19515246    -3.75404007    -0.60413340
 17    -5.80822501    -2.71779161    -0.86935748
 18    -3.46021530    -4.03215765    -2.38871639
 19    -1.51534968     0.64875559    -7.86183187
 20    -1.78750750     2.30577226    -7.01949712
 21    -2.98937611     0.46540892    -9.06389760
 22     6.25683287    -4.36682995     0.06150943
 23     5.09699314    -4.49984599    -1.49062060
 24     5.11683404    -4.13579458     1.60120454
 25    -2.13094711    -5.95329753     3.44115164
 26    -3.00710263    -5.17125218     1.86024868
 27    -1.99852563    -7.81604730     3.09374416
 28     5.58937729     0.70338134    -4.75688551
 29     7.35727926     0.38118149    -4.10180448
 30     4.71656564     1.60491684    -3.32074997
 31    -7.07724681     1.07183984     3.98986465
 32    -6.18786000     2.78483089     4.11075804
 33    -5.94666554    -0.22407815     4.83325846
 34    -4.05834369    -2.54999167     6.86210624
 35    -3.30837810    -3.67215669     5.49280630
 36    -4.88709968    -3.81938396     8.04753282
 37     8.92836539     0.15182958    -0.72112175
 38     7.59586510     1.30823246     0.05233299
 39     8.38300843    -1.67289628    -0.31628198
 40     2.24814845     7.02782092     1.21447478
 41     1.67576190     6.38443457     2.93958098
 42     2.55252945     8.88371222     1.42376598
 43    -2.26508827     5.18204200    -0.85331809
 44    -0.59411743     6.13130377    -0.56622645
 45    -2.88757799     5.69146916    -2.55260587
 46    -7.83898890    -0.18807983    -1.17036452
 47    -8.15314623     1.28446327    -2.31692831
 48    -7.87678114     0.36778423     0.62018602
 49     3.98067889     2.21221487    -0.07276218
 50     3.51428443     3.99443669     0.43942539
 51     2.42730405     1.10660452     0.38177771
 52     2.81640417    -3.75664288     3.65540270
 53     1.31276718    -4.94269101     3.82787168
 54     2.45281261    -2.17146493     4.59995236
 55     3.65834799    -4.01656182    -4.63320481
 56     4.37295482    -2.23957312    -4.58583277
 57     3.58790103    -4.50082307    -6.46061704
 58     0.34359607     5.49942654     5.62367755
 59     0.53195988     3.65851846     6.18203055
 60    -1.57050327     5.76026617     5.53624322

 Atomic and electronic forces:
  1     0.00108757     0.00378390    -0.01179898     0.00110963    -0.00215615     0.00793009
  2    -0.00278668    -0.00060558     0.01376020    -0.00119953     0.00140749    -0.00453869
  3     0.00260925    -0.00402185     0.00207133     0.00001147     0.00039481    -0.00414520
  4    -0.02784960     0.00676614    -0.00094779     0.00346937    -0.00315292    -0.00134395
  5     0.00732067     0.00515336     0.00418084    -0.00192708     0.00144974     0.00041831
  6     0.01872753    -0.00871874    -0.00562557    -0.00214440     0.00220371     0.00094235
  7    -0.00259941    -0.00038780     0.00395897     0.00299127    -0.00461347     0.00427227
  8     0.00408759    -0.00265632     0.00189101    -0.00106333     0.00264158    -0.00186761
  9     0.00099883     0.00388379    -0.00352781    -0.00189226     0.00265970    -0.00305132
 10    -0.01985966     0.02189653    -0.01338975     0.00212672    -0.00541990     0.00051291
 11     0.01989928    -0.00726876     0.00413461    -0.00118687     0.00219224    -0.00028199
 12    -0.00030396    -0.01481544     0.00647473    -0.00155727     0.00338085     0.00005616
 13    -0.01058709     0.00222117    -0.01545215     0.00147258    -0.00192345     0.00297241
 14     0.01272170    -0.00417219     0.01654275    -0.00093418     0.00134734    -0.00180729
 15     0.00347992     0.00199774    -0.00300230    -0.00048166     0.00093898    -0.00138760
 16    -0.00275544     0.00150627    -0.00494249     0.00063966    -0.00473079     0.00227094
 17     0.00085909    -0.00165844    -0.00029482     0.00004164     0.00281365    -0.00142226
 18     0.00061180     0.00054230     0.00654571    -0.00052147     0.00261303    -0.00082401
 19    -0.00940697    -0.00572552    -0.00642211     0.00574424    -0.00861558    -0.00300271
 20     0.00475354     0.00948842     0.00681832    -0.00362809     0.00451756     0.00153256
 21     0.00606705    -0.00531285    -0.00103551    -0.00179244     0.00406274     0.00216953
 22    -0.00195694     0.00304949    -0.01605553     0.00177319    -0.00175228     0.00084740
 23     0.00891565    -0.00104738     0.01198363    -0.00098098     0.00108103    -0.00038120
 24    -0.00372287    -0.00174442    -0.00058525    -0.00084767     0.00091082    -0.00057043
 25    -0.00803868     0.00761386    -0.00898151     0.00064304    -0.00240739     0.00164846
 26     0.00862011    -0.00597071     0.01027960    -0.00033352     0.00155107    -0.00094441
 27    -0.00006808    -0.00078252    -0.00095960    -0.00026517     0.00108860    -0.00063089
 28    -0.00227775    -0.00431169    -0.01355770     0.00409049    -0.00243642     0.00030198
 29     0.00508589     0.00084397     0.00380724    -0.00164211     0.00088865    -0.00018374
 30    -0.00138611     0.00347810     0.01011748    -0.00238202     0.00134352    -0.00054017
 31     0.00611280     0.00532696    -0.00736020    -0.00061865    -0.00330255     0.00475030
 32    -0.00319869    -0.00698132     0.00209705     0.00009521     0.00152087    -0.00291176
 33    -0.00209762     0.00159786     0.00468151     0.00003055     0.00143684    -0.00190130
