 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28694333    -0.02662178

 Atomic coordinates:
  1    -4.64361182     5.76775267     3.65804522
  2    -4.11699426     5.56462789     1.80135587
  3    -6.00935748     7.08035599     3.66605244
  4     3.07380127    -1.20693022    -9.03183598
  5     4.18855381    -0.46544240    -7.66778770
  6     1.34091658    -0.35335684    -8.84399028
  7    -0.74030358     0.33054434     0.35065833
  8    -1.88211143    -1.16571015    -0.17393543
  9    -1.68610067     1.94369454    -0.28745424
 10    -1.64446565    -3.30971235    -4.83907639
 11     0.23173105    -3.65438819    -4.87613128
 12    -1.85993090    -1.91665603    -6.14962163
 13    -0.03485714     0.40733913     5.43529409
 14    -0.12865747     0.44549791     3.52422425
 15    -1.63296120    -0.47929166     5.98725082
 16    -4.02917511    -3.80459940    -0.43037377
 17    -5.58295843    -2.69169434    -0.62912513
 18    -3.24361226    -3.89431566    -2.20079807
 19    -1.77050756     1.00218512    -7.82396876
 20    -1.32820370     2.71243873    -7.10009431
 21    -3.61718659     1.15779183    -8.26396128
 22     6.16783856    -4.40681521     0.03699149
 23     5.05136196    -4.56231009    -1.51329537
 24     5.02364215    -4.22883836     1.57234397
 25    -2.12787609    -5.93232610     3.65662039
 26    -2.81923430    -5.12964685     2.02675103
 27    -1.89022178    -7.77529466     3.16864398
 28     5.82030023     0.49407494    -4.76513186
 29     7.57604779     0.29015212    -4.05907247
 30     4.97233559     1.42975383    -3.34944378
 31    -6.62633801     0.87816029     3.57999926
 32    -5.96377908     2.59695809     4.06585944
 33    -5.88324564    -0.39719314     4.84098019
 34    -4.16859521    -2.51247984     6.72376246
 35    -3.48725566    -3.98518720     5.64940711
 36    -4.47781551    -3.13910936     8.48713184
 37     8.84738883     0.09175831    -0.47716049
 38     7.25751258     1.12158844    -0.07197202
 39     8.28214295    -1.69132263    -0.05052162
 40     2.03340784     6.94158972     1.33940579
 41     1.29747227     6.60307213     3.09939734
 42     2.89829165     8.64034342     1.48894288
 43    -2.46606010     5.05348032    -0.94759002
 44    -0.84031159     5.99441232    -0.66578358
 45    -3.26697664     6.01466203    -2.38965575
 46    -7.52361761    -0.29667059    -1.24925969
 47    -8.08195036     1.21266764    -2.29657410
 48    -7.54305657     0.25096080     0.60602714
 49     4.02709845     2.34900855    -0.31533751
 50     3.48112794     4.11643024     0.21086295
 51     2.41405333     1.32509513    -0.08108571
 52     2.74628346    -3.87148886     3.96873000
 53     1.04715553    -4.72615344     3.76655010
 54     2.47766463    -2.23000436     4.93440060
 55     3.66855756    -4.17916713    -4.61827827
 56     4.47369109    -2.44598647    -4.48164173
 57     3.46458066    -4.42810411    -6.50408415
 58     0.11012476     5.64844362     5.83755072
 59     0.35830772     3.73724917     6.07597212
 60    -1.73681756     5.85449746     5.33893202

 Atomic and electronic forces:
  1    -0.00005763     0.00077437    -0.01037634     0.00131826    -0.00265942     0.00806225
  2     0.00299805    -0.00380731     0.00979224    -0.00117077     0.00186756    -0.00460660
  3    -0.00258801     0.00240737     0.00396607     0.00002280     0.00069368    -0.00426185
  4    -0.02020473     0.00735771     0.00364380     0.00314596    -0.00334357    -0.00145341
  5     0.00569542     0.00315973     0.00005843    -0.00180923     0.00157804     0.00047966
  6     0.01382700    -0.00788316    -0.00430354    -0.00189924     0.00228997     0.00105017
  7    -0.02385587     0.01193379    -0.01629670     0.00299145    -0.00480190     0.00371672
  8     0.01103000     0.01030319     0.00718197    -0.00105206     0.00258575    -0.00152612
  9     0.01353380    -0.02079131     0.01063690    -0.00193497     0.00303042    -0.00270025
 10    -0.00037764     0.00945441    -0.00809662     0.00193671    -0.00541984     0.00029983
 11     0.00582422    -0.00827744     0.00731078    -0.00110278     0.00220084    -0.00009625
 12    -0.00311146    -0.00220003     0.00314896    -0.00129849     0.00333390     0.00026198
 13     0.00370152     0.00718716     0.00433478     0.00155123    -0.00216287     0.00294789
 14     0.00051629    -0.00093522    -0.00883020    -0.00102636     0.00144901    -0.00166035
 15    -0.00446435    -0.00496872     0.00562407    -0.00052664     0.00112329    -0.00144455
 16     0.01032730    -0.00352689     0.00075103     0.00062896    -0.00447272     0.00192592
 17    -0.00683888     0.00339205    -0.00301117    -0.00003470     0.00268630    -0.00123462
 18    -0.00057327    -0.00159412    -0.00115954    -0.00050924     0.00248453    -0.00069950
 19    -0.00618166     0.01242939     0.00524251     0.00491906    -0.00878959    -0.00352275
 20     0.00664698    -0.00590849    -0.00161025    -0.00343411     0.00430059     0.00179264
 21     0.00109872    -0.00739240    -0.00466838    -0.00144024     0.00456333     0.00228852
 22     0.00219429     0.00547350     0.00027953     0.00170373    -0.00181346     0.00077318
 23     0.00007004    -0.00349152     0.00092186    -0.00092327     0.00109795    -0.00033029
 24    -0.00239988    -0.00260612     0.00049383    -0.00081094     0.00094389    -0.00052734
 25     0.00356922    -0.01513763    -0.00850072     0.00060102    -0.00237482     0.00152189
 26    -0.00321832     0.00428447     0.00054871    -0.00032872     0.00151386    -0.00085140
 27    -0.00010573     0.00782294     0.00705867    -0.00025667     0.00107707    -0.00057686
 28    -0.00266705    -0.00465882    -0.01137884     0.00376523    -0.00251784     0.00016011
 29     0.01192035    -0.00447306    -0.00124432    -0.00155583     0.00092440    -0.00013689
 30    -0.01109297     0.00861766     0.01082887    -0.00221491     0.00141257    -0.00043037
 31    -0.00110532    -0.00911774     0.00406338    -0.00035876    -0.00390742     0.00462686
 32     0.00403261     0.00447127     0.00256708    -0.00000473     0.00177020    -0.00281687
 33    -0.00295269     0.00567530    -0.00553387     0.00000478     0.00153207    -0.00177815
