 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28747328    -0.02458119

 Atomic coordinates:
  1    -4.57967750     5.78537305     3.68373969
  2    -3.90558311     5.43625855     1.88999360
  3    -5.65359390     7.37387717     3.58774372
  4     3.36748840    -0.99224385    -9.12752342
  5     4.44145216    -0.07299828    -7.76569907
  6     1.53713119    -0.42449720    -8.77907344
  7    -1.04113088     0.30592520     0.73007629
  8    -2.21451026    -0.99211303    -0.01668810
  9    -1.55956686     1.96745219    -0.04479240
 10    -1.52547251    -3.82778560    -4.83441420
 11     0.32964533    -4.21879254    -4.56762179
 12    -1.57267805    -2.18221064    -5.85541391
 13    -0.05064087     0.31286670     5.70524405
 14    -0.31295218     0.38933877     3.77073981
 15    -1.49301204    -0.77272886     6.34067924
 16    -4.21465150    -3.70058869    -0.75619458
 17    -5.75665933    -2.59840877    -1.02325040
 18    -3.34232174    -3.86819052    -2.48140718
 19    -1.49171092     0.55778111    -7.73534827
 20    -1.40817645     2.36622111    -7.18487543
 21    -3.04609570     0.38775979    -8.82961313
 22     6.36509623    -4.32435295     0.07809560
 23     5.28812709    -4.53048506    -1.48390757
 24     5.13906688    -4.00292405     1.51297832
 25    -2.06174989    -5.96706838     3.42894262
 26    -2.89263423    -5.02302380     1.93350298
 27    -1.82824964    -7.73326255     2.79227702
 28     5.48430672     0.65387876    -4.75019042
 29     7.29613273     0.34838189    -4.15127928
 30     4.67073021     1.66147922    -3.35428542
 31    -7.11599555     1.02670440     3.85411691
 32    -6.23573514     2.73327484     4.09519392
 33    -6.14375001    -0.23938111     4.89389330
 34    -4.17743057    -2.65785110     6.63792627
 35    -3.53345754    -4.10679183     5.52705548
 36    -4.46834724    -3.37194994     8.40114462
 37     8.70959599     0.02695635    -0.86789280
 38     7.22614197     1.09795565    -0.27163081
 39     8.34038227    -1.78212180    -0.34065797
 40     2.30545163     7.07375153     1.28757325
 41     1.68339049     6.60983616     3.07247410
 42     2.54732484     8.97358713     1.24999712
 43    -2.15378014     5.20081952    -0.92033708
 44    -0.49240201     6.10727485    -0.55171939
 45    -2.91432890     6.02682118    -2.46992841
 46    -7.87064178    -0.18974753    -1.10900815
 47    -8.51970707     1.25810812    -2.17440069
 48    -7.88039637     0.43459488     0.73862327
 49     4.07709104     2.36732344    -0.19626468
 50     3.97810935     4.20097597     0.27433549
 51     2.48717401     1.54218389     0.49951327
 52     2.81208374    -3.65832736     3.83842537
 53     1.09735523    -4.54381549     3.70530575
 54     2.44367189    -2.11883980     4.95153307
 55     3.64332939    -4.15345201    -4.53006306
 56     4.02911089    -2.28074131    -4.39112459
 57     3.90558246    -4.44996557    -6.39026044
 58     0.16014160     5.58195934     5.67081937
 59     0.45920653     3.76586895     6.19674092
 60    -1.74574827     5.72380952     5.36393814

 Atomic and electronic forces:
  1    -0.00573863     0.00450620    -0.01375790     0.00091436    -0.00303648     0.00772486
  2    -0.00191808     0.00286199     0.01204682    -0.00095670     0.00208274    -0.00421758
  3     0.00596332    -0.00912397     0.00138441     0.00010478     0.00083322    -0.00418243
  4    -0.00772871     0.01807765     0.02011370     0.00309765    -0.00327189    -0.00138203
  5    -0.00901459    -0.01231820    -0.01465471    -0.00181549     0.00155558     0.00047417
  6     0.01573240    -0.00755368    -0.00566180    -0.00180033     0.00225460     0.00091495
  7     0.00802986     0.00667516     0.00295226     0.00243156    -0.00467880     0.00364032
  8    -0.00420064    -0.01162624    -0.00019721    -0.00084297     0.00257120    -0.00153768
  9    -0.00228895     0.00846886    -0.00189653    -0.00165998     0.00288814    -0.00251581
 10    -0.00456828     0.01475467    -0.00926008     0.00153089    -0.00483335     0.00030258
 11     0.00613668    -0.00350216     0.00055010    -0.00089998     0.00199392    -0.00015084
 12     0.00213721    -0.01003531     0.00218111    -0.00110845     0.00304612     0.00008686
 13     0.00330622     0.00567464    -0.01230719     0.00134595    -0.00215402     0.00280386
 14     0.00094022    -0.00166212     0.01049033    -0.00087590     0.00145317    -0.00160188
 15    -0.00548293    -0.00179704     0.00276590    -0.00043506     0.00107346    -0.00131244
 16     0.00850034    -0.00350532     0.01269497     0.00039982    -0.00445604     0.00179278
 17    -0.00962135     0.00427193    -0.00186800     0.00011319     0.00264030    -0.00111023
 18     0.00021743    -0.00335970    -0.00115934    -0.00039173     0.00242678    -0.00063033
 19    -0.00598414    -0.00121328    -0.00145087     0.00411153    -0.00811138    -0.00248842
 20     0.00250534     0.00330702     0.00126297    -0.00280231     0.00427928     0.00148870
 21     0.00359572    -0.00242519     0.00006021    -0.00117104     0.00383183     0.00175920
 22     0.00137173     0.00003284    -0.00153695     0.00163919    -0.00180047     0.00076043
 23    -0.00048123    -0.00355311    -0.00489696    -0.00087897     0.00107690    -0.00032246
 24    -0.00328281    -0.00237925     0.00823008    -0.00079561     0.00095552    -0.00052450
 25    -0.00572191     0.01157468    -0.01146189     0.00052762    -0.00235435     0.00143842
 26     0.00314708    -0.00443229     0.00562156    -0.00026797     0.00149604    -0.00082140
 27     0.00190201    -0.00668565     0.00048890    -0.00023139     0.00107965    -0.00054680
 28     0.00396226    -0.00404729    -0.02005874     0.00384288    -0.00277244     0.00019977
 29    -0.00518900     0.00105126     0.00286643    -0.00157399     0.00101265    -0.00013796
 30    -0.00075355     0.00367557     0.01253987    -0.00226678     0.00155473    -0.00047020
 31     0.00360407     0.01775276    -0.00606541    -0.00077159    -0.00360007     0.00422416
 32    -0.00432997    -0.00969441     0.00103686     0.00021030     0.00176054    -0.00265910
 33     0.00288324    -0.00650073     0.00498499     0.00012414     0.00149216    -0.00168983
