 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.29002210    -0.02118512

 Atomic coordinates:
  1    -4.73233074     5.80708963     3.53144390
  2    -3.68299111     5.55055935     1.94106311
  3    -5.98237719     7.18472119     3.16690656
  4     3.09890785    -0.98640756    -9.25778341
  5     4.17599517    -0.21325192    -7.88006270
  6     1.32380853    -0.37354081    -8.90192488
  7    -0.80209914     0.35723925     0.69741463
  8    -1.98196819    -1.11909248     0.34237417
  9    -1.62009159     1.97772172    -0.05279282
 10    -1.38530850    -4.02677598    -4.64649933
 11     0.53589474    -4.28920039    -4.50418240
 12    -1.69471743    -2.60604956    -5.91102422
 13    -0.23704306     0.38144601     5.73806438
 14    -0.25029968     0.39759909     3.80490739
 15    -1.84227348    -0.60111275     6.21154831
 16    -4.06300576    -3.40990478    -0.31736246
 17    -5.65583123    -2.37034013    -0.70498643
 18    -3.28180529    -3.85052688    -2.02698689
 19    -1.77392286     0.40416976    -7.66128874
 20    -2.08706970     1.84450310    -6.50929728
 21    -3.03867408     0.57342025    -9.08297793
 22     6.45187388    -4.30079287    -0.06150014
 23     5.55825761    -4.82868477    -1.65803234
 24     5.24048747    -4.26678021     1.42822614
 25    -2.02099904    -6.16889691     3.22664027
 26    -2.90016919    -5.04653856     1.88319092
 27    -1.70911726    -7.79105543     2.31682194
 28     5.43112263     0.48845557    -4.87348137
 29     7.21615105     0.18339285    -4.22467025
 30     4.53761810     1.42627346    -3.41277279
 31    -6.89581979     1.11691166     3.81255382
 32    -6.02114177     2.81717999     3.96667463
 33    -5.86237649    -0.20348132     4.73284188
 34    -4.42146179    -2.61301051     6.32154657
 35    -3.64405533    -3.96842134     5.20155797
 36    -5.03830728    -3.34598510     7.94404475
 37     8.83433516     0.27883039    -0.32690290
 38     7.27682557     1.28783696     0.20357743
 39     8.39883811    -1.59532014    -0.04860131
 40     2.31463424     7.18780546     1.49335340
 41     1.68871793     6.65707548     3.24548769
 42     3.24253734     8.82640509     1.69904450
 43    -1.97578012     5.32285364    -0.91266599
 44    -0.33808376     6.23327921    -0.43566278
 45    -2.76289881     6.26199916    -2.33691821
 46    -7.79389206    -0.06494737    -0.96079642
 47    -8.45066971     1.47087239    -1.77854241
 48    -7.54528129     0.36109109     0.90011425
 49     3.84225823     2.43680107    -0.46663119
 50     3.60992156     4.25702684     0.21953328
 51     2.28178306     1.41747360     0.02535802
 52     2.83580430    -3.95305839     3.71025708
 53     1.12867578    -4.86509901     3.65111530
 54     2.62649401    -2.26109620     4.67383527
 55     3.87269379    -4.35101528    -4.73927945
 56     4.39748098    -2.49369178    -4.66869732
 57     3.75226960    -4.70599298    -6.60384364
 58     0.06043757     5.61430769     5.79440878
 59     0.24279576     3.71441814     6.11017899
 60    -1.85125342     5.87104893     5.52233151

 Atomic and electronic forces:
  1     0.00280937    -0.00227199    -0.00075288     0.00146428    -0.00262537     0.00783214
  2     0.00036229     0.00077527    -0.00110702    -0.00146167     0.00165551    -0.00411302
  3    -0.00145405     0.00185861     0.00122742    -0.00011894     0.00072907    -0.00430761
  4    -0.00489395     0.00010802    -0.00010380     0.00318737    -0.00304605    -0.00137445
  5     0.00595173     0.00113732     0.00242039    -0.00179469     0.00141920     0.00045851
  6    -0.00164071    -0.00224237    -0.00150500    -0.00191296     0.00209215     0.00091972
  7    -0.00397251     0.02811064    -0.00607450     0.00292859    -0.00428277     0.00356242
  8    -0.00324555    -0.00155293    -0.00311907    -0.00102649     0.00232781    -0.00153273
  9     0.00916837    -0.02104671     0.00819092    -0.00196038     0.00263561    -0.00250510
 10     0.00481997     0.00414130     0.00130651     0.00181016    -0.00461972     0.00037150
 11    -0.01136439     0.00215130    -0.00265053    -0.00101460     0.00188091    -0.00015830
 12     0.00685764    -0.00488434     0.00257700    -0.00120551     0.00286670     0.00009358
 13    -0.00886855    -0.00343200    -0.00299734     0.00147106    -0.00200756     0.00278663
 14     0.00136086     0.00038505     0.00077627    -0.00098083     0.00132610    -0.00155738
 15     0.00930367     0.00356590     0.00189365    -0.00050222     0.00105786    -0.00136398
 16    -0.00266321     0.00303141     0.00029676     0.00074215    -0.00449984     0.00210550
 17     0.00094227    -0.00287193    -0.00037158    -0.00006307     0.00272481    -0.00130540
 18     0.00153055    -0.00169004    -0.00461873    -0.00054435     0.00239413    -0.00074216
 19    -0.00535094    -0.00838826    -0.01298194     0.00463836    -0.00778159    -0.00241239
 20     0.00059612     0.01084590     0.01134705    -0.00287265     0.00433001     0.00091964
 21     0.00461777    -0.00377859     0.00134127    -0.00158558     0.00362839     0.00194643
 22     0.01332817     0.00460079     0.00405369     0.00167578    -0.00166653     0.00071188
 23    -0.00800474    -0.00138307     0.00035054    -0.00087079     0.00096785    -0.00028022
 24    -0.00637040    -0.00330480    -0.00326212    -0.00079721     0.00087781    -0.00048261
 25    -0.00518132     0.01457520    -0.00311462     0.00065273    -0.00233852     0.00141985
 26     0.00318967    -0.00438039     0.00476581    -0.00035390     0.00149913    -0.00084506
 27     0.00291000    -0.01032907    -0.00022622    -0.00029830     0.00110298    -0.00053972
 28    -0.00217900     0.00318930     0.00758493     0.00366889    -0.00241197     0.00014919
 29    -0.00293393     0.00327759     0.00015900    -0.00150120     0.00089484    -0.00012131
 30     0.00973499    -0.00495383    -0.00531496    -0.00215744     0.00135510    -0.00041533
 31    -0.00495859     0.00520350    -0.00992282    -0.00037441    -0.00364869     0.00456635
 32     0.00159315    -0.00028723     0.00518069    -0.00005791     0.00172601    -0.00282409
 33     0.00181629    -0.00321361     0.00696684    -0.00004228     0.00152095    -0.00178952
 34     0.00558259     0.01520891    -0.00989773     0.00032893    -0.00218836     0.00233508
 35    -0.00143508    -0.00809166     0.00702257    -0.00022953     0.00116915    -0.00101559
 36    -0.00074432    -0.00996604     0.00374028    -0.00007717     0.00088620    -0.00100353
 37    -0.01024902    -0.00241626     0.00259530     0.00229303    -0.00122586     0.00076465
 38     0.00819526    -0.00823242    -0.00472069    -0.00136009     0.00071411    -0.00056751
 39    -0.00009652     0.01015694    -0.00164537    -0.00100423     0.00068041    -0.00036621
 40    -0.00303267    -0.00495254    -0.00780241     0.00499316    -0.00091389     0.00411410
 41    -0.00010792     0.00117492     0.00339716    -0.00191021     0.00050508    -0.00210065
 42     0.00239733     0.00208968     0.00330327    -0.00232246    -0.00003147    -0.00173329
 43     0.00172657    -0.00546239     0.01026342     0.00701896    -0.00486140     0.00822890
 44    -0.00102237    -0.00275490     0.00072529    -0.00344471     0.00128652    -0.00311719
