 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27918052    -0.02932448

 Atomic coordinates:
  1    -4.50786564     6.05673738     3.27297020
  2    -3.39850094     5.82791722     1.69514979
  3    -5.90488478     7.27463805     2.71048000
  4     3.08180943    -1.25560128    -9.42451925
  5     4.00875483    -0.09578422    -8.21927994
  6     1.21156612    -0.81106622    -9.22418810
  7    -0.73857988     0.56953192     0.60972373
  8    -1.82550315    -0.87669572    -0.02041117
  9    -1.44567594     2.15311506    -0.18839191
 10    -1.54582712    -3.97974554    -4.77569796
 11     0.41263653    -4.08762110    -4.71799716
 12    -1.92679876    -2.53659682    -6.01594456
 13    -0.30017084     0.34406861     5.70980585
 14    -0.39284480     0.36719147     3.78958672
 15    -1.73168615    -0.83408055     6.31300880
 16    -4.12698493    -3.68575622    -0.48282665
 17    -5.64676951    -2.50339675    -0.75667230
 18    -3.34629584    -3.92790540    -2.19892657
 19    -1.78367367    -0.00935479    -7.96540628
 20    -2.10060380     1.59514909    -6.94358823
 21    -2.88414822     0.14990212    -9.51238118
 22     6.27866861    -4.31370423     0.03744159
 23     5.21541303    -4.30271751    -1.61256532
 24     5.01611309    -4.30990200     1.50283120
 25    -1.96039648    -6.14219325     3.28200946
 26    -2.79837758    -5.14122662     1.76988016
 27    -1.71903159    -7.87818551     2.57080207
 28     5.51957794     0.83894711    -5.07347564
 29     7.14981856     0.57275134    -4.23332423
 30     4.55165135     1.89592134    -3.80024142
 31    -6.93535774     1.20401593     3.97762169
 32    -5.85027888     2.77783953     3.88804091
 33    -6.01901535    -0.15268619     5.00070452
 34    -4.35670177    -2.87534906     6.55711845
 35    -3.57232582    -4.08368422     5.31546559
 36    -5.45557929    -3.98690367     7.65466161
 37     8.58597439     0.18524967    -0.51307389
 38     7.07584547     1.28356695    -0.06561731
 39     8.03405033    -1.61019686    -0.18435237
 40     2.60555990     7.06684639     1.95138970
 41     1.49528166     6.61132547     3.48041715
 42     3.64003521     8.52987113     2.51711278
 43    -1.85718668     5.33725831    -0.96210146
 44    -0.06012014     6.00242520    -0.93736331
 45    -2.75161538     6.05934205    -2.47930707
 46    -7.78891991    -0.24860282    -0.84828782
 47    -8.10567302     1.37009726    -1.82501028
 48    -7.80460928     0.30883392     1.02836959
 49     4.15381082     2.68138508    -0.08017844
 50     3.90131791     4.44648808     0.69606849
 51     2.61155085     1.75639063     0.46934555
 52     2.74555697    -3.81693696     3.89226442
 53     1.08151529    -4.75675986     3.77146299
 54     2.40766009    -2.27126216     4.94923904
 55     3.76845965    -4.00741354    -4.78000642
 56     4.43762292    -2.19394537    -4.81153605
 57     3.77879781    -4.56662711    -6.57563248
 58    -0.15080513     5.56106991     5.85852771
 59    -0.08754666     3.66360106     6.08768894
 60    -1.95684775     5.97134346     5.30746481

 Atomic and electronic forces:
  1    -0.01581386     0.01208357    -0.01663472     0.00088074    -0.00075977     0.00848183
  2    -0.00042555    -0.00250852     0.00614214    -0.00121108     0.00054554    -0.00491442
  3     0.01226300    -0.01172980     0.01171116     0.00026323    -0.00023374    -0.00450285
  4    -0.01337467     0.00694412     0.00160259     0.00413365    -0.00392617    -0.00177434
  5     0.00592039    -0.00218203    -0.00000869    -0.00250457     0.00182578     0.00064717
  6     0.01018860    -0.00557170    -0.00048119    -0.00238207     0.00276259     0.00124696
  7    -0.00109060    -0.00664283     0.00025461     0.00338012    -0.00458682     0.00553274
  8     0.00155264    -0.00342461     0.00227497    -0.00121124     0.00278943    -0.00240899
  9    -0.00041968     0.00756791     0.00016574    -0.00222271     0.00257539    -0.00388027
 10     0.01944374     0.01041933    -0.00386045     0.00206694    -0.00624435     0.00079149
 11    -0.02009923    -0.00269983     0.00136951    -0.00130255     0.00255265    -0.00032849
 12     0.00487267    -0.00925563     0.00269047    -0.00138937     0.00404216    -0.00000966
 13    -0.01106255    -0.00794918     0.00674965     0.00136609    -0.00177959     0.00337515
 14    -0.00021970    -0.00061966    -0.00343400    -0.00095084     0.00125273    -0.00203195
 15     0.01005084     0.00924942    -0.00320395    -0.00042586     0.00093705    -0.00156622
 16    -0.00770424     0.01145501     0.01845602     0.00042046    -0.00518761     0.00292147
 17     0.00060822    -0.00575590     0.00205565     0.00024759     0.00307568    -0.00186490
 18     0.00901508    -0.00681966    -0.01874846    -0.00046077     0.00297600    -0.00114324
 19    -0.00964875     0.02160956     0.00524929     0.00535017    -0.01062292    -0.00335384
 20     0.00547119    -0.01367279    -0.00641006    -0.00329732     0.00565576     0.00143258
 21     0.00118658    -0.00463287    -0.00185858    -0.00160209     0.00455432     0.00263123
 22    -0.02094426     0.00225679    -0.01997062     0.00197388    -0.00189446     0.00107370
 23     0.01422654    -0.00470923     0.02107831    -0.00113736     0.00120358    -0.00049961
 24     0.00367175    -0.00006557    -0.00149286    -0.00091156     0.00098517    -0.00069434
 25    -0.01415573     0.02159667    -0.02387835     0.00060927    -0.00251973     0.00187235
 26     0.00993233    -0.01260692     0.02150982    -0.00031546     0.00166509    -0.00113365
 27     0.00262744    -0.00792652     0.00170729    -0.00027281     0.00119070    -0.00071867
 28    -0.03513551     0.00805193    -0.00898033     0.00507339    -0.00273821     0.00044642
 29     0.03465951    -0.00649850     0.01322795    -0.00200018     0.00097903    -0.00029453
 30     0.00141878    -0.00081770    -0.00019765    -0.00306603     0.00147787    -0.00074108
 31     0.00185015    -0.00560454    -0.00412110    -0.00089538    -0.00287789     0.00522721
 32     0.00130258    -0.00081531     0.00695390     0.00018138     0.00126506    -0.00320145
 33    -0.00177814     0.00796331    -0.00145840     0.00015968     0.00126671    -0.00205708
