 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28474053    -0.02346458

 Atomic coordinates:
  1    -4.71408206     5.98734832     3.20845662
  2    -3.57005350     6.15955479     1.60936294
  3    -6.23868160     7.08167164     2.73914049
  4     3.30387012    -1.25660064    -9.21477750
  5     4.31066249    -0.21157506    -7.96926967
  6     1.48744984    -0.67376120    -9.08002565
  7    -0.87723134     0.78874475     0.88066390
  8    -1.95797283    -0.63858852     0.21617197
  9    -1.53850017     2.39265053     0.00166344
 10    -1.23184582    -3.93428187    -4.65758604
 11     0.71486493    -4.15685220    -4.51614326
 12    -1.46613049    -2.59904961    -6.02097266
 13    -0.28105634     0.19047719     5.83200033
 14    -0.67717163     0.31094995     3.93134936
 15    -1.59808349    -0.98318686     6.54161328
 16    -3.84097533    -3.16860562    -0.47679360
 17    -5.50637933    -2.16924294    -0.68335182
 18    -3.14885496    -3.55628957    -2.24637304
 19    -1.87421178    -0.06840383    -8.03995356
 20    -2.10876098     1.60965570    -7.19312549
 21    -3.13327631    -0.12914544    -9.41934213
 22     6.02712692    -4.18668619     0.11621293
 23     4.89892246    -4.47214321    -1.38135903
 24     4.79362391    -4.07671144     1.59043356
 25    -1.93995242    -6.20288206     2.93751908
 26    -2.52735192    -5.06830585     1.50797720
 27    -1.68114611    -7.94107506     2.24290965
 28     5.59040067     0.71499797    -4.95576499
 29     7.37250366     0.48349989    -4.29122844
 30     4.64830078     1.67442744    -3.54951925
 31    -6.81101647     1.20699928     4.01784921
 32    -6.17174858     2.99419483     4.01449584
 33    -5.71074659     0.15970039     5.18909983
 34    -4.06608217    -3.45834440     6.93294476
 35    -3.24969179    -4.54907360     5.57857266
 36    -5.31786992    -4.61899479     7.78791386
 37     8.46143176     0.31543783    -0.43265614
 38     6.78431025     1.24114517    -0.13508924
 39     8.04199957    -1.53192351    -0.02536660
 40     2.73361119     7.07451584     1.69593064
 41     1.92120087     6.54903709     3.34613827
 42     3.76643643     8.61076198     2.06939248
 43    -1.76015263     5.54510672    -0.91758227
 44    -0.02590939     6.28932511    -0.51084185
 45    -2.23357631     6.17117633    -2.68201150
 46    -7.96516767     0.00967088    -0.76110810
 47    -8.44405010     1.60752596    -1.67914582
 48    -7.69848175     0.45074082     1.11452322
 49     3.72513584     2.50791557    -0.45533259
 50     3.57059272     4.33318260     0.20962346
 51     2.04555399     1.71008525     0.12571773
 52     2.56864805    -3.71045726     3.65802275
 53     1.05560638    -4.83021324     3.42897020
 54     1.98683757    -2.20201725     4.73156415
 55     3.73544648    -4.18029607    -4.64415198
 56     4.51525852    -2.42908256    -4.75103858
 57     3.87406683    -4.85345039    -6.41983982
 58    -0.13471565     5.36773896     5.50234701
 59     0.04868287     3.53617989     6.00061142
 60    -2.00216278     5.51473168     5.04046904

 Atomic and electronic forces:
  1    -0.00792183     0.01786984    -0.03231037     0.00104298    -0.00141595     0.00798892
  2    -0.00637453    -0.01104006     0.02137187    -0.00121002     0.00070791    -0.00450224
  3     0.01060880    -0.00979777     0.01298748     0.00020533     0.00019510    -0.00420687
  4    -0.00633141     0.00199997    -0.00384195     0.00377520    -0.00362578    -0.00143537
  5     0.00341205     0.00047623     0.00291009    -0.00220588     0.00166665     0.00047029
  6     0.00204155    -0.00319172     0.00015133    -0.00221013     0.00250422     0.00102683
  7    -0.00399882     0.01855935    -0.00749488     0.00295082    -0.00418453     0.00495864
  8    -0.00420010    -0.01218401    -0.00076712    -0.00107459     0.00252433    -0.00218655
  9     0.00479591    -0.00652473     0.00885574    -0.00194536     0.00236825    -0.00343330
 10     0.01171459     0.00239790    -0.00102130     0.00199865    -0.00548105     0.00078291
 11    -0.01589281    -0.00076563     0.00078986    -0.00117416     0.00221739    -0.00033079
 12    -0.00079796    -0.00129643    -0.00174122    -0.00133979     0.00342508    -0.00004655
 13    -0.00110662     0.00340900    -0.00918545     0.00129093    -0.00179274     0.00302339
 14     0.00651362     0.00246698     0.00441942    -0.00084615     0.00124674    -0.00183745
 15    -0.00616241    -0.00754950     0.00792366    -0.00041902     0.00090981    -0.00138808
 16    -0.01274400     0.01273411     0.00007957     0.00065542    -0.00498323     0.00284767
 17     0.00888647    -0.00959774    -0.00242296     0.00010906     0.00288273    -0.00175250
 18    -0.00004966    -0.00125555    -0.00077865    -0.00053733     0.00280436    -0.00107911
 19     0.00956778     0.00552135     0.01062027     0.00448127    -0.00941380    -0.00273928
 20     0.00241493     0.00112835     0.00286259    -0.00275985     0.00499719     0.00134643
 21    -0.01089815    -0.00553420    -0.01515801    -0.00126270     0.00414441     0.00205769
 22     0.00384407     0.00041362     0.00179459     0.00186084    -0.00186535     0.00103293
 23     0.00057787    -0.00281667    -0.01347567    -0.00101578     0.00115827    -0.00047865
 24     0.00089284     0.00155150     0.00926440    -0.00086501     0.00096526    -0.00066860
 25     0.00774167    -0.00325102     0.02013376     0.00061688    -0.00246283     0.00168189
 26    -0.00815084     0.00460182    -0.00982460    -0.00035810     0.00159736    -0.00101486
 27    -0.00096748    -0.00378879    -0.00477910    -0.00027432     0.00115011    -0.00064188
 28    -0.00864587     0.00459487     0.00118845     0.00449675    -0.00264456     0.00046393
 29     0.00006486     0.00143770     0.00371761    -0.00178911     0.00093920    -0.00024996
 30     0.00881926    -0.00711276    -0.00375917    -0.00263015     0.00144030    -0.00070770
 31    -0.00070983    -0.01285484     0.00042230    -0.00058239    -0.00300036     0.00478979
 32     0.00777516     0.00869563     0.00343594     0.00013669     0.00132129    -0.00293624
 33    -0.00498754     0.00394971    -0.00265873     0.00003373     0.00124565    -0.00192938
 34    -0.00356230    -0.00300200    -0.00092016     0.00022817    -0.00184443     0.00222700
 35     0.00279677    -0.00056806    -0.00422768    -0.00018719     0.00105040    -0.00104188
 36     0.00291612     0.00662923     0.00040637    -0.00000490     0.00082127    -0.00095080
 37    -0.01209177    -0.00132285     0.00265347     0.00261771    -0.00131116     0.00108451
 38     0.00995671    -0.00288810    -0.00135714    -0.00158056     0.00078361    -0.00079800
 39     0.00273831     0.00426595    -0.00198572    -0.00113295     0.00074051    -0.00051948
