 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28466291    -0.02270354

 Atomic coordinates:
  1    -4.47389924     6.22716406     3.50510354
  2    -3.64854995     5.87524873     1.76814290
  3    -5.36072995     7.90644863     3.29269864
  4     3.06256005    -1.15670584    -9.13167948
  5     3.98386267    -0.09720401    -7.86071392
  6     1.18230675    -0.82119112    -8.96128824
  7    -1.15889090     0.84069881     1.01487416
  8    -2.28352861    -0.61477942     0.36257979
  9    -1.68340666     2.48494627     0.12122142
 10    -1.38274769    -4.26450808    -4.64085807
 11     0.50185494    -4.46594737    -4.30340842
 12    -1.51833489    -2.82732783    -5.90949773
 13    -0.26571858     0.06572069     5.93507361
 14    -0.52957446     0.41307469     4.07753985
 15    -1.70111725    -1.08467792     6.52288426
 16    -4.20731310    -2.98337768    -0.59121759
 17    -5.74576419    -1.83857468    -0.97034864
 18    -3.58106509    -3.59906183    -2.30744398
 19    -2.02328588    -0.34130879    -8.05177797
 20    -2.34474297     1.35860439    -7.20435684
 21    -3.35452057    -0.60447006    -9.32457092
 22     6.41313164    -4.44541131     0.30801121
 23     5.28426438    -4.59979576    -1.21273031
 24     5.22754074    -4.17253311     1.83488950
 25    -1.56422742    -6.08262898     2.45225839
 26    -2.66299889    -4.93152756     1.32868031
 27    -0.87771118    -7.41887840     1.25681508
 28     5.46206829     0.80351196    -4.83524000
 29     7.28417858     0.85105913    -4.30225041
 30     4.50917084     1.70113875    -3.45241998
 31    -6.85213425     1.65715393     3.37485023
 32    -6.11898726     3.40432823     3.46727459
 33    -5.95505876     0.50647105     4.61092466
 34    -3.55921935    -3.78068071     6.70357817
 35    -2.69241522    -4.77855251     5.29460050
 36    -4.60714960    -4.95012998     7.73516465
 37     8.54710876     0.17836352    -0.48005228
 38     6.89035284     1.11745094    -0.15673822
 39     8.08988308    -1.69877117    -0.24657535
 40     2.47540715     7.11728891     1.59696027
 41     1.60232280     6.47691405     3.22651050
 42     3.68043985     8.49191532     2.15399620
 43    -2.02226777     5.58638679    -0.85907779
 44    -0.41165367     6.49485512    -0.45882812
 45    -2.62551048     6.21377869    -2.54225820
 46    -8.10057728     0.13024354    -1.18595862
 47    -8.59711481     1.74588390    -2.04951453
 48    -7.88119350     0.50112386     0.68784699
 49     3.60803581     2.35884537    -0.20220221
 50     3.36579177     4.22858918     0.36166790
 51     2.00212702     1.47228032     0.36538377
 52     2.85507546    -3.49145996     3.83380055
 53     1.36046824    -4.64170492     3.47884183
 54     2.22331441    -1.95184039     4.79965409
 55     3.74165802    -4.26425289    -4.24506452
 56     4.20849611    -2.39686042    -4.54978655
 57     4.05139388    -5.09132584    -5.92771714
 58     0.10108271     5.34851866     5.70547451
 59     0.17915227     3.57451988     6.43397066
 60    -1.74443101     5.58723459     5.31863124

 Atomic and electronic forces:
  1    -0.00231434     0.00434680    -0.01699240     0.00086689    -0.00162104     0.00748553
  2    -0.00147745     0.00108350     0.01213665    -0.00098161     0.00109862    -0.00429135
  3     0.00143376    -0.00396816     0.00570232    -0.00003910     0.00013539    -0.00389682
  4    -0.00869395    -0.00638112    -0.00809104     0.00373243    -0.00365047    -0.00146372
  5     0.00598199     0.00554649     0.00789688    -0.00220935     0.00171888     0.00048970
  6     0.00420803    -0.00057472     0.00128454    -0.00208683     0.00250448     0.00099360
  7    -0.00607202     0.00032921    -0.00763531     0.00260725    -0.00418518     0.00486731
  8     0.00535908     0.01049635     0.00304950    -0.00089057     0.00246111    -0.00213798
  9    -0.00018927    -0.01161312     0.00484547    -0.00174785     0.00237213    -0.00332715
 10    -0.00212145     0.00540318     0.00025850     0.00174948    -0.00513503     0.00072671
 11     0.00075408    -0.00184511     0.00067417    -0.00104507     0.00211197    -0.00034110
 12    -0.00084687    -0.00330118    -0.00247496    -0.00122302     0.00322125    -0.00007996
 13     0.00028160     0.00542127     0.01648412     0.00120123    -0.00181270     0.00287772
 14    -0.00449134    -0.00035692    -0.01196715    -0.00080601     0.00121867    -0.00175399
 15     0.00442782    -0.00264897    -0.00243758    -0.00038170     0.00092549    -0.00133821
 16    -0.00590483     0.00993489    -0.00124152     0.00043200    -0.00499107     0.00286349
 17     0.00361196    -0.01007962     0.00273193     0.00023270     0.00293567    -0.00177688
 18     0.00395553    -0.00319685    -0.00165677    -0.00039486     0.00274150    -0.00105022
 19     0.01334721     0.01905147     0.02426594     0.00404112    -0.00883217    -0.00255452
 20     0.00237865    -0.01363858    -0.00778651    -0.00243591     0.00486464     0.00127927
 21    -0.01564484    -0.00454070    -0.01628630    -0.00108787     0.00392755     0.00176508
 22    -0.00280949     0.00364146     0.01500872     0.00172221    -0.00173977     0.00093965
 23    -0.00408033    -0.00226513    -0.00871113    -0.00095381     0.00107576    -0.00044104
 24     0.00749197    -0.00104088    -0.00828160    -0.00081394     0.00089761    -0.00061677
 25     0.00162466    -0.00159825    -0.01014677     0.00068431    -0.00250988     0.00162283
 26     0.00182538    -0.00265253     0.00448322    -0.00033242     0.00160847    -0.00100286
 27    -0.00320545     0.00472638     0.00734671    -0.00036377     0.00122786    -0.00062375
 28    -0.00913483    -0.00416054    -0.01533019     0.00442806    -0.00266751     0.00045805
 29     0.00783856    -0.00167406     0.00450306    -0.00181302     0.00093644    -0.00023328
 30    -0.00181045     0.00250313     0.01083911    -0.00256571     0.00146684    -0.00069254
 31    -0.00678363    -0.01807634     0.00003884    -0.00080539    -0.00327198     0.00506837
 32     0.00856039     0.00949392     0.00858693     0.00022933     0.00144527    -0.00308017
 33    -0.00135286     0.00725462    -0.00208092     0.00012003     0.00135204    -0.00200804
 34     0.00594604     0.01152451    -0.00790211     0.00028056    -0.00184889     0.00208603
 35    -0.00509343    -0.00224007     0.00350385    -0.00021817     0.00104365    -0.00097503
 36    -0.00319220    -0.00855880     0.00251216    -0.00004350     0.00080605    -0.00088842
 37    -0.01448875    -0.00384408    -0.00099773     0.00252925    -0.00133192     0.00100885
 38     0.00849904    -0.00370196     0.00147585    -0.00152185     0.00079733    -0.00074233
 39     0.00551503     0.00843089     0.00207756    -0.00110282     0.00075159    -0.00047632
 40    -0.00442917     0.00046608     0.00366947     0.00455984    -0.00049423     0.00455337
 41     0.00598525     0.00261072    -0.00341033    -0.00171219     0.00037613    -0.00229699
 42    -0.00250743    -0.00440657    -0.00053251    -0.00199644    -0.00011399    -0.00179950
 43    -0.01764279    -0.00806536    -0.00548475     0.00564759    -0.00330964     0.01010737
 44     0.01772745     0.00687802     0.00575806    -0.00307132     0.00072477    -0.00380226
 45     0.00131498     0.00208650    -0.00299976    -0.00286067     0.00097529    -0.00441461
 46     0.00110936    -0.00109367    -0.01602164    -0.00272009    -0.00651886     0.00462379
 47    -0.00228044    -0.00251359     0.00435684     0.00226590     0.00346057    -0.00255276
 48    -0.00078362     0.00573062     0.00736068     0.00095927     0.00248973    -0.00244683
 49    -0.00090114     0.02712285     0.00056791     0.00429327    -0.00247426     0.00298648
 50     0.00553750    -0.02144513    -0.00405674    -0.00233960     0.00091214    -0.00181982
 51    -0.00110840    -0.00408862     0.00244857    -0.00190819     0.00156374    -0.00179573
 52     0.00393394    -0.00150155    -0.00287349     0.00139525    -0.00188376     0.00172022
 53    -0.00128741     0.00509411     0.00327610    -0.00057993     0.00105877    -0.00084909
 54    -0.00267782    -0.00663404    -0.00007722    -0.00071970     0.00091187    -0.00105448
 55     0.00054271     0.01822919    -0.00425971     0.00233343    -0.00296560     0.00047155
 56     0.00026963    -0.01198563     0.00573688    -0.00156429     0.00158407    -0.00024418
 57     0.00195001    -0.00395489    -0.00204110    -0.00105669     0.00138120    -0.00001085
 58     0.00611807    -0.00488804     0.00243267     0.00193144    -0.00095624     0.00411452
 59     0.00663489    -0.00201914     0.00001868    -0.00078005     0.00061035    -0.00175505
 60    -0.01083859     0.00714778    -0.00355464    -0.00081958     0.00056375    -0.00250630
