 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28809637    -0.02359818

 Atomic coordinates:
  1    -4.75722010     5.90319722     3.40931030
  2    -3.95877643     5.79598547     1.66746477
  3    -6.07988233     7.26431373     3.32438571
  4     3.01762957    -0.99583031    -9.19044776
  5     4.06814450    -0.03330367    -7.89405159
  6     1.16805829    -0.56329840    -8.83659540
  7    -0.71270284     0.57966581     0.65432247
  8    -1.83874337    -0.87757845     0.16050311
  9    -1.45999477     2.25191220     0.03656839
 10    -1.45725169    -4.00469351    -4.79116984
 11     0.41290748    -4.33286273    -4.62799793
 12    -1.58713032    -2.54251605    -6.02916587
 13    -0.13497679     0.17176232     5.70775282
 14    -0.39262632     0.27896153     3.81509200
 15    -1.69668879    -0.68052160     6.42107914
 16    -3.92393757    -3.28612319    -0.42399482
 17    -5.56131420    -2.33140305    -0.70546567
 18    -3.26504414    -3.82354197    -2.13694080
 19    -1.79714080     0.32947225    -7.66968094
 20    -1.63259485     1.74128607    -6.40701713
 21    -3.42108986     0.61946017    -8.63120163
 22     6.20745288    -4.10740703     0.03851544
 23     5.06369002    -4.54211127    -1.46334030
 24     5.01695296    -4.12440244     1.57778656
 25    -1.89944205    -6.13445144     3.34863213
 26    -2.76933758    -5.18264638     1.84749208
 27    -2.03455011    -7.97419298     2.87103450
 28     5.57720018     0.53244222    -4.86101388
 29     7.27992131     0.31471058    -3.97911633
 30     4.64140060     1.54870395    -3.55380308
 31    -7.07916373     1.23111900     3.95685042
 32    -6.32602839     3.01101342     3.96649951
 33    -5.91354602     0.05869954     4.93539262
 34    -4.32321694    -2.84363925     6.45975470
 35    -3.34380923    -4.11761407     5.39032801
 36    -5.63712137    -3.89728902     7.23985721
 37     8.85646275     0.28895895    -0.54279004
 38     7.28671050     1.29964545    -0.12452319
 39     8.32380835    -1.56790641    -0.22394784
 40     2.45622839     6.85024429     1.54634691
 41     1.57789455     6.26980439     3.16051346
 42     3.47480573     8.37092977     1.96122091
 43    -1.93933992     5.26704663    -1.01766142
 44    -0.28385519     6.02939148    -0.42485680
 45    -2.47218526     6.26415328    -2.56550027
 46    -7.79896718    -0.14148768    -1.00426576
 47    -7.95206529     1.50061389    -1.92712878
 48    -7.97483346     0.34787173     0.87332299
 49     4.04156509     2.51037430    -0.41830356
 50     3.73539429     4.30772785     0.20980628
 51     2.48548214     1.45077637    -0.00785458
 52     2.77926882    -3.90923237     3.91775644
 53     1.18546167    -4.87810626     3.62646571
 54     2.17683033    -2.33106767     4.86144527
 55     3.74838859    -4.26073016    -4.75707243
 56     4.55282450    -2.48553679    -4.64855828
 57     3.77986866    -4.68273213    -6.61582093
 58    -0.14790506     5.56634363     5.73503933
 59     0.21078724     3.76761932     6.20532127
 60    -1.99914751     5.57949551     5.15850842

 Atomic and electronic forces:
  1    -0.00382643    -0.00184252    -0.00300503     0.00131330    -0.00247226     0.00862876
  2     0.00323256    -0.00163386    -0.00031528    -0.00133489     0.00155208    -0.00474208
  3    -0.00000060     0.00147787     0.00254280     0.00010341     0.00050910    -0.00443285
  4    -0.00772365     0.00534546     0.00469997     0.00339673    -0.00336788    -0.00169930
  5    -0.00014322    -0.00476619    -0.00306331    -0.00201639     0.00158965     0.00062242
  6     0.00912985    -0.00203817    -0.00274917    -0.00195289     0.00233597     0.00114110
  7     0.01165787     0.01350134     0.00610792     0.00327816    -0.00472815     0.00419411
  8    -0.00974717    -0.00513991    -0.00488387    -0.00115805     0.00264840    -0.00177932
  9    -0.00188625    -0.00888656    -0.00161883    -0.00215428     0.00275342    -0.00294064
 10    -0.00849992     0.00548475    -0.00158735     0.00182241    -0.00516985     0.00022849
 11     0.01047670    -0.00470351     0.00261015    -0.00104746     0.00210119    -0.00010952
 12    -0.00205592    -0.00155766    -0.00098730    -0.00125120     0.00317687     0.00025663
 13     0.00177633     0.00448501     0.00816535     0.00151311    -0.00211572     0.00296979
 14     0.00073135     0.00050692    -0.00865790    -0.00099813     0.00143444    -0.00172695
 15    -0.00100231    -0.00362743     0.00079385    -0.00049758     0.00107351    -0.00143862
 16     0.00764144    -0.00701917     0.01890799     0.00071188    -0.00502651     0.00231118
 17    -0.00886036     0.00413671    -0.00464035     0.00004273     0.00297277    -0.00141370
 18     0.00360863    -0.00192470    -0.01310883    -0.00051452     0.00266074    -0.00077025
 19    -0.00570782     0.00381846     0.00099637     0.00458540    -0.00862611    -0.00331429
 20     0.00118057    -0.00082154    -0.00063290    -0.00307953     0.00460632     0.00119116
 21     0.00440237    -0.00259657    -0.00004653    -0.00132680     0.00417940     0.00236684
 22    -0.01895331    -0.00164906    -0.00351349     0.00184478    -0.00185140     0.00081875
 23     0.01128060     0.00107370     0.00606605    -0.00097431     0.00112049    -0.00034326
 24     0.00845191     0.00048379    -0.00276843    -0.00086154     0.00096510    -0.00055335
 25    -0.01666816     0.00830131    -0.02338609     0.00065289    -0.00247179     0.00152714
 26     0.01159275    -0.00621941     0.01652474    -0.00034322     0.00159559    -0.00088425
 27     0.00299172    -0.00011600     0.00335160    -0.00025275     0.00112802    -0.00058001
 28     0.01173723    -0.00441309     0.00060217     0.00405872    -0.00258789     0.00009790
 29     0.00087191    -0.00228185    -0.00783433    -0.00165862     0.00094977    -0.00014638
 30    -0.00868810     0.00711739     0.00798995    -0.00245841     0.00146830    -0.00041832
 31     0.00242860     0.00510025    -0.00484884    -0.00072665    -0.00369587     0.00488748
 32     0.00094945    -0.00959742     0.00464127     0.00016892     0.00174973    -0.00309897
 33    -0.00286800     0.00287609    -0.00009824     0.00004232     0.00155118    -0.00196145
