 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28050088    -0.02652356

 Atomic coordinates:
  1    -4.59617583     6.23651105     3.31372366
  2    -3.65882519     6.00117624     1.66604426
  3    -5.74216039     7.70376929     2.99919315
  4     2.92391689    -1.09959696    -9.12747276
  5     3.95719969    -0.20589194    -7.75333174
  6     1.06735487    -0.64239295    -8.79822273
  7    -1.45408819     0.94423650     1.18955898
  8    -2.54466043    -0.49687067     0.46755398
  9    -1.78542958     2.44342967     0.03058837
 10    -1.47136031    -4.25582732    -4.65588681
 11     0.42073939    -4.41515150    -4.42729048
 12    -1.81372734    -3.01034829    -6.07573190
 13    -0.15703026     0.42383372     5.98197112
 14    -0.77636795     0.57526000     4.16263685
 15    -1.21901724    -1.03020557     6.69927940
 16    -4.16169779    -2.91366949    -0.64661862
 17    -5.75638640    -1.96927274    -1.19467120
 18    -3.33528113    -3.58537544    -2.25186019
 19    -2.12548303    -0.14014110    -8.04715362
 20    -2.28221445     1.44021899    -6.94604474
 21    -3.15065383     0.24705842    -9.58782923
 22     6.66808323    -4.71776858     0.37368593
 23     5.74786294    -4.87900891    -1.28290160
 24     5.36450679    -4.40104178     1.75016600
 25    -1.42898116    -5.92242391     2.34447661
 26    -2.64211320    -4.74449208     1.33818649
 27    -1.12635376    -7.36630091     1.11260898
 28     5.20296293     0.52272216    -4.71290927
 29     7.00258000     0.53439978    -4.01169481
 30     4.25363543     1.44779092    -3.31549439
 31    -7.02230592     1.68663196     3.42295750
 32    -6.06257653     3.36003024     3.50717398
 33    -5.98434800     0.34354704     4.34062954
 34    -3.04106857    -3.70384831     6.65174937
 35    -2.43266214    -4.73954393     5.16789905
 36    -3.38153914    -4.89482426     8.06751077
 37     8.11252141     0.26458983    -0.41692124
 38     6.46154074     1.09126237     0.09383943
 39     7.93435141    -1.60037764     0.14479318
 40     2.95281161     6.88677503     1.95221054
 41     1.95451500     6.52264829     3.54829570
 42     4.12241798     8.30024131     2.32990360
 43    -1.93335215     5.58431742    -1.05745385
 44    -0.20392036     6.32028813    -0.79053138
 45    -2.61443609     6.39096187    -2.63618404
 46    -8.17233199    -0.01959525    -1.40642626
 47    -8.42802283     1.40087124    -2.62482625
 48    -8.10252721     0.77283528     0.33911762
 49     3.40039353     2.26931292    -0.18041973
 50     3.38318103     4.08851109     0.55734708
 51     1.83241205     1.39433197     0.54671108
 52     2.91962549    -3.60257589     3.71693709
 53     1.32617583    -4.54969407     3.14341632
 54     2.40564113    -1.93737247     4.54533183
 55     4.07478059    -4.48979274    -4.36485793
 56     4.56524096    -2.62773577    -4.19838072
 57     4.20929216    -4.82504812    -6.24595133
 58    -0.12493900     5.54734858     5.92813749
 59     0.04075295     3.67877956     6.30523736
 60    -1.89067721     5.72692268     5.20182631

 Atomic and electronic forces:
  1    -0.00150454    -0.00171573    -0.00076204     0.00056774    -0.00121229     0.00816409
  2     0.00860122    -0.00463716    -0.00583987    -0.00091247     0.00085480    -0.00478809
  3    -0.00608318     0.00593804     0.00604536     0.00026704    -0.00005073    -0.00422230
  4    -0.00934414     0.00966058     0.01141324     0.00398704    -0.00400766    -0.00162434
  5    -0.00365358    -0.00622808    -0.00610023    -0.00232834     0.00185598     0.00049195
  6     0.01369981    -0.00651531    -0.00386782    -0.00229099     0.00282940     0.00109801
  7    -0.00514288    -0.00532550    -0.00959122     0.00253054    -0.00433864     0.00553227
  8     0.00447139     0.00119606     0.00544816    -0.00083901     0.00262273    -0.00243135
  9     0.00063011     0.00339330     0.00436595    -0.00182136     0.00253960    -0.00375615
 10    -0.00453386     0.00308098     0.00211521     0.00172879    -0.00550408     0.00072715
 11     0.00291418    -0.00064352    -0.00340380    -0.00108463     0.00228460    -0.00033713
 12     0.00553742    -0.00211118    -0.00117972    -0.00111275     0.00344929     0.00000642
 13    -0.00400113    -0.00618466     0.00375362     0.00123667    -0.00173857     0.00312014
 14     0.00251952     0.00350182    -0.00451371    -0.00078192     0.00122336    -0.00194163
 15     0.00371020     0.00253733     0.00053947    -0.00040199     0.00087593    -0.00137280
 16     0.00299785     0.00228362     0.00714012     0.00039179    -0.00538937     0.00311361
 17    -0.00533206    -0.00291035     0.00156698     0.00032467     0.00318843    -0.00184625
 18     0.00183672    -0.00286407    -0.00735887    -0.00043387     0.00289737    -0.00111086
 19    -0.00101740     0.02221348     0.01668145     0.00416413    -0.01006085    -0.00307245
 20     0.00412583    -0.01672265    -0.00671312    -0.00268508     0.00554688     0.00123495
 21    -0.00263208    -0.00548990    -0.00891641    -0.00128452     0.00436265     0.00245907
 22     0.00673888     0.00559005     0.00201165     0.00171690    -0.00173519     0.00095332
 23    -0.00474646    -0.00409625    -0.00441337    -0.00095290     0.00105686    -0.00042694
 24    -0.00298935    -0.00157567     0.00210469    -0.00082608     0.00091660    -0.00063044
 25    -0.01168974     0.00112390    -0.02194229     0.00072058    -0.00264781     0.00175225
 26     0.00864084    -0.00642187     0.00998215    -0.00033302     0.00170532    -0.00110406
 27     0.00192248     0.00332114     0.00985537    -0.00034975     0.00131022    -0.00066709
 28     0.00481809     0.00502550     0.00356880     0.00467223    -0.00298001     0.00058463
 29    -0.00235769    -0.00289910    -0.00398097    -0.00189978     0.00103568    -0.00031376
 30    -0.00311201    -0.00118355     0.00063838    -0.00271705     0.00164214    -0.00082430
 31     0.00777702    -0.00770907    -0.00084575    -0.00108704    -0.00312083     0.00537700
 32    -0.00143182    -0.00529997     0.00530892     0.00031331     0.00133830    -0.00326626
 33    -0.00769252     0.01246495    -0.00497192     0.00019476     0.00139814    -0.00214918
