 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28482425    -0.02576242

 Atomic coordinates:
  1    -4.54135328     5.96017039     3.15421738
  2    -3.74250198     5.63624255     1.44876264
  3    -5.53423623     7.54996141     2.85342696
  4     3.04288121    -1.19172841    -9.09611647
  5     4.13594186    -0.03711367    -8.02609601
  6     1.22419626    -0.58028599    -8.93529130
  7    -0.59441738     0.57397295     0.49902042
  8    -1.79481576    -0.81855028    -0.04731468
  9    -1.26904898     2.22305847    -0.29575642
 10    -1.51442478    -4.08674617    -4.71854824
 11     0.39292487    -4.21646451    -4.54068561
 12    -1.79506524    -2.77546383    -6.07433338
 13    -0.33070877     0.31114089     5.60063047
 14    -0.57516427     0.46125483     3.69991918
 15    -1.76219368    -0.77597689     6.20497303
 16    -4.09386474    -3.75927830    -0.46685315
 17    -5.64994347    -2.66006989    -0.85955327
 18    -3.24083899    -4.02704569    -2.21345172
 19    -1.91039268     0.21998178    -8.03178367
 20    -1.98337483     1.58850732    -6.70346424
 21    -3.17922429     0.75764793    -9.36203351
 22     6.19403095    -4.21439354    -0.02905453
 23     5.09522138    -4.69728239    -1.54443121
 24     4.95837394    -4.11461801     1.45578357
 25    -1.92284972    -6.09008028     3.26844138
 26    -2.80896439    -5.12707397     1.80130233
 27    -1.61309537    -7.80210874     2.59538190
 28     5.53593660     0.73672647    -4.90865583
 29     7.21878715     0.43767580    -4.10706141
 30     4.58615731     1.74614886    -3.57841406
 31    -7.03063488     1.20354207     4.01666990
 32    -6.27597375     2.89984629     4.04373194
 33    -6.04190253     0.06048353     5.17357521
 34    -4.36295263    -2.93566711     6.52286023
 35    -3.65868255    -4.27143017     5.33999483
 36    -5.54660374    -3.78060519     7.68455226
 37     8.73824917     0.27801760    -0.71165550
 38     7.27623993     1.40905756    -0.21466124
 39     8.14909307    -1.56622493    -0.41286563
 40     2.53140652     7.14576396     1.90298744
 41     1.80180455     6.77521355     3.64262493
 42     3.63418152     8.67710677     2.06418866
 43    -1.71320818     5.19104047    -1.10636576
 44    -0.25791645     6.24153679    -0.36119622
 45    -2.28607192     6.12262341    -2.67015475
 46    -7.81503532    -0.15718219    -0.94336107
 47    -8.66530505     1.27446382    -1.82153713
 48    -7.86289235     0.26080820     0.94227019
 49     4.07188132     2.54458359    -0.17005352
 50     3.66357242     4.31830244     0.55499889
 51     2.51018427     1.46106173     0.29257172
 52     2.78693527    -3.81119665     3.97783889
 53     1.20618597    -4.84449421     3.82773147
 54     2.21731664    -2.11106233     4.71514350
 55     3.70283142    -4.03071326    -4.65368343
 56     4.31806248    -2.25064898    -4.38764204
 57     3.59144429    -4.16629211    -6.57805789
 58    -0.05856244     5.55425197     6.08082607
 59     0.15362354     3.64666495     6.13948610
 60    -1.80107503     5.84947652     5.33818359

 Atomic and electronic forces:
  1    -0.00471940     0.00684115    -0.00427535     0.00074084    -0.00273959     0.00848580
  2     0.00894784    -0.01036050    -0.00210948    -0.00094056     0.00186654    -0.00464001
  3    -0.00417940     0.00145279     0.00977546     0.00022495     0.00055876    -0.00449845
  4    -0.00757262     0.00235078    -0.00295829     0.00332245    -0.00371722    -0.00154380
  5     0.00106337    -0.00224120     0.00192189    -0.00202867     0.00174845     0.00059629
  6     0.00587257    -0.00303760    -0.00037603    -0.00187614     0.00252814     0.00108189
  7    -0.00967875     0.00392319    -0.00481476     0.00284207    -0.00478956     0.00419503
  8     0.00124382    -0.00183573     0.00138772    -0.00095715     0.00265109    -0.00178337
  9     0.00499639    -0.00806918     0.00580921    -0.00188454     0.00290909    -0.00292196
 10    -0.00071386     0.00506924     0.00111109     0.00146704    -0.00509256     0.00041180
 11     0.00344850    -0.00459074     0.00168462    -0.00095575     0.00216322    -0.00019696
 12    -0.00155965     0.00123572    -0.00557520    -0.00093904     0.00314537     0.00013644
 13     0.00769923     0.01000642    -0.00500399     0.00128939    -0.00216901     0.00305084
 14     0.00340061    -0.00045938    -0.00364228    -0.00085346     0.00147908    -0.00179460
 15    -0.00964735    -0.00971866     0.00780832    -0.00039740     0.00108325    -0.00141253
 16    -0.00284870     0.01200623    -0.01640806     0.00032248    -0.00451477     0.00205728
 17     0.00386165    -0.00471261     0.00550799     0.00018760     0.00267461    -0.00125155
 18    -0.00256494    -0.00288664     0.00970064    -0.00035130     0.00249009    -0.00074860
 19    -0.00885994     0.01299252     0.00110648     0.00358214    -0.00885515    -0.00310472
 20     0.00343117    -0.00566302    -0.00059817    -0.00228852     0.00497855     0.00111969
 21     0.00576401    -0.00783267     0.00089978    -0.00101972     0.00398295     0.00236536
 22    -0.01527956     0.00005934    -0.00319538     0.00176484    -0.00192885     0.00087334
 23     0.00963868     0.00198109     0.00309387    -0.00091700     0.00115226    -0.00036716
 24     0.00712709    -0.00052005     0.00205195    -0.00082405     0.00100698    -0.00058499
 25    -0.00753772     0.02037340    -0.00031804     0.00052628    -0.00241849     0.00152305
 26     0.00402210    -0.00487893     0.00669775    -0.00025597     0.00154714    -0.00088246
 27     0.00383529    -0.01903617    -0.00514588    -0.00023885     0.00111737    -0.00057996
 28    -0.01934246     0.00824293    -0.00459750     0.00425853    -0.00291296     0.00023960
 29     0.01868889    -0.00311231     0.00626609    -0.00172903     0.00106734    -0.00019354
 30     0.00256221    -0.00035285     0.00139785    -0.00255029     0.00165759    -0.00055088
 31    -0.01673077    -0.02394904    -0.00824598    -0.00086168    -0.00332695     0.00443271
 32     0.01505932     0.02656070     0.00374154     0.00031001     0.00161853    -0.00278857
 33     0.00264514    -0.00302195     0.00272361     0.00015407     0.00138429    -0.00179513
