 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28331840    -0.02440138

 Atomic coordinates:
  1    -4.42176235     6.20599346     3.57344000
  2    -3.57992555     6.09773570     1.81705343
  3    -5.44010280     7.86151882     3.61169304
  4     3.15181591    -1.26947643    -9.08404622
  5     4.08316359    -0.24626777    -7.82178659
  6     1.30148110    -0.76910731    -8.85936099
  7    -1.09658544     0.83850015     1.08717431
  8    -2.32036948    -0.50536825     0.45171588
  9    -1.70594030     2.49368631     0.31436931
 10    -1.45998100    -4.38539746    -4.53144586
 11     0.44045952    -4.60143118    -4.20379799
 12    -1.69508944    -3.00763599    -5.87483072
 13    -0.31973736     0.07510653     5.96167026
 14    -0.38402110     0.22198328     4.02632871
 15    -1.65222511    -1.25188028     6.43543026
 16    -4.14636348    -2.94209070    -0.48476487
 17    -5.73250377    -1.96478582    -0.91825102
 18    -3.41093117    -3.56483049    -2.17650200
 19    -1.96904642    -0.40222302    -8.04840870
 20    -2.38313728     1.16245884    -6.99734680
 21    -3.15864862    -0.31293086    -9.56032176
 22     6.39042241    -4.29587303     0.21907243
 23     5.47479701    -4.62264073    -1.41270236
 24     5.00196665    -4.24060686     1.58854518
 25    -1.63796283    -6.10801161     2.44719332
 26    -2.68161167    -4.83196813     1.44960149
 27    -1.20071636    -7.45828380     1.17973080
 28     5.41843147     0.67511416    -4.70729511
 29     7.17486721     0.62018027    -4.00513343
 30     4.38186184     1.61303826    -3.39674022
 31    -6.82552248     1.61961773     3.55978624
 32    -5.93039641     3.28089382     3.75826716
 33    -6.02969186     0.32474189     4.75757782
 34    -3.71147188    -3.80341664     6.63183895
 35    -2.91000268    -4.94838075     5.30325790
 36    -4.52673866    -4.91913718     7.92141272
 37     8.54713048     0.32753471    -0.52020744
 38     6.96863253     1.33691992    -0.12646555
 39     8.02127815    -1.47070380    -0.14941644
 40     2.58852821     7.11442695     1.51676665
 41     1.65459736     6.67868597     3.18493614
 42     3.72503061     8.58672738     1.89325795
 43    -2.11099535     5.49626182    -0.96561525
 44    -0.37400455     6.35064804    -0.95580143
 45    -2.93324241     5.89344242    -2.66314760
 46    -8.14021392     0.20802111    -1.34660897
 47    -8.68979791     1.67148172    -2.44001743
 48    -7.96801428     0.89056999     0.45098042
 49     3.59752336     2.35625296    -0.25436050
 50     3.38434241     4.10656276     0.55414363
 51     1.99027961     1.46086009     0.32932887
 52     2.81323974    -3.64319670     3.75973375
 53     1.18481554    -4.59975939     3.55414102
 54     2.41166455    -2.08466504     4.78947601
 55     3.83614517    -4.01169305    -4.41827037
 56     4.41251929    -2.17205320    -4.32326047
 57     4.01381521    -4.40498764    -6.26199029
 58     0.16601638     5.43669084     5.80541334
 59     0.25845585     3.54229352     6.21727413
 60    -1.69453864     5.78332956     5.41169164

 Atomic and electronic forces:
  1    -0.00882880     0.02095548    -0.01033626     0.00108310    -0.00132546     0.00741553
  2    -0.00461011    -0.00048971     0.01060230    -0.00116192     0.00082336    -0.00433679
  3     0.01239371    -0.02006462     0.00016123    -0.00011939     0.00001285    -0.00376956
  4    -0.02390161    -0.00391480    -0.01126251     0.00380942    -0.00351928    -0.00128955
  5     0.01742500     0.01028087     0.01480889    -0.00219940     0.00162347     0.00040004
  6     0.00692622    -0.00811228    -0.00419612    -0.00224982     0.00246447     0.00089440
  7     0.00025550     0.00402355    -0.00514146     0.00277486    -0.00394204     0.00486239
  8    -0.00068475    -0.00576579     0.00148638    -0.00099327     0.00240252    -0.00224453
  9     0.00079545     0.00086690     0.00199666    -0.00182715     0.00218998    -0.00335141
 10     0.00212984     0.00813572    -0.00035280     0.00184253    -0.00509164     0.00085674
 11    -0.00860551     0.00460839    -0.00697272    -0.00107525     0.00207307    -0.00038982
 12     0.00809829    -0.01050247     0.00426699    -0.00126446     0.00322984    -0.00015632
 13    -0.00232283    -0.00194561    -0.00185425     0.00123843    -0.00171292     0.00289014
 14    -0.00439374     0.00194522     0.00527259    -0.00084978     0.00116005    -0.00171457
 15     0.00493925     0.00380214    -0.00017097    -0.00041077     0.00089848    -0.00133501
 16     0.00953970    -0.00136515    -0.00612425     0.00062840    -0.00498199     0.00305201
 17    -0.01138651     0.00247723    -0.00156591     0.00012342     0.00294292    -0.00185815
 18    -0.00107871    -0.00085379     0.00532253    -0.00052609     0.00274028    -0.00114296
 19    -0.01547922     0.02104734     0.00093113     0.00455160    -0.00893769    -0.00234578
 20     0.00625894    -0.01426007    -0.00647132    -0.00274295     0.00503988     0.00092913
 21     0.00959928    -0.00632471     0.00685899    -0.00145117     0.00402323     0.00194920
 22    -0.00673516     0.00169197     0.01132813     0.00178107    -0.00169467     0.00096666
 23    -0.00284840    -0.00208339    -0.00909863    -0.00097433     0.00102891    -0.00042984
 24     0.01104799     0.00156250    -0.00305489    -0.00083778     0.00090058    -0.00062705
 25     0.00412597    -0.00471995     0.00431616     0.00073348    -0.00249394     0.00167514
 26    -0.00496188     0.00460875    -0.00332917    -0.00037695     0.00159630    -0.00106227
 27     0.00122718    -0.00182476     0.00230475    -0.00037132     0.00124372    -0.00065150
 28    -0.01401829     0.00358548    -0.01755403     0.00435340    -0.00251156     0.00057702
 29     0.01422050    -0.00014870     0.00766880    -0.00176394     0.00089068    -0.00029681
 30     0.00180341     0.00169774     0.00812435    -0.00255512     0.00139297    -0.00073914
 31    -0.00288153    -0.02470862     0.00168888    -0.00061968    -0.00307671     0.00516393
 32     0.00800200     0.00965373     0.00594788     0.00007135     0.00130483    -0.00303875
 33    -0.00598425     0.01419735    -0.00993817     0.00007786     0.00128441    -0.00200256
