 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28430037    -0.02464120

 Atomic coordinates:
  1    -4.63368909     5.86795660     3.22569275
  2    -3.89759764     5.57949977     1.44552112
  3    -5.87804430     7.26810987     3.05003307
  4     3.03713590    -1.08327325    -8.94795610
  5     4.15456940    -0.19836929    -7.60817240
  6     1.24756263    -0.47945170    -8.60022192
  7    -0.63788138     0.45527231     0.44020445
  8    -1.91682854    -0.90218718     0.11080129
  9    -1.38387618     2.10281685    -0.29706333
 10    -1.47119663    -3.99924898    -4.68359639
 11     0.41266383    -4.18040451    -4.43319866
 12    -1.73459863    -2.58813226    -5.99313627
 13    -0.23383567     0.34887202     5.49695065
 14    -0.38433986     0.33742635     3.58980499
 15    -1.66443166    -0.78123834     6.06964606
 16    -4.14571119    -3.54092994    -0.52654689
 17    -5.66409166    -2.30117252    -0.79303582
 18    -3.24075800    -3.71716957    -2.22189091
 19    -1.67022805     0.37328765    -7.79264343
 20    -1.94292221     1.94397955    -6.75283450
 21    -2.71274476     0.53960822    -9.40414431
 22     6.15936802    -4.20287442    -0.00788532
 23     5.10672791    -4.70409243    -1.49832061
 24     5.03018702    -4.19581407     1.53085894
 25    -1.97303888    -6.08955863     3.34420651
 26    -2.91851752    -5.23197041     1.87097406
 27    -1.56778480    -7.82582944     2.81609731
 28     5.57341337     0.63497949    -4.80910627
 29     7.31811235     0.45787940    -4.05015434
 30     4.57321249     1.45075998    -3.35425168
 31    -6.97871974     1.30431631     3.98063880
 32    -6.10699097     2.93296496     4.28021789
 33    -5.93308079     0.00244070     4.85128507
 34    -4.18530337    -2.88277778     6.45830728
 35    -3.42987788    -4.30845597     5.39121443
 36    -5.42383790    -3.63733727     7.64174922
 37     8.77552179     0.31853297    -0.69478951
 38     7.27900664     1.42162773    -0.22534889
 39     8.17954141    -1.47936834    -0.33386198
 40     2.53686175     7.07882141     1.90921685
 41     1.48605374     6.42215338     3.37614374
 42     3.43347211     8.65958321     2.48936149
 43    -1.91953970     5.06047202    -1.14494694
 44    -0.36285741     6.16153633    -0.86560837
 45    -2.68417404     5.80056388    -2.73141850
 46    -7.79622023    -0.16637737    -0.83862847
 47    -8.65004947     1.20733508    -1.82945962
 48    -7.63316894     0.49985877     1.00466073
 49     3.92014198     2.54739720    -0.33979979
 50     3.75645564     4.17519947     0.67777895
 51     2.40720036     1.46667035     0.15165889
 52     2.79319984    -3.78627319     3.80544461
 53     1.12954009    -4.66976575     3.74889797
 54     2.38979605    -2.16463633     4.76669630
 55     3.64358007    -4.22807585    -4.68341680
 56     4.31714809    -2.45408805    -4.46254917
 57     3.59877746    -4.46724020    -6.55363467
 58    -0.08720120     5.50887459     5.91793025
 59     0.09854502     3.62919558     6.25675671
 60    -1.85296238     5.77637356     5.21046523

 Atomic and electronic forces:
  1     0.01101222    -0.00553448    -0.01399565     0.00129034    -0.00226540     0.00850761
  2    -0.00041140    -0.00122480     0.01457717    -0.00128487     0.00156979    -0.00475859
  3    -0.00735512     0.00799901     0.00256187     0.00003023     0.00041282    -0.00444485
  4     0.01045365     0.00947084     0.01110934     0.00357621    -0.00349944    -0.00141940
  5    -0.00643300    -0.00837784    -0.01286467    -0.00204476     0.00160100     0.00044516
  6     0.00004707    -0.00198390    -0.00148074    -0.00213226     0.00244777     0.00095768
  7    -0.00187677     0.01679455    -0.00085105     0.00323407    -0.00460898     0.00413670
  8    -0.00793387    -0.01310998    -0.00337600    -0.00111991     0.00257305    -0.00182622
  9     0.00675349    -0.00911426     0.00560173    -0.00216833     0.00278023    -0.00292874
 10    -0.01554148     0.01716159    -0.01095545     0.00185544    -0.00514954     0.00048285
 11     0.00991155    -0.00304189    -0.00130468    -0.00109143     0.00212034    -0.00023259
 12     0.00599531    -0.01167029     0.00844509    -0.00124261     0.00321961     0.00009122
 13     0.00128709     0.00099979     0.00383486     0.00150620    -0.00205346     0.00306238
 14     0.00441815     0.00345740    -0.00993310    -0.00099981     0.00139823    -0.00175644
 15    -0.00495394    -0.00506053     0.00876697    -0.00049959     0.00105968    -0.00144193
 16    -0.01299804     0.01704940     0.01190009     0.00061220    -0.00481453     0.00229848
 17     0.01401871    -0.01697855     0.00034762     0.00004120     0.00291878    -0.00149191
 18    -0.00025388    -0.00474347    -0.00706559    -0.00054845     0.00266120    -0.00085626
 19    -0.01165967     0.00400775    -0.00739724     0.00487311    -0.00879020    -0.00282153
 20     0.00053111    -0.00247399    -0.00237205    -0.00309500     0.00483784     0.00123462
 21     0.00723285    -0.00170467     0.01050005    -0.00163039     0.00382844     0.00223791
 22     0.01617566     0.00613674    -0.00086792     0.00181642    -0.00181695     0.00086415
 23    -0.00611297    -0.00398783    -0.00845325    -0.00095152     0.00108750    -0.00036681
 24    -0.00752252    -0.00008829     0.00811845    -0.00084573     0.00093719    -0.00056905
 25    -0.00743653     0.02367139     0.00219897     0.00064346    -0.00241295     0.00158452
 26     0.00411140    -0.00483989     0.00121044    -0.00032511     0.00154683    -0.00091399
 27     0.00374514    -0.02091910    -0.00869173    -0.00028966     0.00110137    -0.00060456
 28    -0.01440376     0.00340297     0.00651049     0.00410876    -0.00253286     0.00027893
 29     0.00834879    -0.00121943    -0.00012700    -0.00167477     0.00091822    -0.00019304
 30     0.00561802    -0.00074078    -0.00621555    -0.00240226     0.00144202    -0.00055067
 31    -0.01412470    -0.01212815    -0.01094583    -0.00060891    -0.00338718     0.00487909
 32     0.00933681     0.02414195     0.00129840     0.00008030     0.00149728    -0.00290443
 33     0.00559324    -0.01534834     0.00885462     0.00003683     0.00146325    -0.00194327
