 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27421821    -0.02959565

 Atomic coordinates:
  1    -4.52560106     6.20546645     3.21952339
  2    -3.69090503     5.88648351     1.52131190
  3    -5.35760444     7.90300562     3.01307960
  4     2.89639790    -0.98618658    -9.19956611
  5     3.87146964    -0.04877713    -7.84350187
  6     1.02619821    -0.57248043    -8.92587775
  7    -1.55711804     1.00816902     1.15563168
  8    -2.67178594    -0.41719302     0.36536911
  9    -1.72393252     2.56599584    -0.00238592
 10    -1.31493121    -4.22731679    -4.58869220
 11     0.58717281    -4.34608562    -4.39568887
 12    -1.57402222    -3.05492192    -6.07721064
 13    -0.01530668     0.29938023     5.96225266
 14    -0.61020921     0.67681494     4.16380831
 15    -1.24106385    -1.02186836     6.66684554
 16    -4.16116907    -2.99391616    -0.60234339
 17    -5.72994528    -2.09618890    -1.27015960
 18    -3.27358042    -3.63533493    -2.18824775
 19    -2.20013543    -0.15887255    -8.09656014
 20    -2.20743415     1.32782161    -6.85401052
 21    -3.32214461     0.36555471    -9.57324075
 22     6.70723574    -4.75241653     0.31571591
 23     5.68746451    -5.17607564    -1.25695576
 24     5.37703772    -4.40865636     1.71846655
 25    -1.46165330    -5.97891083     2.57489136
 26    -2.59386472    -5.00999693     1.35226934
 27    -0.60445190    -7.24796614     1.43082843
 28     5.30504247     0.51784500    -4.64111132
 29     7.08720223     0.59285553    -3.95939886
 30     4.30726298     1.37300706    -3.20835321
 31    -7.14036908     1.58008068     3.31508929
 32    -6.24829142     3.26923543     3.41580270
 33    -6.03945987     0.27203648     4.16808553
 34    -3.15094309    -3.66294263     6.79552207
 35    -2.71369910    -4.55825528     5.15854729
 36    -3.80040397    -5.06021936     7.89186901
 37     8.16764174     0.24579640    -0.31793233
 38     6.47691002     0.98940618     0.15609478
 39     8.03463564    -1.61426977     0.16143817
 40     2.91289445     6.93743680     2.06946972
 41     1.93257127     6.51239556     3.70419580
 42     3.70613233     8.63547189     2.36696245
 43    -1.91939658     5.61175711    -1.13300188
 44    -0.32078031     6.65054275    -1.22033658
 45    -2.75204143     5.71806400    -2.87010128
 46    -8.21059756     0.03555853    -1.42181989
 47    -8.55277588     1.62655069    -2.44691929
 48    -7.84300400     0.58651913     0.39287253
 49     3.34015214     2.24735284    -0.09865115
 50     3.37539675     4.10736297     0.45323028
 51     1.63728214     1.58054836     0.42072531
 52     2.95998773    -3.59951280     3.53300672
 53     1.30862886    -4.53988128     3.25589492
 54     2.64931062    -2.17375965     4.76232515
 55     3.86657351    -4.40028570    -4.42479038
 56     4.44128169    -2.58092138    -4.35343183
 57     4.53188340    -5.10903837    -6.07976927
 58     0.02906811     5.59900209     5.87569073
 59     0.32236977     3.78284958     6.23081881
 60    -1.76270737     5.69379611     5.15693819

 Atomic and electronic forces:
  1    -0.00496945     0.00289100    -0.00376384     0.00025942    -0.00077875     0.00867724
  2     0.00771110    -0.00370936    -0.00166073    -0.00071694     0.00058973    -0.00526732
  3    -0.00173162    -0.00019319     0.00742240     0.00030798    -0.00040942    -0.00428338
  4    -0.01319711     0.00755276     0.00406454     0.00438553    -0.00436162    -0.00210395
  5     0.00262211    -0.00357202     0.00034029    -0.00264789     0.00204667     0.00070640
  6     0.01202883    -0.00680868    -0.00326606    -0.00246920     0.00309055     0.00147577
  7    -0.01220550    -0.00355698    -0.02002857     0.00261811    -0.00474377     0.00662643
  8     0.01465410     0.01346539     0.01213740    -0.00078674     0.00298178    -0.00289730
  9    -0.00187386    -0.00934366     0.01159843    -0.00196941     0.00260851    -0.00450359
 10    -0.00498059     0.00688751     0.00005502     0.00183898    -0.00612252     0.00072985
 11     0.00773430    -0.00542645     0.00158016    -0.00119818     0.00253791    -0.00034104
 12    -0.00311999    -0.00084804    -0.00363039    -0.00118059     0.00377629     0.00012677
 13    -0.00187606     0.00339794     0.00065235     0.00126409    -0.00177533     0.00336314
 14     0.00041092    -0.00437865     0.00059991    -0.00082550     0.00124409    -0.00216815
 15     0.00292494     0.00067312    -0.00229249    -0.00039068     0.00090551    -0.00150345
 16    -0.00014781     0.00384370    -0.00220283     0.00016571    -0.00586505     0.00343048
 17    -0.00741577    -0.00176356     0.00520054     0.00054183     0.00346065    -0.00196727
 18     0.00606303    -0.00479879    -0.00494258    -0.00037438     0.00318891    -0.00121868
 19    -0.00688775     0.02597464     0.00588571     0.00400488    -0.01116359    -0.00426874
 20     0.00034112    -0.01800754    -0.01318721    -0.00271157     0.00618764     0.00175771
 21     0.00800104    -0.00802120     0.00838788    -0.00103027     0.00466844     0.00308997
 22    -0.01686238     0.00268879     0.00489956     0.00185626    -0.00186529     0.00102873
 23     0.00454729     0.00193569     0.00392298    -0.00099699     0.00114011    -0.00045261
 24     0.01171574    -0.00239735    -0.01010389    -0.00089322     0.00098836    -0.00069298
 25     0.00183791    -0.00634315    -0.01287192     0.00067837    -0.00277981     0.00191764
 26    -0.00576895     0.00726017     0.00246194    -0.00029820     0.00180562    -0.00116552
 27     0.00049086    -0.00204185     0.00733089    -0.00038827     0.00136381    -0.00073807
 28    -0.01367641     0.01096919     0.00602587     0.00520245    -0.00317216     0.00059969
 29     0.00780101    -0.00340580     0.00031945    -0.00209976     0.00108019    -0.00033201
 30     0.00323369    -0.00621538    -0.00663260    -0.00303290     0.00175940    -0.00092909
 31     0.00252574    -0.00581613    -0.00529792    -0.00153558    -0.00312595     0.00572503
 32     0.00273983     0.00221747     0.00574646     0.00057529     0.00127615    -0.00349209
 33    -0.00250571     0.00495358     0.00114905     0.00033437     0.00145637    -0.00234309
