 39    -0.00147469     0.01131413    -0.00102561    -0.00109159     0.00073290    -0.00053453
 40    -0.00998006     0.00665195     0.01017217     0.00400897    -0.00041631     0.00416112
 41     0.00073290    -0.00818298    -0.00271628    -0.00155086     0.00026713    -0.00218802
 42     0.00763469     0.00191767    -0.00553872    -0.00179583    -0.00014744    -0.00176116
 43    -0.00586175     0.01409444    -0.03637181     0.00586503    -0.00284483     0.01101854
 44    -0.00438126    -0.00268024     0.00681081    -0.00347222     0.00078389    -0.00395525
 45     0.01148423    -0.01203852     0.02756187    -0.00280147     0.00048932    -0.00484776
 46    -0.00284837     0.01398237    -0.00745599    -0.00263148    -0.00666906     0.00477924
 47    -0.00105309    -0.00690367     0.00274644     0.00230227     0.00359740    -0.00252249
 48    -0.00156325    -0.00406951     0.00257360     0.00102098     0.00258378    -0.00268580
 49     0.00582110     0.00556595    -0.00642415     0.00438246    -0.00255433     0.00329088
 50    -0.00225704    -0.00515652    -0.00079698    -0.00218715     0.00084885    -0.00183514
 51    -0.00367986    -0.00220907     0.00605290    -0.00193959     0.00159793    -0.00199697
 52    -0.00724424     0.00906814     0.00216308     0.00143966    -0.00188683     0.00179349
 53     0.00378247     0.00143285     0.00243317    -0.00061308     0.00109287    -0.00092722
 54     0.00243751    -0.01249564    -0.00470583    -0.00075275     0.00089275    -0.00109181
 55     0.00273977    -0.00689105    -0.01552974     0.00237330    -0.00298980     0.00045076
 56     0.00031575     0.00612141     0.00190103    -0.00155443     0.00155152    -0.00027701
 57    -0.00443568     0.00205136     0.01422897    -0.00111082     0.00140612     0.00001567
 58    -0.00978935     0.01080534    -0.00935259     0.00172810    -0.00069094     0.00406148
 59     0.00534257    -0.01185898     0.00475992    -0.00075550     0.00055125    -0.00182422
 60     0.00357732     0.00152340     0.00159721    -0.00074475     0.00037825    -0.00250322
