 Number of water molecules:
          32

 Atomic and electronic energies:
    -0.37657688    -0.05746147

 Atomic coordinates:
  1    -5.12304167     7.69836286     0.07683316
  2    -4.12889403     6.84763043    -1.34772475
  3    -6.60968876     6.59435079     0.44680306
  4     1.30787088     8.60520401    -3.95489905
  5     1.61551189    10.48624864    -4.25735237
  6     2.62375080     8.21259173    -2.57675918
  7     3.76560296    -0.46210027    -8.36665715
  8     5.03177216     0.48927827    -7.34244023
  9     2.07354997     0.10229774    -7.77378054
 10    -3.10814980     0.87602874     2.00087854
 11    -2.92568006    -1.03804993     1.59672325
 12    -1.52132674     1.69174343     1.14019670
 13    -1.68956192    -3.86035093    -3.99927675
 14     0.03650668    -4.55455618    -4.11048205
 15    -1.61802970    -2.18045679    -4.99654573
 16    -0.38527529     1.58912109     7.72978100
 17    -0.66242366     1.87142673     5.85187537
 18    -0.23978353    -0.31053847     7.94169053
 19    -4.11492224    -4.00576695     0.19009066
 20    -5.99266650    -3.61082490    -0.05820805
 21    -3.29981643    -3.76190227    -1.54447189
 22    -5.53167952    -0.25748665     6.77351666
 23    -4.67786568     0.40523644     5.14965487
 24    -4.23479659     0.13028024     8.11875663
 25    -6.95032902     5.46961049    -7.80601000
 26    -8.50245382     6.37601854    -8.25696392
 27    -7.47483053     3.83280116    -6.89280506
 28     6.72841847    -6.64147643    -1.23591238
 29     8.41282905    -7.50302074    -0.88280554
 30     5.70772419    -6.56350063     0.45990675
 31    -0.26367348     1.00816237    -5.47472763
 32     0.73637562     0.80101284    -3.88451431
 33    -1.43142051     2.49278351    -5.07747245
 34     5.77224647     4.89451239     5.21884734
 35     4.83261973     6.46091628     5.72356975
 36     6.06638939     3.85716311     6.83715295
 37     7.03508876    -1.63734976    -2.13270720
 38     5.23594886    -1.10300848    -2.04269052
 39     7.13129641    -3.57650098    -2.03030058
 40    -0.84671034    -6.60087595     3.21463821
 41    -1.92808115    -5.20941874     2.42247208
 42    -0.85281545    -7.98226455     1.80301389
 43     7.44986708     2.33429589    -5.46509905
 44     7.83968319     1.00694397    -4.22166304
 45     7.11439548     3.87596834    -4.38350933
 46    -7.82619485     2.63908525     0.72954632
 47    -6.08397220     2.11109577     1.22472015
 48    -8.97784046     1.82059884     2.02587442
 49    -9.06060143    -3.24682912    -0.43042618
 50    -9.54058167    -2.35319146     1.26517991
 51   -10.17811322    -2.53626188    -1.72882414
 52     0.63403630    -3.39397126     7.36554129
 53     0.06352217    -4.79427537     6.24102453
 54     2.55609869    -3.19835472     7.01714380
 55     8.19229345     0.60699882     2.37225596
 56     7.13955403     2.29002233     2.47582821
 57     8.12679336    -0.07685934     0.51847897
 58     3.39077127     9.60043420     4.95815332
 59     1.47841745     9.51511748     5.10153334
 60     3.78384059     9.02527296     3.16156274
 61    -9.68019129    -0.80159453     4.31523642
 62    -8.00061343    -0.54339345     5.36839733
 63   -10.81305237    -2.10250781     5.18337090
 64    -3.03809799     5.77600301    -4.30830733
 65    -3.93696592     6.05216920    -5.96283354
 66    -1.44063369     6.85591122    -4.47548670
 67     4.34416214    -5.31307327    -9.56094292
 68     3.95217683    -3.48627000    -9.25264944
 69     5.26550455    -5.51845737   -11.26504537
 70    -7.63489745     1.73142041    -4.50921758
 71    -6.04130701     0.74726162    -4.36471656
 72    -8.03288684     2.27525515    -2.71590609
 73    -0.44758853    -9.61361312    -0.91556644
 74    -1.60616353    -9.54112016    -2.44180600
 75     1.15318838    -8.71944114    -1.42062926
 76     4.05719239     6.85004390     0.28192413
 77     5.25469335     6.44000959     1.65892409
 78     3.21641185     5.15563335    -0.06265408
 79    -2.61484542    -8.96136228    -5.74616607
 80    -4.00737313    -7.78264680    -5.26235673
 81    -1.00419885    -7.99475091    -5.95959577
 82     5.83205397    -2.43672625     6.59322927
 83     6.42414663    -1.50463347     5.04684524
 84     5.86814827    -1.13553357     7.95113321
