 Number of water molecules:
          32

 Atomic and electronic energies:
    -0.38203702    -0.04927624

 Atomic coordinates:
  1    -5.39737906     7.19436415     0.15654051
  2    -4.11726003     6.70315247    -1.15592401
  3    -6.57587460     5.72551748     0.53369270
  4     1.08410875     9.33164628    -4.96617821
  5     1.85999054    10.86426714    -5.83358925
  6     2.29152625     8.82701934    -3.55952826
  7     3.96354454    -1.04348461    -7.61047761
  8     5.43511505    -0.08613002    -6.72248187
  9     2.43963252    -0.28141671    -6.54508091
 10    -3.72896930     0.71155836     2.98632094
 11    -3.04228867    -0.86716547     2.15198488
 12    -2.55763026     2.01431529     2.31934665
 13    -1.37606687    -3.01309365    -4.22071877
 14     0.32725406    -3.82954395    -3.93162457
 15    -1.16874918    -1.14497932    -4.46353883
 16    -1.53098518    -0.30320522     8.24384429
 17    -2.14778877    -0.10292031     6.46651290
 18    -0.70818440    -2.00569714     8.32654732
 19    -3.55120200    -3.90095900     0.40012453
 20    -5.44472108    -3.55054846     0.73803584
 21    -3.09053254    -3.59664898    -1.45260459
 22    -6.76501270     0.83429542     7.21447389
 23    -5.63615981     0.92654932     5.62690980
 24    -5.43742453     0.87986354     8.66132261
 25    -7.02564065     5.43752574    -6.38584285
 26    -8.21732840     6.33565031    -5.24317846
 27    -6.92826804     3.53017255    -5.89684264
 28     6.94409201    -6.99058844    -1.21186417
 29     8.02352313    -8.55821047    -0.88083977
 30     6.30913819    -6.39871880     0.50627350
 31     0.51742633     1.83328194    -4.51899815
 32     1.26094509     2.09601451    -2.80098850
 33    -0.69178276     3.31512861    -4.74709534
 34     7.56599142     4.38241324     4.03574524
 35     6.55918283     5.66073064     3.04010356
 36     6.49220615     4.21939896     5.64296095
 37     6.72873722    -1.64289739    -0.60142223
 38     5.04291009    -1.82090215     0.23598383
 39     7.29674278    -3.39992661    -1.15737078
 40    -0.33641081    -6.65534753     3.12228266
 41    -1.61110151    -5.37906517     2.47072806
 42    -0.21263832    -8.02237514     1.70180455
 43     6.76375964     1.99640403    -4.46107846
 44     6.84900627     0.85554975    -2.85642068
 45     5.88896122     3.60853616    -3.88053706
 46    -8.09506431     2.57602783     0.49160485
 47    -6.82792229     1.68829891     1.58898253
 48    -9.82345884     2.32498588     1.16544589
 49    -8.76084213    -3.02461159    -0.08046121
 50    -9.27319772    -2.18800541     1.58753129
 51   -10.44753871    -3.44834277    -0.96154430
 52     0.81929641    -4.79785378     7.79309653
 53     0.27133210    -5.61869705     6.16526664
 54     2.67510115    -5.26845230     7.87872392
 55     9.93742003    -0.10226489     3.23584123
 56     9.42535372     1.71401152     3.43093499
 57     9.16899566    -0.70815309     1.54780736
 58     3.44509139     9.91993994     3.26844928
 59     1.48910466     9.80900762     3.10091964
 60     3.78607250    10.84000318     4.88935013
 61   -11.00850538    -1.04650455     4.16473372
 62    -9.72974553    -0.59512705     5.49589008
 63   -12.68847775    -1.26248018     5.06470527
 64    -2.42618082     5.88914149    -3.90704324
 65    -3.98997523     5.96926385    -5.15891653
 66    -1.12552915     7.30220808    -4.52616624
 67     3.67830431    -5.66551787    -9.66990609
 68     3.38337577    -3.91376817    -8.79120302
 69     3.96557056    -5.21660745   -11.48366229
 70    -7.35358236     0.69164388    -4.35191792
 71    -7.01466992    -1.05459023    -4.77479225
 72    -8.01533867     0.78112222    -2.50814887
 73    -0.10554371    -9.12857282    -1.66325573
 74    -1.69229239    -9.42479546    -2.66087785
 75     1.08559208    -8.00730871    -2.64344811
 76     3.53938307     7.11671109    -1.00417923
 77     4.08211833     8.12729333     0.55098739
 78     2.07597574     6.05016010    -0.51225054
 79    -2.75487389    -7.76194340    -6.51297207
 80    -2.57464457    -6.22058068    -5.41744524
 81    -1.98946974    -7.13028294    -8.16922295
 82     6.77486421    -2.38416914     6.88724380
 83     8.17217384    -1.60497530     5.86542456
 84     5.78847541    -1.04086057     7.83821220
