 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.24883782    -0.03038906

 Atomic coordinates:
  1    -3.89563089     6.61934934     1.97685206
  2    -3.54887352     6.49360529     0.08118745
  3    -5.80906150     6.60766491     2.16925039
  4     1.63884081    -1.12529498    -8.36010981
  5     2.58236234     0.12501983    -7.31688907
  6    -0.21790137    -0.82699771    -7.98931481
  7    -1.12214716     1.77689173     2.75184434
  8    -2.13339272     0.29113943     1.93964079
  9    -2.08665882     3.32874182     2.24996827
 10    -2.38860245    -4.55881358    -3.45140325
 11    -0.67081490    -5.23633127    -4.07879193
 12    -2.86149630    -3.11685308    -4.63269638
 13     0.40712768    -1.34922229     7.13780563
 14    -0.71698092    -0.35436191     5.97086457
 15    -0.54190271    -2.99006609     7.62527159
 16    -3.54877490    -2.52994822     1.11661628
 17    -5.20472224    -1.62700098     0.88609971
 18    -3.25466378    -3.66702253    -0.40239391
 19    -3.40245735    -1.23030994    -7.16898950
 20    -4.11336542     0.10091234    -6.05965937
 21    -4.83311682    -1.80858963    -8.29296145
 22     5.79957608    -2.68529843    -1.61979230
 23     7.63491149    -2.94239646    -1.16239613
 24     4.97673648    -2.75081423     0.15527065
 25    -0.15432236    -6.19777282     2.31617873
 26    -1.51947045    -4.90053090     1.92777905
 27    -0.05851577    -7.27919440     0.74635028
 28     4.55438151     1.44953694    -4.73967306
 29     5.22185461    -0.04183804    -3.76651488
 30     3.85803413     2.52081600    -3.30737924
 31    -7.92436986    -0.21514129     0.22955516
 32    -8.54948575     1.38629382     1.06061641
 33    -9.25305863    -1.59204140     0.43147217
 34    -2.04474263    -5.90512242     7.57477972
 35    -1.25902139    -6.22672057     5.92743326
 36    -3.56847615    -7.02633218     7.59022695
 37     8.92419087    -2.73311885     2.78012226
 38     9.54530760    -1.01867699     3.18559448
 39     7.16499411    -3.07321133     3.50213810
 40     4.35719623     7.50378188     2.79131243
 41     2.62215204     7.26337755     3.68089684
 42     4.91916096     9.29895370     3.07869793
 43    -2.32684736     5.43246254    -2.74175761
 44    -3.60770041     4.30897420    -3.70636220
 45    -0.71955362     4.46554959    -2.84999440
 46    -6.29230301     2.24492476    -3.79359354
 47    -7.96645445     3.10927719    -3.98009057
 48    -6.57273233     0.87799124    -2.35756520
 49     2.43711588     4.31612264    -0.64797777
 50     3.41507231     5.53824826     0.37574153
 51     1.40487332     3.28559577     0.60884789
 52     3.72619383    -2.89733061     3.37066192
 53     2.45072336    -4.29353421     3.02072648
 54     2.99821221    -1.95516095     4.79943535
 55     2.37172841    -5.17035172    -5.01128451
 56     3.58940577    -4.43979704    -3.71440734
 57     2.23025157    -3.93650617    -6.43958244
 58    -0.06139773     7.17798037     5.37006388
 59    -0.59101851     6.01555094     6.75296734
 60    -1.52313869     7.27342344     4.14451582

 Atomic and electronic forces:
  1    -0.02177260    -0.00720566     0.00273113     0.00766975     0.00408089     0.00079417
  2     0.00847949     0.00209018    -0.00218919    -0.00358139    -0.00176573     0.00039755
  3     0.01563922     0.00423208    -0.00051208    -0.00414379    -0.00302161    -0.00075970
  4    -0.01238721    -0.01078434    -0.00516246     0.00244730    -0.00049442    -0.00155005
  5     0.01711522     0.01288274     0.00988685    -0.00127971     0.00013967     0.00067658
  6    -0.00102518    -0.00465267    -0.00389764    -0.00148255     0.00030595     0.00102481
  7    -0.02083003    -0.02493119    -0.01724528     0.00626970    -0.00016848     0.00089930
  8     0.02155654     0.01270853     0.01479178    -0.00353116     0.00061106    -0.00027664
  9    -0.00049963     0.01274125     0.00294757    -0.00363603    -0.00042240    -0.00038788
 10    -0.00020667    -0.00510032     0.01026851     0.00420857    -0.00249645    -0.00167670
 11    -0.00639835     0.00664422     0.00022834    -0.00164159     0.00094079     0.00065298
 12     0.00634497    -0.00651828    -0.00680529    -0.00227863     0.00109460     0.00120734
 13    -0.00799201    -0.01693770     0.00611701     0.00351769    -0.00088876     0.00170677
 14     0.00134542     0.00303869    -0.00269804    -0.00230733     0.00045417    -0.00097347
 15     0.00878361     0.01608202    -0.00351830    -0.00168337     0.00068361    -0.00096031
 16     0.01486378    -0.00435333     0.01209542     0.00696146    -0.00323917     0.00005716
 17    -0.01240689     0.00125814    -0.00570954    -0.00431554     0.00201621     0.00013313
 18    -0.00266537     0.00378302    -0.01273036    -0.00291127     0.00161083     0.00038769
 19    -0.00382020    -0.00931655    -0.00873027     0.00405643    -0.00123919    -0.00329071
 20    -0.00886080     0.01901239     0.01119415    -0.00256323     0.00047471     0.00196072
 21     0.00650940    -0.00032592    -0.00076912    -0.00175593     0.00076068     0.00194205
 22    -0.00975620    -0.00279811     0.02302908     0.00229088    -0.00055997    -0.00030088
 23     0.00430967    -0.00002594    -0.00506759    -0.00096865     0.00022794     0.00009320
 24     0.00050041     0.00371322    -0.01738399    -0.00127523     0.00033164     0.00004785
 25    -0.00452166    -0.00362503    -0.00359166     0.00329875    -0.00206933     0.00038771
 26     0.00191187     0.00505964     0.00515989    -0.00217076     0.00126780    -0.00019639
 27     0.00395392    -0.00096554     0.00313335    -0.00148806     0.00105258     0.00000769
 28    -0.01078619     0.00320811     0.01165834     0.00253389    -0.00005427    -0.00081766
 29     0.00835521    -0.01332298    -0.00279564    -0.00122605     0.00012779     0.00031403
 30    -0.00100474     0.01114056    -0.00571334    -0.00146189    -0.00005991     0.00036745
 31    -0.00807357    -0.00496300     0.00170831     0.01106080    -0.00557182    -0.00235514
 32    -0.00269421    -0.00628566     0.00188008    -0.00468062     0.00142161     0.00018278
 33     0.00473663     0.00925391     0.00110738    -0.00340106     0.00359600     0.00064747
 34    -0.01719736     0.00321477     0.01732076     0.00289806    -0.00211439     0.00190799
 35     0.02101444    -0.00363296    -0.02877262    -0.00154145     0.00108026    -0.00070262
 36    -0.00214286     0.00009698     0.00754514    -0.00133757     0.00131781    -0.00105545
 37    -0.00414100    -0.02121568    -0.00539287     0.00173740    -0.00036928     0.00016432
 38    -0.00291716     0.01176633     0.00731151    -0.00085357     0.00010997    -0.00009416
 39     0.00829555     0.01032566    -0.00275798    -0.00099613     0.00024798    -0.00013828
 40    -0.01414350     0.00093052     0.00533281     0.00255819     0.00086106     0.00029411
