 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25094623    -0.02468853

 Atomic coordinates:
  1    -4.14192393     6.17608276     2.42377975
  2    -3.33359965     6.24661885     0.69902967
  3    -5.85847179     6.87107793     2.11858990
  4     1.37239566    -1.45348255    -8.23366217
  5     2.48415594    -0.43203330    -6.98331362
  6    -0.46271354    -1.25363535    -7.60993394
  7    -1.46811736     1.60702600     3.31889693
  8    -2.35031437     0.08967411     2.45572485
  9    -2.62334406     3.08316471     2.95031870
 10    -2.71238463    -4.86470142    -3.63381934
 11    -0.97350534    -5.42235541    -4.20703804
 12    -3.60608082    -3.95692624    -5.08870127
 13     1.36126199    -0.52715707     6.85447898
 14     0.15720052     0.29394984     5.64548664
 15     0.29523841    -2.00759515     7.52446857
 16    -3.58040104    -1.91073835     0.39521916
 17    -5.32931102    -1.14279763     0.11372968
 18    -3.28216550    -2.99932399    -1.14301966
 19    -3.83075907    -0.73848360    -7.30087085
 20    -4.60792970     0.40188175    -5.93350037
 21    -3.77587315     0.35767868    -8.85858752
 22     6.32885265    -4.27995676    -1.20630696
 23     7.79695974    -3.31106449    -0.40845573
 24     5.22898623    -4.54457237     0.33305361
 25     0.06817498    -5.66087941     1.44702799
 26    -1.15685676    -4.13998702     1.26679684
 27    -0.07485604    -6.40668792    -0.32788914
 28     3.99668306     0.76641939    -4.37116500
 29     5.49290251    -0.17979431    -3.55656071
 30     3.23041237     1.76675281    -2.92958752
 31    -8.20289472    -0.08017734    -0.02013272
 32    -9.01232119     0.93444566     1.39729418
 33    -9.68097044    -0.95912876    -0.91065875
 34    -1.44946509    -4.71650601     6.34691041
 35    -1.19557865    -5.59213436     4.67580962
 36    -2.75980304    -5.68120069     7.33282128
 37     8.93784294    -1.88052382     2.75165295
 38     9.36262997    -1.25795724     4.59202540
 39     6.98842894    -2.43572710     2.88059999
 40     3.81183626     7.42006853     2.49977124
 41     2.57648892     7.31322992     3.92006228
 42     4.75504238     9.01015130     2.65549273
 43    -2.18122832     5.98884417    -2.32929481
 44    -3.40202860     4.67456463    -3.05435813
 45    -0.34474716     5.28973467    -2.09128944
 46    -5.92413779     2.59275009    -3.74543136
 47    -7.40091650     3.41086750    -4.53750538
 48    -6.58816769     1.73050046    -2.10007500
 49     2.00441550     3.50478546    -0.41523728
 50     2.89638957     5.06371684     0.39854555
 51     1.30063457     2.34393464     1.01225293
 52     4.15973350    -3.51085414     3.68134117
 53     2.62020415    -4.40085835     2.88589607
 54     3.54051065    -2.19656840     4.98512110
 55     2.79485750    -5.59689078    -4.49770460
 56     4.12160469    -5.11565994    -3.21926564
 57     3.03506573    -4.47851105    -6.08137165
 58    -0.45524445     6.97007392     5.92307765
 59    -0.18376526     5.17779070     6.32311905
 60    -1.85928959     6.91410810     4.62653494

 Atomic and electronic forces:
  1    -0.00050206    -0.00856378     0.00458225     0.00683476     0.00278704     0.00214800
  2     0.01352335     0.00181438    -0.01390023    -0.00326243    -0.00123473    -0.00039440
  3    -0.01169667     0.00670584     0.00527817    -0.00351315    -0.00222717    -0.00130259
  4    -0.00781423     0.01000056     0.02131547     0.00265140    -0.00069027    -0.00133919
  5    -0.00952760    -0.00830879    -0.01031020    -0.00135707     0.00023934     0.00053162
  6     0.01826891    -0.00307935    -0.00826707    -0.00166497     0.00046795     0.00086773
  7    -0.01034821    -0.00979137    -0.00745240     0.00522905    -0.00031728     0.00157032
  8     0.00953673     0.00694702     0.00285552    -0.00293370     0.00059848    -0.00071377
  9     0.00001904     0.00751793     0.00246626    -0.00312342    -0.00021046    -0.00094283
 10    -0.01021359     0.00717749    -0.00014989     0.00404736    -0.00263788    -0.00109411
 11     0.00256983     0.00197018    -0.00740342    -0.00160661     0.00098882     0.00045559
 12     0.01387565    -0.00692903     0.00346546    -0.00221414     0.00137794     0.00095963
 13     0.00062934    -0.01605979     0.02045474     0.00280181    -0.00052294     0.00138593
 14    -0.00497904     0.01513696    -0.01535310    -0.00178386     0.00025590    -0.00078886
 15     0.01279100     0.00412720    -0.00550956    -0.00138474     0.00042736    -0.00080490
 16     0.00143614     0.00596973     0.01086344     0.00637746    -0.00265047     0.00052014
 17    -0.00119095    -0.00358788     0.00446027    -0.00403433     0.00169377    -0.00028318
 18     0.00296622    -0.00963659    -0.01362562    -0.00279900     0.00140417     0.00014269
 19    -0.00704712     0.01361532     0.01065445     0.00479092    -0.00155660    -0.00311019
 20     0.00667232    -0.00761524    -0.00484723    -0.00314733     0.00069091     0.00172846
 21     0.00193746    -0.00542851    -0.00193632    -0.00204566     0.00045459     0.00166704
 22     0.00658446     0.01449501     0.01655599     0.00192872    -0.00064659    -0.00006068
 23     0.00303878    -0.00520851    -0.01081201    -0.00088796     0.00023613    -0.00000780
 24    -0.00552949    -0.00632331    -0.00181222    -0.00105047     0.00038674    -0.00005056
 25    -0.02471271     0.01973168    -0.02505503     0.00302953    -0.00176278     0.00042486
 26     0.01304549    -0.01198052     0.01106682    -0.00197132     0.00101017    -0.00026858
 27     0.00944134    -0.00584742     0.01151461    -0.00146558     0.00094609    -0.00001981
 28     0.02164941    -0.01797682     0.01079798     0.00268299    -0.00024222    -0.00056747
 29    -0.01818895     0.01009223    -0.01371285    -0.00116428     0.00015432     0.00017935
 30    -0.00452419     0.00730180     0.00245966    -0.00154436     0.00005301     0.00020933
 31    -0.02668490     0.00587771    -0.00358554     0.01088201    -0.00508727     0.00096842
 32     0.00655733    -0.00559017    -0.00267162    -0.00421761     0.00164209    -0.00182305
 33     0.01443427     0.00284357     0.00674815    -0.00358266     0.00327194     0.00015108
