 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.26116447    -0.02486593

 Atomic coordinates:
  1    -4.08970698     5.92131147     2.60884002
  2    -3.31999811     5.95352300     0.81031831
  3    -5.81969677     6.74130373     2.37529862
  4     1.54356777    -1.62499539    -8.50976836
  5     2.37907929    -0.14174559    -7.88036712
  6    -0.33489298    -1.23382920    -8.10188169
  7    -1.12539538     1.51757691     3.30197234
  8    -1.93950853     0.04220484     2.38451631
  9    -2.40684710     2.94988404     3.16575367
 10    -2.56087826    -4.87314615    -3.66000154
 11    -0.72604844    -5.30055127    -4.13800125
 12    -3.12906937    -3.64866126    -5.06783927
 13     1.13775765    -0.90070176     6.95376226
 14     0.24149639     0.20407003     5.61071875
 15    -0.24260110    -2.12155346     7.63211275
 16    -3.49349682    -2.18887013     0.64729300
 17    -5.33601151    -1.65238887     0.74241711
 18    -3.31652350    -2.94623455    -1.10006774
 19    -3.39517900    -0.84030451    -7.03798795
 20    -4.35793315     0.32870401    -5.77875524
 21    -4.00169550    -0.29530580    -8.74493498
 22     5.75954437    -2.65452900    -1.30492141
 23     7.50891516    -2.50909534    -0.67440460
 24     4.74684823    -2.64569769     0.42374957
 25    -0.32036859    -6.18790516     2.25399079
 26    -1.62022445    -4.78955313     1.91543253
 27    -0.28413975    -7.22898666     0.65627827
 28     4.30567726     1.07932912    -4.82754860
 29     5.00009929    -0.49927817    -3.94905091
 30     3.87010752     2.21474417    -3.35798706
 31    -8.28863816     0.32551291    -0.03406600
 32    -9.05521146     1.68392541     1.03884756
 33    -9.78522106    -0.73819967    -0.56798035
 34    -2.04674903    -4.96017664     6.82036319
 35    -1.11629603    -5.94877154     5.43754421
 36    -3.32024959    -6.10845062     7.71365331
 37     9.12355925    -2.59739781     2.74617119
 38     9.68665060    -1.46931077     4.22308958
 39     7.26212238    -2.98728622     3.10766051
 40     3.29343191     8.24202627     2.15504659
 41     2.39262344     7.74715486     3.81155976
 42     2.84482020    10.07021452     1.82250644
 43    -2.21216711     5.58345384    -2.19638477
 44    -3.08158404     4.14512247    -3.12023099
 45    -0.30927843     5.17751407    -2.25659514
 46    -5.84027621     2.28428726    -4.08811706
 47    -6.90311294     3.64514305    -4.91097491
 48    -6.99062349     1.69037451    -2.61154091
 49     2.55100281     3.65954212    -0.74626068
 50     3.10198686     5.34353871     0.02551020
 51     1.84704779     2.56930968     0.70360525
 52     3.94201229    -3.21828493     3.61264543
 53     2.45220364    -4.43350572     3.11384048
 54     3.16319064    -2.17758439     5.07069955
 55     2.67742927    -5.46748704    -4.94610843
 56     4.06734898    -4.85253555    -3.77992583
 57     2.44454772    -4.09501331    -6.23119630
 58     0.04447190     6.63503377     6.15101075
 59     0.01606313     5.06914302     7.17256773
 60    -1.43569509     6.44111432     4.87316966

 Atomic and electronic forces:
  1    -0.00969265     0.00473411    -0.01741919     0.00666899     0.00150312     0.00277851
  2     0.00061088    -0.00066210     0.00904226    -0.00333385    -0.00069925    -0.00073420
  3     0.01475763    -0.00513292     0.00721081    -0.00349866    -0.00147739    -0.00178860
  4    -0.05708679    -0.02794518    -0.00842838     0.00257472    -0.00089980    -0.00114798
  5     0.03830655     0.03890619     0.01969487    -0.00133554     0.00031698     0.00050926
  6     0.02034013    -0.01443540    -0.00552042    -0.00160196     0.00059485     0.00074753
  7    -0.00708988     0.01234502    -0.00217600     0.00438981    -0.00070297     0.00159771
  8    -0.00068034    -0.00737241    -0.00521374    -0.00239440     0.00070130    -0.00073983
  9     0.00501189    -0.00089525     0.00060083    -0.00267354     0.00015242    -0.00104945
 10     0.00692215     0.01410174    -0.01669714     0.00353730    -0.00259118    -0.00065522
 11    -0.00779577    -0.00186775     0.00432761    -0.00145223     0.00097858     0.00028679
 12     0.00502770    -0.01000939     0.01048380    -0.00200768     0.00133673     0.00063107
 13    -0.02045763    -0.00224305     0.01084044     0.00244353    -0.00071244     0.00138318
 14     0.00588639    -0.00664570     0.00683210    -0.00154161     0.00035828    -0.00077020
 15     0.01762920     0.01061713    -0.01267624    -0.00120648     0.00049454    -0.00081363
 16    -0.01063455     0.00438897     0.00858810     0.00514027    -0.00270306     0.00097511
 17     0.00374065     0.00205805     0.00062787    -0.00312846     0.00180168    -0.00074015
 18     0.00745434    -0.00844582    -0.00836245    -0.00242189     0.00142718    -0.00009168
 19    -0.00890761     0.00808834     0.01038134     0.00470153    -0.00207265    -0.00222812
 20     0.01159548    -0.00998729    -0.00753828    -0.00304466     0.00109587     0.00119364
 21    -0.00055631    -0.00161618    -0.00663102    -0.00213564     0.00091928     0.00148927
 22    -0.04930890    -0.00007707     0.03217662     0.00204828    -0.00065126     0.00002576
 23     0.03097830     0.00043861     0.00337333    -0.00088760     0.00025268    -0.00003646
 24     0.01605019    -0.00258854    -0.03993656    -0.00110979     0.00036986    -0.00011748
 25    -0.00385881     0.00559060    -0.00694721     0.00249669    -0.00176604     0.00067710
 26     0.00566497    -0.00332464     0.00034892    -0.00160660     0.00106131    -0.00043011
 27     0.00163911    -0.00023025     0.00074944    -0.00117887     0.00092690    -0.00018035
 28     0.00578629    -0.01569085     0.00216131     0.00257574    -0.00036026    -0.00044934
 29    -0.00167828     0.00668735    -0.00612136    -0.00117658     0.00025639     0.00014612
 30    -0.00541967     0.00962049     0.00438315    -0.00142579     0.00011216     0.00013513
 31    -0.01486882    -0.00250457    -0.00513971     0.00915685    -0.00535230     0.00208958
 32     0.00419713     0.00523258     0.00755362    -0.00368964     0.00178657    -0.00202104
 33     0.00694112    -0.00409483    -0.00058548    -0.00294182     0.00328858    -0.00072790
