 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.26761090    -0.01897021

 Atomic coordinates:
  1    -3.60391708     6.35854317     2.47079132
  2    -3.64750095     6.01994520     0.59165714
  3    -4.84108802     7.80065466     2.75295599
  4     1.51723649    -1.32491911    -8.13027442
  5     2.51316852    -0.08307957    -7.02643556
  6    -0.25667577    -0.72542695    -8.20423629
  7    -1.57678130     1.79173585     2.78297738
  8    -2.70382787     0.56213661     1.74054085
  9    -2.46929315     3.53760549     2.67326022
 10    -2.43193294    -4.35989129    -3.63556072
 11    -0.56731435    -4.76887010    -3.86761323
 12    -2.99164155    -3.42557141    -5.18913873
 13     0.70891391    -0.56911470     6.89742985
 14    -0.31959271     0.30119928     5.62160678
 15    -0.09674624    -2.27323688     7.27789979
 16    -4.11897810    -2.00710153     0.54899965
 17    -5.92821186    -1.41519081     0.22918861
 18    -3.54535167    -3.04405813    -0.97680634
 19    -3.78486101    -0.96127634    -7.38673378
 20    -4.80068797     0.31849118    -6.41052231
 21    -4.79490496    -1.36073620    -8.94824275
 22     6.09285334    -2.44621210    -1.26696464
 23     7.92587225    -2.57333060    -0.63907595
 24     5.12146943    -2.40069936     0.41747858
 25    -0.44245017    -5.73219371     2.42550178
 26    -1.47363733    -4.16441700     1.95169635
 27     0.09465857    -6.66601968     0.86735347
 28     3.94237475     1.30602602    -4.73761901
 29     4.93982534    -0.14940056    -3.98356702
 30     3.69035256     2.46073535    -3.21805998
 31    -8.80510125    -0.66993120    -0.67036567
 32    -9.52464825     0.28240645     0.78062408
 33   -10.25378876    -1.75803423    -1.27068985
 34    -1.24425574    -5.61094564     7.25708055
 35    -0.86260132    -5.73227322     5.32827860
 36    -1.87515564    -7.38774662     7.72906554
 37     9.52705731    -3.29487899     3.01962472
 38     9.89953078    -2.17485408     4.48412295
 39     7.62758856    -3.67164695     3.07151701
 40     4.20974095     7.47083621     2.45266214
 41     2.77128243     7.52537898     3.75455445
 42     4.96923552     9.22579716     2.52835611
 43    -2.65885733     4.98952029    -2.16345528
 44    -3.67939790     3.82040126    -3.28560491
 45    -0.75913799     4.60463031    -2.14926652
 46    -6.30876079     1.88844466    -4.44492727
 47    -7.41702583     3.42600247    -4.43384245
 48    -7.06410501     0.77310970    -2.98858129
 49     2.68750891     3.54076471    -0.33240567
 50     3.32492245     4.99333020     0.68389594
 51     1.23459492     2.75422903     0.77197181
 52     4.13713430    -2.80909067     3.47938759
 53     2.73660572    -4.11930009     3.49485305
 54     3.57956272    -1.55272669     4.74222235
 55     2.46718328    -5.01341639    -4.42589334
 56     3.95299475    -4.27605398    -3.47077692
 57     2.17420318    -3.92420069    -5.99095036
 58     0.55669935     7.23491876     5.77885075
 59     0.76749134     5.78443300     6.98956087
 60    -1.04373533     6.88621667     4.81653800

 Atomic and electronic forces:
  1    -0.01743350     0.01634018     0.02329979     0.00605301     0.00176347     0.00184268
  2     0.00878503    -0.00262806    -0.01688297    -0.00330006    -0.00086682    -0.00040476
  3     0.00854369    -0.00747488     0.00026437    -0.00278531    -0.00146762    -0.00113106
  4     0.01735390    -0.01212368    -0.00270903     0.00248138    -0.00069004    -0.00116148
  5    -0.00178996     0.00077246    -0.00006840    -0.00127686     0.00024179     0.00047953
  6    -0.01833216     0.00531630     0.00214291    -0.00147470     0.00040081     0.00077599
  7    -0.01686240     0.00430800    -0.01378117     0.00496094    -0.00053469     0.00130550
  8     0.01459833     0.00674938     0.01324315    -0.00285725     0.00065333    -0.00054760
  9     0.00917153    -0.01501271     0.00369051    -0.00283251    -0.00009021    -0.00079164
 10    -0.00939651    -0.00560012     0.01783516     0.00366314    -0.00219291    -0.00088486
 11     0.00548089    -0.00155539    -0.00342519    -0.00150254     0.00083656     0.00034364
 12     0.00079278     0.00786560    -0.01110816    -0.00193968     0.00106625     0.00074198
 13     0.01963136    -0.01875260     0.02371595     0.00271075    -0.00065325     0.00140279
 14    -0.01875752     0.01455751    -0.02440879    -0.00170886     0.00033782    -0.00077730
 15    -0.00054728     0.00301242     0.00062811    -0.00130507     0.00048810    -0.00075302
 16     0.00522218     0.00451179     0.00860928     0.00572401    -0.00281151     0.00053412
 17     0.00326630    -0.00876754    -0.00518291    -0.00344768     0.00185720    -0.00023333
 18    -0.00350834     0.00046676    -0.00616616    -0.00245127     0.00133747     0.00008734
 19     0.01148761    -0.02001609    -0.02457550     0.00416185    -0.00155136    -0.00249321
 20    -0.00717293     0.01150205     0.01417337    -0.00260703     0.00077149     0.00150750
 21     0.00301536    -0.00026986     0.00120492    -0.00179434     0.00081391     0.00151267
 22     0.01199279    -0.00183437     0.01675872     0.00197816    -0.00053260    -0.00005363
 23    -0.01141819     0.00076065    -0.01177752    -0.00084557     0.00021349    -0.00000364
 24    -0.00204183     0.00152002    -0.01028108    -0.00108214     0.00030323    -0.00006395
 25     0.00078338     0.01202495     0.00682095     0.00274677    -0.00170374     0.00061525
 26     0.00310680    -0.01140133    -0.00591029    -0.00175840     0.00096455    -0.00034806
 27    -0.00333627     0.00237978    -0.00875877    -0.00126129     0.00083509    -0.00013598
 28     0.00747495    -0.00317634     0.00660808     0.00253005    -0.00024892    -0.00056011
 29     0.00084173     0.00051358    -0.00126447    -0.00114288     0.00019137     0.00019556
 30    -0.00441968     0.00346081     0.00139556    -0.00138140     0.00005069     0.00019243
 31    -0.00832340    -0.00213344    -0.00970417     0.00811125    -0.00552994    -0.00060118
 32    -0.00117552     0.00921129     0.01356278    -0.00323295     0.00223467    -0.00088393
 33     0.00523022    -0.00375122    -0.00371917    -0.00250173     0.00313739     0.00053412
