 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.26418391    -0.02615065

 Atomic coordinates:
  1    -4.05443211     6.15584386     2.33891586
  2    -3.20397180     6.17805848     0.60817664
  3    -5.84106521     6.88384843     2.21314401
  4     1.60595294    -1.66247890    -8.39586945
  5     2.56872888    -0.48254148    -7.27952735
  6    -0.29290895    -1.25023902    -8.15752960
  7    -1.45019205     1.73006434     2.73211936
  8    -2.13137399     0.12223489     1.79393814
  9    -2.81012762     3.10413720     2.54737498
 10    -2.07393886    -4.47179250    -3.64289985
 11    -0.42119887    -5.25650778    -4.25794437
 12    -2.74047172    -3.29122945    -5.00181710
 13     0.79686306    -1.21868644     6.74482335
 14    -0.15504242    -0.28566065     5.38555054
 15    -0.46057956    -2.53316345     7.47836727
 16    -3.44396204    -2.32117586     0.76466684
 17    -5.27920269    -1.65436883     0.75837933
 18    -3.24330399    -3.16902884    -0.94207397
 19    -3.70086482    -0.86853670    -7.28140131
 20    -4.66048587     0.27782943    -5.94742567
 21    -4.42202019    -0.39704811    -8.95620812
 22     5.94723281    -2.65586972    -1.45966691
 23     7.69231188    -2.08142147    -1.01935106
 24     5.11109508    -2.95913027     0.24191113
 25    -0.37197376    -6.09028303     2.49690450
 26    -1.27623590    -4.51522812     1.97708138
 27     0.04289769    -7.04712032     0.91925421
 28     4.10231200     1.14624579    -4.91998403
 29     5.08086350    -0.13950865    -3.95250091
 30     3.41921743     2.38078980    -3.56389832
 31    -7.82884840     0.18792312     0.57234644
 32    -7.90633450     1.60333828     1.87319554
 33    -9.67337780    -0.03154752     0.08215571
 34    -2.13310386    -5.42610494     7.17358867
 35    -1.50754466    -6.00197510     5.38434131
 36    -3.40480567    -6.66015531     7.89495534
 37     9.19875800    -2.68931814     3.15996517
 38     9.71856329    -1.71771301     4.73904213
 39     7.35882393    -3.13757121     3.42651768
 40     3.72586219     7.67923618     2.36584148
 41     2.51166452     7.46220592     3.87337735
 42     4.38728730     9.49322154     2.42681699
 43    -2.32797712     5.75515606    -2.33657166
 44    -3.42884157     4.37271504    -3.11206422
 45    -0.50302206     5.09315636    -2.11062334
 46    -6.08315896     2.40700724    -3.91672924
 47    -7.20402968     3.98766855    -4.22559819
 48    -6.66177287     1.36493913    -2.39682743
 49     2.20206492     3.89293986    -0.60064929
 50     2.95275145     5.47633705     0.31345969
 51     1.35484938     2.99187458     0.86579616
 52     3.95813645    -3.22141341     3.29643642
 53     2.66266768    -4.67206675     3.04168838
 54     3.31443194    -2.23944223     4.79862113
 55     2.88406347    -5.35557084    -4.80566940
 56     3.95977260    -4.35277921    -3.52394741
 57     2.62007945    -4.26537329    -6.36700847
 58    -0.04658493     6.73507046     5.55457013
 59    -0.28521727     5.17542985     6.50204239
 60    -1.45932983     6.77704726     4.16861461

 Atomic and electronic forces:
  1    -0.02048632     0.00032313     0.01160275     0.00958896     0.00255850     0.00247746
  2    -0.00497550     0.00662178    -0.00964067    -0.00433341    -0.00102728    -0.00020823
  3     0.02198052    -0.00299756    -0.00422706    -0.00479713    -0.00242149    -0.00165282
  4    -0.03910631    -0.01177287    -0.00783403     0.00235771    -0.00096353    -0.00141425
  5     0.01209026     0.01618984     0.01188284    -0.00127611     0.00038649     0.00062186
  6     0.02517438    -0.00488332    -0.00228145    -0.00141516     0.00062182     0.00094537
  7    -0.01286995    -0.01033376    -0.00961033     0.00626329    -0.00133922     0.00134966
  8     0.00804197     0.01804808     0.01290557    -0.00314138     0.00123942    -0.00043872
  9     0.01179080    -0.00773132     0.00334334    -0.00404817     0.00039206    -0.00092610
 10    -0.00861659    -0.00036646     0.00537713     0.00333230    -0.00271620    -0.00118175
 11    -0.00074252     0.00565289    -0.00104656    -0.00133653     0.00103382     0.00048081
 12     0.00689568    -0.00343162    -0.00516124    -0.00184009     0.00138030     0.00094392
 13    -0.01254410    -0.01062621     0.01327700     0.00304479    -0.00121263     0.00150967
 14    -0.00154527     0.00611585    -0.00422292    -0.00198632     0.00070186    -0.00082460
 15     0.01536630     0.00944754    -0.01025243    -0.00143721     0.00079605    -0.00088119
 16    -0.01844706     0.00696341     0.00405110     0.00551265    -0.00393949     0.00029700
 17     0.01162467    -0.00399996     0.00242309    -0.00338173     0.00277044    -0.00021564
 18     0.00864244    -0.00738200    -0.01005370    -0.00238948     0.00186403     0.00027693
 19    -0.01754409     0.02288000     0.03949454     0.00394558    -0.00221959    -0.00318678
 20     0.02239254    -0.02158752    -0.02791798    -0.00269814     0.00131718     0.00201542
 21    -0.00244086     0.00054397    -0.00966483    -0.00165351     0.00093123     0.00181394
 22    -0.01010783     0.00120608    -0.00765850     0.00213092    -0.00077675    -0.00018192
 23     0.01102044     0.00007491     0.00265475    -0.00094669     0.00028720     0.00005267
 24    -0.00261696     0.00072132     0.00362941    -0.00114580     0.00045773    -0.00000785
 25     0.01371714    -0.01553877     0.01044187     0.00261495    -0.00219876     0.00050260
 26    -0.01308813     0.01538885    -0.00854872    -0.00171078     0.00131222    -0.00026714
 27    -0.00080681    -0.00305160    -0.00709037    -0.00117772     0.00104812    -0.00007301
 28    -0.01827256     0.02488440     0.01051833     0.00269619    -0.00047032    -0.00081298
 29     0.00893148    -0.01252299     0.00911602    -0.00122649     0.00029207     0.00028299
 30     0.00772391    -0.01221060    -0.01327479    -0.00159631     0.00016597     0.00036612
 31    -0.02206411     0.01942856     0.00320365     0.00970843    -0.00920133     0.00049921
 32     0.00886512    -0.00938907    -0.00238716    -0.00459839     0.00324734    -0.00169658
 33     0.00874505    -0.00869372    -0.00103203    -0.00264937     0.00488655     0.00003004
