 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25697741    -0.02285929

 Atomic coordinates:
  1    -3.61555676     6.73167607     2.19214026
  2    -2.97677828     6.01816887     0.50997489
  3    -4.89907853     8.05726562     1.74831494
  4     1.36568997    -1.36496036    -8.34864759
  5     2.24746042    -0.29040891    -7.02592482
  6    -0.50096084    -1.27167836    -7.88143647
  7    -1.11141653     1.77736802     2.88829553
  8    -2.12596698     0.28187245     2.25780529
  9    -2.28095672     3.39736840     2.86251573
 10    -1.99991155    -4.85221115    -3.12589912
 11    -0.14273362    -5.06142071    -3.80791412
 12    -2.95674532    -3.94962819    -4.53556145
 13     0.46200360    -1.14681074     6.56408920
 14     0.03918198     0.08699050     5.14345461
 15    -0.92325988    -2.51263795     6.66024310
 16    -3.79125813    -1.95915166     1.04613595
 17    -5.65660730    -1.46672056     0.87917452
 18    -3.43896328    -3.02231770    -0.51311909
 19    -3.65327007    -1.24787508    -6.89913496
 20    -4.57743968    -0.00068456    -5.88179037
 21    -4.72420012    -1.41728195    -8.45996396
 22     6.50482953    -2.61474157    -1.76234649
 23     8.32632530    -3.14996866    -1.34080660
 24     5.49401995    -2.49559520    -0.18529788
 25    -0.29140275    -5.88371956     1.77132419
 26    -1.28821722    -4.39989460     2.41465053
 27    -0.70438730    -6.02897592    -0.09054487
 28     3.54912971     1.04952939    -4.60648228
 29     4.52958781    -0.33045562    -3.69351439
 30     3.03830958     2.34556594    -3.19180075
 31    -8.63787221    -0.04995822     0.07945908
 32    -9.22599032     1.38527381     1.15932361
 33   -10.31090709    -1.05508622    -0.27450973
 34    -2.35280171    -5.64635270     6.70310125
 35    -2.16716510    -6.42412844     5.00082815
 36    -2.34931505    -6.85738737     8.14402362
 37     9.43060937    -2.78714731     3.25413180
 38    10.05733003    -2.91963715     5.03232846
 39     7.56743903    -2.90177904     3.40455019
 40     4.22071682     7.76173193     2.83041894
 41     2.78126347     7.87325584     4.09159554
 42     5.47603257     9.12133361     3.20760330
 43    -2.53332789     4.91360116    -2.48308084
 44    -3.82347702     3.78833838    -3.35989548
 45    -0.75469358     4.38709026    -3.02280358
 46    -6.42041594     1.82308626    -4.10662388
 47    -7.80138492     2.99723811    -4.61412630
 48    -7.16426115     1.00073863    -2.51093809
 49     2.56885454     3.73108841    -0.49767889
 50     3.54373763     5.21736510     0.37090173
 51     1.37389041     2.99469357     0.79465636
 52     4.19445085    -3.23519947     3.24396806
 53     2.78479345    -4.49026087     2.69420004
 54     3.43744729    -2.20943239     4.79752431
 55     2.95836982    -4.81796590    -4.69988054
 56     4.41754010    -3.99800540    -3.72841639
 57     2.73411353    -3.76247918    -6.23243860
 58     0.06396509     7.66519828     5.82387921
 59     0.22172483     5.91029789     6.54514206
 60    -1.53465398     7.54758806     4.70309477

 Atomic and electronic forces:
  1     0.00107699    -0.00750236     0.00307813     0.00572542     0.00219778     0.00176143
  2    -0.00085361     0.00448907    -0.00416701    -0.00296799    -0.00086186    -0.00041470
  3     0.00096334     0.00126726    -0.00061645    -0.00280424    -0.00172631    -0.00090463
  4    -0.01291685    -0.00689127    -0.00261683     0.00261607    -0.00067801    -0.00115963
  5     0.00788386     0.00846956     0.00311713    -0.00135670     0.00024414     0.00046295
  6     0.00356947    -0.00157321    -0.00349906    -0.00161563     0.00046553     0.00074323
  7    -0.01337871     0.05736544     0.00509838     0.00455469    -0.00034674     0.00131525
  8    -0.01072452    -0.00613088    -0.00855027    -0.00254948     0.00053386    -0.00065824
  9     0.02436719    -0.04004985    -0.00100909    -0.00267756    -0.00014531    -0.00083950
 10     0.02036759     0.00192903    -0.01143584     0.00359968    -0.00216882    -0.00052433
 11    -0.02561381     0.00322361     0.00963964    -0.00147974     0.00080634     0.00025957
 12     0.00790223    -0.00216182     0.00175316    -0.00204777     0.00117351     0.00055713
 13    -0.00156485    -0.01444343     0.00467776     0.00272059    -0.00071157     0.00142602
 14    -0.00522206    -0.00125103     0.00146816    -0.00165995     0.00030486    -0.00071769
 15     0.01231118     0.01127484    -0.00090158    -0.00141907     0.00055843    -0.00083011
 16    -0.01735344    -0.00088696    -0.00362486     0.00558477    -0.00245793     0.00104868
 17     0.00798075    -0.00030742     0.00264703    -0.00344187     0.00166849    -0.00069714
 18     0.00672625    -0.00200372    -0.00227394    -0.00252566     0.00129510    -0.00014779
 19     0.01206042    -0.02811124    -0.02703852     0.00469458    -0.00171435    -0.00224427
 20    -0.01519682     0.02724319     0.02852594    -0.00294940     0.00082670     0.00126942
 21     0.00551298    -0.00477655    -0.00346932    -0.00212407     0.00091985     0.00150301
 22     0.02192167    -0.00398350    -0.02551707     0.00190975    -0.00048527    -0.00004745
 23    -0.02304865     0.00819063     0.00415863    -0.00080728     0.00020754     0.00000332
 24    -0.00203474    -0.00162832     0.02458847    -0.00105057     0.00027453    -0.00005591
 25     0.00584087    -0.00466590     0.00600740     0.00274370    -0.00167281     0.00057370
 26    -0.00392701     0.00675708    -0.00305380    -0.00167375     0.00090609    -0.00044920
 27    -0.00044405    -0.00020808    -0.00418981    -0.00146378     0.00093203    -0.00011824
 28    -0.00929851     0.01351086     0.02150613     0.00268209    -0.00024282    -0.00049560
 29     0.00333324     0.00709338    -0.00012826    -0.00121104     0.00019260     0.00015554
 30     0.01341094    -0.01980262    -0.01610585    -0.00149257     0.00002788     0.00016379
 31    -0.04449242    -0.02436760    -0.01169440     0.00961671    -0.00503114     0.00153498
 32     0.00437478     0.00881672     0.00860351    -0.00402464     0.00140958    -0.00173020
 33     0.03886228     0.01443604     0.00528518    -0.00303135     0.00320833    -0.00063625
 34    -0.00683327     0.02648096     0.00952705     0.00241130    -0.00170219     0.00161180
 35     0.00546483    -0.01611047    -0.00450654    -0.00127106     0.00095948    -0.00065038
 36     0.00188877    -0.00979143    -0.00445213    -0.00094912     0.00077618    -0.00076604
 37     0.02055893     0.00007653     0.00467257     0.00141736    -0.00032440     0.00027294
 38     0.00617208     0.00050837    -0.00109157    -0.00064571     0.00014735    -0.00016960
 39    -0.02770460    -0.00207177    -0.00573418    -0.00081479     0.00020738    -0.00017511
