 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.24719667    -0.02744172

 Atomic coordinates:
  1    -4.05787042     6.41303335     2.04848970
  2    -3.30861520     6.09247818     0.35036137
  3    -5.75967962     7.17473074     1.63154504
  4     1.70878038    -1.38732978    -8.14495992
  5     2.97045405    -0.24582552    -7.25561387
  6    -0.05845963    -0.72321272    -7.96110640
  7    -0.86316996     1.79261070     2.72769222
  8    -1.73770007     0.44147820     1.69122944
  9    -2.06916332     3.28151680     2.55904318
 10    -2.44384967    -4.66947435    -3.49967275
 11    -0.62093650    -5.01764303    -4.14654297
 12    -3.14190383    -3.44983035    -4.81620132
 13     0.47575691    -1.26749644     7.22552042
 14    -0.09054246    -0.37638937     5.57796411
 15    -0.66967013    -2.80109944     7.44006573
 16    -3.33759305    -2.33535533     1.03735704
 17    -5.05181631    -1.53962777     0.88377712
 18    -2.93063919    -3.17669808    -0.64765384
 19    -3.63784679    -0.92591556    -7.22661891
 20    -4.67334931     0.05032585    -5.91950042
 21    -4.59072323    -0.77959172    -8.85185029
 22     5.71994398    -2.65913703    -1.65423379
 23     7.52033885    -2.77583944    -1.04021005
 24     4.68060474    -2.63038217    -0.03884649
 25    -0.21246768    -6.07231362     2.11737655
 26    -1.45624043    -4.61128576     1.95359275
 27    -0.20634444    -6.84075806     0.39864519
 28     4.68367791     1.69267324    -4.76757114
 29     4.98288308    -0.06317507    -4.00010632
 30     3.78817093     2.85313198    -3.56929536
 31    -8.17073577    -0.50066468     0.37973446
 32    -8.77487954     0.97604387     1.45819048
 33    -9.64904377    -1.07756371    -0.57124896
 34    -2.15932651    -5.89323527     7.76419391
 35    -1.12298347    -6.43222169     6.26872051
 36    -3.76821615    -6.76385358     7.50758055
 37     8.88958206    -2.67692243     2.98305202
 38     9.13908056    -1.41124990     4.31496606
 39     7.02961476    -3.19805254     3.23587104
 40     4.29130431     7.46341279     2.50948505
 41     2.87362720     7.44417748     3.77685962
 42     4.58485353     9.38167260     2.23851165
 43    -2.20501278     5.37989333    -2.46154228
 44    -3.38568644     4.17796567    -3.38227637
 45    -0.43806237     4.60409515    -2.09868362
 46    -6.22677183     2.23301755    -4.01021926
 47    -7.06853452     3.84037099    -4.54109651
 48    -7.26908331     1.55328518    -2.55724484
 49     2.34267854     3.94159907    -0.79295199
 50     3.13856689     5.32076470     0.31302739
 51     1.93148058     2.56125547     0.51536795
 52     3.86685637    -3.01029588     3.19117293
 53     2.84428705    -4.53697277     2.62481304
 54     3.26216350    -2.44074868     4.88106055
 55     2.38331872    -5.10641267    -4.92743840
 56     3.89925575    -4.50324050    -3.92444853
 57     2.40113257    -4.03168450    -6.52901470
 58    -0.13730398     7.38257786     5.56304674
 59     0.07507292     6.00764957     6.86364733
 60    -1.54193712     6.90288688     4.35093902

 Atomic and electronic forces:
  1    -0.02202878     0.00015329     0.01975681     0.00793981     0.00260711     0.00359726
  2     0.01918175    -0.00185827    -0.02614418    -0.00409572    -0.00104875    -0.00093569
  3     0.00634333     0.00121653     0.00937371    -0.00402685    -0.00231706    -0.00219490
  4     0.01289530    -0.00342403    -0.00572453     0.00286075    -0.00105760    -0.00126426
  5    -0.00751931     0.00628325    -0.00173614    -0.00143332     0.00037865     0.00050088
  6    -0.00423330     0.00410443     0.00388224    -0.00178126     0.00066117     0.00086022
  7    -0.01352257     0.01040318    -0.00311161     0.00512272    -0.00089290     0.00189956
  8     0.00391024    -0.01431857     0.00359952    -0.00284024     0.00092505    -0.00086497
  9     0.00923776     0.00076982     0.00737113    -0.00315735     0.00014553    -0.00125695
 10     0.01165993     0.00885745    -0.00667831     0.00374818    -0.00312807    -0.00061136
 11    -0.01107326    -0.00156256     0.00749892    -0.00155801     0.00115621     0.00030401
 12     0.00145229    -0.00475625     0.00009967    -0.00220816     0.00169314     0.00068168
 13    -0.00891599     0.00514534    -0.02908026     0.00255266    -0.00099543     0.00176782
 14     0.00685857    -0.00647496     0.02167181    -0.00165501     0.00055775    -0.00096460
 15     0.00289702     0.00318757     0.00554754    -0.00121195     0.00067975    -0.00094486
 16     0.01538223     0.00142871     0.00130167     0.00517058    -0.00355124     0.00150309
 17    -0.01693997    -0.00059565    -0.00358421    -0.00320549     0.00242884    -0.00108226
 18    -0.00559724    -0.00193146    -0.00644500    -0.00239239     0.00175337    -0.00027560
 19    -0.00481647     0.00228556     0.01117218     0.00510518    -0.00273549    -0.00291534
 20     0.00513196     0.00169896    -0.00288094    -0.00336641     0.00164115     0.00167897
 21     0.00012564    -0.00164906    -0.00625871    -0.00220063     0.00130477     0.00189672
 22    -0.00480586    -0.00032529    -0.00477793     0.00223135    -0.00079110     0.00001439
 23     0.00451816     0.00083770     0.00070400    -0.00094797     0.00031049    -0.00003475
 24     0.00128050     0.00190768     0.00145860    -0.00122015     0.00045698    -0.00012249
 25     0.00237370     0.00103231     0.00893912     0.00253569    -0.00203509     0.00078911
 26    -0.00201307     0.00344054     0.00486581    -0.00163617     0.00124670    -0.00053585
 27     0.00223699    -0.00971920    -0.01055793    -0.00123549     0.00106795    -0.00021404
 28     0.00616936    -0.02652718    -0.02371170     0.00281436    -0.00034144    -0.00048221
 29    -0.00147263     0.02070551     0.00678977    -0.00132556     0.00029245     0.00016672
 30    -0.00260363     0.00045204     0.01753586    -0.00164329     0.00009298     0.00017498
 31     0.01282660     0.03194054     0.01480954     0.00803506    -0.00899187     0.00397177
 32     0.00646952    -0.01270287    -0.00167317    -0.00326893     0.00337471    -0.00321915
 33    -0.02145177    -0.01638554    -0.01282711    -0.00234740     0.00487146    -0.00128130
 34     0.01781912     0.00964201    -0.00780443     0.00184651    -0.00174634     0.00172666
 35     0.00960004     0.00097866    -0.00306533    -0.00098559     0.00089073    -0.00069931
 36    -0.02599836    -0.00975184     0.00468966    -0.00085482     0.00105269    -0.00093045
 37    -0.01997290    -0.01682710    -0.00684672     0.00158586    -0.00047669     0.00035555
 38     0.01210068     0.01682789     0.01330560    -0.00078067     0.00018518    -0.00022181
 39     0.01173179     0.00197897    -0.00878401    -0.00089238     0.00031863    -0.00023008
 40     0.00217659     0.04102410    -0.00852961     0.00267371     0.00062068     0.00069231
 41    -0.00940958    -0.00697489     0.00920028    -0.00145723    -0.00036934    -0.00053245
 42     0.00202275    -0.03394442     0.00001248    -0.00121175    -0.00041874    -0.00029145
 43     0.00084533    -0.00134392     0.00394195     0.00769567     0.00110180    -0.00047291
 44     0.01578700    -0.00449687     0.00214625    -0.00442877    -0.00007142     0.00076487
 45    -0.01720548     0.00461750    -0.00917355    -0.00296633    -0.00019073     0.00007279
 46    -0.00383757    -0.00205334     0.00418208     0.01124405    -0.00351700    -0.00415297
 47    -0.00162788     0.00612006    -0.00557071    -0.00491215     0.00023461     0.00280723
 48     0.00661373    -0.00527615     0.00039358    -0.00528698     0.00262318     0.00105374
 49    -0.00079634    -0.00981992     0.01890535     0.00398187     0.00005043     0.00026591
 50     0.00358984     0.00169158    -0.00626793    -0.00175099    -0.00018159    -0.00023561
 51     0.00006062     0.00928102    -0.01091527    -0.00203577     0.00017146    -0.00031739
 52     0.01186831    -0.00702802    -0.01957944     0.00232604    -0.00096781     0.00070323
 53    -0.00765491     0.00289119     0.00969757    -0.00116880     0.00063635    -0.00033282
 54    -0.01224471     0.00256897     0.01520423    -0.00116589     0.00046093    -0.00049115
 55     0.00209531    -0.00501828     0.00247568     0.00239778    -0.00144204    -0.00050624
 56     0.00160375    -0.00028075     0.00461227    -0.00114807     0.00058380     0.00015054
 57    -0.00447340     0.00076378    -0.00143471    -0.00123852     0.00065502     0.00039246
 58     0.00786618    -0.00176965    -0.00073882     0.00336026     0.00106543     0.00201359
 59    -0.00401323     0.00135487    -0.00398383    -0.00153847    -0.00030829    -0.00106491
 60    -0.00250368     0.00122502     0.00274124    -0.00223842    -0.00069192    -0.00125563
