 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.24904017    -0.02515037

 Atomic coordinates:
  1    -3.85302099     6.07178218     2.78382928
  2    -3.38497088     6.58217244     0.93615940
  3    -5.67152936     6.44697972     3.26139500
  4     1.72362130    -1.47863355    -8.48530965
  5     2.77970720    -0.15390919    -7.66633570
  6    -0.00681282    -1.54491478    -7.69156653
  7    -1.03299162     1.62351438     2.93747662
  8    -1.67238605     0.00036517     2.09521328
  9    -2.39711034     2.91228051     2.90452224
 10    -2.76240348    -4.89633665    -3.61682279
 11    -0.89910629    -5.19183492    -4.03959972
 12    -3.43671119    -3.70579409    -4.99254820
 13     1.07742896    -0.90085910     7.18711093
 14    -0.01428014     0.07923743     5.95232250
 15     0.09243369    -2.49889320     7.65244376
 16    -3.90881777    -2.21418240     0.70628725
 17    -5.62478222    -1.18633407     0.59243587
 18    -3.83246197    -3.52819173    -0.76307834
 19    -3.50032272    -0.95327610    -6.90413109
 20    -4.31345119     0.44192668    -5.80350254
 21    -4.06035087    -0.45150600    -8.73082837
 22     5.86683756    -3.17254945    -1.46542266
 23     7.66572368    -2.77951609    -0.94926853
 24     4.79589811    -3.02244851     0.12685603
 25    -0.02974931    -5.98994502     1.80665853
 26    -1.05103122    -4.66381277     0.91049791
 27     0.28062497    -7.36901055     0.52674949
 28     4.38620013     1.17120894    -4.80113294
 29     5.04864023    -0.47810730    -4.10805784
 30     4.10288775     2.35214174    -3.27480008
 31    -8.57672469     0.12783596    -0.22063061
 32    -9.21991378     1.88577831     0.27864929
 33    -9.99172314    -1.02636591    -0.71992324
 34    -1.75194276    -5.13391142     6.94316185
 35    -1.25423648    -5.43159318     5.10841405
 36    -3.59668361    -4.63414107     6.89205703
 37     9.21759826    -2.47593562     2.81336198
 38    10.00606011    -1.14596240     3.82764501
 39     7.42839663    -2.96838145     3.49190466
 40     3.01193093     7.81956971     2.15881816
 41     2.18877042     7.72690896     3.93089091
 42     3.39696800     9.67446735     1.82582652
 43    -2.07844421     6.03673645    -2.35679830
 44    -2.96144391     4.86727218    -3.54174156
 45    -0.27599599     5.46472358    -2.50692623
 46    -6.06111273     2.44730833    -4.27956940
 47    -6.92433518     4.07491743    -4.12713198
 48    -7.08638061     1.30294635    -3.16048112
 49     2.26796943     3.60661163    -0.55587302
 50     2.68315390     5.21934050     0.41475136
 51     1.10100159     2.63010000     0.60713173
 52     4.20373217    -3.12666176     3.84574209
 53     3.01978888    -4.61172321     3.39979747
 54     3.25230319    -2.26793087     5.33359972
 55     2.53618182    -5.49472143    -4.57656237
 56     3.83133871    -5.04887462    -3.22524639
 57     2.74789829    -4.30140286    -6.11713633
 58     0.13315401     6.62234152     6.07254380
 59     0.88813228     4.97120507     6.61503688
 60    -1.27389610     6.27446528     4.82578765

 Atomic and electronic forces:
  1     0.00196578    -0.00173628    -0.01612658     0.00849820     0.00176959     0.00265200
  2    -0.01324276    -0.00519851     0.02534545    -0.00407747    -0.00102095    -0.00044231
  3     0.01293161     0.00441869    -0.01311381    -0.00431378    -0.00153416    -0.00215615
  4    -0.00779394    -0.02160900    -0.01155123     0.00229665    -0.00089440    -0.00129279
  5     0.00623752     0.01387522     0.01342301    -0.00120476     0.00033627     0.00057121
  6    -0.00011507     0.00696450     0.00189540    -0.00138280     0.00062055     0.00079335
  7     0.01548445    -0.02775181     0.00086439     0.00531597    -0.00118452     0.00125449
  8    -0.00437342     0.00985634     0.00213387    -0.00265539     0.00103369    -0.00045776
  9    -0.01539950     0.01465232    -0.00285659    -0.00338283     0.00044503    -0.00090037
 10     0.00020352     0.00561857    -0.00070172     0.00314910    -0.00276071    -0.00105714
 11    -0.00418430    -0.00157130    -0.00084304    -0.00134796     0.00104291     0.00043287
 12     0.00865014    -0.00470769     0.00478675    -0.00174603     0.00142782     0.00086607
 13    -0.00482368    -0.00169211     0.00146926     0.00275807    -0.00099084     0.00143852
 14     0.00448402     0.00064395    -0.00066030    -0.00178776     0.00056450    -0.00082213
 15     0.00265510     0.00360067    -0.00157693    -0.00129456     0.00066320    -0.00077567
 16    -0.02774697     0.00827120    -0.01032888     0.00529356    -0.00383818     0.00032399
 17     0.03591643    -0.02993812    -0.00532971    -0.00329084     0.00260461    -0.00020729
 18    -0.00719877     0.02199074     0.01197491    -0.00220017     0.00184628     0.00017522
 19    -0.01842472     0.02025132    -0.03525544     0.00391318    -0.00215916    -0.00269801
 20     0.00593615    -0.00873020    -0.00197448    -0.00259973     0.00119179     0.00167668
 21     0.01480490    -0.01475982     0.03369847    -0.00166725     0.00089109     0.00157134
 22    -0.00826585     0.00267275    -0.00070620     0.00200028    -0.00078163    -0.00014043
 23    -0.00083433    -0.00184944     0.00591675    -0.00088459     0.00029749     0.00003356
 24     0.00957198     0.00161990    -0.00083883    -0.00111914     0.00045470    -0.00001572
 25     0.00569765    -0.00343919     0.00415083     0.00250902    -0.00196838     0.00035613
 26    -0.00467569     0.00544664    -0.00181020    -0.00158470     0.00117551    -0.00011820
 27     0.00002322     0.00048851     0.00142268    -0.00108062     0.00093941    -0.00004965
 28    -0.00219159     0.01021253     0.00976269     0.00254112    -0.00044487    -0.00067814
 29     0.00117171     0.00093251     0.00489526    -0.00116095     0.00030161     0.00025473
 30    -0.00108240    -0.01269709    -0.01173757    -0.00143140     0.00015547     0.00026092
 31     0.00747941     0.02229196     0.00132354     0.00787041    -0.00887864    -0.00025441
 32    -0.00063125    -0.02397158    -0.00316053    -0.00335964     0.00349517    -0.00039868
 33    -0.00764408     0.00123182     0.00259759    -0.00210772     0.00437340     0.00038375
 34    -0.01212747     0.00698359    -0.01042758     0.00237415    -0.00198653     0.00150107
 35     0.00357809    -0.00531012     0.00340250    -0.00127755     0.00105156    -0.00056078
 36     0.00741350    -0.00486799     0.00362512    -0.00133222     0.00127738    -0.00100647
 37    -0.02938204    -0.02853493    -0.01249789     0.00154251    -0.00045852     0.00021190
 38     0.00240717     0.01520744     0.01679783    -0.00074480     0.00016945    -0.00013275
 39     0.02651239     0.01498723    -0.00636174    -0.00086152     0.00030039    -0.00015652
 40     0.00066263     0.01786230     0.00735378     0.00315124     0.00075481     0.00046938
 41     0.00378133    -0.00168327    -0.01437899    -0.00163869    -0.00040815    -0.00045209
 42    -0.00260155    -0.01456352     0.00302942    -0.00139756    -0.00049559    -0.00017856
 43    -0.00818547     0.00148550     0.00002597     0.00668768     0.00105381    -0.00136196
 44    -0.01129718    -0.00483908    -0.00524398    -0.00352322    -0.00014749     0.00121022
 45     0.01459269     0.00214187     0.00936501    -0.00258035    -0.00024203     0.00047936
 46     0.00636874    -0.01297200    -0.00057083     0.00840707    -0.00285582    -0.00526996
 47    -0.00790446     0.02892759    -0.00423163    -0.00421086     0.00039533     0.00319970
 48     0.00253630    -0.01188145     0.00676866    -0.00407307     0.00240280     0.00224662
 49     0.00149826    -0.00187737    -0.00846941     0.00380981    -0.00015323    -0.00010991
 50     0.00381376     0.00405695     0.00257716    -0.00181846    -0.00012425    -0.00006432
 51     0.00065557    -0.00182902     0.00444520    -0.00220041     0.00025583    -0.00010256
 52    -0.02509247    -0.01501495     0.00833929     0.00219713    -0.00093466     0.00050994
 53     0.01245837     0.01291644     0.00052710    -0.00111074     0.00061185    -0.00024373
 54     0.01234728     0.00007502    -0.01220456    -0.00118962     0.00047202    -0.00040117
 55    -0.01277364     0.01080364    -0.01829763     0.00204980    -0.00128174    -0.00058567
 56     0.00474375     0.00723681    -0.00867235    -0.00101503     0.00055899     0.00018670
 57     0.00269465    -0.01518593     0.02259065    -0.00104048     0.00056357     0.00039394
 58     0.00559274     0.00569741     0.00683035     0.00370549     0.00076607     0.00179025
 59    -0.00170390    -0.00397600     0.00001986    -0.00171067    -0.00012435    -0.00084448
 60    -0.00517431    -0.00123414    -0.00143013    -0.00246969    -0.00047939    -0.00105220
