 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25257631    -0.02811601

 Atomic coordinates:
  1    -3.76080807     6.25850327     2.69579809
  2    -3.09620698     6.17723522     0.84771637
  3    -5.38917519     7.20852560     2.60270905
  4     1.61857757    -1.53689574    -8.01796387
  5     2.58294553    -0.30359011    -6.96705224
  6    -0.24338450    -1.07511252    -8.06130104
  7    -1.00598234     1.52962677     2.94902666
  8    -1.69583693    -0.07846494     2.06130481
  9    -2.23435553     2.98640763     2.67951789
 10    -2.66335034    -4.83525860    -3.66962646
 11    -0.85876337    -5.51946876    -3.83667592
 12    -2.75970659    -3.47697397    -5.02192859
 13     1.15463180    -1.11686835     6.93438790
 14     0.69199591     0.25081156     5.77111454
 15    -0.43104000    -2.15235557     7.29017356
 16    -3.61370469    -2.04903360     0.41110818
 17    -5.30710105    -1.03293223     0.33621276
 18    -3.71935646    -3.32919894    -1.03692148
 19    -3.63674141    -0.89231583    -7.05709794
 20    -4.14109474     0.50329312    -5.76557056
 21    -5.13843379    -1.35630910    -7.99618553
 22     5.68247914    -3.42247626    -1.19568342
 23     7.54415325    -3.04594842    -0.96876666
 24     4.93628947    -3.51011777     0.56997577
 25    -0.00789853    -5.79210688     1.61542735
 26    -1.39862723    -4.44847252     1.26861521
 27     0.43428644    -6.40549516    -0.16903927
 28     4.66529281     1.01518570    -4.33659370
 29     5.41118822    -0.30961998    -3.13505014
 30     3.79164578     2.33427959    -3.30637938
 31    -8.17762530    -0.23473999    -0.33620700
 32    -9.26388733     1.05045139     0.67289495
 33    -9.53461458    -1.28477814    -1.17504219
 34    -2.26684094    -5.00516698     6.55565602
 35    -1.09899961    -5.85406887     5.28861029
 36    -3.93028402    -5.82156776     6.38362245
 37     9.29262477    -1.87474371     2.56749263
 38     9.88931946    -0.30465072     3.36755580
 39     7.48566607    -2.27766627     3.14468076
 40     3.11632653     7.88087658     1.86556955
 41     1.83099763     7.62068195     3.33042967
 42     4.31598390     9.27344078     2.39461927
 43    -2.32271696     5.90047098    -2.18146443
 44    -3.76215503     4.69832814    -2.80873797
 45    -0.63537948     4.92258661    -2.38946674
 46    -5.77170309     2.73660166    -3.56760094
 47    -7.15655581     3.92932172    -4.21309225
 48    -6.60908997     1.38413134    -2.42202027
 49     2.03306284     3.51872226    -0.60717672
 50     2.69939783     5.27037461     0.07950685
 51     1.30112421     2.63066811     0.90423789
 52     4.30830224    -3.29374571     3.75057933
 53     3.09338476    -4.65381529     3.12006378
 54     3.45243439    -2.26210869     5.17418618
 55     2.20473342    -5.56923281    -4.25621563
 56     3.60558219    -4.69040790    -3.21950694
 57     2.03632519    -4.37172613    -5.74133264
 58     0.08267782     6.53371624     5.84214410
 59     0.31449875     4.74621228     6.43968200
 60    -1.65491036     6.50357876     5.09391689

 Atomic and electronic forces:
  1     0.00097892    -0.01128656    -0.01977564     0.00580783     0.00227580     0.00269502
  2    -0.00204237     0.00589588     0.01270398    -0.00306495    -0.00111148    -0.00079485
  3    -0.00397275     0.00528993     0.00114018    -0.00293176    -0.00182107    -0.00167183
  4    -0.01331888    -0.01771551    -0.00731345     0.00298604    -0.00073693    -0.00117512
  5     0.00794892     0.01228489     0.00932566    -0.00150020     0.00023181     0.00045593
  6     0.00639893     0.00266009     0.00344783    -0.00185653     0.00045253     0.00082549
  7    -0.00224502    -0.00830308    -0.00014063     0.00457844    -0.00031403     0.00177336
  8    -0.00092370     0.01862277     0.00569436    -0.00253270     0.00052571    -0.00085927
  9     0.00110874    -0.00776299     0.00031142    -0.00275551    -0.00013732    -0.00110655
 10    -0.00290159     0.00093766    -0.00119131     0.00445534    -0.00287235    -0.00054929
 11    -0.00088644    -0.00106832    -0.00042746    -0.00173768     0.00106723     0.00022263
 12    -0.00331126    -0.00011759    -0.00168154    -0.00251217     0.00131097     0.00061588
 13     0.00780390    -0.01638488     0.02719316     0.00246230    -0.00058325     0.00151914
 14    -0.01365525     0.01987703    -0.02252539    -0.00148504     0.00021911    -0.00081500
 15     0.00527031    -0.00158324    -0.00360685    -0.00128299     0.00044524    -0.00092513
 16    -0.01695766     0.01026796     0.00492017     0.00613816    -0.00262978     0.00157411
 17     0.01945606    -0.01945142     0.00015779    -0.00392686     0.00160730    -0.00117963
 18     0.00409282     0.00266683    -0.00276534    -0.00290717     0.00160711    -0.00037754
 19     0.02317423     0.02853320     0.04110871     0.00607877    -0.00179073    -0.00281074
 20     0.00722590    -0.01733398    -0.01932292    -0.00375632     0.00061919     0.00131382
 21    -0.02911264    -0.00846161    -0.02041679    -0.00292254     0.00121474     0.00203134
 22    -0.00080034     0.00416814    -0.01040962     0.00215340    -0.00064102     0.00009773
 23    -0.00019833    -0.00239012     0.00478666    -0.00092580     0.00023456    -0.00004736
 24     0.00417875     0.00269645     0.00340922    -0.00112490     0.00035431    -0.00016192
 25    -0.01390201     0.01395637    -0.02397953     0.00289109    -0.00172648     0.00079748
 26     0.01621097    -0.01292494     0.01031857    -0.00188562     0.00103578    -0.00052487
 27     0.00124826    -0.00009852     0.01594352    -0.00140429     0.00087585    -0.00019739
 28     0.01174560    -0.02237120    -0.00809239     0.00265883    -0.00017188    -0.00033523
 29    -0.00972790     0.01175045    -0.00836610    -0.00122799     0.00016427     0.00007051
 30    -0.00641287     0.00666693     0.01580588    -0.00150635    -0.00001256     0.00010848
 31    -0.04154565     0.02695434     0.01184122     0.01078035    -0.00536580     0.00386164
 32     0.02461337    -0.01622497    -0.00753871    -0.00399781     0.00164857    -0.00294608
 33     0.00785608    -0.00956334    -0.00245826    -0.00356397     0.00362077    -0.00127341
