 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25269523    -0.02637207

 Atomic coordinates:
  1    -3.41977296     6.68835589     1.74014396
  2    -3.06722415     6.41560466    -0.11074799
  3    -4.81756831     7.96568365     1.62933544
  4     1.46509677    -1.25727800    -7.88522647
  5     2.50444539     0.03936647    -6.92059800
  6    -0.40166644    -0.88158827    -7.60219983
  7    -0.99683191     1.79570788     2.09367426
  8    -2.05464463     0.29389950     1.50205480
  9    -2.08663046     3.36760459     1.86091559
 10    -2.44802328    -5.03451437    -3.41888983
 11    -0.60754086    -5.27358008    -3.87847686
 12    -3.10510539    -3.92980645    -4.81420352
 13     0.51595856    -0.93315205     6.57950688
 14    -0.29706416     0.02691084     5.16546033
 15    -0.65585401    -2.29906963     7.04261874
 16    -3.94149443    -3.01087036     0.94988406
 17    -5.77856746    -2.38260303     0.78831945
 18    -3.55497346    -3.88777680    -0.75288381
 19    -3.67380936    -0.87977141    -7.05233343
 20    -4.60396009     0.31835778    -5.82381283
 21    -4.56769203    -0.59518370    -8.74392379
 22     5.85944821    -2.21722181    -1.85636246
 23     7.58414893    -2.71714590    -1.27052984
 24     4.75363538    -2.01398072    -0.32252853
 25     0.05339413    -6.01536736     2.17504317
 26    -1.48399945    -4.79851863     1.91371383
 27     0.28635822    -6.93587052     0.56644728
 28     3.87721992     1.41040365    -4.61804727
 29     4.81510750     0.06129137    -3.70039601
 30     3.62502684     2.81157801    -3.31527542
 31    -8.40343705    -0.09231340     0.50182060
 32    -8.12031818     1.41564796     1.51096859
 33   -10.38552271    -0.29097578     0.29196062
 34    -2.33629243    -5.76361648     7.14112662
 35    -1.38891189    -6.37784974     5.59956514
 36    -4.08263531    -6.37434483     6.94482150
 37     9.23626586    -2.70031990     2.76953140
 38    10.41520471    -1.89452387     4.02741931
 39     7.44590132    -2.68919444     3.51364283
 40     4.24055041     7.73868503     3.23844515
 41     2.76304858     7.51895305     4.44719151
 42     5.89824572     7.59344200     4.22455559
 43    -2.15469246     4.81395625    -2.81565692
 44    -3.26297953     3.54959915    -3.67479229
 45    -0.35275220     4.21568101    -2.71381906
 46    -6.47096341     2.05644475    -4.17270608
 47    -7.82011444     3.33695058    -4.56948897
 48    -7.23151083     1.15365182    -2.70263037
 49     2.83639078     3.96167679    -0.40182908
 50     3.34844012     5.56855194     0.61244021
 51     1.61902712     2.90733797     0.74789281
 52     4.18511954    -3.04612620     3.69801135
 53     3.07401357    -4.52574330     3.24629554
 54     3.08934777    -1.98801236     4.90986779
 55     2.61239930    -5.22176398    -4.73582844
 56     3.65800529    -4.09495810    -3.68618992
 57     2.09396252    -4.08161177    -6.22366166
 58    -0.07177391     7.40610492     5.96731634
 59    -1.13662721     7.05340255     7.44171472
 60    -1.23205027     7.16789481     4.43011489

 Atomic and electronic forces:
  1    -0.01373787     0.00672997     0.00534775     0.00777310     0.00182299     0.00152623
  2     0.01714963    -0.01225468    -0.01461393    -0.00380856    -0.00074991    -0.00003341
  3    -0.00098074     0.00375258     0.01219632    -0.00380951    -0.00179048    -0.00091829
  4    -0.01469189    -0.01520110    -0.01312052     0.00249417    -0.00095816    -0.00125951
  5     0.00215514     0.00528114     0.00699395    -0.00130737     0.00036007     0.00053985
  6     0.00585213     0.00068293     0.00027605    -0.00151707     0.00062611     0.00083302
  7    -0.01531414    -0.00803666    -0.00143401     0.00533728    -0.00117576     0.00093619
  8     0.00595455     0.00447277     0.00254371    -0.00279033     0.00108817    -0.00039183
  9     0.00502449    -0.00215344     0.00272567    -0.00330950     0.00031730    -0.00056678
 10    -0.00368045     0.00356618     0.00394928     0.00302207    -0.00264495    -0.00083111
 11     0.01042370    -0.00712321     0.00085593    -0.00130531     0.00100438     0.00035811
 12    -0.00570574     0.00505752    -0.00781967    -0.00168572     0.00138481     0.00071205
 13     0.01620721     0.01523405    -0.00360700     0.00290915    -0.00115479     0.00145916
 14    -0.00038692     0.00923898    -0.00749998    -0.00186676     0.00065028    -0.00077194
 15    -0.01582823    -0.02414634     0.01084408    -0.00138985     0.00076254    -0.00082119
 16    -0.01428013     0.00522151    -0.00865358     0.00453212    -0.00373898     0.00055359
 17     0.01501664    -0.00347887     0.00306801    -0.00265051     0.00255243    -0.00035944
 18     0.00060339     0.00292786     0.00560874    -0.00199077     0.00172715     0.00008541
 19    -0.01442814     0.00976405    -0.00966856     0.00403855    -0.00223164    -0.00264385
 20     0.00435342    -0.00776380    -0.00483638    -0.00267811     0.00129361     0.00160076
 21     0.01152891    -0.00643744     0.01301847    -0.00176139     0.00102287     0.00161898
 22    -0.01266488    -0.00053667    -0.00893940     0.00206041    -0.00071306    -0.00016464
 23     0.00913704    -0.00224951     0.00973808    -0.00087773     0.00029898     0.00003913
 24     0.00512981    -0.00138947     0.00958403    -0.00116529     0.00041655     0.00000049
 25    -0.02446853     0.02516476     0.01756581     0.00238203    -0.00188573     0.00044560
 26     0.02168451    -0.01649586     0.00134612    -0.00151727     0.00120539    -0.00027891
 27     0.00214580    -0.00931176    -0.01747801    -0.00109825     0.00092771    -0.00007315
 28    -0.01304514     0.03131361    -0.01297394     0.00268816    -0.00046205    -0.00067038
 29     0.01521178    -0.01896511     0.01200490    -0.00121380     0.00028933     0.00022636
 30     0.00212641    -0.00375263     0.00208812    -0.00150052     0.00013648     0.00026624
 31    -0.06078386    -0.02989010    -0.03215400     0.00747493    -0.00835879     0.00120846
 32     0.00621409     0.02797395     0.02312993    -0.00380316     0.00304563    -0.00143589
 33     0.05456446     0.00241281     0.00783948    -0.00187701     0.00436657    -0.00068387
 34     0.01389977     0.00702884    -0.00493320     0.00210115    -0.00200713     0.00148041
 35     0.00578167     0.00172592     0.00025872    -0.00106882     0.00098938    -0.00054322
 36    -0.01715306    -0.00539129     0.00189193    -0.00100658     0.00122585    -0.00083492
 37    -0.00026918     0.00413925     0.00468994     0.00150159    -0.00047180     0.00021209
 38    -0.00599715    -0.00316611    -0.00340481    -0.00069144     0.00018182    -0.00013057
 39     0.00579738    -0.00243780    -0.00573680    -0.00085258     0.00029190    -0.00016109
 40     0.02171111    -0.00597178     0.00034164     0.00265171     0.00054828     0.00054068
 41    -0.00111076     0.00269441     0.00469524    -0.00149725    -0.00031573    -0.00044549
 42    -0.02197689     0.00195466    -0.00828343    -0.00109722    -0.00020137    -0.00026374
 43    -0.00250258     0.01676226     0.00881807     0.00653036     0.00017705    -0.00149385
 44    -0.00121865    -0.00906947    -0.00578499    -0.00347645     0.00035421     0.00116383
 45     0.00367702    -0.00427977    -0.00276555    -0.00254399     0.00004378     0.00047920
 46    -0.01040043     0.01098672    -0.00338764     0.00858959    -0.00336346    -0.00467155
 47     0.00590256     0.00543591    -0.00959072    -0.00382920     0.00090095     0.00316138
 48     0.00301154    -0.01704753     0.01654017    -0.00414396     0.00253238     0.00166340
 49    -0.01090995     0.00996327     0.02168784     0.00348606    -0.00008425    -0.00003191
 50    -0.00572350    -0.02186205    -0.00783039    -0.00163635    -0.00012631    -0.00008587
 51     0.01764684     0.01788993    -0.01157947    -0.00201091     0.00020275    -0.00012812
 52    -0.00181938     0.01288441     0.00678267     0.00215964    -0.00093029     0.00050145
 53    -0.00494953    -0.00620480    -0.00266351    -0.00108420     0.00059946    -0.00023850
 54     0.00622353    -0.00541462    -0.00395856    -0.00121194     0.00047947    -0.00038891
 55    -0.03040945    -0.00326252    -0.02360513     0.00205203    -0.00125145    -0.00056516
 56     0.02509662     0.01246896     0.01900286    -0.00107349     0.00054180     0.00021184
 57     0.00672403    -0.00777301     0.00296930    -0.00109597     0.00060801     0.00041611
 58    -0.00209845     0.00025118    -0.02953392     0.00367028     0.00091349     0.00174032
 59    -0.00928885    -0.00417474     0.02162510    -0.00178329    -0.00044257    -0.00116454
 60     0.00986929     0.00226176     0.00582920    -0.00238213    -0.00058936    -0.00092261
