 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25972520    -0.02639351

 Atomic coordinates:
  1    -3.50828221     6.64636557     2.42171624
  2    -3.44381443     6.40205231     0.49649102
  3    -5.26840361     7.26312536     2.79406063
  4     1.30419743    -1.55159242    -8.03437029
  5     2.19600992    -0.41699814    -6.77332037
  6    -0.60503833    -1.05949520    -7.97827614
  7    -1.15773536     1.62545244     2.62074415
  8    -2.22800173     0.20065604     1.75503602
  9    -2.31135684     3.21299014     2.57452334
 10    -2.66586902    -4.05808648    -3.53018461
 11    -0.87250816    -4.48103776    -4.09107525
 12    -3.42724640    -3.41008935    -5.19545045
 13     0.93762275    -0.77756878     6.79836516
 14     0.20315297    -0.01435667     5.23939056
 15    -0.12904242    -2.32679600     7.12118169
 16    -4.12153710    -2.04860581     0.81649167
 17    -5.89883826    -1.41654797     0.50590007
 18    -3.60764234    -2.89084336    -0.87075514
 19    -3.90488490    -1.09017398    -7.61419314
 20    -4.68891780     0.45127153    -6.65013287
 21    -5.35243312    -1.73504865    -8.66582365
 22     6.08997770    -2.54548298    -1.49789746
 23     7.95458644    -2.89856379    -1.30509452
 24     5.40142821    -2.03518414     0.21024389
 25    -0.38469519    -5.26413383     2.53327261
 26    -1.76861212    -4.08013323     2.11213565
 27    -0.01985180    -6.03645793     0.78539665
 28     4.10730553     0.94729316    -4.43236336
 29     4.98946311    -0.34756800    -3.36091646
 30     3.71753766     2.29420694    -3.17520209
 31    -8.64291862    -0.71570912    -0.93299126
 32   -10.15574244     0.10286506    -0.15962490
 33    -9.36201417    -2.18023910    -1.96835218
 34    -1.17956539    -5.73666199     7.43204355
 35    -0.89461328    -5.91376821     5.54181729
 36    -0.72497925    -7.34277521     8.29701664
 37     9.40632741    -3.04979496     3.07328525
 38    10.03036208    -2.60676540     4.79120454
 39     7.58937175    -3.31588766     3.38549103
 40     3.91735555     7.69013979     2.52979944
 41     2.50745990     7.75451857     3.82192985
 42     5.26600364     8.84999068     3.18096476
 43    -2.74714170     5.02420965    -2.35684621
 44    -3.98044289     3.90992441    -3.33454088
 45    -0.99094559     4.24286502    -2.05362218
 46    -6.41234713     2.42275114    -4.50435430
 47    -7.78443520     3.10921078    -5.66188534
 48    -7.37210584     1.33268645    -3.25194125
 49     2.59953496     3.52150793    -0.32118930
 50     3.10212945     5.14176677     0.59304945
 51     1.33298536     2.71395903     0.82104343
 52     4.30906755    -2.95285920     3.58181552
 53     2.82907875    -4.05879973     3.00539966
 54     3.68431752    -1.99904063     5.15018456
 55     2.64520038    -5.07961080    -4.56438720
 56     3.87406953    -4.01623178    -3.47866021
 57     2.41506664    -4.02724843    -6.15340876
 58     0.34691819     6.94846532     6.01819119
 59     0.30967934     5.06967704     6.45237897
 60    -1.17775095     7.22362081     4.86840251

 Atomic and electronic forces:
  1    -0.00767228    -0.00378785    -0.00288840     0.00363752     0.00210619     0.00202788
  2     0.00649177     0.00030925     0.00326817    -0.00212676    -0.00118430    -0.00080782
  3     0.00257902     0.00140565     0.00119683    -0.00178744    -0.00139903    -0.00128657
  4    -0.03390728     0.00387087     0.00025203     0.00341361    -0.00036376    -0.00083853
  5     0.00710437     0.00634818     0.00146167    -0.00163393     0.00005250     0.00025567
  6     0.02829271    -0.00890617    -0.00275351    -0.00219325     0.00017690     0.00058949
  7    -0.03151822     0.00408913    -0.01310240     0.00371055     0.00035496     0.00182778
  8     0.01282721     0.01557968     0.01387628    -0.00226390     0.00002499    -0.00105724
  9     0.01673749    -0.01715944     0.00282738    -0.00202190    -0.00047236    -0.00106054
 10     0.00051929     0.00288320    -0.02103023     0.00557791    -0.00192812     0.00040735
 11     0.00390400    -0.00496476     0.00967853    -0.00216715     0.00073828    -0.00003506
 12     0.00238666     0.00051053     0.01301169    -0.00322872     0.00099475     0.00022782
 13     0.00403486    -0.00625007     0.01026916     0.00211596    -0.00016478     0.00153403
 14    -0.00536094     0.01410709    -0.01512632    -0.00130964     0.00003556    -0.00084188
 15     0.00028606    -0.00659053     0.00808359    -0.00106975     0.00021134    -0.00086406
 16     0.01395058    -0.00495000    -0.00452134     0.00575349    -0.00122091     0.00272647
 17    -0.00829343     0.00129165    -0.00174422    -0.00353968     0.00064666    -0.00188655
 18    -0.00020012     0.00234385     0.00430567    -0.00298895     0.00080429    -0.00094153
 19    -0.02712764     0.02758305     0.01646493     0.00707987    -0.00065627    -0.00210108
 20     0.02015332    -0.02183769    -0.01008338    -0.00399894    -0.00024461     0.00089115
 21     0.00598243    -0.00404404    -0.00563683    -0.00353065     0.00069292     0.00179323
 22    -0.00362307    -0.00084532    -0.00936279     0.00208659    -0.00028789     0.00027131
 23    -0.00084744     0.00027642     0.00715999    -0.00087513     0.00012577    -0.00011157
 24     0.00478782    -0.00314551     0.00750964    -0.00107963     0.00012639    -0.00023951
 25     0.02458763    -0.02642345    -0.03216375     0.00289897    -0.00116495     0.00141047
 26    -0.02566748     0.02316071     0.00322745    -0.00182915     0.00063002    -0.00091469
 27     0.00273538     0.00114108     0.02086829    -0.00150814     0.00066895    -0.00053132
 28    -0.00683092    -0.00281617    -0.02228795     0.00268908     0.00011752    -0.00004445
 29     0.01082025    -0.01450050     0.00325712    -0.00122936     0.00003383    -0.00004900
 30    -0.00798028     0.01926020     0.01343793    -0.00137763    -0.00016464    -0.00007139
 31    -0.01296761    -0.01284588    -0.02060289     0.01004255    -0.00127008     0.00562355
 32    -0.00517052     0.00681172     0.00981483    -0.00333843     0.00012919    -0.00338196
 33     0.01029722     0.00694693     0.00903923    -0.00404179     0.00192011    -0.00213233
