 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25628299    -0.02657709

 Atomic coordinates:
  1    -4.19976694     6.05928245     2.16203202
  2    -3.62728361     6.42705084     0.30255524
  3    -6.10331082     6.06227131     1.91180769
  4     1.78606288    -1.59434729    -8.19338175
  5     2.91409516    -0.41669477    -7.17463587
  6     0.00181277    -0.92128535    -8.00185633
  7    -0.93696823     1.72702334     2.78300707
  8    -1.61545544     0.13045041     1.98937038
  9    -2.32881533     3.05223416     2.60649390
 10    -2.12165132    -4.47828219    -3.52146590
 11    -0.35595270    -5.20464526    -4.07583879
 12    -2.63971178    -3.34333448    -4.98218267
 13     0.82937333    -1.31849197     6.90368501
 14    -0.19730602     0.09264907     6.16729380
 15    -0.38848112    -2.64376087     7.40273830
 16    -3.21215353    -2.19249784     0.76512080
 17    -4.99615372    -1.40054949     0.97344844
 18    -3.13530919    -2.95978074    -1.04134523
 19    -3.61681881    -0.78204031    -6.96534356
 20    -4.63605990     0.39612539    -5.87833740
 21    -4.35886899    -0.77730575    -8.64388026
 22     5.42764734    -2.38983793    -1.62114043
 23     7.34172104    -2.34429922    -1.29080876
 24     4.62369012    -2.41544091     0.11606228
 25    -0.13527672    -5.97765925     2.14863301
 26    -1.09751849    -4.43398621     1.59331003
 27     0.10268782    -7.14065167     0.68801920
 28     4.26969186     1.41837852    -4.88164404
 29     4.83734772    -0.17384761    -3.95633282
 30     3.97764613     2.78164827    -3.53871387
 31    -7.81070704     0.04987721     0.60443013
 32    -8.38078193     1.42465820     1.70320451
 33    -9.24228458    -1.13732527     0.40688768
 34    -2.47225230    -5.83872446     7.35364805
 35    -1.52383649    -6.37753581     5.80082883
 36    -3.74734530    -7.21321351     7.61670175
 37     8.97342548    -2.68502100     3.26466008
 38     9.38499704    -2.32071047     5.08588204
 39     7.06021244    -2.79094674     3.07032460
 40     3.95849473     7.64537396     2.43257664
 41     2.59434754     7.40009935     3.70626784
 42     4.76717579     9.29863476     2.77285441
 43    -2.17801539     5.49767175    -2.43737465
 44    -3.36877309     4.09582265    -2.96294370
 45    -0.35372624     4.84447004    -2.21621114
 46    -6.22993942     2.34377894    -3.81745357
 47    -7.64060507     3.59895470    -4.00979922
 48    -6.65333502     1.45944075    -2.21031158
 49     2.53883658     3.73855609    -0.65264852
 50     3.25654487     5.36001933     0.22373336
 51     1.38481441     3.02736169     0.71853348
 52     3.90059289    -2.92956686     3.11373828
 53     2.72291043    -4.39098569     2.76818087
 54     3.15387382    -2.01396008     4.70646139
 55     2.41154147    -5.43648628    -4.80509568
 56     3.84345519    -4.79897408    -3.70136092
 57     2.29791530    -4.23497900    -6.31504709
 58    -0.24063023     6.93555645     5.15614294
 59    -0.83223692     6.63256700     6.86561935
 60    -1.81727993     6.63709096     4.07115300

 Atomic and electronic forces:
  1    -0.02301295     0.00229305    -0.03803607     0.00968950     0.00290797     0.00114768
  2     0.01310566    -0.00634626     0.02436290    -0.00417666    -0.00130341     0.00036907
  3     0.00957693     0.00156583     0.01510030    -0.00530296    -0.00227155    -0.00071700
  4    -0.00825818    -0.00286037    -0.00028308     0.00218569    -0.00078193    -0.00137297
  5     0.00132927     0.00621846     0.00109333    -0.00115144     0.00029526     0.00059906
  6     0.00445232    -0.00187403     0.00052190    -0.00130165     0.00046286     0.00090371
  7    -0.00722810     0.02309486     0.00480295     0.00583246    -0.00094206     0.00067867
  8    -0.00225322    -0.01328841    -0.00551421    -0.00296417     0.00094823    -0.00015462
  9     0.01047052    -0.00417638     0.00194005    -0.00375697     0.00020644    -0.00043841
 10     0.00541812    -0.00765278    -0.00784767     0.00326126    -0.00243069    -0.00139589
 11    -0.01842803     0.01014525     0.00952892    -0.00131130     0.00092366     0.00054221
 12    -0.00034836     0.00170487    -0.00084832    -0.00171005     0.00115420     0.00099925
 13     0.01446754     0.01096044     0.00015587     0.00322032    -0.00116949     0.00134257
 14     0.00135375     0.00718567    -0.00786257    -0.00206977     0.00057972    -0.00079559
 15    -0.01388194    -0.02067279     0.00760019    -0.00157996     0.00080369    -0.00079326
 16    -0.02281392     0.00742611    -0.00607878     0.00565290    -0.00340070    -0.00035713
 17     0.01825812    -0.01188183    -0.00759330    -0.00361009     0.00235465     0.00022059
 18     0.00335046     0.00199543     0.01202515    -0.00242537     0.00161896     0.00056130
 19     0.02175961    -0.01089168     0.02080223     0.00365301    -0.00174075    -0.00304605
 20    -0.00529767     0.00983244     0.00812803    -0.00239918     0.00096182     0.00196589
 21    -0.01353481     0.00023698    -0.03080375    -0.00148661     0.00077747     0.00164478
 22     0.02827446    -0.00319809    -0.01299382     0.00219799    -0.00072233    -0.00033079
 23    -0.01922491    -0.00032880    -0.00134102    -0.00094015     0.00027696     0.00011198
 24    -0.00384439     0.00132910     0.00940463    -0.00122193     0.00042194     0.00007261
 25     0.01212861    -0.01251100     0.02219973     0.00277258    -0.00208601     0.00020370
 26    -0.01025949     0.00789345    -0.00795456    -0.00179634     0.00122217    -0.00004815
 27    -0.00275294    -0.00121138    -0.01147609    -0.00120803     0.00100216     0.00004592
 28     0.00169498     0.00267591    -0.00755394     0.00247879    -0.00031519    -0.00086242
 29    -0.00182709     0.00633759     0.00778197    -0.00118230     0.00025260     0.00033791
 30    -0.00134308    -0.01201221     0.00008764    -0.00139856     0.00006675     0.00038468
 31     0.01764129    -0.00333555    -0.01517628     0.00986909    -0.00785581    -0.00183507
 32    -0.00804846     0.01841957     0.01941254    -0.00451258     0.00309322    -0.00031138
 33    -0.01290989    -0.01425669    -0.00182986    -0.00296441     0.00431558     0.00083857
