 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25955347    -0.02823979

 Atomic coordinates:
  1    -3.64424277     6.09417490     2.74037908
  2    -3.14633768     6.26175788     0.84807912
  3    -5.40621858     6.93936947     2.85466759
  4     1.78023235    -1.71562555    -7.85729647
  5     2.77096212    -0.58292241    -6.78822853
  6    -0.04750479    -1.20713913    -7.48320908
  7    -0.97343810     1.56951055     3.17577917
  8    -1.91541474     0.24380684     2.17413398
  9    -2.06432800     3.12050912     3.10545934
 10    -2.77795070    -5.04135132    -3.49707515
 11    -0.90522825    -5.50201624    -3.88247404
 12    -3.34242040    -3.69666566    -4.80485752
 13     1.03609912    -1.21721313     6.96743169
 14     0.51141506     0.00759894     5.59929983
 15    -0.27383152    -2.65144653     6.76680956
 16    -3.48665679    -2.08895748     0.66827067
 17    -5.24598465    -1.40633416     0.64850349
 18    -3.46664071    -3.27303541    -0.87524527
 19    -3.54582105    -0.95239887    -6.93243819
 20    -4.34868178     0.42646450    -5.75708753
 21    -4.51609979    -0.77484361    -8.59737904
 22     5.69744428    -2.99296403    -1.34656534
 23     7.58835402    -3.16252863    -1.08453021
 24     4.83751449    -3.24759047     0.38140019
 25    -0.08278301    -5.75929142     1.59927866
 26    -1.14963061    -4.17300951     1.50509200
 27    -0.07698944    -6.46016724    -0.18652329
 28     4.59443532     0.89787902    -4.21931154
 29     5.10679013    -0.60569458    -3.17169011
 30     3.68949625     2.09958204    -3.06205455
 31    -8.34323727    -0.27748295    -0.25077877
 32    -9.08477675     0.59263139     1.28540290
 33    -9.83336125    -0.84639803    -1.18296413
 34    -2.43668577    -5.13987523     6.47894322
 35    -2.06085073    -6.20750249     4.92527687
 36    -4.29377443    -5.20392939     6.91561188
 37     9.28065963    -1.84271516     2.55951268
 38     9.64203341     0.06001248     2.74296433
 39     7.47386395    -2.16259868     3.10340615
 40     3.29692175     7.96360016     1.78265244
 41     2.22641079     7.75324444     3.42716395
 42     4.66355528     9.19555108     2.21609186
 43    -2.32323923     5.96851938    -2.28580837
 44    -3.54382823     4.77483293    -3.05909626
 45    -0.63252285     5.18164419    -2.38858763
 46    -6.02205363     2.65664498    -4.07996354
 47    -7.09912048     4.19937155    -4.41305384
 48    -7.06297528     1.53518564    -2.89949745
 49     2.04537792     3.47854093    -0.70351117
 50     2.79554768     4.99802254     0.19757424
 51     1.14294677     2.64679531     0.75639701
 52     4.27025958    -3.47061304     3.60427108
 53     2.94518180    -4.79333702     3.24718052
 54     3.57741131    -2.33658422     5.00294093
 55     2.39145568    -5.21536223    -4.47897670
 56     3.59702730    -4.27723636    -3.29761909
 57     2.29801920    -4.16103480    -6.10248029
 58     0.26823475     6.72737786     6.02155450
 59    -0.26702881     5.53496372     7.44476671
 60    -1.20387360     6.81068525     4.71861906

 Atomic and electronic forces:
  1    -0.02758493     0.01413791    -0.01837432     0.00706388     0.00235175     0.00213178
  2     0.00111323    -0.00057560     0.01328653    -0.00347676    -0.00115297    -0.00036785
  3     0.02841143    -0.01209138     0.00116784    -0.00352693    -0.00199165    -0.00148638
  4    -0.04028433    -0.01034378    -0.01850991     0.00257467    -0.00079903    -0.00125995
  5     0.03184860     0.02536751     0.02084373    -0.00132978     0.00029117     0.00052362
  6     0.00639818    -0.00749026    -0.00803965    -0.00160281     0.00050279     0.00083242
  7     0.00861420    -0.00020014     0.00022546     0.00521458    -0.00057031     0.00135661
  8    -0.00290140    -0.01184656    -0.00451738    -0.00292738     0.00070654    -0.00055832
  9    -0.00528966     0.01265534     0.00295609    -0.00308269    -0.00006470    -0.00086619
 10     0.00900400     0.01185456    -0.00938686     0.00376632    -0.00283816    -0.00106876
 11    -0.01960201     0.00902443    -0.00332709    -0.00153350     0.00104954     0.00042617
 12     0.01437556    -0.01678499     0.00867966    -0.00215133     0.00141587     0.00089412
 13    -0.01322349    -0.01642376    -0.00590834     0.00287790    -0.00083075     0.00145502
 14    -0.00027442     0.01116684    -0.00325464    -0.00178095     0.00037230    -0.00074303
 15     0.01208258     0.00493976     0.01153605    -0.00151968     0.00065425    -0.00081871
 16     0.00750288    -0.00858482    -0.00915587     0.00606964    -0.00310162     0.00043692
 17    -0.01745337     0.00746583     0.00061452    -0.00373809     0.00205554    -0.00030373
 18     0.00660617     0.00176190     0.00366516    -0.00265212     0.00164876     0.00015148
 19    -0.02596073     0.02431157     0.00523362     0.00470230    -0.00183248    -0.00288816
 20     0.01503511    -0.01855985    -0.01570863    -0.00306518     0.00083419     0.00167021
 21     0.01269111    -0.00487473     0.01302013    -0.00204183     0.00085886     0.00180602
 22    -0.00709172    -0.00406652     0.00469512     0.00216233    -0.00067772    -0.00011487
 23    -0.00372442    -0.00006067     0.00673718    -0.00091336     0.00026768     0.00003240
 24     0.01320394     0.00142880    -0.00590955    -0.00116430     0.00039875    -0.00004487
 25     0.00396393    -0.00811663    -0.00583291     0.00294681    -0.00194570     0.00040464
 26    -0.00355973     0.00415112     0.00074341    -0.00191263     0.00111565    -0.00025918
 27     0.00188900     0.00001968     0.00710028    -0.00140138     0.00100235    -0.00000926
 28    -0.00076502     0.00366124    -0.02770661     0.00258242    -0.00028790    -0.00055260
 29     0.00485947    -0.00834673     0.00948982    -0.00122311     0.00023412     0.00018656
 30    -0.00595308     0.00752162     0.01227078    -0.00150509     0.00006946     0.00023711
 31     0.00893752     0.02020843     0.02014558     0.00976561    -0.00664675     0.00003451
 32     0.00917796    -0.00250803    -0.00065185    -0.00372039     0.00257428    -0.00141740
 33    -0.02084503    -0.01677083    -0.01950535    -0.00300579     0.00372889     0.00055074
 34    -0.00460043     0.00250990    -0.00155990     0.00289788    -0.00217452     0.00179824
 35    -0.00232404     0.00442384     0.00595456    -0.00141654     0.00116453    -0.00064883
 36     0.00946906    -0.00414044    -0.00539825    -0.00145976     0.00136251    -0.00119710
 37     0.00730701     0.02988548     0.00029565     0.00161389    -0.00033996     0.00021061
