 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.24971980    -0.02551878

 Atomic coordinates:
  1    -3.78880130     6.73651692     2.18328155
  2    -3.78914515     6.58636866     0.25842498
  3    -5.34787551     7.77172914     2.67412209
  4     1.39600420    -1.21325164    -8.36465173
  5     2.61835090     0.12558402    -7.78883301
  6    -0.43803675    -0.71485220    -8.01216764
  7    -1.18776513     1.76521446     2.73256954
  8    -2.01881288     0.23252907     1.96925791
  9    -2.43669603     3.19433742     2.77450733
 10    -2.38491886    -4.66245841    -3.58707395
 11    -0.55297071    -5.13060628    -3.89123324
 12    -2.70688660    -3.19999058    -4.90101503
 13     0.54004693    -1.25205281     7.03992370
 14    -0.09094402    -0.24244633     5.57946566
 15    -0.49199945    -2.86188245     7.15566678
 16    -3.53552094    -2.76772280     0.94772337
 17    -5.28594166    -1.93850708     0.68326447
 18    -3.24914196    -3.50225657    -0.74296360
 19    -3.58709417    -0.74508396    -7.19915890
 20    -4.78768130     0.17453353    -6.02338835
 21    -4.54414370    -0.88096878    -8.80288026
 22     5.64869485    -2.94077882    -1.60795087
 23     7.55276914    -2.88810846    -1.24428445
 24     4.86159344    -2.34394411     0.04385238
 25    -0.07344611    -6.23043594     2.58746229
 26    -1.52470525    -5.21833173     1.85530634
 27     0.40806553    -7.38498770     1.12411218
 28     4.54787879     1.30971781    -4.60173438
 29     5.22373452    -0.22019445    -3.60324459
 30     4.11443115     2.64323106    -3.30778091
 31    -8.11241325    -0.16407389     0.28470391
 32    -8.35854864     1.36017751     1.33868905
 33    -9.80355442    -1.01274525     0.28826547
 34    -1.83211690    -5.79495603     7.36358539
 35    -1.34801439    -5.98570190     5.45352280
 36    -3.60252722    -6.51251910     7.56546392
 37     9.13364831    -2.74179956     2.92367617
 38     9.64464319    -0.99824121     3.40691375
 39     7.22719607    -3.04043234     3.30804673
 40     4.30293534     7.80362529     2.82283254
 41     2.64918156     7.70466667     3.88352898
 42     5.19195946     9.34919681     3.45466270
 43    -2.54289458     5.35506985    -2.78798250
 44    -3.42788144     4.09450938    -3.85619885
 45    -0.81632099     4.66904552    -2.29867934
 46    -6.47392288     2.06093089    -4.39330370
 47    -7.69585540     3.45082861    -4.71339311
 48    -7.22438887     0.95872862    -2.93273229
 49     2.39159986     4.17216139    -0.25335729
 50     3.64810410     5.09041177     0.80022576
 51     1.14302455     3.27681068     0.93167015
 52     3.87983722    -3.04397173     3.61881960
 53     2.56212111    -4.38494284     3.23231154
 54     3.32564916    -2.24834366     5.28840984
 55     2.57125325    -5.37600224    -5.18109848
 56     3.89183797    -4.52344762    -4.05735346
 57     2.43538745    -4.33554054    -6.71269352
 58     0.06441705     7.41266736     5.40439171
 59    -0.76368605     6.76066484     6.96617731
 60    -1.20711741     7.12307673     3.88891191

 Atomic and electronic forces:
  1    -0.02119324     0.00383925     0.00280704     0.00793866     0.00295317     0.00058824
  2     0.00647132     0.00074076     0.00083124    -0.00381697    -0.00135356     0.00050289
  3     0.01681232    -0.00833052    -0.00665238    -0.00372050    -0.00235713    -0.00067522
  4    -0.00510372    -0.00950446    -0.00745048     0.00220179    -0.00068196    -0.00144137
  5    -0.00344848     0.00487265     0.00771704    -0.00111459     0.00022377     0.00063545
  6     0.01233617     0.00134461     0.00250939    -0.00131891     0.00041565     0.00094472
  7     0.00631378     0.00110884     0.00332811     0.00597004    -0.00082877     0.00057463
  8    -0.00360962    -0.00718320    -0.00288003    -0.00309362     0.00091566    -0.00010118
  9    -0.00354170     0.00392955    -0.00106213    -0.00366200     0.00005751    -0.00040649
 10    -0.01087262     0.03876034    -0.02384646     0.00324350    -0.00236986    -0.00144519
 11     0.00781931    -0.00627177    -0.00418120    -0.00135431     0.00090335     0.00055137
 12     0.00454967    -0.03106320     0.02230109    -0.00174479     0.00107269     0.00100956
 13     0.00697398     0.00046199     0.00959387     0.00329552    -0.00112593     0.00141386
 14    -0.00512195     0.00893996    -0.01026519    -0.00207594     0.00058303    -0.00067387
 15    -0.00091216    -0.00390002     0.00529398    -0.00160917     0.00080307    -0.00076718
 16    -0.03458648     0.02731233     0.02155457     0.00541369    -0.00346589    -0.00035055
 17     0.01429225    -0.00477132     0.01213863    -0.00334313     0.00230546     0.00039533
 18     0.01695741    -0.01978491    -0.03499569    -0.00230581     0.00157828     0.00049856
 19     0.00833346    -0.00875645     0.00496673     0.00347650    -0.00144327    -0.00294583
 20    -0.00107303     0.01027954     0.00838585    -0.00226459     0.00084080     0.00190554
 21    -0.00289562    -0.00416537    -0.01626280    -0.00143556     0.00068378     0.00160929
 22     0.01757698     0.01232152     0.00681857     0.00207468    -0.00069241    -0.00031680
 23    -0.01464841    -0.00599262    -0.00342379    -0.00089308     0.00026793     0.00010678
 24    -0.00298213    -0.00709446    -0.00198709    -0.00118485     0.00037405     0.00008155
 25    -0.00023860    -0.01297766    -0.01741568     0.00271347    -0.00198464     0.00026582
 26    -0.00455483     0.01205147     0.00315309    -0.00171420     0.00125554    -0.00006638
 27     0.00364882     0.00247216     0.01156935    -0.00117463     0.00092881     0.00001316
 28     0.00662166    -0.01329420     0.00768899     0.00237288    -0.00026538    -0.00078821
 29    -0.00874973     0.01262266    -0.00997967    -0.00112938     0.00021658     0.00030005
 30    -0.00259343     0.00125909     0.00217163    -0.00134463     0.00005016     0.00035924
 31    -0.00002639    -0.00694179    -0.01118556     0.00906019    -0.00705133    -0.00251804
 32     0.00394827     0.01594833     0.01166217    -0.00432796     0.00247073     0.00027900
 33    -0.00360555    -0.00942376    -0.00225396    -0.00266128     0.00395263     0.00100405
