 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.26037750    -0.02696438

 Atomic coordinates:
  1    -4.17717741     6.12879028     2.20867320
  2    -3.76993340     6.14694312     0.35629791
  3    -5.82564569     6.99469354     2.30070018
  4     1.66151258    -1.76880557    -8.12494406
  5     2.54090251    -0.51310544    -6.94763067
  6    -0.24805824    -1.53895488    -7.94506644
  7    -1.22638929     1.70191448     2.59730787
  8    -2.07188115     0.12762209     1.86189713
  9    -2.48113468     3.12914059     2.51889438
 10    -2.03457762    -4.38591419    -3.61050363
 11    -0.22636921    -4.95104055    -4.15757885
 12    -2.94530929    -3.58807573    -5.10541363
 13     0.83932621    -1.46683310     6.86812310
 14    -0.17914355    -0.30421507     5.80133547
 15    -0.31032175    -2.82247882     7.55597731
 16    -3.57413583    -2.33201952     0.76444251
 17    -5.44759983    -1.74154253     0.64645920
 18    -3.19896386    -3.16840009    -0.90062904
 19    -3.59923524    -0.77055665    -7.08285448
 20    -4.39499890     0.34083267    -5.62225309
 21    -4.65192883    -0.55208474    -8.56478431
 22     5.89224300    -2.47418032    -1.87562772
 23     7.71025425    -2.81613640    -1.32914775
 24     4.93173871    -2.25028686    -0.28017529
 25    -0.33119513    -6.15309087     2.38425563
 26    -1.47606657    -4.70098417     1.83385657
 27    -0.15662659    -7.21675718     0.80388017
 28     4.25477462     1.21639293    -4.97379956
 29     5.30236644    -0.07883750    -3.92175421
 30     3.51458119     2.48746398    -3.69348691
 31    -7.95883662     0.33013471     0.81926385
 32    -8.45562500     1.99914615     1.43403795
 33    -9.56453611    -0.67728256     0.76217636
 34    -2.12119243    -5.53866639     7.06540827
 35    -1.26444866    -5.51978706     5.36390308
 36    -3.55540004    -6.82696091     7.08777111
 37     8.96322088    -2.56610048     3.34392101
 38     9.69347684    -2.20317891     5.06266639
 39     7.03602279    -2.68338421     3.55957932
 40     4.02787556     7.66827623     2.57492632
 41     2.46545002     7.36496284     3.67671584
 42     4.34753873     9.55374933     2.74241064
 43    -2.32858344     5.55581091    -2.29430774
 44    -3.27090166     4.17141054    -3.29031397
 45    -0.47356625     5.05047129    -2.09883949
 46    -6.16033942     2.32264489    -3.86459210
 47    -7.47544518     3.59605079    -4.40940170
 48    -6.79777756     1.51506165    -2.23853148
 49     2.37827260     4.00206494    -0.70914322
 50     3.48516228     5.24785982     0.25352907
 51     1.35052708     3.24258897     0.66085437
 52     3.91322622    -3.13726742     3.28398073
 53     2.47998291    -4.42396539     2.83650951
 54     3.10779880    -2.00406513     4.60127908
 55     2.81520379    -5.54380832    -4.86029144
 56     4.05886769    -4.69776385    -3.62677032
 57     2.76653851    -4.40945896    -6.40860338
 58    -0.25299245     6.98958666     5.36870637
 59    -0.07159455     5.45814766     6.40327310
 60    -1.87907014     6.75350645     4.24538765

 Atomic and electronic forces:
  1    -0.00479179    -0.00842807     0.02293634     0.00871091     0.00244150     0.00209594
  2     0.01885377    -0.00189186    -0.02273089    -0.00418923    -0.00115444    -0.00015475
  3    -0.01520408     0.01093988     0.00766117    -0.00430346    -0.00223831    -0.00145308
  4    -0.01368446    -0.00522708    -0.00162531     0.00246688    -0.00084901    -0.00132118
  5     0.00026692     0.00312369    -0.00274136    -0.00132177     0.00032341     0.00056856
  6     0.01234082     0.00458368     0.00136706    -0.00147918     0.00055656     0.00087972
  7     0.00891878    -0.00287623     0.00576839     0.00560164    -0.00084847     0.00118636
  8    -0.00081215     0.00085783    -0.00046536    -0.00296744     0.00089850    -0.00049342
  9    -0.00538240     0.00452177    -0.00149220    -0.00348553     0.00014377    -0.00079287
 10     0.00821301    -0.00834929     0.00351418     0.00367990    -0.00248463    -0.00110858
 11    -0.02091717     0.00771609     0.00030799    -0.00147001     0.00093147     0.00044860
 12     0.01334810    -0.00095568    -0.00120939    -0.00196256     0.00129428     0.00092420
 13     0.01486268     0.00876261     0.00781529     0.00288829    -0.00101056     0.00145625
 14    -0.00940924     0.00918862    -0.00870539    -0.00185080     0.00053438    -0.00083532
 15    -0.00579361    -0.00757370     0.00097302    -0.00137480     0.00067141    -0.00083793
 16    -0.02855100     0.00832497     0.01378692     0.00582254    -0.00331851     0.00053754
 17     0.02494696    -0.00332030     0.00537062    -0.00360633     0.00229672    -0.00036798
 18     0.00806859    -0.00762235    -0.01977848    -0.00256189     0.00160697     0.00017417
 19     0.00534342     0.01281944     0.05961501     0.00437598    -0.00184158    -0.00302656
 20     0.01490741    -0.01924744    -0.03289115    -0.00292451     0.00099067     0.00175705
 21    -0.02054807     0.00572812    -0.03006569    -0.00190111     0.00087269     0.00184748
 22     0.02285625    -0.00664062    -0.01284516     0.00214334    -0.00065396    -0.00019275
 23    -0.01034236     0.00216664    -0.00142648    -0.00090892     0.00026818     0.00005053
 24    -0.00983083     0.00123721     0.02137304    -0.00120293     0.00037183     0.00000759
 25    -0.00202062     0.00604373    -0.01484445     0.00275429    -0.00201780     0.00055055
 26    -0.00048051     0.00095627     0.00273838    -0.00179764     0.00121174    -0.00030195
 27     0.00284069    -0.00182595     0.00501895    -0.00125790     0.00101346    -0.00009593
 28     0.00200647    -0.00018303     0.02243951     0.00260463    -0.00031439    -0.00071923
 29    -0.01547199     0.01550204    -0.01075458    -0.00118790     0.00021874     0.00024229
 30     0.00966910    -0.01234893    -0.00777850    -0.00151747     0.00007701     0.00032069
 31    -0.00082113    -0.02060751    -0.01801042     0.01047600    -0.00679612     0.00178265
 32    -0.00257252     0.02764276     0.01462910    -0.00467742     0.00211252    -0.00165534
 33    -0.00138403    -0.00692279     0.00087548    -0.00308091     0.00398494    -0.00091513
