 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25063647    -0.02210552

 Atomic coordinates:
  1    -4.04556874     6.01494561     2.17961224
  2    -3.23467383     6.42775247     0.54723426
  3    -5.87362732     6.40051693     1.91321428
  4     1.52471458    -1.28925007    -8.34695955
  5     2.50146658    -0.19923389    -7.10637389
  6    -0.12085022    -0.44034806    -8.50121831
  7    -1.32724578     1.52707908     3.15041934
  8    -2.22868102     0.07871921     2.20504495
  9    -2.47708077     3.02208165     2.68578608
 10    -2.38142189    -4.12008009    -4.03932085
 11    -0.68462811    -4.92301091    -4.50476547
 12    -2.55866030    -2.66699872    -5.30303905
 13     1.56677616    -0.51757702     7.23752030
 14     0.91651984     0.71629679     5.81339888
 15     0.35272430    -1.94188503     7.44841465
 16    -3.58676376    -2.72685483     0.63747143
 17    -5.38111738    -2.05899312     0.89812617
 18    -3.33855121    -3.14347137    -1.27548272
 19    -4.05994081    -0.61497092    -7.59450084
 20    -5.06081141     0.62776242    -6.53147448
 21    -5.25704195    -1.33100883    -8.87262947
 22     6.39243142    -3.93362732    -1.29365261
 23     8.12202873    -4.14375867    -0.59613742
 24     5.20879518    -3.63386003     0.16397787
 25     0.04487843    -5.84772713     2.23805808
 26    -1.36241233    -4.73188627     1.54378722
 27    -0.01214062    -7.28942842     0.94854908
 28     3.96329148     0.94982870    -4.81485068
 29     4.97579776    -0.44448540    -4.00199803
 30     3.22296826     2.00126086    -3.35352487
 31    -8.09159241    -0.22284792     0.16281511
 32    -8.38703718     0.93233545     1.59728458
 33    -9.60480925    -1.33989879     0.03937654
 34    -1.83624194    -4.53356191     6.78805430
 35    -1.37202541    -5.32278518     5.06607705
 36    -3.56298333    -5.13477420     7.25454479
 37     9.13093731    -2.27523044     3.23967053
 38     9.22168815    -0.50415060     3.75173149
 39     7.37359443    -2.86724831     3.66089520
 40     3.87158046     7.28207642     2.67528497
 41     2.38980847     7.03465695     3.90382653
 42     4.64075441     8.92076604     3.24170602
 43    -2.30265096     6.32290051    -2.29865964
 44    -3.03518894     5.04704110    -3.45341362
 45    -0.51838187     5.70974529    -1.98632092
 46    -6.43868016     2.46838959    -4.22742650
 47    -8.02618439     3.50018363    -4.18151961
 48    -6.44773346     1.14182121    -2.86755250
 49     2.06327910     3.61243652    -0.41616239
 50     3.29353228     4.76797411     0.52877456
 51     1.32894074     2.47699107     0.86424204
 52     4.29310036    -3.66274323     4.08841508
 53     3.03275222    -4.67204935     3.03893245
 54     3.34233147    -2.85995260     5.53720497
 55     2.42463875    -5.63437250    -5.01936186
 56     3.93662380    -5.07535496    -3.99932980
 57     2.66086109    -4.67405685    -6.68688393
 58    -0.29281098     7.06692827     5.58820097
 59    -0.42539336     5.91561822     7.03916516
 60    -1.91071552     6.78488594     4.55162022

 Atomic and electronic forces:
  1    -0.02134799    -0.01434224     0.04621290     0.00745562     0.00326314     0.00013451
  2     0.01961034     0.00837632    -0.03628911    -0.00307091    -0.00135250     0.00044465
  3    -0.00512837     0.00341146     0.00200961    -0.00388355    -0.00245979    -0.00000783
  4     0.00874726    -0.01709070    -0.00816924     0.00211239    -0.00042971    -0.00143527
  5     0.01111520     0.00234146     0.00635203    -0.00112471     0.00013922     0.00063374
  6    -0.02502588     0.00609801    -0.00550367    -0.00118639     0.00019773     0.00091291
  7    -0.02873019    -0.00343263    -0.02260115     0.00593565    -0.00016403     0.00044952
  8     0.01775667     0.00015826     0.01261128    -0.00324216     0.00053250     0.00004173
  9     0.01440156     0.00136953     0.01091395    -0.00347730    -0.00036110    -0.00014985
 10     0.00143484     0.01048565    -0.00447977     0.00352585    -0.00181894    -0.00190310
 11     0.00064552    -0.00257512     0.00296484    -0.00141987     0.00072827     0.00071806
 12    -0.00410032    -0.00708854     0.00073119    -0.00176694     0.00070631     0.00115799
 13     0.00643012     0.04321151    -0.02954193     0.00325854    -0.00048289     0.00116069
 14     0.00606354    -0.03395749     0.03054478    -0.00196646     0.00014020    -0.00052008
 15    -0.01865103    -0.01155020    -0.00221742    -0.00175027     0.00046146    -0.00070410
 16    -0.00145563     0.00283959    -0.00639104     0.00610249    -0.00272310    -0.00111720
 17     0.00715415    -0.00356675    -0.01229658    -0.00372925     0.00178393     0.00078026
 18    -0.00413509     0.00175644     0.01647571    -0.00256284     0.00121234     0.00088161
 19     0.00376323    -0.00066345     0.00038092     0.00324705    -0.00081033    -0.00313346
 20     0.00076236     0.00488702     0.00265410    -0.00201277     0.00029498     0.00195501
 21    -0.00014329    -0.00171354    -0.00313834    -0.00134612     0.00049563     0.00169015
 22    -0.02244403     0.00210874    -0.01760773     0.00192694    -0.00054777    -0.00031461
 23     0.01351349     0.00068628     0.01005106    -0.00084116     0.00022799     0.00009749
 24     0.00513484     0.00006454     0.00473323    -0.00111975     0.00032017     0.00010870
 25    -0.00930204    -0.02411482    -0.02775511     0.00324373    -0.00177473     0.00002359
 26    -0.00183024     0.01554223     0.00561303    -0.00205731     0.00106914     0.00012085
 27     0.01092735     0.00587042     0.01494544    -0.00141455     0.00092821     0.00012205
 28    -0.00472992     0.01106625     0.02341436     0.00234866    -0.00011057    -0.00091105
 29     0.00272766     0.00108408     0.00050322    -0.00110300     0.00013106     0.00035634
 30     0.00737260    -0.00561272    -0.01049109    -0.00137916    -0.00001708     0.00044026
 31     0.00725242    -0.00641633    -0.01001958     0.00912144    -0.00404073    -0.00448718
 32    -0.00219158     0.01310838     0.01499204    -0.00424493     0.00126672     0.00096060
 33    -0.00731110    -0.00673414    -0.00295328    -0.00288152     0.00267477     0.00202321
 34     0.00268018    -0.00216746    -0.01042662     0.00381832    -0.00200257     0.00157818
 35     0.00198392     0.00705522     0.01455034    -0.00186642     0.00106145    -0.00045845
 36    -0.00177222    -0.00231022     0.00078600    -0.00194446     0.00133942    -0.00107555
 37     0.00984072    -0.01769770    -0.01124694     0.00165405    -0.00028960     0.00010407
 38     0.00351679     0.02374774     0.00726883    -0.00084560     0.00008068    -0.00007270
 39    -0.01193834    -0.00686260     0.00494038    -0.00094892     0.00020752    -0.00008226
 40    -0.00180589     0.00175911     0.01018379     0.00256844     0.00084213     0.00012220
 41    -0.00038032    -0.00051506    -0.00608146    -0.00150453    -0.00051540    -0.00019396
 42     0.00385554    -0.00018075    -0.00446926    -0.00109047    -0.00044738    -0.00008867
 43     0.01147881     0.00531859    -0.00005962     0.00474204     0.00184350    -0.00182776
 44    -0.01209921    -0.00988671    -0.01433369    -0.00247613    -0.00070735     0.00130424
 45     0.00689705     0.00225394     0.00314194    -0.00206142    -0.00060812     0.00063658
 46     0.00891518     0.00335536    -0.01130208     0.00616593     0.00015445    -0.00541629
 47    -0.00135639    -0.00238390     0.00410911    -0.00272236    -0.00065153     0.00328526
 48    -0.00851227    -0.00045612     0.00882370    -0.00344300     0.00050744     0.00250253
 49     0.01484750     0.01251638    -0.02702028     0.00348188     0.00040572    -0.00054584
