 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28032941    -0.01809068

 Atomic coordinates:
  1    -4.56651609     6.66534035    -0.07110724
  2    -3.49733904     5.82364581    -1.40951696
  3    -5.46257491     8.11900091    -0.90883103
  4     1.36983757    -1.10638328    -7.95397511
  5     2.48390935     0.08049972    -6.89187142
  6    -0.46650665    -0.70816175    -7.46812631
  7     0.09499373     1.60485226     3.82147012
  8    -1.18069903     0.49190759     2.98197891
  9    -0.64882896     3.32182190     4.24220774
 10    -2.38351229    -4.01868628    -3.02050484
 11    -0.68007855    -4.69511908    -3.56076513
 12    -3.05195711    -3.01972215    -4.53096418
 13     2.24771865    -2.22385897     7.16767647
 14     1.13606779    -0.94767870     6.30214206
 15     1.04790434    -3.56421453     7.83793277
 16    -3.42076316    -1.12126398     1.34648474
 17    -4.82501710     0.15083144     1.27571101
 18    -3.33682281    -1.91190236    -0.36064279
 19    -3.55727041    -0.18274280    -6.76804352
 20    -5.00476124     0.66195334    -5.77690184
 21    -3.99657795    -0.16203411    -8.60147909
 22     6.26725841    -2.87121275    -1.87250943
 23     7.90779163    -2.20721818    -1.15254122
 24     5.27897686    -3.45939179    -0.26793215
 25    -0.65321840    -5.64347593     2.20661279
 26    -1.75009979    -4.03195129     1.99528511
 27    -1.11791569    -6.63713783     0.61715570
 28     4.19038290     1.14671352    -4.35764728
 29     5.01982523    -0.33417357    -3.42088510
 30     4.05646480     2.41088500    -2.96709027
 31    -7.42425452     2.22336846     0.82899346
 32    -6.75402702     4.02305157     0.67054819
 33    -8.86441144     2.29197131     2.07821157
 34    -1.19875840    -6.30077805     7.40021262
 35    -0.90860975    -6.34620956     5.52251433
 36    -2.85357105    -6.98116539     7.61157837
 37     8.90753119    -1.87678733     2.69857200
 38     7.34369676    -2.84346516     3.18016122
 39     9.18229711    -0.60345783     4.03573755
 40     2.55433648     7.49120136     3.07571426
 41     0.71100003     7.06213676     3.42541131
 42     3.40835704     7.73865276     4.72898818
 43    -1.46032375     3.30394723    -2.64820831
 44    -1.73870785     1.85643286    -3.79057742
 45     0.36711147     3.42769508    -2.23400672
 46    -7.56538215     1.74145387    -4.38021393
 47    -8.71890183     3.23736511    -4.61428690
 48    -7.46949943     1.61214659    -2.43687107
 49     3.15553849     3.71356595    -0.05365970
 50     3.18667038     5.49318624     0.66706121
 51     2.58526908     2.56637027     1.34306255
 52     4.28470698    -4.21167483     2.90259020
 53     2.71649825    -5.09010852     2.34329742
 54     3.73905830    -3.38782178     4.59938848
 55     2.27723349    -5.07506466    -4.79600597
 56     4.00298806    -4.56535557    -4.09478180
 57     2.03589859    -4.01772916    -6.36279257
 58    -2.30061671     6.21521744     4.29775518
 59    -3.28453124     7.17857069     5.55368538
 60    -3.34466709     6.26642019     2.62461876

 Atomic and electronic forces:
  1    -0.01969028     0.00593507     0.00428023     0.00793545    -0.00248589    -0.00127962
  2     0.01126556    -0.00972030    -0.00579589    -0.00321879     0.00124886     0.00087445
  3     0.00374705     0.00086068    -0.00115781    -0.00364823     0.00033451     0.00097503
  4    -0.01002571     0.00683147     0.00417618     0.00170345    -0.00129569    -0.00116553
  5    -0.00153599    -0.00664085    -0.00245395    -0.00096422     0.00059558     0.00053935
  6     0.01247782    -0.00170827    -0.00334119    -0.00096996     0.00082734     0.00071794
  7     0.02578121     0.00599869     0.01611070     0.00367084    -0.00212492     0.00038247
  8    -0.01700182    -0.00436549    -0.01015234    -0.00181615     0.00135681    -0.00007740
  9    -0.00755162    -0.00384906    -0.00442343    -0.00227142     0.00105437    -0.00031589
 10    -0.01868448     0.01226428    -0.00069263     0.00178655    -0.00239316    -0.00087539
 11     0.01225557    -0.00310342    -0.00459132    -0.00080269     0.00096644     0.00037047
 12     0.00467684    -0.00535105     0.00621251    -0.00093223     0.00125062     0.00062363
 13    -0.00332528    -0.00487625     0.00109527     0.00199278    -0.00153115     0.00069250
 14     0.00135415     0.00948136    -0.00429942    -0.00125257     0.00091508    -0.00036935
 15     0.00300911    -0.00353768     0.00043155    -0.00089855     0.00084911    -0.00039222
 16     0.00819565    -0.00384520     0.01939049     0.00317737    -0.00356950    -0.00039014
 17    -0.01181621     0.00782180    -0.00189831    -0.00191735     0.00225700     0.00030964
 18     0.00309110    -0.01051089    -0.02019857    -0.00134590     0.00163977     0.00036983
 19     0.00680571    -0.00006309     0.01722103     0.00221717    -0.00248484    -0.00201088
 20    -0.00141510    -0.00401615    -0.00911797    -0.00130124     0.00162874     0.00125242
 21    -0.00701334     0.00177238    -0.00736193    -0.00091919     0.00109474     0.00108880
 22    -0.01975472    -0.00622772     0.02127110     0.00153836    -0.00098756    -0.00030111
 23     0.00350602    -0.00153761     0.00178777    -0.00074235     0.00041113     0.00010689
 24     0.01486341     0.00619913    -0.02063633    -0.00080317     0.00057162     0.00009647
 25    -0.02534040     0.00961106    -0.01818791     0.00164938    -0.00208715     0.00000875
 26     0.01476340    -0.01136673     0.00792546    -0.00103755     0.00127953     0.00002821
 27     0.00801748     0.00224117     0.01000288    -0.00072107     0.00102362     0.00009411
 28     0.00529478    -0.01755503    -0.00194512     0.00213677    -0.00102935    -0.00075840
 29    -0.00087756    -0.00247470    -0.01192130    -0.00095307     0.00051694     0.00027787
 30    -0.00412038     0.01983811     0.01280812    -0.00124401     0.00050613     0.00034118
 31    -0.00419310     0.00862982     0.00054054     0.00473137    -0.00681347    -0.00153621
 32     0.00442795    -0.00476678     0.00055663    -0.00294387     0.00273656     0.00070195
 33     0.00264379    -0.00274085    -0.00152995    -0.00145471     0.00352886     0.00017845
 34     0.03693532     0.01918953    -0.00244662     0.00137758    -0.00193926     0.00068876
 35     0.00915926     0.00264974    -0.01181341    -0.00073302     0.00100181    -0.00022429
 36    -0.04495257    -0.01924122     0.01324317    -0.00060339     0.00106465    -0.00037985
 37     0.00738763    -0.00074111    -0.00916657     0.00145490    -0.00074016     0.00006121
 38    -0.00879325    -0.00831423    -0.00214967    -0.00075640     0.00045466    -0.00005085
 39     0.00383932     0.00968454     0.00936878    -0.00076165     0.00033544    -0.00007862
 40    -0.00624367     0.00529106    -0.00614942     0.00397203    -0.00036043     0.00025405
 41     0.00144086     0.00112751     0.00193228    -0.00242274     0.00033479    -0.00021815
 42     0.00440491     0.00142018     0.00855861    -0.00177038     0.00010555    -0.00027970
 43    -0.02585956     0.02104111     0.00634595     0.00422585    -0.00234551    -0.00149275
 44     0.00223940    -0.01609199    -0.01326621    -0.00173336     0.00122914     0.00082061
 45     0.02021686    -0.00208509     0.00568696    -0.00187983     0.00085934     0.00053622
 46    -0.00462269     0.01194334     0.02456657     0.00287933    -0.00516341    -0.00353866
 47     0.00079225    -0.00405776    -0.01021434    -0.00114809     0.00259983     0.00234791
