 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28842269    -0.01502687

 Atomic coordinates:
  1    -4.58268347     6.18948739     0.30967871
  2    -3.57263930     5.27457832    -1.07365084
  3    -4.88214227     7.93015395    -0.38303352
  4     1.53901144    -0.92761589    -7.92987498
  5     2.73132387     0.09264083    -6.79186316
  6    -0.18875420    -0.22292488    -7.72257793
  7    -0.29489437     1.35511344     3.78161625
  8    -1.73253177     0.59841766     2.69542252
  9    -0.75567201     3.19239302     4.12018539
 10    -2.62917176    -3.42260598    -3.28739770
 11    -0.90921972    -4.15836722    -3.68766185
 12    -3.13221919    -2.34753446    -4.76786956
 13     2.34259194    -1.62170399     7.18789618
 14     1.22147819    -0.40714102     6.30031094
 15     1.28719600    -3.19881733     7.53910605
 16    -3.75127541    -1.33172718     1.19060014
 17    -5.26570579    -0.15689183     0.93382867
 18    -3.43018803    -2.22767457    -0.49075092
 19    -3.47821170     0.32998188    -6.97468643
 20    -5.12258358     0.89077493    -6.10219420
 21    -3.78796025     0.78322431    -8.79679098
 22     6.23001974    -3.18868731    -1.69947634
 23     8.04453400    -2.85729969    -1.07964979
 24     5.24899948    -3.20931510    -0.02669793
 25    -0.93502405    -5.76563614     2.51686620
 26    -1.62577945    -3.97918996     2.21239644
 27    -0.91353278    -6.70705611     0.86685761
 28     4.28955277     1.03532622    -4.42919343
 29     5.10943490    -0.54847868    -3.71684597
 30     4.13049402     2.17153080    -2.88649933
 31    -7.47044879     1.90008248     0.54279142
 32    -6.39940082     3.52516455     0.55252416
 33    -9.00311149     2.27715518     1.59894323
 34    -0.57664283    -6.03234597     7.41889041
 35    -0.66925055    -5.99033090     5.44588759
 36    -1.51513316    -7.64784218     7.91608894
 37     9.35901732    -2.40892298     2.82209971
 38     7.75654682    -3.39263074     3.17774251
 39    10.01530311    -1.55911470     4.36233444
 40     2.49568679     7.56878807     2.74250077
 41     0.76296499     7.14453435     3.50062261
 42     2.69498660     9.44642032     2.96108959
 43    -1.66505928     3.58117969    -2.73653673
 44    -1.78220309     2.64264640    -4.37933787
 45     0.09365070     3.40385361    -1.94195395
 46    -7.45549040     1.51852466    -4.62446958
 47    -8.94460503     2.66187578    -4.87343728
 48    -7.32502241     1.36715164    -2.69570142
 49     2.97428625     3.23774655    -0.00882342
 50     3.12865177     4.91006719     0.87545865
 51     2.06609733     2.07657422     1.32393163
 52     4.20790731    -3.67013750     2.97394015
 53     2.65775904    -4.80827103     2.88372739
 54     3.92506178    -2.64754971     4.54560263
 55     1.99992497    -4.99927767    -4.54927460
 56     3.68705825    -4.64477400    -3.71384471
 57     1.90453506    -3.87041842    -6.10482370
 58    -1.91316477     6.13744942     4.64272119
 59    -3.12780986     5.95331509     6.08097723
 60    -2.99576279     6.35291983     3.08329206

 Atomic and electronic forces:
  1    -0.00729654     0.00271711     0.00130496     0.00629086    -0.00432242    -0.00042106
  2     0.00663878    -0.00496735     0.00034004    -0.00270963     0.00193778     0.00057357
  3    -0.00104209     0.00362006    -0.00084962    -0.00304204     0.00131650     0.00043493
  4     0.01222193    -0.01221900    -0.01016063     0.00165052    -0.00144625    -0.00108181
  5    -0.00087862    -0.00098197     0.00142801    -0.00093090     0.00068275     0.00048770
  6    -0.01568109     0.00523488     0.00445913    -0.00093708     0.00089207     0.00067786
  7    -0.00675761    -0.00242377    -0.00997795     0.00318152    -0.00252374     0.00062695
  8     0.01020784    -0.00003417     0.00949772    -0.00157972     0.00155562    -0.00018136
  9    -0.00029626    -0.00138586     0.00162355    -0.00197632     0.00129743    -0.00046272
 10    -0.01097578    -0.00078549     0.01606765     0.00164059    -0.00251459    -0.00075534
 11     0.00925346    -0.00451411    -0.00477180    -0.00075192     0.00102701     0.00032075
 12     0.00033120     0.00538707    -0.00951510    -0.00087782     0.00132205     0.00056140
 13     0.01003593    -0.01906123     0.01294950     0.00179190    -0.00153816     0.00077182
 14    -0.01295768     0.01606880    -0.01250423    -0.00111455     0.00093217    -0.00042878
 15     0.00150968     0.00272235     0.00263656    -0.00078140     0.00082230    -0.00038804
 16     0.00727244    -0.00031358     0.00705909     0.00244636    -0.00357635    -0.00007852
 17    -0.00031673    -0.00556979    -0.00273963    -0.00139252     0.00225607     0.00011498
 18    -0.00276084     0.00134888    -0.00576399    -0.00105163     0.00159706     0.00020834
 19     0.01070559     0.00513942    -0.01365766     0.00211058    -0.00269172    -0.00187579
 20    -0.00296835    -0.00427586     0.00876273    -0.00114504     0.00172562     0.00112690
 21     0.00341290    -0.00368369    -0.00176074    -0.00093369     0.00118525     0.00108942
 22     0.01395430     0.00836511     0.01095258     0.00142565    -0.00109289    -0.00021240
 23    -0.01442788    -0.00389433    -0.00905280    -0.00067535     0.00045717     0.00006988
 24    -0.00107913    -0.00294268    -0.00413346    -0.00076185     0.00061879     0.00004618
 25     0.00527510     0.01083801     0.00168243     0.00134669    -0.00203089     0.00016801
 26    -0.00179942    -0.01157508    -0.00347041    -0.00085340     0.00121796    -0.00007842
 27    -0.00350192     0.00332705    -0.00456392    -0.00060277     0.00096266     0.00001377
 28     0.00711324     0.00041282     0.00772555     0.00205978    -0.00124259    -0.00067930
 29     0.00188355    -0.00189414    -0.00183914    -0.00089283     0.00059344     0.00024551
 30    -0.00302605     0.00311988     0.00160285    -0.00120524     0.00065284     0.00028481
 31     0.00237668     0.01512210    -0.00214268     0.00330823    -0.00638119    -0.00067681
 32    -0.00396016    -0.00633098     0.00054894    -0.00216607     0.00281670     0.00028522
 33    -0.00169255    -0.00233658     0.00154533    -0.00094381     0.00328785    -0.00010005
