 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27961432    -0.01887903

 Atomic coordinates:
  1    -4.59564156     6.39981166     0.37651446
  2    -3.35861891     5.71915032    -0.97723160
  3    -5.50732607     7.86286475    -0.41747074
  4     1.43375795    -1.40011514    -8.17343926
  5     2.58365644    -0.15744988    -7.36995944
  6    -0.33636606    -0.68113394    -7.81686648
  7     0.19676783     1.36760495     4.07160438
  8    -1.25353266     0.42606132     3.18578189
  9    -0.59515553     3.10678935     4.40666858
 10    -2.52878674    -3.61568417    -3.27712010
 11    -0.90700242    -4.54858199    -3.68019845
 12    -2.82672600    -2.40507415    -4.70232621
 13     2.47403145    -2.10799847     7.14472266
 14     1.62913744    -0.64140723     6.29518131
 15     1.00607942    -3.19501847     7.66862392
 16    -3.14428249    -1.64710581     1.22697435
 17    -4.64553947    -0.45331722     1.22612127
 18    -2.92152300    -2.18205289    -0.59101391
 19    -3.43657975    -0.00050538    -7.06464718
 20    -4.92618997     0.80257031    -6.17316475
 21    -3.81194215     0.21383025    -8.90067017
 22     6.01010505    -3.12539440    -1.76878615
 23     7.67828145    -2.52581219    -1.04265438
 24     5.03608217    -3.64911057    -0.12009909
 25    -0.79427040    -5.91641833     2.20336382
 26    -1.59268055    -4.15314075     1.87080277
 27    -0.82933014    -6.75998370     0.48044986
 28     4.03758708     0.89611753    -4.47628598
 29     4.69981322    -0.70390453    -3.58031178
 30     3.97694269     2.22687691    -3.09966292
 31    -7.16430464     1.90129908     1.02573659
 32    -6.32486625     3.61675276     1.19269594
 33    -8.92301270     2.03678125     1.80152169
 34    -1.61610577    -5.60212592     7.59734521
 35    -1.44343398    -6.01976213     5.73752123
 36    -3.24220587    -6.47206882     8.14788669
 37     8.99504315    -1.68705707     2.67935244
 38     7.42875047    -2.85713286     2.99735688
 39     8.67326586    -0.10365010     3.71511838
 40     2.08128972     7.79549478     2.64992316
 41     0.55063034     7.15471612     3.74548799
 42     2.21966628     9.67861659     2.69126255
 43    -1.23622335     4.20271930    -2.93915401
 44    -1.19204152     3.04725706    -4.46422315
 45     0.37766692     3.97081790    -1.94465147
 46    -7.19418437     2.03386698    -4.24677859
 47    -7.50956709     3.90981795    -4.44158595
 48    -7.06399962     1.73108033    -2.32807310
 49     2.98247838     3.60968965    -0.06100962
 50     3.28101499     5.32735281     0.70491802
 51     2.17862362     2.70601911     1.40461254
 52     4.25568124    -4.15334507     2.77729679
 53     2.60455795    -5.08907754     2.54026945
 54     3.98955794    -3.36967147     4.47115565
 55     2.36275069    -5.27302698    -4.65610240
 56     3.93586198    -4.74237131    -3.69884553
 57     2.25228193    -4.30373794    -6.24918187
 58    -2.34489503     5.67484902     4.78872079
 59    -3.63519160     5.84293428     6.16768717
 60    -3.33644571     5.86948481     3.07478932

 Atomic and electronic forces:
  1     0.00177507    -0.00847871    -0.00623058     0.00762636    -0.00443141    -0.00105887
  2    -0.00285350     0.00270298     0.00539692    -0.00317269     0.00190068     0.00087522
  3     0.00170700     0.00342888    -0.00191245    -0.00342701     0.00132162     0.00089265
  4    -0.03442898    -0.00528883    -0.01185978     0.00151019    -0.00142899    -0.00120173
  5     0.02257346     0.01154800     0.01493737    -0.00087515     0.00067185     0.00057953
  6     0.01119599    -0.01249665    -0.00359868    -0.00085031     0.00089095     0.00075351
  7    -0.02122539     0.00636289    -0.01023627     0.00347548    -0.00256152     0.00047649
  8     0.01506101    -0.00639939     0.00280528    -0.00170016     0.00160091    -0.00010885
  9     0.00746766    -0.00315403     0.00569316    -0.00220345     0.00137298    -0.00038252
 10     0.00104876    -0.00572251     0.01124456     0.00156340    -0.00256053    -0.00098044
 11     0.00568657    -0.00113271    -0.00490755    -0.00070935     0.00104071     0.00040045
 12    -0.00221887     0.00653514    -0.01292357    -0.00083777     0.00131883     0.00067612
 13     0.00445625    -0.00486443     0.00296578     0.00191430    -0.00167684     0.00069109
 14    -0.00029936     0.01618385    -0.01047703    -0.00120872     0.00098455    -0.00036909
 15    -0.00367949    -0.01347911     0.00693859    -0.00088234     0.00094667    -0.00039456
 16    -0.00244813     0.01921045     0.02097390     0.00250569    -0.00362654    -0.00039396
 17    -0.00390921    -0.00195402    -0.00079602    -0.00144389     0.00232201     0.00029548
 18     0.00046625    -0.00899429    -0.01727249    -0.00109283     0.00164036     0.00037628
 19     0.00974199     0.00187309    -0.00063380     0.00182731    -0.00262663    -0.00210108
 20    -0.00915708     0.00098590     0.01145035    -0.00099560     0.00170020     0.00130782
 21    -0.00084748    -0.00237061    -0.00973038    -0.00075051     0.00113184     0.00113023
 22    -0.01109889    -0.00309649     0.02490893     0.00150315    -0.00116089    -0.00032458
 23     0.00326007     0.00037726    -0.00466234    -0.00073663     0.00049231     0.00011555
 24     0.01196352     0.00555644    -0.02160240    -0.00077811     0.00066100     0.00010184
 25    -0.00107098     0.00884794    -0.01102707     0.00140137    -0.00216571    -0.00001204
 26     0.00258364    -0.01281708     0.00750565    -0.00088862     0.00131534     0.00004775
 27     0.00019660    -0.00047102     0.00804258    -0.00061666     0.00101679     0.00010567
 28     0.00474892    -0.00732107     0.00841202     0.00210834    -0.00129855    -0.00085778
 29    -0.00208931     0.01048287    -0.00733349    -0.00093133     0.00064088     0.00031720
 30    -0.00016479     0.00002875     0.00270418    -0.00125791     0.00066642     0.00039706
 31    -0.01195954    -0.00045595     0.00467422     0.00347000    -0.00716711    -0.00132303
 32     0.00123801     0.00222307    -0.00153494    -0.00239678     0.00323011     0.00051922
 33     0.01327055    -0.00232074    -0.00496417    -0.00076844     0.00373967     0.00031864
