 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28023889    -0.01688780

 Atomic coordinates:
  1    -4.78942677     6.44050192     0.67629666
  2    -3.57467141     5.76229031    -0.71542778
  3    -5.27516601     8.18787715     0.05066919
  4     1.56070335    -1.35557941    -7.80655048
  5     2.69229519    -0.26101063    -6.74701915
  6    -0.23298072    -0.66587827    -7.76153022
  7     0.47709237     0.93246575     3.68065603
  8    -0.78003955    -0.20658349     2.68143981
  9    -0.43317709     2.55728908     4.11847240
 10    -2.78504746    -3.87008484    -3.28226341
 11    -1.06308565    -4.71676061    -3.55631703
 12    -2.84057739    -2.48064609    -4.61005588
 13     2.48595797    -2.14485538     7.36159835
 14     2.16868722    -0.56603003     6.41515181
 15     0.79755984    -3.01796842     7.62738831
 16    -3.38814881    -1.28133848     1.04089529
 17    -4.82826418     0.03597630     1.03288503
 18    -3.63794795    -2.32725749    -0.57091674
 19    -3.59001888    -0.17204172    -6.90833376
 20    -4.85707063     0.96588526    -5.89763903
 21    -4.50099914    -0.81455817    -8.38427513
 22     5.96078045    -3.68473355    -1.50424526
 23     7.72862263    -3.06936281    -1.12942303
 24     5.22347633    -4.18397261     0.20088542
 25    -0.34206430    -5.63276066     1.71400952
 26    -1.48383914    -4.04022277     1.66219426
 27    -0.25899464    -6.18905016    -0.13663367
 28     4.74515157     0.85394376    -4.24165831
 29     5.33125494    -0.72254525    -3.26939957
 30     4.20759512     2.15414849    -2.96671683
 31    -7.25857912     1.92771647     0.71576603
 32    -6.44249396     3.68984095     0.84064419
 33    -8.89167713     2.09897809     1.68280982
 34    -1.59691154    -5.43983958     6.87633111
 35    -0.90345421    -6.04714358     5.18771843
 36    -3.40531513    -5.87278121     6.89620046
 37     8.97454726    -1.19919687     2.21675725
 38     7.42937983    -2.28301481     2.75652215
 39     8.52188179     0.59983375     2.26222505
 40     1.89132143     7.78743668     2.30770884
 41     0.37284287     7.02884617     3.28454722
 42     2.55343747     9.30895013     3.25498788
 43    -1.56198183     4.68814233    -2.70424516
 44    -2.12532194     3.66462334    -4.21521779
 45     0.20699949     4.04499364    -2.13758406
 46    -6.94734488     2.31021620    -4.20892922
 47    -8.13996664     3.78318012    -4.41487580
 48    -7.12192472     1.62962149    -2.40523537
 49     2.79157642     3.39187472    -0.11554924
 50     2.84938844     5.23602818     0.61436248
 51     2.37183354     2.31031482     1.40200882
 52     4.52555243    -4.23428321     3.32441859
 53     2.89089004    -5.09397555     2.75019514
 54     4.20258745    -3.44088040     5.08333160
 55     1.91084812    -5.41299631    -4.15485208
 56     3.57031227    -4.86328239    -3.29877379
 57     1.86702006    -4.29754022    -5.70979379
 58    -2.25710648     5.49375711     4.90359646
 59    -3.34852673     5.96682128     6.42620396
 60    -3.46126974     5.65886689     3.41743954

 Atomic and electronic forces:
  1    -0.00427153     0.00341338    -0.01408269     0.00701094    -0.00257641    -0.00180241
  2    -0.00075226     0.00252252     0.00804044    -0.00290552     0.00114832     0.00103505
  3     0.00254803    -0.00587933     0.00437791    -0.00327678     0.00044899     0.00107748
  4    -0.01477080    -0.01168938    -0.00561557     0.00154644    -0.00113248    -0.00113365
  5     0.00752832     0.00868809     0.00700237    -0.00086339     0.00052414     0.00052841
  6     0.00787244     0.00045861     0.00274404    -0.00086689     0.00067818     0.00071367
  7    -0.00846287    -0.01190070    -0.00989958     0.00328232    -0.00202341     0.00007848
  8     0.00996252     0.01752861     0.01233718    -0.00159887     0.00122886     0.00008585
  9    -0.00533172     0.00015974     0.00177581    -0.00205018     0.00108575    -0.00010447
 10     0.00287704     0.00262630     0.00011205     0.00176550    -0.00227559    -0.00107295
 11    -0.00272629    -0.00070618    -0.00115939    -0.00078475     0.00092756     0.00042831
 12    -0.00462835    -0.00143258    -0.00149741    -0.00096067     0.00111331     0.00070034
 13     0.00861200    -0.01686150     0.02036310     0.00200006    -0.00149884     0.00059251
 14    -0.01005677     0.01869849    -0.01474876    -0.00121819     0.00079928    -0.00027312
 15     0.00123937    -0.00278630    -0.00153040    -0.00099484     0.00090413    -0.00035472
 16    -0.00503852     0.00328216     0.00241586     0.00304175    -0.00326781    -0.00071410
 17     0.00671538    -0.01107319    -0.00086266    -0.00184109     0.00203818     0.00052131
 18     0.00346703     0.00189485    -0.00029958    -0.00124920     0.00152299     0.00048656
 19     0.00733457     0.02375327     0.03309149     0.00203214    -0.00205594    -0.00203336
 20     0.01037503    -0.01616670    -0.01239453    -0.00124929     0.00129742     0.00128521
 21    -0.01531115    -0.00913278    -0.02196007    -0.00080188     0.00096944     0.00104553
 22    -0.00264806     0.00368402    -0.01034274     0.00144090    -0.00098916    -0.00033786
 23     0.00256534    -0.00119757     0.00251517    -0.00069031     0.00041156     0.00013493
 24     0.00294721     0.00082113     0.00458636    -0.00074936     0.00055707     0.00011224
 25    -0.01148448     0.01602848    -0.01541880     0.00165052    -0.00195818    -0.00016838
 26     0.01160447    -0.01597795     0.00310866    -0.00103237     0.00119041     0.00013126
 27     0.00175835    -0.00038252     0.01327076    -0.00074895     0.00091877     0.00018451
 28     0.00428402    -0.01989149    -0.00487929     0.00189288    -0.00089354    -0.00076465
 29    -0.00537440     0.01335119    -0.00628745    -0.00086708     0.00047194     0.00029442
 30    -0.00174337     0.00343864     0.01210653    -0.00112799     0.00046553     0.00038724
 31    -0.00419202     0.01503470     0.01130005     0.00462510    -0.00571781    -0.00203882
 32     0.00168614    -0.00701556    -0.00286626    -0.00275889     0.00229029     0.00095936
 33    -0.00002711    -0.00581464    -0.00028334    -0.00154080     0.00313723     0.00062584
 34     0.01700684     0.00375952    -0.00497931     0.00163579    -0.00216441     0.00061515
 35    -0.00030472     0.00295318     0.00226925    -0.00078975     0.00101935    -0.00015749
 36    -0.01766920    -0.00463340     0.00189450    -0.00075529     0.00124875    -0.00035391
 37    -0.01529298    -0.03646582     0.00284765     0.00148754    -0.00070678    -0.00004359
 38     0.02073867     0.01659873    -0.00404094    -0.00077496     0.00043985     0.00000424
 39    -0.00719529     0.01818355     0.00265828    -0.00084670     0.00033900     0.00002593
 40    -0.01283333    -0.00544125     0.01248088     0.00424197    -0.00049722    -0.00030135
 41     0.01758853     0.01159468    -0.00726293    -0.00245649     0.00045530     0.00002106
 42    -0.00536862    -0.00730797    -0.00215910    -0.00202629    -0.00000590     0.00000802
 43     0.01196983    -0.00786598     0.00354900     0.00421341    -0.00176254    -0.00193622
 44     0.00668671     0.00009437     0.00338272    -0.00180615     0.00095297     0.00110465
 45    -0.02003627     0.00658488    -0.00663589    -0.00181131     0.00073350     0.00068123
 46    -0.00084750     0.00191725    -0.00835231     0.00333648    -0.00395812    -0.00360038
 47     0.00216883    -0.00528242     0.00295182    -0.00149112     0.00191097     0.00233809
 48    -0.00149095     0.00694428    -0.00269661    -0.00172678     0.00226584     0.00149808
 49     0.00716278     0.03432003    -0.00002343     0.00301523    -0.00113478    -0.00061267
 50    -0.00234150    -0.02426627    -0.01113276    -0.00169587     0.00044439     0.00027239
 51    -0.00401926    -0.00864812     0.00539138    -0.00152780     0.00069696     0.00017791
 52     0.00470715     0.00217447    -0.00206400     0.00158216    -0.00123139     0.00004114
 53     0.00142439     0.00551636     0.01054905    -0.00079384     0.00072522     0.00000789
 54    -0.00727974    -0.01000059    -0.01079765    -0.00085455     0.00063863    -0.00011174
 55     0.01046261     0.01017632     0.00531433     0.00134030    -0.00133574    -0.00064095
 56    -0.00643241    -0.00819359     0.00049107    -0.00069401     0.00059713     0.00026227
 57    -0.00202181    -0.00052024    -0.00800048    -0.00068995     0.00063573     0.00040199
 58    -0.01013011     0.00336640     0.01934254     0.00602109    -0.00208555     0.00063686
 59     0.01490722    -0.00550734    -0.00880369    -0.00294264     0.00092924    -0.00099010
 60     0.00188258     0.00247314    -0.01119263    -0.00320702     0.00116778     0.00003802
