 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28336281    -0.01997974

 Atomic coordinates:
  1    -4.66936692     6.17579911     0.70682497
  2    -3.41185197     5.79097319    -0.69389948
  3    -5.70911376     7.63627769     0.08479102
  4     1.63270887    -1.09482100    -8.12112084
  5     2.98067831    -0.34950839    -6.93358905
  6    -0.05251817    -0.30940649    -7.57239117
  7     0.19292011     1.10309593     3.87724383
  8    -1.14223463     0.12382865     2.91428261
  9    -0.62693406     2.78513629     4.24204646
 10    -2.85016125    -3.97866372    -3.09437055
 11    -1.13846742    -4.75294500    -3.61895438
 12    -3.25122381    -2.63805725    -4.38871897
 13     2.40382227    -1.92560852     7.33322325
 14     1.45197410    -0.55965673     6.33049280
 15     1.03952149    -3.28381078     7.65384264
 16    -3.44986372    -1.39732158     1.16230006
 17    -4.97654078    -0.17838731     1.14861781
 18    -3.56494938    -2.36925302    -0.48595867
 19    -3.45146647    -0.13887802    -6.86509582
 20    -4.84153941     0.76426473    -5.92991000
 21    -4.27985105    -0.73551988    -8.47503359
 22     6.19867842    -3.76556053    -1.51862057
 23     7.88838771    -2.90321452    -1.04325031
 24     5.34610117    -4.20174709     0.19743566
 25    -0.37886656    -5.72836604     1.97615727
 26    -1.39836339    -4.22108438     1.37552202
 27    -0.64106464    -6.99698814     0.54726025
 28     4.47674757     0.80589381    -4.41997481
 29     5.44606371    -0.49777501    -3.41169275
 30     4.19016303     2.21529907    -3.12905710
 31    -7.41597891     1.99123273     0.69933348
 32    -6.42422597     3.62235535     0.98316983
 33    -8.95507578     2.08032810     1.90171475
 34    -1.23540475    -5.40260512     6.91052471
 35    -0.62243318    -5.69699402     5.12892448
 36    -3.06770011    -5.78549100     6.80485018
 37     8.88523246    -1.40531529     2.32767456
 38     7.46065515    -2.53229140     2.93303872
 39     8.74753849     0.25244957     3.20268163
 40     2.01283980     7.71156617     2.46575397
 41     0.43292132     7.06811488     3.41437883
 42     2.22103031     9.58814870     2.73576081
 43    -1.21279810     4.51228393    -2.84904495
 44    -1.39389829     3.34409705    -4.35752362
 45     0.38837224     4.06376152    -1.90982806
 46    -7.13993536     2.18109221    -4.50411865
 47    -7.80153298     3.88360921    -4.93304897
 48    -7.38779013     1.96764162    -2.57997671
 49     2.86155050     3.46892006    -0.02168661
 50     2.69810262     5.26393624     0.70644475
 51     2.33392293     2.29292737     1.43621650
 52     4.36833717    -4.11259098     3.15333162
 53     2.72259988    -4.98778436     2.70520616
 54     3.93431291    -3.27768197     4.86941746
 55     1.77210972    -5.25199920    -4.47713820
 56     3.37189968    -5.11326714    -3.49810188
 57     1.85829845    -3.97109440    -5.91236933
 58    -2.18129274     5.68911310     5.10967116
 59    -3.49942026     5.52388478     6.47296728
 60    -3.14107677     5.99412600     3.44835634

 Atomic and electronic forces:
  1    -0.00544619     0.00434441     0.00656160     0.00832859    -0.00332972    -0.00162641
  2     0.00884488    -0.00476091    -0.00739616    -0.00341239     0.00138197     0.00109084
  3     0.00036366     0.00411140    -0.00151340    -0.00376805     0.00066150     0.00108982
  4    -0.00787423     0.00515229     0.01186781     0.00159283    -0.00122272    -0.00127642
  5    -0.00492665     0.00002570    -0.00427624    -0.00088394     0.00056635     0.00056839
  6     0.01038219    -0.00839310    -0.00640084    -0.00093385     0.00076328     0.00080339
  7    -0.00078667     0.00317656    -0.00153141     0.00378893    -0.00234357     0.00025753
  8    -0.00238392    -0.00937193    -0.00508880    -0.00188084     0.00148811     0.00004051
  9     0.00114509     0.00776486     0.00734553    -0.00239340     0.00120842    -0.00025045
 10     0.00037950    -0.00506516     0.00576877     0.00173667    -0.00255857    -0.00115928
 11    -0.00558259     0.00474713    -0.00078150    -0.00078208     0.00102624     0.00047493
 12     0.00281667     0.00153524    -0.00804005    -0.00094349     0.00131899     0.00078837
 13    -0.01626792    -0.00127661    -0.00227598     0.00218222    -0.00161701     0.00069830
 14     0.01039053    -0.00391651     0.00206604    -0.00138597     0.00094968    -0.00035342
 15     0.01040705     0.00539920     0.00030402    -0.00101257     0.00093920    -0.00038273
 16    -0.01401022     0.01838485     0.01269586     0.00317733    -0.00382904    -0.00078186
 17     0.01152097    -0.01207548    -0.00248120    -0.00188778     0.00245961     0.00059509
 18     0.00187582    -0.00513668    -0.01001569    -0.00126986     0.00173263     0.00053877
 19     0.01195628    -0.01034988    -0.01084466     0.00202823    -0.00235127    -0.00227169
 20    -0.01376017     0.01040003     0.01139599    -0.00119147     0.00152921     0.00144088
 21     0.00513421    -0.00101917     0.00016799    -0.00076106     0.00105977     0.00114202
 22     0.00666722     0.00650188     0.00910503     0.00149151    -0.00105389    -0.00034741
 23    -0.01986396    -0.01201866    -0.00041049    -0.00073257     0.00043905     0.00013666
 24     0.01197285     0.00741928    -0.01430173    -0.00078375     0.00059983     0.00011445
 25    -0.00393018    -0.01237644    -0.01948827     0.00168154    -0.00215303    -0.00014475
 26    -0.00053301     0.00791922     0.00577577    -0.00103619     0.00129793     0.00016587
 27     0.00570765     0.00348790     0.01029500    -0.00070004     0.00100965     0.00015065
 28     0.00255453     0.00854221     0.01547298     0.00205343    -0.00103560    -0.00087614
 29    -0.00072102    -0.00691994    -0.00457851    -0.00093051     0.00051100     0.00032377
 30    -0.00218546    -0.00449160    -0.00622828    -0.00123141     0.00052328     0.00043153
 31    -0.02648984    -0.00040124     0.02055508     0.00456873    -0.00719150    -0.00264419
 32     0.00347311     0.00092213    -0.00250898    -0.00298445     0.00292151     0.00105711
 33     0.02199149    -0.00368765    -0.01825885    -0.00131415     0.00380434     0.00077689
 34     0.00020749     0.00161113     0.00854122     0.00169589    -0.00227326     0.00065356
 35     0.00713503    -0.00117577    -0.01124809    -0.00085062     0.00110262    -0.00016808
 36    -0.01169153    -0.00192358     0.00650679    -0.00079170     0.00133498    -0.00036073
 37     0.00403544    -0.00545534    -0.00532617     0.00156808    -0.00077267    -0.00001818
 38    -0.00174067     0.00084567     0.00127022    -0.00080574     0.00047420    -0.00001337
 39    -0.00158559     0.00540275     0.00462835    -0.00087095     0.00036034    -0.00002773
 40    -0.01611808    -0.00168747     0.00475233     0.00465510    -0.00046955     0.00000846
 41     0.01771472     0.01163418    -0.00254415    -0.00272706     0.00041076    -0.00020350
 42    -0.00333551    -0.00734943     0.00251260    -0.00228668    -0.00011334    -0.00006545
 43    -0.02135802     0.00326874    -0.00783896     0.00462598    -0.00207998    -0.00213828
 44     0.00563433     0.00307178     0.00742063    -0.00186173     0.00106014     0.00115163
