 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28564903    -0.01733494

 Atomic coordinates:
  1    -4.55915822     6.39061243     0.11117075
  2    -3.21761020     5.60916558    -1.04475962
  3    -5.07408375     8.05872160    -0.66733075
  4     1.51886149    -1.40421429    -8.15887232
  5     2.57457460    -0.36232636    -6.97923044
  6    -0.30919706    -0.76989189    -7.94225505
  7     0.09809841     1.34622437     3.69799213
  8    -1.07731495     0.07927785     2.72863835
  9    -1.03753960     2.85456581     4.08081969
 10    -2.28866992    -3.57779917    -3.24005323
 11    -0.78513073    -4.59872520    -3.89196087
 12    -2.86402514    -2.40934542    -4.64188989
 13     2.29165062    -2.25261780     7.12875503
 14     1.38074411    -0.92478914     6.09989225
 15     0.90661516    -3.41402291     7.85697352
 16    -3.12241173    -1.44121840     1.29996037
 17    -4.76175483    -0.40257616     1.34014194
 18    -3.06495020    -2.15905223    -0.47699330
 19    -3.56480806     0.05807948    -7.03498214
 20    -5.16548627     0.62074172    -5.97529814
 21    -4.05504374     0.45459305    -8.79646825
 22     6.20631955    -3.14051341    -1.79559725
 23     7.80282967    -2.26301635    -1.22438333
 24     5.35020877    -3.64415394    -0.15552237
 25    -0.80990606    -5.92717921     2.44255107
 26    -1.43779919    -4.15535498     2.18122525
 27    -0.85974800    -6.75961082     0.73277164
 28     4.11132059     0.99430593    -4.48597856
 29     5.04672992    -0.52418785    -3.81213677
 30     3.82287520     2.18072555    -2.95211306
 31    -6.93412217     1.90630753     1.28774863
 32    -6.10568457     3.61906673     0.89562328
 33    -8.38904036     2.35225798     2.50538001
 34    -1.45104693    -5.73672633     7.47112332
 35    -1.36324146    -6.05673047     5.53073425
 36    -2.70251870    -6.91490048     8.27983640
 37     8.99093398    -1.71364660     2.80893288
 38     7.62506555    -3.02518381     3.17952828
 39     8.62890983    -0.21928043     3.91093499
 40     2.21040575     7.62701990     2.85095248
 41     0.63244733     7.14464710     3.86226138
 42     2.23872915     9.55376980     2.77963720
 43    -1.41305575     4.28650258    -3.10308614
 44    -1.45956271     3.00543680    -4.52100984
 45     0.22132384     4.00301018    -2.12146625
 46    -7.32915346     2.04537231    -4.13054319
 47    -8.33631764     3.67988929    -4.48198717
 48    -7.28627903     1.59540854    -2.27380088
 49     2.78134698     3.54808219    -0.02791377
 50     2.82360634     5.33150167     0.77290535
 51     2.05858556     2.51755923     1.45006663
 52     4.14398669    -4.13989315     2.84650139
 53     2.56891181    -5.25987216     2.62587996
 54     3.98487753    -3.45148325     4.63840401
 55     2.32229979    -5.27981610    -4.71042041
 56     3.83768895    -4.59066696    -3.68662559
 57     2.10615661    -4.15278029    -6.25366449
 58    -2.39349840     5.83514590     4.60261905
 59    -3.64077543     6.51216849     5.80681569
 60    -3.25283408     5.98644970     2.84494969

 Atomic and electronic forces:
  1    -0.01110696     0.00536423     0.01024109     0.00666944    -0.00418831    -0.00184333
  2     0.00222183    -0.00051005    -0.01086029    -0.00277065     0.00175928     0.00100111
  3     0.00430758    -0.00530299    -0.00145031    -0.00308542     0.00117133     0.00125800
  4    -0.03288148    -0.00467687    -0.00729807     0.00144353    -0.00135084    -0.00114375
  5     0.01265839     0.01162353     0.01066612    -0.00083741     0.00066060     0.00054143
  6     0.01814896    -0.00726870    -0.00193347    -0.00079944     0.00082711     0.00071245
  7    -0.01460569    -0.01249746    -0.00692751     0.00328204    -0.00258589     0.00032549
  8     0.01303436     0.01284346     0.01036245    -0.00150938     0.00149823    -0.00002480
  9     0.00617784     0.00094513     0.00459268    -0.00209529     0.00151152    -0.00028663
 10    -0.00671912    -0.00048877     0.00542193     0.00154536    -0.00240317    -0.00091502
 11     0.00094473     0.00452164    -0.00062363    -0.00067592     0.00097477     0.00038709
 12     0.00433025    -0.00185179    -0.00482618    -0.00082350     0.00125682     0.00064315
 13    -0.00689173    -0.00559882     0.00981033     0.00180317    -0.00168203     0.00064806
 14     0.00009091     0.00514051    -0.00197533    -0.00112803     0.00100372    -0.00032777
 15     0.00938077     0.00514846    -0.00818751    -0.00080898     0.00091751    -0.00037513
 16    -0.01104487     0.00366142     0.00447510     0.00248060    -0.00348574    -0.00036157
 17     0.00483563    -0.00152599     0.00246441    -0.00141855     0.00223641     0.00026721
 18     0.00573957    -0.00705215    -0.01024018    -0.00106131     0.00158770     0.00035300
 19    -0.02767458     0.00856241     0.03403720     0.00181404    -0.00247167    -0.00201563
 20     0.03009790    -0.00811189    -0.01297378    -0.00099010     0.00160660     0.00121854
 21    -0.00115638     0.00142440    -0.01837840    -0.00077242     0.00109155     0.00111619
 22    -0.00083751     0.00555299    -0.00760186     0.00142353    -0.00111405    -0.00032172
 23     0.00247657    -0.00188883     0.00091073    -0.00071388     0.00047853     0.00012624
 24    -0.00376001    -0.00213903     0.00667975    -0.00073372     0.00062564     0.00010272
 25     0.00783477    -0.01578016     0.00062033     0.00133595    -0.00208665     0.00001791
 26    -0.00845781     0.01404720    -0.00313473    -0.00084993     0.00124492     0.00001824
 27    -0.00125586    -0.00061759    -0.00148970    -0.00059377     0.00098476     0.00008732
 28    -0.00859223     0.01857260     0.01350964     0.00199935    -0.00124912    -0.00084943
 29     0.00357369    -0.00413914     0.00554892    -0.00087403     0.00059430     0.00031693
 30     0.00475071    -0.01467910    -0.01363475    -0.00120277     0.00067729     0.00040020
 31    -0.02061360     0.02183752     0.01318834     0.00374857    -0.00662184    -0.00117795
 32     0.00100447    -0.00777828    -0.00113185    -0.00239366     0.00291240     0.00070962
 33     0.01771460    -0.01164377    -0.01482157    -0.00122974     0.00354145     0.00008214
