 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27581222    -0.01854918

 Atomic coordinates:
  1    -4.27774769     6.56973805    -0.14670856
  2    -3.01658695     5.53287203    -1.18835555
  3    -4.99233893     7.86706827    -1.41552599
  4     1.41452317    -1.19091667    -8.17474221
  5     2.41785881     0.08436012    -7.14361362
  6    -0.44204843    -0.73636439    -7.88745730
  7     0.21402670     1.31938365     3.61404478
  8    -1.11136705     0.09377688     2.96189202
  9    -0.74667045     2.90300931     4.04193495
 10    -2.55385349    -3.82941089    -3.08955250
 11    -0.80276474    -4.36737904    -3.83105577
 12    -3.24682981    -2.54990859    -4.36157457
 13     2.22259729    -1.90372606     7.16177002
 14     1.40830750    -0.65651275     5.96451553
 15     0.80892059    -3.09324675     7.81418253
 16    -3.61745580    -1.84227855     1.48098788
 17    -5.10299048    -0.61504539     1.41248631
 18    -3.38943244    -2.44297771    -0.26979451
 19    -3.32008273    -0.07993525    -6.56030974
 20    -4.90239161     0.67610613    -5.61333864
 21    -3.82900514    -0.03977426    -8.40716537
 22     6.01117839    -2.89427253    -1.91663012
 23     7.80075033    -2.62412346    -1.63733741
 24     5.43647044    -3.23592250    -0.12717357
 25    -0.61942045    -6.02964853     2.19561819
 26    -1.79259633    -4.47342408     2.02159681
 27    -0.85538995    -6.88174561     0.51097110
 28     4.03896686     1.33344461    -4.45819237
 29     4.77228741    -0.22535125    -3.73737298
 30     4.13046142     2.55136241    -2.96984775
 31    -7.09528886     2.02585959     1.03170657
 32    -6.15190485     3.69604967     0.76735380
 33    -8.86276093     2.47161138     1.66347739
 34    -1.57595860    -5.80223163     7.42377962
 35    -1.18509262    -5.71111531     5.57274037
 36    -3.10529334    -6.96143205     7.52424661
 37     9.00598173    -1.87529312     2.67174565
 38     7.61664911    -3.10628331     3.15933148
 39     8.49857623    -0.06452994     3.15933772
 40     2.46742953     7.77220436     3.33268316
 41     0.62783569     7.39731824     3.82730252
 42     3.23873213     8.62788308     4.82404700
 43    -1.42513549     3.62803876    -3.07305831
 44    -1.67586121     2.18068548    -4.25401468
 45     0.45161263     3.50265627    -2.56148264
 46    -7.56676455     1.65422551    -4.23803176
 47    -8.81253531     3.12517444    -4.39413705
 48    -7.37037679     1.53656998    -2.32351126
 49     3.40075422     3.80845274     0.10534003
 50     3.52009104     5.54927469     0.98562948
 51     2.46722701     2.79719075     1.37015103
 52     4.29083243    -4.07015978     3.07775252
 53     2.74016626    -5.14151859     2.74115083
 54     3.88133861    -3.15976551     4.69468714
 55     2.13854870    -5.18343303    -4.94999583
 56     3.58927729    -4.72923630    -3.84103069
 57     1.92234442    -3.64025531    -6.06957146
 58    -2.33754354     6.00725619     4.42486585
 59    -3.55373662     6.60257539     5.70761104
 60    -3.08890642     6.46159688     2.68246304

 Atomic and electronic forces:
  1    -0.01836825     0.01786195    -0.01739480     0.00872759    -0.00168937     0.00048039
  2     0.00373021    -0.00468804    -0.00371287    -0.00356633     0.00104969     0.00021898
  3     0.01060616    -0.01507795     0.01801645    -0.00420564    -0.00001562     0.00030787
  4    -0.01146796     0.00497215     0.00402252     0.00197109    -0.00139191    -0.00114031
  5     0.00548551    -0.00020004     0.00010181    -0.00110916     0.00062839     0.00051704
  6     0.01087764    -0.00378388     0.00086460    -0.00114405     0.00089775     0.00072597
  7    -0.00229718    -0.00761975    -0.00282024     0.00344727    -0.00190186     0.00085918
  8     0.00042538    -0.00255117    -0.00307687    -0.00173399     0.00125823    -0.00039026
  9    -0.00235030     0.01123492     0.00405458    -0.00211521     0.00096748    -0.00062477
 10     0.02048018     0.00133623    -0.01210913     0.00215976    -0.00271970    -0.00067391
 11    -0.02263644     0.00059495     0.01082707    -0.00095727     0.00107137     0.00031462
 12     0.00522803    -0.00634466     0.00140200    -0.00123460     0.00151129     0.00057100
 13    -0.01570901    -0.01826211     0.01176776     0.00191215    -0.00135119     0.00089456
 14    -0.00185986     0.00624727    -0.00227986    -0.00119656     0.00078224    -0.00047855
 15     0.01708234     0.01275960    -0.00754441    -0.00088256     0.00077451    -0.00050406
 16    -0.00467769     0.01598594     0.03466229     0.00311986    -0.00358475     0.00042209
 17     0.00192496    -0.00056152     0.00206690    -0.00191984     0.00232587    -0.00029673
 18     0.00594188    -0.01454095    -0.03481725    -0.00143312     0.00171591     0.00005833
 19    -0.03137518     0.01676053     0.00730595     0.00296339    -0.00290719    -0.00199572
 20     0.02011389    -0.01187039    -0.01350661    -0.00177323     0.00196291     0.00125546
 21     0.00086025    -0.00148588     0.00404802    -0.00124279     0.00130773     0.00118466
 22    -0.03426942    -0.00402095    -0.00121963     0.00165271    -0.00101502    -0.00017650
 23     0.04318442     0.00698799    -0.00264302    -0.00075541     0.00041130     0.00006386
 24    -0.01289377    -0.00383711     0.00506202    -0.00084759     0.00055375     0.00001027
 25    -0.01579369     0.01893065    -0.00454526     0.00163397    -0.00201672     0.00027595
 26     0.01042160    -0.00884776     0.00661871    -0.00102678     0.00124679    -0.00017082
 27     0.00491329    -0.00682153    -0.00116941    -0.00075036     0.00100589    -0.00002228
 28    -0.01288725     0.02438513    -0.00125306     0.00241611    -0.00103621    -0.00062809
 29     0.01315157    -0.02827209     0.00665516    -0.00105553     0.00052952     0.00022449
 30    -0.00081192     0.00299749    -0.00224507    -0.00135298     0.00047532     0.00022938
 31    -0.01176585     0.01386495    -0.00309552     0.00608662    -0.00704028     0.00101804
 32    -0.00153670    -0.00660158     0.00346289    -0.00361754     0.00257158    -0.00048615
 33     0.01475323    -0.00442418    -0.00181129    -0.00203308     0.00369586    -0.00107172
