 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28109753    -0.01618480

 Atomic coordinates:
  1    -4.58962302     6.63930165    -0.23170893
  2    -3.56945284     5.49895352    -1.37519188
  3    -5.29110697     8.03558066    -1.33698447
  4     1.39410028    -1.14321041    -8.23246518
  5     2.51095400     0.11021084    -7.38600547
  6    -0.34162755    -0.77676725    -7.56948198
  7     0.12490220     1.29071632     3.85060472
  8    -1.19743445     0.17926964     2.91370983
  9    -0.66010763     3.00178454     4.17918425
 10    -2.52440122    -3.81996151    -3.29935085
 11    -0.91925633    -4.61349862    -4.12198725
 12    -3.09204638    -2.66474535    -4.75954015
 13     2.21833653    -2.00859513     7.32614261
 14     1.53533789    -0.67630925     6.12404343
 15     0.92071986    -3.42380618     7.61391944
 16    -3.21260060    -1.79638716     1.45248198
 17    -4.78751740    -0.65480313     1.42953834
 18    -3.08623954    -2.49685747    -0.34361782
 19    -3.52239987     0.18006713    -6.71876189
 20    -5.08450320     0.70206749    -5.76312631
 21    -4.13746194     0.40782262    -8.48632966
 22     5.80712711    -3.15239704    -1.79191901
 23     7.59077800    -2.65862177    -1.44452847
 24     4.96801219    -3.47279642    -0.08634096
 25    -0.68291574    -6.05944186     2.30927876
 26    -1.88826100    -4.49471381     2.22886634
 27    -0.72916097    -6.97544014     0.59793444
 28     4.38845711     1.28734209    -4.35100203
 29     5.08037995    -0.28932994    -3.53087358
 30     4.37115552     2.64184217    -3.02267479
 31    -6.92590841     2.18097236     1.11316025
 32    -6.05848276     3.89505669     0.88360873
 33    -8.52057281     2.65641282     1.99746340
 34    -1.37744756    -5.91765461     7.37917841
 35    -1.10095700    -6.11420923     5.44390275
 36    -2.90851771    -6.88943313     7.94514570
 37     9.04119511    -1.82949027     2.63134964
 38     7.40154081    -2.82229274     2.86710100
 39     9.17280836    -0.34947721     3.79354615
 40     2.54621627     8.05199301     3.12658467
 41     0.78949201     7.42332594     3.75156573
 42     3.26704075     9.10192133     4.50871196
 43    -1.58084522     3.61746300    -3.14766070
 44    -1.97976497     2.46996324    -4.57968323
 45     0.22583090     3.31805820    -2.57804577
 46    -7.60696827     1.60885145    -4.32751622
 47    -8.89050376     2.93610871    -4.81032773
 48    -7.73332787     1.31173895    -2.42329632
 49     3.16198743     3.84433737     0.30603134
 50     3.09885183     5.54066880     1.22503932
 51     2.58081874     2.58115288     1.60471866
 52     4.22964659    -4.11101570     3.11504871
 53     2.74925885    -5.33982342     2.96862819
 54     3.91330821    -3.19063844     4.81404345
 55     2.18856588    -5.38958945    -5.04687601
 56     3.68835944    -4.72808565    -4.07931358
 57     2.26241528    -4.41899862    -6.66636813
 58    -2.26688252     6.06436651     4.47792293
 59    -3.68033664     6.15268328     5.69872425
 60    -3.09867066     6.37518682     2.71282642

 Atomic and electronic forces:
  1    -0.01534789     0.00899580     0.01079910     0.00745672    -0.00085773    -0.00053578
  2     0.01357781    -0.00731699    -0.01162694    -0.00315589     0.00073785     0.00050642
  3     0.00581706    -0.00457290     0.00324078    -0.00346939    -0.00029382     0.00054962
  4    -0.00474219    -0.01096161    -0.00753229     0.00191331    -0.00117060    -0.00107241
  5     0.01690977     0.00991680     0.00931289    -0.00103143     0.00050274     0.00048563
  6    -0.01018420     0.00084419     0.00045101    -0.00112803     0.00075270     0.00064584
  7    -0.00665053    -0.01330237    -0.00750765     0.00348030    -0.00164979     0.00061601
  8     0.01308384     0.01093682     0.00912501    -0.00180142     0.00111420    -0.00022155
  9    -0.00460541     0.00181078    -0.00006883    -0.00211194     0.00076269    -0.00042383
 10     0.01777912     0.00414260    -0.03550800     0.00223225    -0.00238751    -0.00077136
 11    -0.01183711     0.00102064     0.02176663    -0.00094671     0.00095089     0.00034514
 12    -0.00358541    -0.00395656     0.01818428    -0.00122041     0.00124485     0.00058684
 13     0.00398510    -0.00932828     0.00310313     0.00198490    -0.00126052     0.00080645
 14    -0.00866679    -0.00247366     0.00119948    -0.00122965     0.00069984    -0.00040472
 15     0.00248652     0.01276892    -0.00375213    -0.00093155     0.00074462    -0.00043657
 16    -0.01922846     0.01155410    -0.00107343     0.00328659    -0.00304400     0.00007610
 17     0.01123021    -0.00588576     0.00036007    -0.00201271     0.00193523    -0.00002998
 18     0.00354417    -0.00109317    -0.00392307    -0.00147192     0.00145028     0.00017287
 19     0.01016859    -0.00431962    -0.00993974     0.00298952    -0.00237177    -0.00190358
 20    -0.01434181     0.00365212     0.02237803    -0.00174748     0.00155109     0.00115671
 21     0.00734978    -0.00280593    -0.01528934    -0.00131976     0.00109675     0.00114608
 22    -0.01645762     0.00002016    -0.00896091     0.00161286    -0.00092331    -0.00020169
 23     0.01273804     0.00097639     0.00790175    -0.00074678     0.00037223     0.00007319
 24     0.00407325    -0.00083054     0.00067047    -0.00084936     0.00052376     0.00003628
 25    -0.01079398     0.00074179    -0.00743053     0.00174952    -0.00193033     0.00019569
 26     0.01731892    -0.01783149    -0.00803522    -0.00110390     0.00118273    -0.00011409
 27    -0.00319339     0.01527483     0.01546069    -0.00079375     0.00094006     0.00001157
 28    -0.00511506     0.00041713    -0.01248919     0.00219083    -0.00080169    -0.00057995
 29     0.00019071    -0.00476591     0.00381135    -0.00098107     0.00042930     0.00021259
 30     0.00033695     0.00369983     0.00963110    -0.00122400     0.00035373     0.00023774
 31     0.00249995     0.01229175    -0.00217650     0.00625439    -0.00526625    -0.00023674
 32     0.00616984    -0.00843107    -0.00594300    -0.00341931     0.00172352     0.00013145
 33    -0.00994415    -0.00715765     0.00625195    -0.00242135     0.00274115    -0.00043726
 34     0.00599535     0.00441016    -0.01461748     0.00154285    -0.00182228     0.00085707
 35    -0.00731450    -0.00347215     0.02119937    -0.00082185     0.00095294    -0.00030655
 36     0.00373480     0.00000009    -0.00714394    -0.00066014     0.00097903    -0.00047420
 37    -0.00158922    -0.00931205    -0.01053115     0.00142015    -0.00060638     0.00012321
 38     0.00707618     0.00963952     0.00601499    -0.00075182     0.00038442    -0.00007738
 39    -0.00700442    -0.00179557     0.00393120    -0.00074510     0.00026576    -0.00010162
 40    -0.03081486    -0.01487866     0.00520216     0.00345833     0.00010478     0.00043870
 41     0.02245366     0.00837997    -0.00823397    -0.00207711     0.00001675    -0.00035949
 42     0.00473794     0.00549187     0.00561020    -0.00153737    -0.00015863    -0.00031245
 43     0.00156510     0.01735997     0.02020145     0.00447668    -0.00164753    -0.00120479
 44     0.00087466    -0.01421466    -0.01306362    -0.00198068     0.00095468     0.00076878
 45    -0.00309408    -0.00122033    -0.00308374    -0.00188994     0.00063346     0.00040081
 46    -0.00787735     0.00389344     0.00822575     0.00435434    -0.00491085    -0.00322198
 47     0.00313151    -0.00528446     0.00344360    -0.00176876     0.00228628     0.00218195
 48     0.00257577     0.00325887    -0.00879419    -0.00226387     0.00263988     0.00115352
 49     0.00085491     0.00318044    -0.00698061     0.00303679    -0.00071431    -0.00008658
 50     0.00255354     0.00196969    -0.00300667    -0.00162521     0.00021180    -0.00003520
 51    -0.00339786    -0.00703754     0.00389762    -0.00153234     0.00049357    -0.00005896
 52    -0.00238745     0.00485971     0.01226506     0.00167008    -0.00113732     0.00021828
 53     0.00268422     0.00496091    -0.00209806    -0.00081960     0.00067466    -0.00010908
 54     0.00077235    -0.00831154    -0.01207615    -0.00089049     0.00056943    -0.00020204
 55    -0.00536339    -0.00290058     0.00374319     0.00151159    -0.00129691    -0.00053448
 56     0.00653863    -0.00087998     0.01196770    -0.00077403     0.00057332     0.00020797
 57    -0.00398698     0.00652334    -0.01415350    -0.00077134     0.00060993     0.00034586
 58    -0.00176062     0.00305930    -0.03920437     0.00575898    -0.00066286     0.00132321
 59    -0.00961576     0.00094841     0.01455275    -0.00290281     0.00027423    -0.00120122
 60     0.01409219    -0.00265928     0.02034145    -0.00316865     0.00030683    -0.00037052
