 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27484578    -0.02120612

 Atomic coordinates:
  1    -4.64788961     6.35983553     0.61684576
  2    -3.56678751     6.05834291    -0.96606060
  3    -5.35965375     8.10541830     0.67558625
  4     1.65926424    -1.33021992    -8.27228187
  5     2.85566963    -0.18088226    -7.37007926
  6    -0.10643803    -1.12714121    -7.58135956
  7     0.24461216     1.17824158     3.87983122
  8    -0.95149780    -0.00212361     2.95719971
  9    -0.70673760     2.71976237     4.47101334
 10    -2.88716384    -3.85982922    -3.29455097
 11    -1.09559981    -4.43483209    -3.75957666
 12    -3.47754076    -2.70441656    -4.72912510
 13     2.52110299    -2.04168813     7.54980386
 14     1.61752009    -0.61935425     6.63862160
 15     1.23272401    -3.43133997     7.92407345
 16    -3.51865714    -1.44774152     1.31061725
 17    -4.90882205    -0.02924960     1.22161832
 18    -3.63501101    -2.44877257    -0.38249873
 19    -3.44613662    -0.14895675    -6.88928509
 20    -4.78699540     0.76494281    -5.81670669
 21    -3.98628347     0.28216293    -8.72949823
 22     6.11037375    -3.65011025    -1.79678465
 23     7.77327226    -2.77505066    -1.39971097
 24     5.28130912    -3.93294831    -0.07504921
 25    -0.51647463    -5.78765019     1.89302054
 26    -1.44556936    -4.15066873     1.55460092
 27    -0.56221998    -6.74172078     0.23676563
 28     4.47636720     0.96319969    -4.50842051
 29     5.16096808    -0.73269452    -3.95515788
 30     4.41610201     2.06897083    -2.91115582
 31    -7.43600841     2.08858327     0.75242666
 32    -6.46316515     3.78527955     0.65809674
 33    -9.12084834     2.53703923     1.51982983
 34    -1.17581652    -5.54601794     7.27224456
 35    -1.05711813    -5.67879005     5.35405023
 36    -3.00705841    -5.16544894     7.66935472
 37     8.92325267    -1.63092999     2.34857580
 38     7.60142503    -2.85621406     2.99397613
 39     8.96074115    -0.08700336     3.38840735
 40     1.71731803     7.74033727     2.54877323
 41     0.43842405     7.19347529     3.91572905
 42     1.54612443     9.66043603     2.39735284
 43    -1.33897620     4.56944053    -2.90929084
 44    -1.34708316     3.74056637    -4.60741131
 45     0.47260875     4.34592946    -2.31528982
 46    -7.13775508     2.21093609    -4.55323018
 47    -7.92456141     3.89254473    -4.69442839
 48    -7.56892535     1.55385472    -2.81120101
 49     2.91806576     3.43551780    -0.02054971
 50     2.80373127     5.13511111     0.88573485
 51     2.24190287     2.19607395     1.27864787
 52     4.37463820    -4.02201129     3.35161644
 53     2.85196609    -5.10341245     2.85475718
 54     3.87700197    -3.39082795     5.16442363
 55     2.10184569    -5.32169040    -4.48607579
 56     3.65984103    -5.08941510    -3.37470209
 57     2.31420276    -4.19570430    -6.07117776
 58    -2.14247883     5.54900423     5.07756463
 59    -3.34685308     6.21080324     6.41535853
 60    -3.16922942     5.57398379     3.42225966

 Atomic and electronic forces:
  1    -0.00645458    -0.01248833     0.00805949     0.00735371    -0.00557067    -0.00255912
  2     0.00190599     0.00342588     0.00349611    -0.00305755     0.00209043     0.00147875
  3     0.00425259     0.00799720    -0.01013111    -0.00346114     0.00170071     0.00137622
  4    -0.00741379    -0.01806126    -0.01102733     0.00136239    -0.00130815    -0.00121078
  5     0.00530005     0.01114037     0.01229336    -0.00078977     0.00062350     0.00058591
  6     0.00018973     0.00646950     0.00195537    -0.00074175     0.00081886     0.00071465
  7     0.01222602    -0.01294873     0.00121444     0.00333978    -0.00278700     0.00019392
  8    -0.00687388     0.00332782    -0.00098138    -0.00151890     0.00159669     0.00004307
  9    -0.00566433     0.00661826     0.00091372    -0.00213882     0.00162901    -0.00024288
 10     0.00254325     0.00298742     0.00061329     0.00136120    -0.00247984    -0.00105490
 11    -0.00609528     0.00040551    -0.00061583    -0.00065701     0.00101999     0.00044795
 12     0.00757069    -0.00464801     0.00338842    -0.00070580     0.00128160     0.00071978
 13     0.00079626    -0.00103577     0.00475098     0.00188884    -0.00176448     0.00066390
 14    -0.00002420    -0.00125396    -0.00195308    -0.00119561     0.00105757    -0.00034495
 15     0.00006075     0.00390281    -0.00215959    -0.00083206     0.00095912    -0.00035256
 16    -0.02063622     0.01243626    -0.01641116     0.00238049    -0.00381765    -0.00060827
 17     0.02102346    -0.02817815    -0.00234687    -0.00141609     0.00246041     0.00046759
 18     0.00007498     0.01460635     0.01441045    -0.00095201     0.00169381     0.00044345
 19    -0.01190955     0.01139866    -0.03414658     0.00161547    -0.00239275    -0.00207417
 20     0.00119003    -0.00170870     0.00083410    -0.00093915     0.00155555     0.00129568
 21     0.01304571    -0.01107392     0.02988753    -0.00066868     0.00103802     0.00112547
 22    -0.00216385     0.00408997     0.00445328     0.00137543    -0.00115430    -0.00037604
 23    -0.00306531    -0.00402734     0.00295760    -0.00069344     0.00049556     0.00015696
 24     0.00561821     0.00250176    -0.00283185    -0.00072438     0.00065196     0.00013126
 25     0.00374434    -0.00280879    -0.00101500     0.00134050    -0.00212897    -0.00014067
 26    -0.00331540     0.00416643     0.00145765    -0.00082920     0.00129203     0.00013265
 27     0.00035103     0.00022860     0.00321817    -0.00057741     0.00098059     0.00015231
 28     0.00013110     0.00775054     0.00960764     0.00193788    -0.00122217    -0.00092263
 29     0.00031753    -0.00020758     0.00305883    -0.00084574     0.00059879     0.00035800
 30    -0.00245603    -0.00854868    -0.00966708    -0.00115644     0.00065179     0.00043180
 31     0.00193993     0.01827082     0.00019116     0.00321344    -0.00739594    -0.00200300
 32    -0.00080886    -0.01470783     0.00046201    -0.00226059     0.00344079     0.00113324
 33     0.00116680    -0.00571524     0.00047466    -0.00069635     0.00395882     0.00069741
 34    -0.01242342     0.00612208    -0.00535711     0.00129392    -0.00217070     0.00060170
