 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27175609    -0.02067014

 Atomic coordinates:
  1    -4.95482507     6.22005529     0.50344362
  2    -3.83472644     6.11649663    -1.01961605
  3    -6.10922551     7.78370879     0.31088351
  4     1.29133770    -1.20757990    -8.10780024
  5     2.56177524    -0.15948756    -7.18564766
  6    -0.36808271    -0.31346177    -7.88354761
  7     0.01739858     1.01030655     4.06312454
  8    -1.37008271     0.08085197     2.98345297
  9    -0.71792011     2.74606115     4.48865028
 10    -2.56092466    -3.70124569    -3.41884384
 11    -0.87695037    -4.49613727    -3.82755364
 12    -3.04497560    -2.70466915    -4.96045254
 13     2.70688335    -1.58716748     7.31082362
 14     1.73946169    -0.46402893     6.03741517
 15     1.41897484    -2.86202871     7.85625540
 16    -3.73922345    -1.72474258     0.91896909
 17    -5.19276546    -0.43356748     0.59966416
 18    -3.30727033    -2.46883554    -0.85080144
 19    -3.62074250    -0.00782022    -7.13206309
 20    -4.63999442     0.89253717    -5.73786417
 21    -4.73532667     0.27033838    -8.67366760
 22     6.56507076    -4.15434226    -1.62278971
 23     8.20908056    -3.38540756    -0.97747367
 24     5.62476858    -4.46028427     0.03887999
 25    -0.39451847    -5.47533330     1.87683294
 26    -1.73019658    -4.02089059     1.59393807
 27    -0.24188121    -6.25995728     0.13564440
 28     4.36021704     0.78616627    -4.46485081
 29     4.95323189    -0.77798462    -3.58266189
 30     3.85639196     1.96904798    -3.07348966
 31    -7.19593724     1.77548855     0.78355236
 32    -6.41721470     3.54561677     0.83181623
 33    -8.63293786     1.93277739     2.00145962
 34    -1.38707364    -4.96374366     7.04224301
 35    -1.06331620    -5.18113887     5.14820528
 36    -3.08360615    -5.72408885     7.36801729
 37     8.80279275    -1.61426696     2.83326209
 38     7.19984342    -2.61810872     3.09762618
 39     8.93435651    -0.25935209     4.05316812
 40     2.53004568     7.41281902     2.86848887
 41     0.84072010     6.90311540     3.63237952
 42     2.59999121     9.27188341     3.26573270
 43    -1.41854924     5.03294725    -2.89060519
 44    -1.49098702     4.04210615    -4.49319862
 45     0.09452689     4.53776844    -1.94182452
 46    -7.43479924     2.00577825    -4.24900420
 47    -8.93864845     3.05646463    -4.69664396
 48    -7.45305537     1.77524634    -2.34963478
 49     2.54543225     3.35519299    -0.10141622
 50     3.09702076     4.88676512     0.92928358
 51     1.82486317     2.08535007     1.14336127
 52     4.41605866    -4.00630972     3.22609429
 53     2.69673832    -4.54835112     2.52552054
 54     4.02832169    -3.23337862     4.98683739
 55     2.23950787    -5.48755893    -4.51960036
 56     3.94993523    -5.45632715    -3.73180066
 57     2.36001222    -4.43993217    -6.15323661
 58    -1.92683699     5.69474303     4.96433377
 59    -2.79222431     6.35122375     6.50662566
 60    -3.13065690     6.10291203     3.43944290

 Atomic and electronic forces:
  1    -0.03826035     0.02996354     0.02818926     0.00728629    -0.00447495    -0.00283526
  2     0.01805696    -0.00310602    -0.01858612    -0.00303394     0.00161498     0.00152086
  3     0.02058146    -0.02118931    -0.00235177    -0.00327402     0.00129941     0.00167059
  4    -0.00054345    -0.01142737    -0.00953166     0.00146251    -0.00124629    -0.00121591
  5     0.01537114     0.00675238     0.01094000    -0.00082236     0.00057889     0.00057405
  6    -0.01161508    -0.00294160     0.00000309    -0.00083177     0.00074446     0.00076333
  7    -0.03209183    -0.01463433    -0.03053881     0.00335155    -0.00262358     0.00019517
  8     0.02444113     0.01575202     0.02166737    -0.00161597     0.00156404     0.00005855
  9     0.00183684    -0.00177458     0.00165016    -0.00214815     0.00147016    -0.00019132
 10    -0.00504433    -0.00091416     0.00936450     0.00156986    -0.00232663    -0.00105329
 11     0.01120763    -0.00560895    -0.00462532    -0.00071193     0.00095095     0.00043491
 12    -0.00136451     0.00563671    -0.01059255    -0.00080480     0.00116023     0.00069666
 13     0.00388888     0.01016492    -0.00912045     0.00200375    -0.00165278     0.00061604
 14     0.00627202    -0.00152765     0.00773441    -0.00124068     0.00099047    -0.00027024
 15    -0.00989710    -0.01070850     0.00625433    -0.00091007     0.00091687    -0.00035309
 16     0.00073276     0.00716603    -0.00791669     0.00248358    -0.00359237    -0.00069294
 17     0.01352449    -0.01346204     0.00707892    -0.00145569     0.00226431     0.00056183
 18    -0.00633833     0.00439257     0.00778754    -0.00105093     0.00153496     0.00047025
 19    -0.02066485     0.01824377     0.00133166     0.00181853    -0.00218832    -0.00208015
 20     0.00396515    -0.00851686    -0.00413255    -0.00112895     0.00141034     0.00125475
 21     0.01117278    -0.00732000     0.00395824    -0.00076042     0.00102486     0.00116639
 22     0.00249120     0.00564683     0.01634263     0.00131348    -0.00102193    -0.00032777
 23    -0.00395079    -0.00219030    -0.00868757    -0.00065368     0.00044036     0.00012855
 24    -0.00033819    -0.00065147    -0.00726974    -0.00069305     0.00058277     0.00011565
 25    -0.02415113     0.02821442    -0.01301217     0.00150135    -0.00207369    -0.00014257
 26     0.02065666    -0.02338596     0.00862495    -0.00091423     0.00128692     0.00013298
 27     0.00199117    -0.00307794     0.00463553    -0.00066594     0.00095307     0.00016111
 28    -0.00245803    -0.00074606    -0.00715177     0.00190409    -0.00108787    -0.00087848
 29     0.00624429    -0.00890813     0.00155888    -0.00086283     0.00055788     0.00033921
 30    -0.00251613     0.00963907     0.00949985    -0.00115182     0.00059725     0.00045048
 31    -0.01037978     0.01225034     0.00223147     0.00386341    -0.00658712    -0.00199435
 32     0.01142202    -0.00108673    -0.00536610    -0.00250370     0.00300795     0.00109997
 33    -0.00708086    -0.00941310     0.00490418    -0.00125714     0.00363744     0.00050729
 34     0.00218174     0.00162433    -0.01010067     0.00150292    -0.00224129     0.00063373
 35     0.00273626    -0.00137741     0.00656419    -0.00077511     0.00112668    -0.00016590
 36    -0.00253303    -0.00170911     0.00297303    -0.00063730     0.00121532    -0.00036154
 37     0.01339477    -0.02111227    -0.03146352     0.00148328    -0.00084404    -0.00000555
 38    -0.00716435    -0.00036498     0.00507167    -0.00076316     0.00051428    -0.00000739
 39    -0.00213930     0.02292369     0.02452727    -0.00080143     0.00040032    -0.00004443
 40    -0.01138159     0.01606750     0.00823093     0.00448989    -0.00097538    -0.00020363
 41     0.00296763    -0.01233061     0.00014733    -0.00264854     0.00076962    -0.00002030
 42     0.01083921    -0.00200777    -0.00484767    -0.00236372     0.00015419     0.00003510
 43    -0.03907346     0.01783804    -0.01713616     0.00424200    -0.00212977    -0.00234060
 44     0.00469636    -0.00438444    -0.00428655    -0.00171279     0.00099765     0.00117920
 45     0.03397314    -0.01269432     0.01711559    -0.00195758     0.00094568     0.00083190
 46     0.00492415     0.00182471    -0.00944666     0.00259287    -0.00447719    -0.00364124
 47    -0.00345559     0.00084938    -0.00154153    -0.00087960     0.00222304     0.00231049
 48     0.00122939    -0.00292153     0.00658739    -0.00143774     0.00262479     0.00158518
 49    -0.00067450    -0.00954503    -0.00977354     0.00319063    -0.00153875    -0.00074447
 50    -0.00170946     0.00167131     0.00398250    -0.00176033     0.00064478     0.00028531
 51     0.00401683     0.00324931     0.00402266    -0.00159194     0.00095735     0.00024891
 52    -0.00769414     0.00207824     0.00535698     0.00155873    -0.00137250     0.00002969
 53     0.00207667    -0.00082022     0.00688236    -0.00079182     0.00080985     0.00002323
 54     0.00161367    -0.00544310    -0.01289398    -0.00084700     0.00072463    -0.00011196
 55    -0.01901245     0.01048331    -0.02075787     0.00120981    -0.00134909    -0.00064139
 56     0.01817195     0.00195277     0.00788211    -0.00060700     0.00060211     0.00025732
 57    -0.00162224    -0.00794502     0.01331292    -0.00061636     0.00063266     0.00039429
 58    -0.02217455     0.01015159    -0.03710395     0.00643737    -0.00317670     0.00080494
 59    -0.00219370     0.00115952     0.00883806    -0.00312967     0.00139585    -0.00116671
 60     0.02084476    -0.01044945     0.02298343    -0.00347224     0.00174990     0.00007308
