 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28488429    -0.01430166

 Atomic coordinates:
  1    -4.66959134     6.41526904     0.24727795
  2    -3.46084985     5.46263858    -0.98971222
  3    -5.36435416     7.81107809    -0.88149983
  4     1.42483862    -1.09012456    -7.98337163
  5     2.67112636     0.20214607    -7.27954508
  6    -0.32536099    -0.43991877    -7.61644863
  7    -0.28844831     1.14227935     4.06705862
  8    -1.66813420     0.21829579     3.03632270
  9    -1.15137096     2.76412784     4.69335238
 10    -2.53496465    -3.49583182    -3.15195674
 11    -0.77562798    -4.23320769    -3.46374582
 12    -2.92764560    -2.41229935    -4.69169482
 13     2.31043329    -1.90465802     7.07419361
 14     1.31921001    -0.39512653     6.36636454
 15     0.94039191    -3.22293926     7.47347387
 16    -3.67141619    -1.53023056     1.17177809
 17    -5.24593544    -0.48700065     0.97835610
 18    -3.39127435    -2.34402867    -0.56035755
 19    -3.39170730     0.10225659    -7.07979795
 20    -4.93974064     0.72581296    -6.14510197
 21    -3.71791021     0.65325077    -8.85977335
 22     6.33967554    -3.23806368    -1.92737968
 23     8.19883856    -3.28057916    -1.43283989
 24     5.48537922    -3.33606605    -0.20288864
 25    -0.90307535    -5.63592721     2.29733781
 26    -2.13692259    -4.14755576     2.12289237
 27    -1.03758882    -6.49227050     0.61330851
 28     4.46045762     1.12192549    -4.12277678
 29     5.44935985    -0.49431646    -3.59067312
 30     3.90499497     2.04395819    -2.53052356
 31    -7.56208973     2.15954170     0.54975946
 32    -6.43469761     3.77834967     0.44671836
 33    -8.97655667     2.51505587     1.80852687
 34    -0.74821595    -6.00922301     7.49824619
 35    -0.81198490    -6.27860264     5.59106400
 36    -0.30910011    -7.55933263     8.42788592
 37     9.33948186    -2.34506831     2.69550830
 38     7.48342974    -2.78210837     2.85186437
 39     9.78797407    -1.60078207     4.37588028
 40     2.61259864     7.74242142     2.61407878
 41     1.07286754     7.21838865     3.68869254
 42     2.44566002     9.60879171     2.26960732
 43    -1.69912976     3.65084561    -3.00596135
 44    -2.08051097     2.46815705    -4.35263440
 45     0.17320321     3.37307310    -2.45416826
 46    -7.50641076     1.58339756    -4.44505022
 47    -9.18321288     2.15239961    -5.17651584
 48    -7.64058838     1.89659419    -2.52870605
 49     2.74395846     3.22043370     0.26914306
 50     3.04722334     4.89867965     1.22145291
 51     1.99366812     1.99482899     1.65396208
 52     4.24109045    -3.74757804     2.83276394
 53     2.44365699    -4.30729898     2.32275024
 54     4.00561982    -3.20760351     4.66991177
 55     2.15904427    -4.88079780    -4.38150033
 56     3.85899122    -4.27017707    -3.63920471
 57     1.97585355    -3.80535461    -5.96631485
 58    -1.93433831     6.21060323     4.70205259
 59    -3.02323873     7.13084225     5.97849567
 60    -2.84698153     6.51174457     3.01136374

 Atomic and electronic forces:
  1     0.00894235     0.00006684    -0.02933594     0.00558055    -0.00431495    -0.00005444
  2    -0.00552888     0.00186056     0.01435715    -0.00243753     0.00187406     0.00033998
  3     0.00129369    -0.00436902     0.01147383    -0.00266145     0.00156046     0.00042989
  4     0.01722181     0.00174726    -0.00023378     0.00161224    -0.00147112    -0.00092364
  5    -0.00347108    -0.00687932     0.00142390    -0.00089911     0.00067409     0.00043725
  6    -0.00821292     0.00020186     0.00165899    -0.00091699     0.00091371     0.00055862
  7    -0.02435945     0.01013205    -0.00420199     0.00264094    -0.00237338     0.00069922
  8     0.01253003     0.00114287     0.00520051    -0.00127255     0.00139759    -0.00026210
  9     0.01022446    -0.00618726    -0.00477653    -0.00161384     0.00133454    -0.00052928
 10    -0.00370700     0.00144881    -0.00484294     0.00152335    -0.00236112    -0.00049788
 11     0.00191689    -0.00059730    -0.00300335    -0.00070532     0.00097454     0.00021757
 12     0.00131131    -0.00349232     0.00121288    -0.00083379     0.00124677     0.00040119
 13    -0.01135730     0.00024366     0.00898231     0.00155330    -0.00147619     0.00071236
 14     0.00730777    -0.00646849    -0.00351242    -0.00096734     0.00087921    -0.00041027
 15     0.00953028     0.00140894    -0.00003259    -0.00069016     0.00079889    -0.00037660
 16     0.00116208     0.00189464     0.01368486     0.00205230    -0.00315090     0.00012755
 17    -0.00929611     0.00676541    -0.00149368    -0.00113292     0.00196163    -0.00004487
 18     0.00358743    -0.00105446    -0.00725833    -0.00091852     0.00144568     0.00009298
 19     0.00353520     0.00570841    -0.00067717     0.00202531    -0.00261077    -0.00144720
 20    -0.01201009    -0.00099468     0.01342431    -0.00109450     0.00163265     0.00083010
 21     0.00293378    -0.00249307    -0.00891473    -0.00094272     0.00118996     0.00090653
 22     0.01161156     0.00232377     0.00767962     0.00132968    -0.00105783    -0.00016263
 23    -0.00450476     0.00087614    -0.00660071    -0.00061443     0.00044369     0.00005432
 24    -0.00672445    -0.00173677    -0.00029166    -0.00069384     0.00058588     0.00002216
 25    -0.00465953     0.00591546    -0.00101412     0.00122409    -0.00188925     0.00021240
 26     0.00582809    -0.00063222     0.00585144    -0.00073164     0.00115372    -0.00012106
 27     0.00346430    -0.00693163    -0.00464973    -0.00056086     0.00091705    -0.00001756
 28     0.00863893    -0.01901304    -0.00600681     0.00197871    -0.00123317    -0.00051966
 29    -0.01438810     0.02373091     0.00011815    -0.00084021     0.00056995     0.00018529
 30     0.00526631    -0.00354780     0.00600552    -0.00115061     0.00068697     0.00020509
 31     0.00295845     0.02279220     0.00676671     0.00285788    -0.00577397    -0.00014758
 32    -0.01416870    -0.01883924     0.00684036    -0.00189081     0.00264336     0.00005447
 33     0.01187513    -0.00172525    -0.00787948    -0.00085860     0.00295488    -0.00034259
 34    -0.00632472     0.02274456    -0.00623595     0.00100262    -0.00159850     0.00065591
 35     0.00122560    -0.00391583     0.00452946    -0.00052667     0.00084961    -0.00025027
 36     0.00385288    -0.01739895     0.00094209    -0.00041048     0.00068981    -0.00029876
 37    -0.00325154     0.00110474     0.00431774     0.00123024    -0.00078904     0.00013227
 38    -0.00345645    -0.00422079    -0.00420693    -0.00065429     0.00047742    -0.00008197
 39     0.00586662     0.00149007    -0.00060678    -0.00061699     0.00036624    -0.00011265
 40    -0.01487270     0.00293243     0.00901571     0.00395637    -0.00117130     0.00047729
 41     0.01216398     0.00219278    -0.00806989    -0.00212905     0.00079802    -0.00044930
 42     0.00260427    -0.00584817     0.00108294    -0.00218677     0.00031019    -0.00021475
 43     0.03190598     0.02824662     0.04115720     0.00365574    -0.00290467    -0.00104097
 44    -0.00445730    -0.02783241    -0.02886112    -0.00153726     0.00141093     0.00062477
 45    -0.02885097     0.00286487    -0.00678900    -0.00163823     0.00113614     0.00035484
 46    -0.01182867     0.01044013    -0.00136214     0.00227656    -0.00473627    -0.00187996
 47     0.00843028    -0.00498322     0.00272508    -0.00066048     0.00237697     0.00127729
 48     0.00418930    -0.00805996    -0.00696058    -0.00120610     0.00260526     0.00066934
 49    -0.01471752    -0.01862397     0.02910300     0.00282451    -0.00164272    -0.00005443
 50    -0.00141603    -0.00779127    -0.00785689    -0.00158907     0.00073788    -0.00005738
 51     0.01374570     0.02520629    -0.02564302    -0.00133375     0.00093112    -0.00009437
 52    -0.01402813    -0.00575147    -0.01032050     0.00137647    -0.00129494     0.00020474
 53     0.01558769     0.00181937     0.00382390    -0.00069372     0.00076070    -0.00009177
 54    -0.00238754     0.00425411     0.00251701    -0.00070696     0.00065343    -0.00018620
 55     0.01284958     0.01118543     0.00135147     0.00125189    -0.00143212    -0.00039460
 56    -0.01032745    -0.01045726     0.00030264    -0.00065100     0.00064076     0.00015665
 57    -0.00216011    -0.00149731    -0.00322322    -0.00066941     0.00072130     0.00028375
 58    -0.01531735     0.01144051    -0.00518484     0.00475093    -0.00279582     0.00158548
 59     0.00718933    -0.00545596     0.00034384    -0.00228990     0.00119949    -0.00131570
 60     0.00503376    -0.00738327     0.00415422    -0.00255473     0.00156586    -0.00054570
