 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27693436    -0.01994348

 Atomic coordinates:
  1    -5.02860399     5.92306116     0.61374746
  2    -3.74470736     6.00531657    -0.81865376
  3    -6.14876872     7.49836351     0.35841780
  4     1.64352038    -1.47696579    -7.77080685
  5     2.84443878    -0.41469918    -6.59814213
  6    -0.05246428    -0.59833146    -7.92333837
  7     0.03129113     1.36906189     3.71697211
  8    -1.31025996     0.16528014     3.08165541
  9    -0.86661699     3.00054651     4.09678708
 10    -2.47633033    -3.18403741    -3.57675994
 11    -0.75604023    -4.06838270    -3.66076856
 12    -2.55077783    -2.12226221    -5.08382423
 13     2.62182050    -1.57268163     6.81747804
 14     2.03691528    -0.14170300     5.67472231
 15     0.97630523    -2.49551791     7.22313841
 16    -3.39453638    -1.78150669     1.19071115
 17    -4.93666522    -0.66190236     1.19587890
 18    -3.19838226    -2.26046613    -0.73306398
 19    -3.73519573     0.65754556    -7.46150496
 20    -5.20657699     1.14653016    -6.34822797
 21    -4.05066386     1.46718456    -9.16864456
 22     6.32223455    -3.96557753    -1.49811139
 23     7.97201757    -3.23386643    -0.87092576
 24     5.36608068    -4.53215223     0.05682066
 25    -0.12705690    -6.08789580     2.28880312
 26    -1.12081950    -4.51282730     1.96485578
 27    -0.53958995    -7.32473772     0.89136910
 28     4.32332418     0.72081308    -4.22048486
 29     5.50679150    -0.59514041    -3.49236374
 30     3.78900191     1.80245715    -2.75403360
 31    -7.33745531     1.45382735     1.08639161
 32    -6.52625563     3.17915777     1.01665238
 33    -8.99114196     1.74988705     2.05540643
 34    -1.54575227    -4.73053469     7.31628593
 35    -0.97270248    -5.53599707     5.66305621
 36    -3.41127411    -5.10768727     7.47856990
 37     9.10225568    -1.70851037     2.76818526
 38     7.62847922    -2.89760921     3.11256487
 39     8.92461274    -0.19712652     3.91380873
 40     2.43527972     7.18741784     2.58966180
 41     0.85581472     6.71506287     3.63480588
 42     2.76496574     9.02899820     2.85783291
 43    -1.63093915     5.16259523    -2.87707076
 44    -1.87944791     4.22247329    -4.54546005
 45     0.03119206     4.44243888    -2.18645130
 46    -7.54509756     2.23184808    -4.48354054
 47    -9.06183773     3.40300839    -4.54020534
 48    -7.45835497     1.66277207    -2.59480033
 49     2.52804477     3.31724511    -0.31134010
 50     2.71495791     5.06286778     0.50407423
 51     1.89822787     2.19738434     1.16611981
 52     4.64209667    -4.64010828     3.29343185
 53     2.97933260    -5.40577414     2.62691952
 54     4.16419321    -3.70605775     4.92975731
 55     2.07844639    -5.31127619    -4.43636067
 56     3.73236218    -4.91238533    -3.46439688
 57     1.97289048    -3.94252567    -5.82338303
 58    -2.08036859     5.78144675     4.80133538
 59    -3.10583309     6.33017361     6.28869452
 60    -3.23525106     5.95422360     3.24178946

 Atomic and electronic forces:
  1    -0.03092890     0.03273028     0.01127765     0.00765505    -0.00412493    -0.00163395
  2     0.01146905    -0.00905856    -0.00938466    -0.00324113     0.00147379     0.00112522
  3     0.01481776    -0.02018664     0.00271992    -0.00353587     0.00109164     0.00097774
  4     0.00766469     0.01001617     0.01122568     0.00153664    -0.00123637    -0.00114266
  5    -0.02053350    -0.01022832    -0.01511844    -0.00086985     0.00058174     0.00052473
  6     0.00774679     0.00162171     0.00255827    -0.00085756     0.00072468     0.00073118
  7     0.00814105    -0.01130417    -0.00581129     0.00348257    -0.00234290     0.00029232
  8    -0.00382195    -0.00650241    -0.00500139    -0.00168115     0.00143343    -0.00006023
  9    -0.00417545     0.01338120     0.00688234    -0.00218923     0.00128449    -0.00026407
 10     0.00685161    -0.01671893     0.03246201     0.00183807    -0.00238403    -0.00112122
 11    -0.00446639    -0.00329543    -0.00188228    -0.00081663     0.00097189     0.00043530
 12    -0.00659520     0.02025129    -0.03018840    -0.00095238     0.00114670     0.00072838
 13    -0.00537278    -0.00421371     0.00188210     0.00203774    -0.00154407     0.00061216
 14     0.00087014     0.00314736    -0.00142958    -0.00125621     0.00086493    -0.00027908
 15     0.00602919    -0.00406782     0.00614056    -0.00099943     0.00091760    -0.00036953
 16     0.01496602    -0.01306927    -0.02792744     0.00273981    -0.00340763    -0.00042972
 17    -0.01208379     0.00652481     0.00326442    -0.00163290     0.00218467     0.00029916
 18     0.00124842     0.00256836     0.02658474    -0.00121272     0.00154723     0.00042092
 19     0.01667389     0.00233221    -0.01582295     0.00207273    -0.00220095    -0.00235105
 20    -0.01141422     0.00245388     0.00809098    -0.00121239     0.00144840     0.00144561
 21     0.00040926    -0.00584434     0.00867622    -0.00090939     0.00091854     0.00128808
 22    -0.00213782     0.00565111    -0.01469925     0.00138459    -0.00101807    -0.00029679
 23    -0.00016292    -0.00166761     0.00329492    -0.00067986     0.00043381     0.00011217
 24     0.00413122     0.00037868     0.00881778    -0.00071480     0.00057743     0.00009722
 25     0.00460838    -0.01416987     0.00139028     0.00148932    -0.00192498    -0.00002162
 26    -0.01121112     0.01324627    -0.00639085    -0.00092237     0.00115761     0.00004671
 27     0.00055747     0.00405966     0.00203853    -0.00063850     0.00092651     0.00008660
 28     0.01016535    -0.01336851    -0.01256687     0.00198259    -0.00107370    -0.00080297
 29    -0.00174957     0.00053335    -0.00057968    -0.00087297     0.00050526     0.00029527
 30    -0.00559327     0.01088816     0.01379508    -0.00118883     0.00058938     0.00038736
 31    -0.03177461    -0.00008258     0.00960553     0.00443846    -0.00662971    -0.00111316
 32     0.01381733     0.01039144    -0.00302099    -0.00276077     0.00291382     0.00059547
 33     0.01721021    -0.01009708    -0.00968217    -0.00145874     0.00361392     0.00004867
 34    -0.00800857    -0.00219680    -0.00869865     0.00162651    -0.00217359     0.00077054
 35     0.00091573     0.00087961     0.00431621    -0.00077895     0.00104333    -0.00022843
 36     0.00855202     0.00174251     0.00137478    -0.00074883     0.00125278    -0.00045413
 37    -0.00425258     0.00117648     0.00037649     0.00143972    -0.00076639     0.00002745
 38     0.00254412     0.00291331     0.00151034    -0.00073058     0.00046265    -0.00002768
 39    -0.00048327    -0.00627711    -0.00292424    -0.00079321     0.00036947    -0.00005892
 40    -0.01569034     0.00436686     0.01195329     0.00419728    -0.00085697    -0.00000116
 41     0.01359380     0.00360093    -0.00738114    -0.00242125     0.00062437    -0.00019806
 42     0.00155106     0.00273803     0.00137898    -0.00211996     0.00012414    -0.00004641
 43     0.00832796    -0.01300118    -0.01812376     0.00462687    -0.00205863    -0.00218972
 44    -0.00101762     0.00814912     0.01181051    -0.00190420     0.00100866     0.00121160
 45    -0.00441163     0.00435966     0.00254116    -0.00199184     0.00088339     0.00073784
 46    -0.01220914     0.00120550     0.03934067     0.00321328    -0.00471165    -0.00419042
 47     0.00841164    -0.00644138    -0.00600320    -0.00119150     0.00237419     0.00269482
 48     0.00392645     0.00392206    -0.03096014    -0.00175068     0.00269776     0.00162072
 49    -0.00793962    -0.01755301     0.00252995     0.00317684    -0.00141044    -0.00060509
 50     0.00346745     0.00139084     0.00495488    -0.00179298     0.00059085     0.00024450
 51     0.00509389     0.00898199    -0.01200236    -0.00160330     0.00086262     0.00015605
 52    -0.00499415    -0.00113240    -0.00190845     0.00148431    -0.00126006     0.00008077
 53     0.00643122     0.00402567     0.01166683    -0.00074356     0.00073637    -0.00001039
 54    -0.00107988    -0.00218414    -0.00616682    -0.00081425     0.00066482    -0.00012819
 55     0.01628925     0.01759032     0.00889035     0.00130957    -0.00137507    -0.00063879
 56    -0.01451594    -0.00706591    -0.01108571    -0.00067660     0.00061914     0.00025364
 57     0.00292367    -0.01129659     0.00219390    -0.00069910     0.00067147     0.00041190
 58    -0.00608632     0.00542331    -0.01392311     0.00609356    -0.00244513     0.00121060
 59    -0.00224206     0.00118405     0.00707403    -0.00292207     0.00102557    -0.00129006
 60     0.00554652    -0.00280242     0.00606446    -0.00334686     0.00142859    -0.00024373
