 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28034066    -0.01585753

 Atomic coordinates:
  1    -4.32694747     6.51604394     0.32718888
  2    -3.37484519     5.54679066    -1.08103384
  3    -4.96324619     8.16765776    -0.42971613
  4     1.65618911    -0.91959967    -7.95784683
  5     2.69365397     0.06347089    -6.57227466
  6    -0.18319245    -0.29373920    -7.71314344
  7    -0.42626901     1.22368896     4.06264311
  8    -1.75488649     0.45774497     2.94275363
  9    -0.95368784     2.98235479     4.47732299
 10    -2.54733584    -3.65023129    -3.06411574
 11    -0.75377699    -4.17402807    -3.54331062
 12    -3.03972942    -2.34983285    -4.38311379
 13     2.41861968    -2.05469026     7.16512514
 14     1.36681540    -0.57380315     6.47370539
 15     1.09951448    -3.41710923     7.55686531
 16    -3.72527936    -1.45297508     1.09560512
 17    -5.34548959    -0.48124168     0.89200083
 18    -3.33967442    -2.24701814    -0.63431458
 19    -3.48573347    -0.06567785    -6.94128298
 20    -5.00600467     0.62765284    -6.06742578
 21    -4.13296260    -0.83746284    -8.59306786
 22     6.51012080    -3.01524228    -1.93171238
 23     8.25671967    -2.52606011    -1.30395436
 24     5.55635214    -3.14981290    -0.30092964
 25    -0.71848352    -5.57671021     2.25689862
 26    -1.79292229    -3.97510932     2.11249703
 27    -1.10192962    -6.56915823     0.63213538
 28     4.04173259     0.83948802    -3.86333252
 29     5.22585909    -0.63318873    -3.50466787
 30     3.88732918     1.87866526    -2.24675677
 31    -7.49819538     2.05655232     0.67466283
 32    -6.43258809     3.68765946     0.71022649
 33    -8.98979936     2.48695653     1.83386083
 34    -1.11921213    -5.92707541     7.39602582
 35    -1.24917339    -6.12592720     5.48054856
 36    -0.21243024    -7.41897426     8.10968149
 37     9.09663567    -2.44468079     2.57763946
 38     7.34861543    -3.28699498     2.72404391
 39     8.90976424    -0.71620144     3.33022795
 40     2.62971742     7.94782723     2.48515865
 41     1.08592764     7.18369661     3.38942030
 42     2.52051606     9.85757071     2.64422278
 43    -1.65333424     3.65524098    -3.02536423
 44    -2.04994927     2.24585252    -4.20061880
 45     0.04440843     3.25353216    -2.26933276
 46    -7.53956939     1.44378891    -4.49625653
 47    -9.06238308     2.33284710    -5.24396845
 48    -7.79573463     1.57710542    -2.57597930
 49     2.96174408     3.31230972     0.22051316
 50     3.50078633     5.10423114     0.53190885
 51     2.10117217     2.70840117     1.81705746
 52     4.28908430    -3.84671862     2.75796764
 53     2.46517064    -4.46545523     2.41335169
 54     4.09382348    -3.39680284     4.65792325
 55     2.21671389    -4.78020157    -4.52856556
 56     3.79642038    -4.27117494    -3.63619556
 57     2.09299443    -3.56217905    -6.04325767
 58    -2.02299384     6.19464133     4.70563053
 59    -3.33293476     6.57984430     5.94182146
 60    -2.93376396     6.31098485     2.99035779

 Atomic and electronic forces:
  1    -0.00797715     0.00128952    -0.01001387     0.00665782    -0.00260693    -0.00130763
  2    -0.00166696     0.00620315     0.00391651    -0.00271389     0.00125490     0.00083260
  3     0.00730145    -0.01163521     0.00066563    -0.00315701     0.00055589     0.00093365
  4    -0.00988969     0.02460610     0.02845452     0.00158217    -0.00116349    -0.00104166
  5    -0.01208048    -0.01553897    -0.02138631    -0.00088776     0.00055797     0.00047232
  6     0.02047632    -0.00915853    -0.00573404    -0.00090589     0.00071383     0.00065373
  7     0.01908104    -0.00671218     0.00505205     0.00325241    -0.00226833     0.00043736
  8    -0.00873673    -0.00912908    -0.00696077    -0.00164944     0.00139592    -0.00008239
  9    -0.00746152     0.01718985     0.00472536    -0.00200611     0.00114822    -0.00033234
 10    -0.00014903     0.00469391    -0.00625898     0.00173915    -0.00226026    -0.00079053
 11     0.00348747    -0.00575392    -0.00049239    -0.00079100     0.00091664     0.00034003
 12    -0.00046626    -0.00302436    -0.00356814    -0.00096522     0.00117786     0.00057401
 13    -0.01674577     0.00367291    -0.00172026     0.00178829    -0.00143279     0.00062553
 14     0.00998934    -0.00876050     0.00045258    -0.00112586     0.00084463    -0.00035067
 15     0.00519802     0.00376766     0.00019090    -0.00081639     0.00080243    -0.00034174
 16     0.01004533    -0.00091075     0.01056567     0.00268966    -0.00330199    -0.00032059
 17    -0.00998034     0.00645004    -0.00186391    -0.00154956     0.00209244     0.00027937
 18    -0.00095982    -0.00272181     0.00007981    -0.00115392     0.00145192     0.00030726
 19     0.02298825    -0.01887768    -0.02660208     0.00210061    -0.00214469    -0.00178980
 20    -0.02587459     0.01040512     0.01374960    -0.00121499     0.00136971     0.00109798
 21     0.00644215     0.00696033     0.01434905    -0.00083607     0.00098026     0.00091427
 22     0.01328610     0.00565469    -0.00817785     0.00138422    -0.00092926    -0.00026967
 23     0.00076092    -0.00515149    -0.00536949    -0.00065913     0.00039033     0.00009824
 24    -0.01459272    -0.00772066     0.01324871    -0.00074274     0.00053139     0.00008687
 25    -0.00626383    -0.00653784    -0.01774122     0.00149029    -0.00193332     0.00005085
 26     0.00105036    -0.00159796     0.00065135    -0.00093163     0.00117881    -0.00001076
 27     0.00517110     0.00943928     0.01553209    -0.00066147     0.00094185     0.00006443
 28    -0.00452300     0.00336355    -0.02077077     0.00196905    -0.00106154    -0.00066558
 29     0.00118947     0.00061941     0.00763944    -0.00084318     0.00049327     0.00025002
 30     0.00020221    -0.00149572     0.00465304    -0.00113662     0.00055226     0.00028272
 31    -0.01182754     0.03003106     0.01408080     0.00432381    -0.00604979    -0.00139150
 32    -0.00093927    -0.01431065    -0.00423624    -0.00263541     0.00242666     0.00067612
 33     0.01178409    -0.01177301    -0.01071596    -0.00153606     0.00322439     0.00023198
