 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27568056    -0.01565149

 Atomic coordinates:
  1    -4.84213082     6.31010387     0.57405434
  2    -3.49044912     6.15465038    -0.70744845
  3    -6.12437925     7.51186907    -0.17008783
  4     1.40956489    -1.21544446    -8.09018557
  5     2.64407158    -0.35476400    -6.88380742
  6    -0.13341957    -0.17399309    -7.94901631
  7     0.01884766     1.12521126     3.88366716
  8    -1.39984094     0.11578400     3.02328654
  9    -0.79307491     2.86766754     4.20328394
 10    -2.40546125    -3.42061565    -3.50028954
 11    -0.81195327    -4.38699396    -4.03104446
 12    -2.51394307    -1.97829770    -4.78355430
 13     2.69631572    -1.59326529     7.49671038
 14     2.07447669    -0.17963449     6.25700050
 15     1.27545055    -2.81831110     7.70550759
 16    -3.50861501    -1.84597989     1.15876642
 17    -5.10100365    -0.77533914     1.34918633
 18    -3.34131068    -2.27764398    -0.75404652
 19    -3.66022244     0.23607935    -7.07422794
 20    -5.25572844     0.87873154    -6.21782872
 21    -4.14482912    -0.41101183    -8.80244713
 22     6.48400597    -4.05428965    -1.61893895
 23     8.27262291    -3.83166837    -1.09401889
 24     5.45323592    -4.20693307    -0.01527406
 25    -0.27760820    -5.64589597     2.05856156
 26    -1.47717561    -4.19026199     1.66104893
 27    -0.56304051    -6.78303371     0.51527206
 28     4.29115802     0.66450576    -4.64637703
 29     5.23367006    -0.81689437    -3.88509474
 30     3.76825795     1.76180660    -3.13443748
 31    -7.45063629     1.51002848     0.86381509
 32    -6.59847910     3.17530900     1.13630639
 33    -8.92018945     1.40368598     2.07499332
 34    -1.37525733    -4.90890150     7.02916757
 35    -1.21649914    -5.37391468     5.12888515
 36    -2.96786286    -5.68250427     7.67404585
 37     8.79900641    -1.58207379     2.94096823
 38     7.21899805    -2.67790761     3.15374705
 39     8.75957265    -0.42032201     4.41097630
 40     2.58836550     7.41059093     2.89236615
 41     0.92768399     6.69187716     3.60476129
 42     2.64848526     9.19068120     3.50338465
 43    -1.56563300     5.24007252    -2.92985793
 44    -1.77004690     3.93736039    -4.27200835
 45     0.08247647     4.78902779    -2.08255835
 46    -7.61143387     2.08929128    -4.52427184
 47    -9.28510327     2.97045067    -4.51161569
 48    -7.18490479     1.49609852    -2.75160246
 49     2.51494494     3.29128983    -0.19492369
 50     3.32427722     4.78668832     0.69905562
 51     2.14534099     2.04747251     1.16310633
 52     4.50502483    -4.28396038     3.44155307
 53     2.93528395    -4.94434530     2.53617543
 54     3.95546185    -3.73132532     5.18354861
 55     2.09681337    -5.51594239    -4.70361325
 56     3.75204856    -5.11463282    -3.82693527
 57     2.26750271    -4.62567645    -6.41437368
 58    -1.90837920     5.81323251     4.78931904
 59    -2.90276756     5.85347303     6.34750771
 60    -3.25425636     6.06990789     3.39664935

 Atomic and electronic forces:
  1    -0.04221663     0.00740254     0.03649331     0.00694770    -0.00055442    -0.00357382
  2     0.02910901    -0.00723637    -0.02996853    -0.00273693     0.00026043     0.00154217
  3     0.00480278    -0.00168233     0.00067827    -0.00303969    -0.00033157     0.00207747
  4     0.00920589    -0.01301459    -0.00575501     0.00146042    -0.00082097    -0.00126842
  5     0.00863845    -0.00045593     0.00197305    -0.00080737     0.00037399     0.00058733
  6    -0.02172074     0.00770955    -0.00171501    -0.00082296     0.00045203     0.00078567
  7    -0.02165157     0.00752424    -0.00456689     0.00412759    -0.00181264    -0.00040533
  8     0.01292980    -0.00238469     0.00350617    -0.00210309     0.00122366     0.00039634
  9     0.01248875    -0.00873258     0.00149289    -0.00256768     0.00082156     0.00022525
 10     0.00376406     0.00883474    -0.00604830     0.00198604    -0.00191511    -0.00152065
 11    -0.00131291    -0.00181397     0.00353637    -0.00084794     0.00078152     0.00060082
 12    -0.00456893    -0.00605720     0.00233907    -0.00102569     0.00086159     0.00090723
 13     0.00853422     0.03441353    -0.02155326     0.00250754    -0.00137212     0.00046096
 14     0.00468979    -0.02715347     0.02026226    -0.00152668     0.00072216    -0.00014433
 15    -0.01742111    -0.00954526     0.00104228    -0.00125441     0.00086556    -0.00027554
 16     0.00019391     0.00283181    -0.00818906     0.00345944    -0.00315787    -0.00146230
 17     0.00160997    -0.00303817    -0.00746244    -0.00204885     0.00199978     0.00103811
 18    -0.00102595     0.00133654     0.01474151    -0.00142854     0.00134179     0.00083746
 19     0.01172481    -0.00375915    -0.00574288     0.00193239    -0.00137501    -0.00231997
 20    -0.00654375     0.00408181     0.00074085    -0.00110139     0.00086107     0.00147811
 21    -0.00194270     0.00220129     0.00467236    -0.00074955     0.00061453     0.00108922
 22    -0.02248134    -0.00053914    -0.01295380     0.00143096    -0.00080561    -0.00045743
 23     0.01361514     0.00330077     0.00710653    -0.00066579     0.00033612     0.00017731
 24     0.00555513     0.00044965     0.00366720    -0.00079598     0.00047999     0.00020079
 25    -0.01019768    -0.01462339    -0.02690705     0.00199984    -0.00196711    -0.00042743
 26    -0.00054081     0.00963828     0.00701085    -0.00123166     0.00117798     0.00034817
 27     0.00938178     0.00358197     0.01546062    -0.00084734     0.00093139     0.00028707
 28     0.00020512     0.00542600     0.02141314     0.00180965    -0.00065167    -0.00096772
 29     0.00191999     0.00162733    -0.00078757    -0.00083614     0.00035326     0.00039020
 30     0.00331818    -0.00422912    -0.00848326    -0.00108570     0.00033308     0.00050474
 31    -0.00878374    -0.01194082     0.00253335     0.00505182    -0.00509072    -0.00420200
 32     0.00774542     0.01449157    -0.00047430    -0.00297961     0.00179334     0.00198088
 33     0.00279245     0.00023559    -0.00314060    -0.00179121     0.00295946     0.00165698
