 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.28219525    -0.01636380

 Atomic coordinates:
  1    -4.90001098     6.42812552     0.68667032
  2    -3.50034266     6.07974759    -0.65521216
  3    -5.74328432     8.08771962     0.19423933
  4     1.52356909    -1.38445983    -7.77287523
  5     2.51116198    -0.23414672    -6.64816675
  6    -0.34079610    -0.85289450    -7.65466633
  7     0.21122795     1.21742998     3.84729649
  8    -1.07801872     0.16935904     2.82229453
  9    -0.73326929     2.88709413     4.25458839
 10    -2.60785944    -3.69938946    -3.39838774
 11    -0.88936687    -4.49250050    -3.69504683
 12    -2.94065490    -2.74340112    -4.98295212
 13     2.59530735    -1.95651188     7.47984918
 14     1.84086095    -0.73053470     6.25357405
 15     1.12737509    -3.14071694     7.85802535
 16    -3.26684727    -1.26477182     1.04580866
 17    -4.90972857    -0.27539518     1.20630770
 18    -3.20596765    -2.03316389    -0.71648612
 19    -3.49865754    -0.05292990    -7.04958285
 20    -4.78123049     0.87706005    -6.00058026
 21    -4.45019024    -0.61156449    -8.57556847
 22     5.97698728    -3.83254741    -1.48803531
 23     7.81279163    -3.34615484    -1.23493913
 24     5.32157297    -3.98080668     0.36898561
 25    -0.29601227    -5.60567033     1.63376713
 26    -1.14246835    -3.88333533     1.45380169
 27    -0.22322431    -6.37539224    -0.14679618
 28     4.53458990     0.57797076    -3.94613276
 29     5.04926176    -1.11256753    -3.07398541
 30     3.95428716     1.72361635    -2.54021249
 31    -7.54561535     1.88199889     0.83045720
 32    -6.60506113     3.56153528     1.20935994
 33    -8.90849582     1.72499507     2.06264574
 34    -1.26459213    -5.55927339     6.85063445
 35    -0.96108528    -6.13312539     5.05757068
 36    -3.04446797    -5.74673825     7.34569027
 37     8.75683787    -1.23326488     2.24019787
 38     7.65009822    -2.22596620     3.51431879
 39     8.69042918     0.53669484     2.83593186
 40     1.93933178     7.61685272     2.17342534
 41     0.75084133     6.82609409     3.47614249
 42     1.82345946     9.48896624     2.50106497
 43    -1.40782786     4.90642681    -2.75105941
 44    -1.76752200     3.81703732    -4.31767791
 45     0.27786361     4.15266806    -2.01045525
 46    -7.07303019     2.36701122    -4.24831392
 47    -8.54528388     3.50844352    -4.53307250
 48    -7.08260861     2.04888412    -2.37095563
 49     2.65721753     3.22397308    -0.15534000
 50     2.78762318     5.06883529     0.57382590
 51     2.12853653     2.21773106     1.36748764
 52     4.48477634    -4.32243729     3.33025662
 53     2.90042542    -5.13241189     2.75308495
 54     4.18542523    -3.77577433     5.13663541
 55     2.03562325    -5.38240364    -4.36205038
 56     3.69085582    -5.13864214    -3.39201269
 57     2.10735657    -4.28188818    -5.95139379
 58    -2.05104603     5.55264632     4.84513161
 59    -3.26973456     5.81858530     6.28723018
 60    -3.06474308     5.90158975     3.27217374

 Atomic and electronic forces:
  1     0.00333010     0.00664142    -0.00687803     0.00600412    -0.00321148    -0.00376379
  2    -0.01076662     0.00124824     0.00612851    -0.00253736     0.00123875     0.00167630
  3     0.00820689    -0.01085724    -0.00023388    -0.00259253     0.00077852     0.00206581
  4    -0.02663359    -0.01020058    -0.01009149     0.00132755    -0.00107508    -0.00123546
  5     0.01329011     0.00957830     0.01152685    -0.00077271     0.00052165     0.00060995
  6     0.01485385    -0.00046308    -0.00016453    -0.00071075     0.00063806     0.00075592
  7    -0.01661425     0.00233164    -0.00201446     0.00366628    -0.00243438    -0.00041519
  8     0.00819287     0.00311167     0.00499656    -0.00171983     0.00143870     0.00039504
  9     0.01166422    -0.01261510     0.00119294    -0.00234383     0.00134267     0.00021625
 10    -0.00414985    -0.00457286     0.01629235     0.00148752    -0.00209832    -0.00133003
 11     0.00957966    -0.00630814    -0.00030807    -0.00068986     0.00087342     0.00053773
 12    -0.00688775     0.01293507    -0.01391281    -0.00072478     0.00098897     0.00078937
 13    -0.00578505    -0.01095174     0.00746874     0.00222132    -0.00172430     0.00044089
 14    -0.00095491     0.01550529    -0.01079130    -0.00135437     0.00098583    -0.00013882
 15     0.00562215    -0.00431573     0.00167634    -0.00105386     0.00100509    -0.00026758
 16     0.00182946     0.00637033     0.01223900     0.00274824    -0.00333002    -0.00139255
 17     0.00137492    -0.00455991    -0.00790332    -0.00150765     0.00208414     0.00096035
 18    -0.00346754    -0.00248750    -0.00685515    -0.00109912     0.00143308     0.00074555
 19     0.01229279    -0.00672350    -0.00433547     0.00152511    -0.00174993    -0.00208879
 20    -0.01110940     0.01025071     0.01283852    -0.00087613     0.00109029     0.00129667
 21    -0.00241044    -0.00321588    -0.01014808    -0.00058224     0.00080018     0.00102689
 22    -0.00494611    -0.00048973     0.01845251     0.00138869    -0.00102862    -0.00048519
 23    -0.00109990     0.00091291    -0.00061068    -0.00066638     0.00043015     0.00020082
 24     0.00724779     0.00050152    -0.01946807    -0.00075414     0.00058568     0.00019224
 25     0.00268525    -0.00664567    -0.01406000     0.00158617    -0.00203399    -0.00045364
 26    -0.00145809    -0.00472721    -0.00095118    -0.00098724     0.00120238     0.00033491
 27    -0.00172407     0.00859332     0.01618047    -0.00068120     0.00091875     0.00029622
 28     0.00805018    -0.03370021    -0.00286583     0.00179786    -0.00097375    -0.00095505
 29    -0.00477232     0.02309567    -0.01185496    -0.00082560     0.00051414     0.00038335
 30    -0.00285202     0.00820107     0.01114427    -0.00109223     0.00053857     0.00050695
 31     0.03511291     0.02098254    -0.01070030     0.00300222    -0.00555457    -0.00360100
 32    -0.00929381    -0.01555332    -0.00770236    -0.00203977     0.00243942     0.00178562
 33    -0.02333814    -0.00318153     0.01975116    -0.00079317     0.00303850     0.00138519
