 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27154540    -0.02084591

 Atomic coordinates:
  1    -4.90345998     6.25472926     0.57316842
  2    -3.51788473     5.89785742    -0.75391184
  3    -5.98874230     7.68898812    -0.08976332
  4     1.58459645    -1.28184717    -7.79424104
  5     2.76613155    -0.40681688    -6.54087871
  6    -0.16872260    -0.59928660    -7.33530956
  7     0.18101883     1.28551211     4.06256937
  8    -1.29062193     0.35978537     3.17170075
  9    -0.66493286     2.95437883     4.60618016
 10    -2.59876405    -3.67148890    -3.47860733
 11    -1.10720110    -4.69401716    -4.10991596
 12    -3.31981507    -2.73124453    -5.03541918
 13     2.63576894    -1.85453763     7.39918956
 14     1.65372510    -0.60982200     6.29784285
 15     1.26770460    -3.15824800     7.94320013
 16    -3.30912852    -1.26465924     0.89788836
 17    -4.98507847    -0.26967168     1.04482102
 18    -3.37835685    -1.99113059    -0.86011041
 19    -3.62675833    -0.04870320    -7.05451011
 20    -5.08969422     0.65376271    -5.97393389
 21    -3.73165283     0.72146656    -8.80790543
 22     6.01868620    -3.87497841    -1.47754169
 23     7.57338499    -3.01669759    -0.77481019
 24     5.20330768    -4.55062077     0.13660208
 25    -0.34204147    -5.54166345     1.65311499
 26    -1.55661718    -4.04189417     1.45295536
 27    -0.08794580    -6.29347599    -0.06803477
 28     4.37727639     0.37316677    -3.96325220
 29     5.22282922    -1.08975600    -2.93458581
 30     3.65599785     1.50369878    -2.60698622
 31    -7.52716608     1.76353412     0.83266839
 32    -6.61688171     3.54787686     1.03191755
 33    -9.11472175     1.96801407     1.77261092
 34    -1.00411970    -5.41292948     6.87541221
 35    -0.90429243    -5.33459746     4.96585968
 36    -2.59545899    -6.36598855     7.16451836
 37     8.66603266    -1.22215180     2.27990772
 38     7.22451782    -2.48984658     2.56551395
 39     8.53901051     0.18678401     3.46210189
 40     2.28889865     7.54151823     2.59430175
 41     0.67881750     7.14061625     3.53829353
 42     2.60719325     9.36308575     2.93983814
 43    -1.60807261     4.90106352    -2.72404263
 44    -2.19318158     3.37224028    -3.66489142
 45     0.16272330     4.44460907    -2.06274789
 46    -7.27214201     2.31051680    -4.26607804
 47    -8.65716908     3.63809958    -4.52033765
 48    -7.72820840     1.58676637    -2.55410263
 49     2.74813721     3.24501886    -0.11935108
 50     2.68988900     4.89473314     0.82675345
 51     1.95328661     2.06868161     1.07202679
 52     4.32629165    -4.37195645     3.36089169
 53     2.60537599    -5.07028241     2.90119200
 54     3.91803738    -3.35555531     4.99367600
 55     2.32769756    -5.55013320    -4.53561609
 56     3.79617425    -4.91237987    -3.47961312
 57     2.28328778    -4.48748518    -6.15427881
 58    -2.01075506     5.83664089     4.69563558
 59    -2.90172568     6.59577775     6.19783563
 60    -3.13201743     6.11650470     3.23257301

 Atomic and electronic forces:
  1    -0.01774111     0.00753802     0.00908456     0.00833816    -0.00240010    -0.00178097
  2    -0.00170036     0.00047147    -0.00357270    -0.00334682     0.00097371     0.00107879
  3     0.00957065    -0.00526774    -0.00158361    -0.00385281     0.00020047     0.00120695
  4    -0.01857370     0.00710607     0.00643690     0.00167255    -0.00115651    -0.00120620
  5     0.00675331    -0.00297630     0.00001739    -0.00092536     0.00053642     0.00054130
  6     0.00992215    -0.00893352    -0.00759195    -0.00098180     0.00071897     0.00075952
  7    -0.03255723    -0.00098232    -0.00480860     0.00370713    -0.00211216     0.00031477
  8     0.01802353    -0.00056897     0.00235625    -0.00192191     0.00137592    -0.00004099
  9     0.01337635    -0.00431740    -0.00133717    -0.00229827     0.00108362    -0.00029048
 10    -0.01497957     0.00795008    -0.01499518     0.00198477    -0.00240784    -0.00115769
 11     0.00508292     0.00021120    -0.00045793    -0.00083434     0.00096637     0.00047581
 12     0.01238192    -0.00825245     0.01400058    -0.00101269     0.00121834     0.00079331
 13    -0.02361164    -0.01099709     0.00455171     0.00210297    -0.00147471     0.00067760
 14     0.00676481     0.00390690     0.00037428    -0.00131611     0.00086366    -0.00033136
 15     0.01905774     0.01081036    -0.00684479    -0.00098042     0.00085312    -0.00039460
 16    -0.01950184     0.01861300     0.02117535     0.00340073    -0.00348486    -0.00065410
 17     0.01310223    -0.00688552     0.00000237    -0.00204880     0.00226740     0.00043746
 18     0.00799272    -0.01109161    -0.01636383    -0.00145340     0.00161522     0.00051971
 19    -0.00380703     0.00465679     0.00099884     0.00227965    -0.00216268    -0.00229459
 20     0.00601172     0.00186123    -0.01085873    -0.00138487     0.00142299     0.00144596
 21    -0.00345453    -0.00281077     0.00985769    -0.00100587     0.00088392     0.00123661
 22    -0.00138490     0.00088779     0.01025417     0.00149449    -0.00100588    -0.00032462
 23     0.00894343     0.00386154    -0.00552024    -0.00073719     0.00042575     0.00012242
 24    -0.00285632    -0.00135295    -0.00346671    -0.00076699     0.00057101     0.00010397
 25    -0.00783910     0.00872144     0.01259384     0.00177774    -0.00206715    -0.00013095
 26     0.00638266    -0.00558042    -0.00554407    -0.00111563     0.00127009     0.00011816
 27    -0.00120517    -0.00053250    -0.00781142    -0.00079086     0.00095120     0.00016420
 28     0.01401108    -0.02934137     0.01296890     0.00202874    -0.00097377    -0.00077706
 29    -0.01168673     0.01882048    -0.02144226    -0.00091479     0.00049551     0.00028282
 30    -0.00008313     0.01222481     0.00701147    -0.00122462     0.00053028     0.00038899
 31     0.03622218     0.04413914    -0.00083555     0.00561307    -0.00682815    -0.00177052
 32    -0.01285889    -0.04097580    -0.00961765    -0.00337063     0.00259926     0.00077904
 33    -0.02272825    -0.00349802     0.01325587    -0.00187273     0.00369547     0.00032449
 34    -0.00493807     0.00368070    -0.00544944     0.00169229    -0.00210558     0.00066919
 35     0.01011398    -0.00037816    -0.00462686    -0.00091061     0.00110435    -0.00019363
 36    -0.00692633    -0.00639006     0.01065888    -0.00073567     0.00115310    -0.00037352
 37    -0.00692015    -0.03426035    -0.02357391     0.00157329    -0.00072932    -0.00002103
 38     0.00973862     0.01420657     0.00871566    -0.00080627     0.00045455    -0.00000057
 39    -0.00570245     0.01782906     0.01901749    -0.00085728     0.00034283    -0.00003562
 40    -0.00031081     0.00256489    -0.00255229     0.00418850    -0.00038267    -0.00013248
 41    -0.00480059    -0.01021858     0.00313726    -0.00249452     0.00032362    -0.00008285
 42     0.00771467     0.00733534    -0.00166037    -0.00204489    -0.00009675     0.00001585
 43     0.01880916    -0.00230025     0.00663367     0.00475643    -0.00158049    -0.00210285
 44    -0.00349769    -0.00590777    -0.00726963    -0.00208994     0.00101642     0.00114091
 45    -0.00898785     0.00487845    -0.00444282    -0.00203717     0.00065995     0.00071872
 46    -0.02451609     0.01526572    -0.00390001     0.00410127    -0.00453095    -0.00443662
 47     0.01779502    -0.01113850    -0.00675565    -0.00167722     0.00211442     0.00293080
 48     0.01011189    -0.00561204     0.00658765    -0.00204005     0.00272653     0.00183373
 49     0.00165932     0.00938782    -0.02774822     0.00319503    -0.00111999    -0.00058724
 50     0.00833567     0.01798510     0.00541473    -0.00179876     0.00044881     0.00023439
 51    -0.01105346    -0.02611861     0.02466183    -0.00165555     0.00074410     0.00019157
 52     0.00048573     0.01490667     0.01523148     0.00165514    -0.00128443     0.00008253
