 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27618149    -0.01889292

 Atomic coordinates:
  1    -4.99976647     6.28049860     0.63458459
  2    -3.76150107     5.81151946    -0.74651422
  3    -5.70759296     7.96250926     0.15318615
  4     1.41837911    -1.33956871    -7.93867802
  5     2.69262574    -0.50399161    -6.71305211
  6    -0.35416323    -0.76112485    -7.37975172
  7    -0.00300548     1.11115042     4.01369156
  8    -1.46270775     0.11935831     3.15106363
  9    -0.66183528     2.84966624     4.34420962
 10    -2.76613559    -3.90852839    -3.29683856
 11    -1.07647239    -4.64683462    -3.83866654
 12    -3.45097793    -2.84399505    -4.75111786
 13     2.63233329    -1.68203568     7.23135910
 14     1.64981449    -0.50560085     6.10325435
 15     1.22761070    -2.89714910     7.81292871
 16    -3.45119590    -1.25289719     1.02837473
 17    -5.05159064    -0.18838788     0.86042678
 18    -3.28579213    -2.17230110    -0.63238161
 19    -3.60761563    -0.00275533    -6.99666054
 20    -5.09302862     0.66383330    -5.92527535
 21    -3.85354228     0.85064060    -8.66915299
 22     6.45000352    -4.15071465    -1.55998808
 23     7.94984208    -3.16427481    -0.86373212
 24     5.53940986    -4.57378568     0.07885925
 25    -0.28136114    -5.46914048     1.54893428
 26    -1.37759348    -3.86093006     1.58614949
 27    -0.52394190    -6.00907131    -0.27579753
 28     4.39346072     0.40777413    -4.11502853
 29     5.40603758    -1.04245795    -3.27419875
 30     3.77895930     1.46343010    -2.63906502
 31    -7.45088958     1.85778908     0.89825138
 32    -6.54229561     3.57954008     0.79383979
 33    -9.18563558     2.19342761     1.63652843
 34    -0.98927135    -5.15079228     6.66003604
 35    -0.94504806    -5.69238849     4.83538550
 36    -2.11259057    -6.34728920     7.60155707
 37     8.60361968    -1.31955708     2.38692746
 38     7.23323057    -2.51715381     3.03604700
 39     7.84850489     0.34423677     2.63640478
 40     2.48177085     7.49703145     2.84378618
 41     0.90175312     7.04864194     3.77150171
 42     3.01381803     9.20367146     3.32926099
 43    -1.45233329     4.93494441    -2.85575413
 44    -1.68787614     3.77826444    -4.36336138
 45     0.21089018     4.55763866    -1.88434683
 46    -7.22378045     2.22043692    -4.30471786
 47    -7.98088272     3.89316465    -4.62181470
 48    -7.55111337     1.90143077    -2.43025249
 49     2.59761624     3.24996050    -0.12210007
 50     2.86171101     4.99279524     0.76480538
 51     1.93085721     2.02056748     1.27018039
 52     4.36427373    -4.35871661     3.29560833
 53     2.63362988    -4.79476965     2.52481717
 54     4.05635387    -3.42244235     4.97647111
 55     2.42396831    -5.44235841    -4.35070261
 56     3.92930760    -5.05490798    -3.25510977
 57     2.61940678    -4.43287453    -6.00613415
 58    -2.30176793     5.91208449     4.84288882
 59    -3.56941545     5.43154702     6.13333497
 60    -3.37812390     6.34989220     3.34401275

 Atomic and electronic forces:
  1    -0.01233657    -0.00120163     0.00614746     0.00788696    -0.00297735    -0.00002706
  2     0.01365324    -0.00336157    -0.01037145    -0.00336488     0.00131445     0.00049534
  3    -0.00162222     0.00856626    -0.00274135    -0.00371317     0.00041585     0.00014678
  4    -0.00464431     0.00998044     0.01672771     0.00170709    -0.00134489    -0.00109536
  5    -0.00974131    -0.00505657    -0.00847200    -0.00093789     0.00061843     0.00047394
  6     0.01517837    -0.00642736    -0.00664973    -0.00099669     0.00085792     0.00067674
  7    -0.01013920    -0.01961309    -0.01500509     0.00331213    -0.00211246     0.00059465
  8     0.01423344     0.00905798     0.00574801    -0.00167320     0.00136381    -0.00020909
  9    -0.00624130     0.01477268     0.00433876    -0.00203009     0.00104361    -0.00043376
 10    -0.00213799     0.00465939     0.00116199     0.00179544    -0.00250959    -0.00083115
 11    -0.00002977     0.00210717    -0.00604565    -0.00080111     0.00100909     0.00035462
 12     0.00860766    -0.00562957     0.00120648    -0.00095741     0.00133517     0.00061800
 13    -0.00712010    -0.01344781     0.01635914     0.00191612    -0.00138881     0.00073259
 14    -0.00030186     0.01490675    -0.01102894    -0.00118835     0.00081517    -0.00037666
 15     0.01447131     0.00051488    -0.00437063    -0.00089548     0.00079886    -0.00041603
 16     0.00294622     0.00531956     0.01256949     0.00300467    -0.00348060    -0.00017706
 17    -0.00130716    -0.00083501     0.00344085    -0.00178111     0.00223723     0.00015684
 18     0.00006608    -0.00792521    -0.01479048    -0.00127518     0.00159782     0.00027020
 19    -0.00698940     0.00536069     0.00833818     0.00231944    -0.00259575    -0.00201459
 20     0.00535143    -0.00297995     0.00010598    -0.00135358     0.00170328     0.00122964
 21     0.00310919    -0.00230096    -0.00715548    -0.00107857     0.00114236     0.00118756
 22     0.00362788     0.01349413     0.01324123     0.00137689    -0.00099057    -0.00020220
 23     0.00229124    -0.00324587    -0.00808978    -0.00068895     0.00042387     0.00006993
 24    -0.00413749    -0.00683659    -0.00063956    -0.00071202     0.00055521     0.00004625
 25    -0.01707940     0.01777957    -0.01475298     0.00160797    -0.00197920     0.00001622
 26     0.00715256    -0.00812244     0.00856448    -0.00101111     0.00120748    -0.00000697
 27     0.00667107    -0.00872317     0.00436284    -0.00074702     0.00097853     0.00010264
 28     0.01310537    -0.02456653     0.01361807     0.00203307    -0.00108363    -0.00062026
 29    -0.01159040     0.01577801    -0.01496352    -0.00088655     0.00051814     0.00021828
 30    -0.00206097     0.00794619     0.00134882    -0.00120670     0.00058738     0.00027268
 31    -0.00771853     0.01289206    -0.00393623     0.00482573    -0.00674012    -0.00046652
 32    -0.00234573    -0.00736035     0.00534324    -0.00298023     0.00269392     0.00015096
 33     0.00730807    -0.00318300    -0.00036225    -0.00154990     0.00359295    -0.00017199
 34    -0.00692408     0.00079134     0.01385444     0.00153880    -0.00196722     0.00069802
 35     0.00352903    -0.00220190    -0.00854773    -0.00076499     0.00101180    -0.00022263
 36    -0.00016746    -0.00185811    -0.00094758    -0.00063037     0.00098598    -0.00038766
 37    -0.00686600    -0.02674930     0.00005168     0.00149530    -0.00075522     0.00008319
 38     0.00983823    -0.00369768    -0.00240224    -0.00075518     0.00045521    -0.00006866
 39    -0.00342540     0.03013950     0.00247563    -0.00086659     0.00038228    -0.00005937
 40     0.00494206    -0.02059902    -0.01739208     0.00383472    -0.00048261     0.00039760
 41    -0.01315306    -0.00164732     0.00989015    -0.00219469     0.00035357    -0.00039937
 42     0.00583747     0.02043425     0.00749499    -0.00182593    -0.00000015    -0.00024783
 43     0.00013794     0.00319941     0.01023006     0.00489642    -0.00196527    -0.00148404
 44     0.01213786     0.00075778     0.00973965    -0.00207138     0.00107557     0.00091578
 45    -0.01563142    -0.00619525    -0.01977332    -0.00209489     0.00079301     0.00044759
 46     0.00180933    -0.01017925     0.01364397     0.00363029    -0.00542136    -0.00355609
 47    -0.00707565     0.01627024    -0.00984902    -0.00173950     0.00250415     0.00239001
 48     0.00497168    -0.00743993    -0.00451314    -0.00190728     0.00300897     0.00131644
 49    -0.00749121     0.00108700     0.02495009     0.00315884    -0.00127530    -0.00026704
 50    -0.00160321    -0.02147699    -0.00494791    -0.00171856     0.00048740     0.00004706
 51     0.00972427     0.02070219    -0.01575770    -0.00156431     0.00078688     0.00000603
 52     0.00555984     0.00642716    -0.00576062     0.00152385    -0.00124817     0.00017969
 53     0.00364801     0.00026766     0.01205997    -0.00079731     0.00075249    -0.00006138
 54    -0.00743683    -0.00733990    -0.00710707    -0.00082053     0.00063518    -0.00018001
 55    -0.02219580     0.00786850    -0.02259551     0.00134952    -0.00136869    -0.00050526
 56     0.01471073     0.00188097     0.00196637    -0.00069200     0.00061724     0.00018886
 57    -0.00069791    -0.00962051     0.01732839    -0.00069352     0.00064700     0.00033007
 58     0.01309553    -0.00130029     0.00487842     0.00568387    -0.00153188     0.00167634
 59    -0.00421965    -0.00448399     0.01806571    -0.00269184     0.00087221    -0.00131990
 60    -0.00328371     0.00264431    -0.02028322    -0.00322962     0.00086743    -0.00068155
