 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.27972315    -0.01618462

 Atomic coordinates:
  1    -4.58830403     6.57362368    -0.06324731
  2    -3.70179893     5.82462001    -1.60155368
  3    -4.96759993     8.39585880    -0.58191472
  4     1.35138228    -1.01163405    -8.17422664
  5     2.69321756     0.12464381    -7.42524472
  6    -0.38544337    -0.28296937    -7.81508871
  7     0.23564287     1.30090697     3.92803732
  8    -1.08174766     0.23428136     3.02068883
  9    -0.56537222     3.02450830     4.24067662
 10    -2.46815514    -3.70614377    -3.17775264
 11    -0.74887047    -4.37913443    -3.68847244
 12    -2.82716677    -2.28704611    -4.50317591
 13     2.23675266    -2.20560939     7.38762193
 14     1.52423525    -0.78106082     6.35598159
 15     0.80876753    -3.48500467     7.62120083
 16    -3.29296485    -1.80264580     1.45907569
 17    -4.70317556    -0.50222942     1.21724384
 18    -3.12343074    -2.46940932    -0.28105625
 19    -3.55056351     0.21898357    -6.85126320
 20    -5.11227071     0.80138705    -5.85394187
 21    -4.29061956    -0.08268549    -8.55980285
 22     5.91447761    -3.36786729    -1.87335420
 23     7.71676790    -2.78681422    -1.53496791
 24     5.06584593    -3.22912527    -0.13415509
 25    -0.62879421    -6.04753267     2.53579487
 26    -1.88184181    -4.66882122     2.07950735
 27    -0.60623737    -7.13389189     0.94014921
 28     4.51398043     1.11300822    -4.32867866
 29     5.31145696    -0.47919214    -3.54555385
 30     4.36025930     2.38438140    -2.90836114
 31    -6.93086745     2.07730091     0.96065383
 32    -6.11738868     3.78772766     0.96018130
 33    -8.45711327     2.23189303     2.05262309
 34    -1.18535968    -6.02688762     7.53250624
 35    -1.12910425    -6.06252877     5.55219790
 36    -2.71325912    -7.03088800     8.08466420
 37     8.89403626    -1.72427923     2.64918547
 38     7.21246794    -2.65004412     2.96136884
 39     9.02541702    -0.45689103     4.02407623
 40     2.44340854     8.01447897     3.15465822
 41     0.72566409     7.30429023     3.77148292
 42     2.50543861     9.83666708     3.70555325
 43    -1.58980851     3.58002222    -3.17018219
 44    -1.79250037     2.35038784    -4.60437604
 45     0.12585948     3.21200894    -2.37853576
 46    -7.58189759     1.86512346    -4.50730669
 47    -9.26818950     2.66019880    -4.79605961
 48    -7.31356381     1.79132970    -2.56951953
 49     2.86933336     3.81042427     0.15333623
 50     3.34879524     5.42527080     1.01272738
 51     2.00585945     2.65513415     1.43858602
 52     4.13966533    -4.00635550     3.11622823
 53     2.53980605    -5.00159428     2.74163930
 54     3.95820643    -3.48071928     4.99151311
 55     2.14290855    -5.28226230    -5.11247913
 56     3.69796605    -4.72763782    -4.11033087
 57     2.07803210    -4.19246547    -6.62879489
 58    -2.13435536     6.05026271     4.30809963
 59    -3.25774564     7.17301483     5.39756178
 60    -2.97500805     6.06639486     2.51063911

 Atomic and electronic forces:
  1    -0.00668875     0.02195424    -0.00581841     0.00567629    -0.00400761    -0.00248106
  2     0.00685582    -0.00971849    -0.00018787    -0.00235160     0.00164679     0.00128137
  3     0.00202302    -0.01426242     0.00549386    -0.00268978     0.00118920     0.00154159
  4    -0.00127566    -0.00421951    -0.00534834     0.00137858    -0.00122965    -0.00111931
  5    -0.00179652     0.00190210     0.00563804    -0.00076869     0.00056776     0.00053273
  6     0.00535500     0.00021369     0.00193832    -0.00077443     0.00074361     0.00069018
  7    -0.00346646     0.00502169    -0.00195611     0.00298055    -0.00242623     0.00019780
  8     0.00015882    -0.00357086     0.00113514    -0.00141199     0.00140412     0.00001294
  9     0.00007372    -0.00283944     0.00214175    -0.00189485     0.00138352    -0.00016605
 10    -0.00870830     0.03280052    -0.01972116     0.00144269    -0.00218086    -0.00087491
 11     0.00661382    -0.00796991    -0.00329312    -0.00066348     0.00089892     0.00037375
 12     0.00320758    -0.02480083     0.01920724    -0.00079472     0.00112205     0.00060656
 13     0.00211869    -0.00659353     0.00797476     0.00171632    -0.00162910     0.00058392
 14    -0.00405786     0.00974493    -0.00683133    -0.00106624     0.00095138    -0.00028265
 15     0.00385592    -0.00100106     0.00313640    -0.00077701     0.00089762    -0.00031271
 16    -0.01687037     0.02436516     0.01959699     0.00218932    -0.00313827    -0.00038494
 17     0.00267031    -0.00123222     0.01043595    -0.00129358     0.00195945     0.00032796
 18     0.01096752    -0.01877310    -0.03200790    -0.00095530     0.00141235     0.00033269
 19    -0.00059398    -0.00104582     0.00603913     0.00172993    -0.00214215    -0.00185718
 20     0.00078638     0.00396984     0.00569980    -0.00095730     0.00136156     0.00112223
 21     0.00292310    -0.00421536    -0.01256118    -0.00069472     0.00096099     0.00096750
 22     0.00317219     0.01377715     0.00932567     0.00132559    -0.00107044    -0.00034400
 23    -0.00462472    -0.00665335    -0.00081597    -0.00064553     0.00045412     0.00014105
 24     0.00195075    -0.00784296    -0.00723992    -0.00072361     0.00060927     0.00012307
 25    -0.00339310    -0.01519762    -0.02187067     0.00126430    -0.00190287    -0.00001569
 26    -0.00113495     0.01185361     0.00585702    -0.00075080     0.00115533     0.00005246
 27     0.00436393     0.00284377     0.01281318    -0.00055062     0.00087984     0.00008286
 28     0.00539307    -0.01095847     0.00426416     0.00181661    -0.00110177    -0.00079112
 29    -0.00913749     0.01126222    -0.00660554    -0.00080744     0.00054025     0.00029800
 30    -0.00096128     0.00023028     0.00249933    -0.00107604     0.00058248     0.00038253
 31    -0.00290125    -0.01455597    -0.00577715     0.00351918    -0.00566070    -0.00153315
 32     0.01037823     0.01421112    -0.00489332    -0.00215179     0.00259011     0.00085522
 33    -0.00752369    -0.00258336     0.00602356    -0.00122766     0.00311128     0.00040249
