 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25426406    -0.01690689

 Atomic coordinates:
  1    -4.63083040     6.08989150     0.36672549
  2    -3.62045674     5.51681154    -1.18901875
  3    -4.85092429     7.95537720     0.09611445
  4     1.18794879    -1.19321741    -7.18067521
  5     2.53894088    -0.09008226    -6.35286928
  6    -0.22419023    -0.06383476    -7.68687435
  7     0.86216372     1.41958562     2.03571726
  8    -0.80414106     0.64599185     1.41206556
  9     2.11940616     0.09148961     2.10816971
 10    -4.89376744    -4.36881265    -3.08990369
 11    -5.62671284    -5.82466121    -3.84999620
 12    -5.55849158    -2.83385889    -4.06272913
 13     0.51817775    -2.43023922     7.95138998
 14    -1.18053104    -1.78887846     8.49835814
 15     0.39144694    -4.32939700     7.68188207
 16    -3.30173106    -1.82184363     0.99275856
 17    -4.62449412    -0.38822798     0.81932956
 18    -3.96688737    -3.14800207    -0.26609417
 19    -3.12041485     1.61383819    -7.44645724
 20    -4.51509433     0.73953988    -6.47436850
 21    -3.88841400     2.85922867    -8.62549470
 22     5.02823286    -2.25170200    -0.99388687
 23     3.76182357    -3.32510287    -1.79892431
 24     4.59198708    -2.28563620     0.88017205
 25     0.18641133    -5.62808121     2.27108305
 26    -0.80530172    -3.95266829     2.20492118
 27     0.82971817    -6.10755811     0.56490802
 28     4.67673023     1.56211283    -5.07723119
 29     5.48548724     0.16451828    -4.04205267
 30     4.87415237     3.12247781    -3.96919895
 31    -6.88198298     1.46343890     0.32783131
 32    -6.02883383     3.20462827     0.45878201
 33    -8.53055134     1.60114451     1.26196594
 34    -1.09277225    -7.66714872     6.64466585
 35    -2.98241356    -7.56215985     6.25461090
 36    -0.30770055    -7.50170659     4.97379961
 37     9.55091428    -3.26681918     3.67332955
 38     9.57758837    -2.75953580     1.88075380
 39     7.69119467    -3.24097115     4.11963575
 40     3.69375387     8.36167100     3.10611852
 41     2.08662799     7.42613029     3.68626596
 42     3.93337850     9.73958437     4.40353275
 43    -1.57709052     4.32387152    -3.08061124
 44    -1.68958560     3.53389663    -4.80995175
 45     0.27228427     4.58289946    -2.51315779
 46    -6.90105315     0.00538352    -4.58125087
 47    -6.61951238     0.80769819    -2.82157380
 48    -8.84841956     0.19320284    -4.88104315
 49     3.78022359     4.72610730    -1.02742095
 50     3.96316649     6.20668681     0.11393196
 51     2.68191851     3.46900509     0.09043156
 52     4.10150810    -2.55296416     4.17877916
 53     3.21166382    -4.20199340     3.67751848
 54     3.25926420    -2.08733545     5.78076941
 55     0.34249919    -4.35451843    -3.09976755
 56    -1.61005648    -4.46234466    -2.98546426
 57     0.68937350    -3.55676651    -4.83566841
 58    -0.46023842     5.81134996     4.21177961
 59    -0.00034981     3.99575072     3.65807774
 60    -2.24936823     6.15453086     3.62461331

 Atomic and electronic forces:
  1    -0.00708787     0.00285452    -0.00133843     0.00517607     0.00199497     0.00134588
  2     0.00740284    -0.00565003     0.00313289    -0.00254968    -0.00076741    -0.00031105
  3    -0.00148668     0.00259436     0.00375425    -0.00220646    -0.00130438    -0.00059105
  4     0.00853535    -0.02562915     0.00451946     0.00293424    -0.00044196    -0.00079632
  5     0.00359938     0.00463429    -0.00311227    -0.00135776     0.00011354     0.00028105
  6    -0.01571289     0.01367549    -0.00354349    -0.00169302     0.00016973     0.00054636
  7    -0.04135095     0.03281349    -0.01220635     0.00317385     0.00001055     0.00082247
  8     0.01354051    -0.00247838     0.00477918    -0.00193307     0.00009597    -0.00045881
  9     0.02800182    -0.03150294     0.00607815    -0.00139090     0.00009459    -0.00034770
 10     0.02249448     0.04020020     0.01850513     0.00504426    -0.00234034    -0.00019800
 11    -0.02226547    -0.04585745    -0.02284038    -0.00217785     0.00148985     0.00026248
 12     0.00082929    -0.00069428     0.00489442    -0.00282343     0.00107620     0.00039155
 13     0.00085847    -0.00653520    -0.00383539     0.00214892    -0.00050306     0.00142090
 14     0.00189670    -0.00173928     0.00062233    -0.00116247     0.00025402    -0.00091656
 15    -0.00413894     0.00395563     0.00432458    -0.00103019     0.00037183    -0.00067619
 16    -0.00714926     0.00160309    -0.00406261     0.00476102    -0.00113079     0.00112781
 17     0.00738303    -0.00908050     0.00484460    -0.00281103     0.00044494    -0.00070860
 18     0.00701997     0.00548491     0.00438004    -0.00243957     0.00086033    -0.00040006
 19     0.01679411     0.00249100    -0.00156410     0.00468609    -0.00010198    -0.00166772
 20    -0.00835694    -0.00055351     0.00367682    -0.00274284     0.00023923     0.00089365
 21    -0.00603660     0.00421636    -0.00618231    -0.00225984    -0.00017170     0.00112780
 22     0.01655691     0.01689130     0.02308386     0.00215312    -0.00036731     0.00015658
 23    -0.02494067    -0.01896225    -0.02168326    -0.00118550     0.00027654    -0.00004142
 24     0.01048035     0.00330435    -0.00392862    -0.00109252     0.00019154    -0.00018185
 25    -0.00120255     0.01140831     0.01833892     0.00270959    -0.00114350     0.00079485
 26     0.00536269    -0.01549187    -0.01096262    -0.00162732     0.00054901    -0.00048053
 27    -0.00343752     0.00572048    -0.01716697    -0.00132079     0.00057064    -0.00024117
 28     0.00877838     0.00140772     0.00819172     0.00229094     0.00001191    -0.00028408
 29    -0.00196382    -0.00027432    -0.00050283    -0.00107491     0.00006191     0.00007710
 30    -0.00454755    -0.00027170    -0.00019171    -0.00113774    -0.00009122     0.00007688
 31    -0.00124331     0.01132280    -0.00338237     0.00731053    -0.00018675     0.00191222
 32    -0.00209054    -0.00094186     0.00179600    -0.00319831    -0.00050865    -0.00088156
 33    -0.00058958     0.00076777     0.00261921    -0.00298871     0.00000299    -0.00160239
 34    -0.04131390    -0.00006281     0.02762213     0.00197373    -0.00127462     0.00131885
 35     0.01847469    -0.00372390     0.01089984    -0.00109609     0.00082670    -0.00082331
 36     0.02104413     0.00582686    -0.03181176    -0.00108062     0.00063167    -0.00054573
 37    -0.01295057    -0.00412997     0.00992514     0.00133412    -0.00024612     0.00034085
 38     0.00758258     0.00494926    -0.01730647    -0.00070302     0.00011480    -0.00012695
 39     0.00326990     0.00110914     0.00728224    -0.00075636     0.00014897    -0.00022217
 40    -0.00781546     0.00378837     0.00779733     0.00195654     0.00072434     0.00059881
 41     0.00569042    -0.00014767    -0.00459416    -0.00113946    -0.00039517    -0.00041280
 42     0.00348543    -0.00441698    -0.00658698    -0.00085309    -0.00038078    -0.00032171
 43     0.01119781     0.01066043     0.01599242     0.00440337     0.00075025    -0.00010754
 44     0.00962018    -0.00487790    -0.00358790    -0.00221885    -0.00025792     0.00031586
 45    -0.01675966    -0.00727975    -0.01724637    -0.00178535    -0.00031677    -0.00001416
 46    -0.04649164     0.01118975     0.00391445     0.00738103    -0.00134723    -0.00157340
 47    -0.00011532    -0.00744658    -0.00832513    -0.00361196     0.00036333     0.00011370
 48     0.04038487    -0.00504506     0.00308533    -0.00308427     0.00076429     0.00126320
 49    -0.04197159    -0.04454958     0.02028982     0.00244619     0.00040831     0.00019708
 50     0.00959539     0.02222914     0.01203117    -0.00114091    -0.00027778    -0.00016008
 51     0.02969544     0.02400000    -0.02723221    -0.00137764    -0.00015017    -0.00019480
 52     0.00565962    -0.02553153    -0.03515774     0.00203124    -0.00039487     0.00069364
 53     0.00516914     0.01009143     0.00340601    -0.00106543     0.00030874    -0.00035076
 54    -0.01239507     0.01263356     0.02865102    -0.00102260     0.00018302    -0.00045355
 55    -0.01781537    -0.00206375    -0.00356934     0.00313052    -0.00103576    -0.00011438
 56     0.02158911     0.00199882    -0.00241106    -0.00188039     0.00070743     0.00005998
 57     0.00131005     0.00059236     0.00619030    -0.00154285     0.00043509     0.00021380
 58    -0.00455492    -0.00723290    -0.00120226     0.00295221     0.00087115     0.00129812
 59    -0.00289858     0.01237193     0.00234813    -0.00156404    -0.00026402    -0.00059609
 60     0.00538021    -0.00461599    -0.00144181    -0.00175655    -0.00062580    -0.00079109
