 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25153868    -0.01703710

 Atomic coordinates:
  1    -4.29991906     6.57877587     0.04979890
  2    -2.98070564     5.87529169    -1.17015778
  3    -5.12718556     8.10674811    -0.77476004
  4     1.31195377    -1.45104500    -7.48601082
  5     2.72309422    -0.43843621    -6.86250701
  6    -0.18180401    -0.21341975    -7.64945005
  7     0.81720996     1.34884050     1.93410086
  8    -0.57478491     0.03051931     1.33748345
  9     2.04588782     0.13031879     2.74913640
 10    -4.33027419    -4.65204200    -2.96520502
 11    -5.30425095    -6.19068096    -3.55177263
 12    -5.45088413    -3.15601298    -3.37632172
 13     0.46260097    -2.22957566     7.05661481
 14     0.12248124    -1.36255443     8.69113780
 15    -0.70083654    -3.84217358     7.03566725
 16    -2.75349503    -1.92117966     1.09505487
 17    -4.28740095    -0.79722437     1.51712477
 18    -3.37757168    -2.99616788    -0.35438675
 19    -3.17668530     1.60168303    -7.06207776
 20    -4.66273402     0.88405566    -5.94858616
 21    -3.99463211     2.53983612    -8.46492220
 22     5.35980164    -2.33746300    -1.34274617
 23     3.76889496    -3.01907926    -2.22520235
 24     5.07678196    -2.61201673     0.52820517
 25    -0.14369736    -6.36955593     2.25266683
 26    -0.79085819    -4.62858755     2.28849716
 27     0.72279349    -6.56265409     0.58811318
 28     4.90180157     1.61161612    -5.20054115
 29     5.86280007     0.33026647    -4.22025992
 30     4.54923996     3.06244477    -3.92504229
 31    -6.21151151     1.84104462     1.26957985
 32    -5.45719984     3.58193036     0.83071531
 33    -7.86022687     2.27816494     2.24915479
 34    -2.14463520    -6.57538435     7.16338059
 35    -3.89688569    -6.94743361     6.52269786
 36    -0.89711483    -7.69516867     6.04041526
 37     9.40040735    -3.23544585     3.24852176
 38    10.20659361    -3.64072634     1.60328431
 39     7.56170079    -3.57683188     3.28047023
 40     2.93543935     8.57209736     3.93585561
 41     1.29447328     7.53560132     4.10331655
 42     3.41881516     8.98291334     5.70505548
 43    -1.35170817     4.94500697    -3.48396944
 44    -1.59171492     3.56876861    -4.79750334
 45     0.50332933     5.01132410    -2.97940515
 46    -7.10957281    -0.15629322    -3.80757884
 47    -6.96326220     0.68749282    -2.13560383
 48    -8.82185616     0.21018644    -4.57637073
 49     3.30141695     5.07327786    -0.60019220
 50     3.16785143     6.78855118     0.28400765
 51     2.46605899     3.81901757     0.60838109
 52     4.02865444    -3.43865353     3.62997536
 53     2.95354266    -5.03631082     3.25830897
 54     3.39736663    -2.75997433     5.30017726
 55     1.20598202    -4.86573864    -3.57330357
 56    -0.67235980    -5.01098699    -3.43515067
 57     1.62115305    -3.58225079    -4.95027094
 58    -1.22715190     5.69972659     3.93060917
 59    -0.59501074     3.92410476     3.70461344
 60    -2.47373366     6.08824660     2.45411568

 Atomic and electronic forces:
  1    -0.02072983     0.00668076     0.01055304     0.00477175     0.00229941     0.00192570
  2     0.00340660     0.00313632    -0.01443489    -0.00237162    -0.00087016    -0.00060533
  3     0.01021313    -0.00989474     0.00260101    -0.00220648    -0.00158062    -0.00082283
  4    -0.04649929    -0.00764334    -0.01008264     0.00311313    -0.00051828    -0.00070273
  5     0.03506203     0.02520234     0.01131809    -0.00140807     0.00013538     0.00024255
  6     0.01146328    -0.01385782     0.00129521    -0.00189060     0.00020885     0.00047173
  7    -0.02000665    -0.03771025    -0.00707486     0.00303610     0.00006751     0.00109712
  8     0.01673125     0.03155667     0.00943181    -0.00181060     0.00011632    -0.00063058
  9     0.00789090     0.00873240     0.00380284    -0.00129527     0.00005782    -0.00049317
 10    -0.00668169    -0.00753017    -0.00131112     0.00507663    -0.00237481     0.00031699
 11     0.00676419     0.00314792     0.00236638    -0.00226297     0.00156489     0.00000374
 12     0.00017231     0.00647191    -0.00341350    -0.00300608     0.00125317    -0.00011144
 13    -0.01613133    -0.02618822    -0.00462882     0.00207910    -0.00039095     0.00144578
 14    -0.00167672     0.00425986     0.00710923    -0.00093061     0.00012603    -0.00077214
 15     0.01840823     0.02306207     0.00249629    -0.00107240     0.00033353    -0.00080244
 16    -0.01415250     0.00456511     0.00648850     0.00438836    -0.00092678     0.00162318
 17     0.01256843     0.00063433    -0.00010175    -0.00253100     0.00037979    -0.00117079
 18     0.00280033    -0.00901498    -0.00883801    -0.00239418     0.00074563    -0.00064412
 19    -0.02543045    -0.02084382     0.03160845     0.00574354    -0.00010746    -0.00132870
 20     0.03091538     0.01113781    -0.01907758    -0.00336946     0.00029723     0.00056151
 21    -0.00334430     0.00685514    -0.01163015    -0.00279237    -0.00018847     0.00112537
 22    -0.01497836    -0.00356340    -0.01096642     0.00210617    -0.00034117     0.00024619
 23     0.01458594     0.00066218     0.00750360    -0.00122094     0.00025740    -0.00009615
 24     0.00086884     0.00131749     0.00249746    -0.00103312     0.00018030    -0.00021866
 25     0.01671718    -0.02937444     0.00476477     0.00258409    -0.00118401     0.00099641
 26    -0.01734522     0.03057206     0.00081968    -0.00150883     0.00054275    -0.00060902
 27     0.00214371    -0.00413482    -0.01220444    -0.00128619     0.00057915    -0.00033634
 28    -0.01774943     0.03428237     0.01304518     0.00233871     0.00004871    -0.00016153
 29     0.00964918    -0.01416703     0.01139604    -0.00107103     0.00004046     0.00002278
 30     0.00654653    -0.02041921    -0.01787208    -0.00121073    -0.00011576     0.00000146
 31    -0.03583102     0.02043083     0.00958702     0.00638019     0.00035448     0.00350165
 32     0.00127329    -0.00835786     0.00293114    -0.00290840    -0.00066312    -0.00145114
 33     0.03035429    -0.01034280    -0.01399410    -0.00268695    -0.00041825    -0.00235311
 34     0.03201012    -0.03358393    -0.03002914     0.00198030    -0.00109765     0.00168477
 35     0.00210124     0.00013708     0.00121901    -0.00107890     0.00073814    -0.00101280
 36    -0.03685623     0.03516961     0.02935911    -0.00096452     0.00056519    -0.00066638
 37     0.02256594     0.00537552     0.01432594     0.00132969    -0.00022597     0.00038404
 38    -0.00542254    -0.00173252    -0.00789607    -0.00065318     0.00011885    -0.00013872
 39    -0.01729394    -0.00242559    -0.00436414    -0.00075506     0.00014905    -0.00023609
 40    -0.01296389    -0.00857544    -0.00346078     0.00180894     0.00078647     0.00081661
 41     0.00626620     0.00468720    -0.00523549    -0.00106349    -0.00043613    -0.00053734
 42     0.00595746     0.00392919     0.00557190    -0.00077691    -0.00035187    -0.00041891
 43     0.00509364     0.00161435     0.00284329     0.00446735     0.00110550     0.00024437
 44     0.00318396    -0.00014003    -0.00141986    -0.00242326    -0.00035142     0.00010550
 45    -0.00214645    -0.00361625    -0.00245613    -0.00177787    -0.00041477    -0.00013068
 46    -0.00248289    -0.01104372    -0.02613585     0.00835960    -0.00202999     0.00023675
 47    -0.00018881     0.01015523     0.01949631    -0.00385597     0.00047747    -0.00083804
 48     0.00540535     0.00034287     0.00754565    -0.00342085     0.00102223     0.00043549
 49    -0.00889139     0.01269911     0.00059027     0.00248436     0.00053586     0.00046083
 50     0.00619612    -0.01118114    -0.00218581    -0.00115363    -0.00036376    -0.00027508
 51     0.00287926    -0.00266630    -0.00379078    -0.00134214    -0.00020860    -0.00035019
 52    -0.00227630    -0.02310493    -0.01952810     0.00194990    -0.00043246     0.00075246
 53     0.01125222     0.02206711     0.00918058    -0.00102906     0.00032862    -0.00039548
 54    -0.00793336     0.00068679     0.00631021    -0.00095349     0.00018227    -0.00046858
 55     0.01678346     0.00352712     0.01163382     0.00291612    -0.00101596     0.00001292
 56    -0.01231480     0.00274643    -0.00521404    -0.00174719     0.00069013    -0.00002601
 57    -0.01009163    -0.00539506    -0.00630601    -0.00148611     0.00040718     0.00011045
 58    -0.01639186     0.01834006    -0.00816948     0.00283831     0.00097452     0.00162874
 59     0.00255521    -0.01178567    -0.00710785    -0.00148355    -0.00030246    -0.00077764
 60     0.01502570    -0.00589178     0.01923807    -0.00174425    -0.00069130    -0.00090308
