 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.23110709    -0.02479908

 Atomic coordinates:
  1    -4.54547932     6.36284115     0.55594091
  2    -3.18260512     6.20508791    -0.84557275
  3    -5.80910956     7.66842067    -0.04961030
  4     1.00219365    -1.22403942    -6.79851356
  5     2.62215059    -0.41488489    -6.17431241
  6    -0.25806435     0.25216063    -7.06345334
  7     1.06580312     1.17269671     2.51851534
  8    -0.24204383     0.07441780     1.63037585
  9     1.17300662     0.60909814     4.31132938
 10    -5.12884598    -4.96659858    -3.07509002
 11    -6.46729418    -6.10069906    -2.48362301
 12    -6.02811752    -3.65805914    -4.20896003
 13     0.57142812    -1.16603474     7.23999378
 14    -0.18462643    -0.42544675     8.81663163
 15     0.09376559    -3.05405410     7.28656354
 16    -2.92311746    -1.83194465     0.21763713
 17    -4.28864209    -0.53212161     0.81568160
 18    -3.87037414    -2.81194638    -1.09222953
 19    -3.28967362     2.17454594    -7.15210212
 20    -4.63740176     1.05054836    -6.28957109
 21    -4.11585617     3.22150542    -8.53570924
 22     5.40671743    -4.04534698    -0.88446211
 23     4.08056038    -4.79023800    -2.07763001
 24     4.89677634    -4.48591773     0.93229340
 25     0.31761165    -5.57212854     1.49458917
 26    -0.85833899    -4.05894458     1.19649328
 27     0.78055971    -6.23901815    -0.21906125
 28     5.08323396     0.82000832    -4.82352807
 29     6.17751132    -0.40739749    -3.69424698
 30     4.17511133     1.97203580    -3.63758826
 31    -6.72922034     1.62432976     0.71888493
 32    -5.91621200     3.49880502     0.88241619
 33    -8.40032220     1.82830271     1.46052606
 34    -1.06193285    -5.91979868     6.54562584
 35    -2.65407998    -6.91237072     6.87214584
 36    -1.01080588    -5.71045877     4.64701309
 37     9.31923360    -2.42214037     2.82945482
 38     8.66086797    -2.80238411     1.00889904
 39     7.74263187    -2.96932873     3.95831942
 40     2.67766887     9.11846193     4.87116464
 41     1.25209443     7.90994575     4.50509438
 42     3.03672594     8.87087419     6.69615242
 43    -1.65627243     5.59297924    -3.22012531
 44    -2.13003622     4.45262144    -4.68676854
 45     0.23892655     5.20382581    -2.84860535
 46    -6.95959510     0.01923960    -4.15718218
 47    -7.00544547     0.17246026    -2.24996214
 48    -8.78469324     0.34234398    -4.52048269
 49     3.25499963     4.03171055    -1.34387853
 50     3.54814106     5.27226186    -0.00224581
 51     2.49346845     2.68216316    -0.40385010
 52     4.19478400    -3.72568421     4.43740890
 53     2.84038744    -4.81063810     3.65554300
 54     3.16893134    -2.50445918     5.59455125
 55     1.43776138    -5.53080261    -3.86938821
 56    -0.39785221    -6.03494024    -3.52450346
 57     1.38368468    -4.14968495    -5.24427995
 58    -0.72926944     5.59033699     3.85806278
 59    -0.37618374     3.83198100     3.28909325
 60    -2.25370816     6.12133511     2.86893725

 Atomic and electronic forces:
  1    -0.01414068     0.00040129     0.00596275     0.00534820     0.00318248     0.00093289
  2    -0.00738825     0.00137976    -0.00164289    -0.00242015    -0.00124942    -0.00007383
  3     0.00934639    -0.00240370     0.00056131    -0.00238429    -0.00211035    -0.00037726
  4    -0.03111258     0.01236421    -0.00549737     0.00314082    -0.00022185    -0.00122440
  5     0.01209368     0.00353979     0.00070016    -0.00140445     0.00002213     0.00044662
  6     0.01367355    -0.02052789     0.00190192    -0.00177486    -0.00002426     0.00076426
  7    -0.01124515     0.00042697    -0.02914498     0.00359677     0.00038762     0.00071635
  8     0.00508016    -0.00105088     0.00356800    -0.00218058    -0.00008986    -0.00031900
  9     0.00148561    -0.01026337     0.01951947    -0.00167782    -0.00013383    -0.00052338
 10    -0.00196536     0.02971079    -0.02041308     0.00622309    -0.00267331    -0.00180652
 11    -0.01487796    -0.02058147     0.00855713    -0.00276782     0.00198451     0.00082550
 12     0.01671732    -0.01048184     0.00976529    -0.00318254     0.00119989     0.00139062
 13    -0.00227092    -0.00842425     0.00048628     0.00296969    -0.00007327     0.00156047
 14     0.00202101     0.00290761     0.00054674    -0.00137059    -0.00003922    -0.00093928
 15     0.00065528     0.00586360    -0.00168210    -0.00151035     0.00022961    -0.00082731
 16    -0.01532275     0.03449845     0.03211453     0.00610926    -0.00056307     0.00025948
 17     0.02233740    -0.01307266    -0.00753664    -0.00348832    -0.00000468    -0.00041386
 18    -0.00004776    -0.01816044    -0.01901882    -0.00325877     0.00062279     0.00022135
 19    -0.00806091    -0.00003480     0.00110656     0.00466725     0.00066969    -0.00240654
 20     0.00976954     0.01326367    -0.00709999    -0.00280918    -0.00018329     0.00145196
 21     0.00273167    -0.01062755     0.00990460    -0.00206319    -0.00052897     0.00147547
 22    -0.00151950    -0.00355724     0.00924335     0.00229780    -0.00040552    -0.00004035
 23     0.00366594     0.00314400     0.00354438    -0.00127132     0.00028947     0.00011007
 24     0.00404161     0.00680492    -0.01588753    -0.00119285     0.00023731    -0.00008999
 25    -0.01026649     0.00524896     0.01313120     0.00363569    -0.00111871     0.00043431
 26     0.00396784    -0.00365987    -0.00627973    -0.00222238     0.00050287    -0.00023312
 27     0.00431028    -0.00032658    -0.00750860    -0.00169794     0.00059134    -0.00000979
 28     0.03472875    -0.04715938     0.01376853     0.00231826     0.00012451    -0.00048642
 29    -0.02665005     0.02991688    -0.02670858    -0.00108359     0.00000419     0.00015918
 30    -0.00121357     0.01766679     0.01450912    -0.00129502    -0.00015164     0.00019723
 31     0.04923416     0.05731671    -0.00342339     0.00872494     0.00163380     0.00152514
 32    -0.01695218    -0.05692602    -0.00902712    -0.00355850    -0.00132161    -0.00071793
 33    -0.03177521     0.00031803     0.01618335    -0.00348110    -0.00107589    -0.00152646
 34    -0.01524190     0.00060048     0.00154286     0.00318834    -0.00117256     0.00170878
 35     0.00569637    -0.00043530     0.00494468    -0.00157678     0.00082568    -0.00105569
 36     0.00989174    -0.00305417    -0.00587768    -0.00183397     0.00063812    -0.00069093
 37    -0.06465353    -0.02722405    -0.00434337     0.00161378    -0.00012878     0.00024400
 38     0.01600865     0.00891469     0.02992334    -0.00087265     0.00008702    -0.00006372
 39     0.04411315     0.01769529    -0.02614193    -0.00089566     0.00009636    -0.00019015
 40     0.00558217     0.00788584     0.00147159     0.00190686     0.00110754     0.00068876
 41    -0.00826579    -0.00910396    -0.00880059    -0.00117785    -0.00064295    -0.00042870
 42     0.00624352     0.00264052     0.00713232    -0.00086741    -0.00048850    -0.00040263
 43     0.03433919    -0.01015870    -0.00009827     0.00423804     0.00171941    -0.00065805
 44    -0.00024175    -0.00115866    -0.00203752    -0.00225931    -0.00072868     0.00062953
 45    -0.02442509     0.00704487    -0.00576251    -0.00178421    -0.00061735     0.00021542
 46    -0.01752687    -0.00664138     0.00410648     0.00824942    -0.00016915    -0.00348096
 47     0.02024004     0.00571306     0.00787675    -0.00421651    -0.00009230     0.00083308
 48    -0.00453778     0.00148223    -0.01770287    -0.00316751    -0.00000010     0.00239661
 49     0.00356997     0.02318204    -0.03733341     0.00276686     0.00066522    -0.00007128
 50     0.01282599     0.02767390     0.01506882    -0.00128224    -0.00039743    -0.00006641
 51    -0.02191718    -0.04893842     0.02842901    -0.00157001    -0.00027370    -0.00003631
 52    -0.01182261     0.02024722     0.01949227     0.00238546    -0.00038534     0.00064723
 53    -0.00410092    -0.00716470    -0.00497199    -0.00136568     0.00031633    -0.00032797
 54     0.02082962    -0.01488282    -0.01388861    -0.00128333     0.00012812    -0.00045444
 55    -0.01939711    -0.00123972     0.00367237     0.00304880    -0.00093869    -0.00066253
 56     0.01468566     0.00748015    -0.01162874    -0.00180527     0.00067471     0.00040824
 57    -0.00113957    -0.00499626     0.00684848    -0.00154048     0.00035953     0.00045786
 58    -0.00355903     0.01975453     0.01507481     0.00338202     0.00148396     0.00117775
 59     0.01418935    -0.01984816    -0.00380260    -0.00187658    -0.00056428    -0.00053665
 60    -0.01243716     0.00701700    -0.00739753    -0.00197551    -0.00102644    -0.00062359
