 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.25707116    -0.01603192

 Atomic coordinates:
  1    -4.33319820     6.77307640     0.07959591
  2    -2.91246557     5.71303517    -0.75744682
  3    -4.80363631     8.08691578    -1.18372419
  4     0.99278113    -1.31988629    -7.20442014
  5     2.24104980    -0.05710397    -6.52569525
  6    -0.67468548    -0.37891284    -7.50026715
  7     1.24276865     1.24173693     2.04775958
  8    -0.37712707     0.23607629     1.70227762
  9     2.46400481    -0.04438001     2.66068121
 10    -4.46011364    -5.04461187    -2.35983605
 11    -5.90273525    -6.25735669    -2.11746892
 12    -5.26121699    -3.56891158    -3.32151899
 13     0.56342369    -3.15756619     7.61277965
 14    -0.23766384    -2.11862418     8.99789028
 15    -0.62091974    -4.74237507     7.43328369
 16    -3.17942848    -1.68044637     1.53973414
 17    -4.52666883    -0.37159745     1.40405498
 18    -3.75769916    -3.11447499     0.39559688
 19    -3.36883393     1.44777345    -7.32166782
 20    -4.53435575     0.44169271    -6.21926345
 21    -4.47517806     2.18490176    -8.74758702
 22     5.56588854    -2.35309176    -1.96039411
 23     4.08369850    -3.52702315    -2.49062016
 24     5.56408428    -2.12836783    -0.08725838
 25     0.04823241    -5.74522194     1.60871257
 26    -1.05590275    -4.27506555     2.06934124
 27     0.42031702    -5.62441350    -0.29997908
 28     3.89025922     1.87422499    -4.87727701
 29     4.54286030     0.43472229    -3.76427454
 30     3.91652227     3.51911106    -3.77665650
 31    -6.68836264     2.20577910     0.36551522
 32    -6.05797447     4.06903958     0.26938351
 33    -8.04058674     2.06864785     1.69521016
 34    -2.08203134    -7.35636489     6.03845292
 35    -3.68674059    -8.32670026     5.63384549
 36    -0.82210714    -7.54834964     4.56669667
 37     9.36519095    -3.01436012     4.72750375
 38    10.25008113    -2.47690912     3.12852479
 39     7.52606343    -2.96031732     4.46473857
 40     3.75143263     8.39912130     3.40853807
 41     2.08863927     7.68053971     3.94317124
 42     4.43264956     9.57987969     4.69552732
 43    -1.40467506     3.86169386    -3.04543440
 44    -1.60062804     3.14993215    -4.80587839
 45     0.49375083     4.27463230    -2.78473899
 46    -6.67044838    -0.42306609    -3.84855213
 47    -6.56858445     0.47454848    -2.20544901
 48    -8.16802797     0.07772960    -4.78985721
 49     3.62869105     5.18921753    -1.08406712
 50     4.19379713     6.74037939     0.00616127
 51     3.02046822     3.84039606     0.12630448
 52     3.95199642    -2.72178311     3.52120885
 53     2.86995467    -4.17693534     2.75757819
 54     3.26906540    -2.62870063     5.38103157
 55     1.03632158    -4.64117590    -3.30748728
 56    -0.90062769    -4.88502953    -3.55441179
 57     1.53824178    -3.45780990    -4.70779167
 58    -0.87899210     6.39028658     4.15798920
 59    -0.40761005     4.63657921     3.49247458
 60    -2.56090076     6.63720085     3.24093049

 Atomic and electronic forces:
  1     0.01107692    -0.01866886     0.00203167     0.00366667     0.00260934     0.00150116
  2    -0.01162278     0.00730666     0.00063019    -0.00194158    -0.00101869    -0.00054544
  3    -0.00080767     0.00835197    -0.00556060    -0.00167084    -0.00151587    -0.00058171
  4    -0.02478982    -0.01817364    -0.01049087     0.00346010    -0.00015451    -0.00074847
  5     0.01076964     0.01674560     0.00404362    -0.00155331    -0.00004578     0.00024890
  6     0.01154013    -0.00068827     0.00187129    -0.00207056    -0.00001288     0.00050837
  7    -0.02964069     0.02128896    -0.01348874     0.00298410     0.00043417     0.00099656
  8     0.00595362     0.00609763     0.00140847    -0.00182783    -0.00018443    -0.00061137
  9     0.01958746    -0.01730560     0.00966911    -0.00132957    -0.00008550    -0.00046026
 10    -0.01309254     0.01004724    -0.00609789     0.00618786    -0.00179765     0.00026449
 11     0.00476363    -0.00608804     0.00165398    -0.00284937     0.00149724    -0.00015982
 12     0.00846543     0.00003740     0.00361974    -0.00326410     0.00066755     0.00004771
 13    -0.02485288    -0.02182767     0.00489357     0.00218359    -0.00027537     0.00157798
 14     0.00563849    -0.00071429    -0.00452989    -0.00101129     0.00006455    -0.00088458
 15     0.02284755     0.02232572    -0.00370039    -0.00116177     0.00028586    -0.00090196
 16     0.00763147    -0.01564975    -0.00020024     0.00508374     0.00001109     0.00183846
 17    -0.00921101     0.01662800    -0.00155485    -0.00274734    -0.00032653    -0.00109924
 18     0.00350571     0.00180548    -0.00255007    -0.00279082     0.00030974    -0.00078752
 19    -0.00856784     0.01717257    -0.03502562     0.00558405     0.00072348    -0.00129893
 20    -0.00703078    -0.00656043     0.01453322    -0.00313526    -0.00024118     0.00054216
 21     0.01880607    -0.00922226     0.01886520    -0.00263948    -0.00056521     0.00115651
 22    -0.01812307    -0.00811014    -0.02108461     0.00225107    -0.00015663     0.00016162
 23     0.01946556     0.01344648     0.01405084    -0.00129240     0.00017124    -0.00005920
 24    -0.00454640    -0.00410539     0.01016050    -0.00109917     0.00006030    -0.00017942
 25     0.01728485    -0.01416221    -0.01011738     0.00332940    -0.00091572     0.00102663
 26    -0.00744684     0.01166496    -0.00023344    -0.00191485     0.00035687    -0.00069209
 27    -0.00221469     0.00154605     0.01097665    -0.00172863     0.00046112    -0.00030877
 28     0.00090181     0.02059970     0.01689130     0.00260905     0.00034247    -0.00015332
 29     0.00421390     0.00714547    -0.00150350    -0.00125821    -0.00007658     0.00000852
 30     0.00605235    -0.02767598    -0.01115708    -0.00125877    -0.00027484    -0.00000458
 31     0.00349577     0.01176779     0.00205278     0.00584519     0.00244991     0.00241666
 32    -0.00637317    -0.01986751     0.00530075    -0.00240561    -0.00139229    -0.00107177
 33     0.00135694     0.00799322     0.00100000    -0.00227530    -0.00133043    -0.00172633
 34    -0.00162340    -0.00680079    -0.00355008     0.00261218    -0.00121954     0.00198374
 35     0.01438691     0.00529799    -0.00056291    -0.00133897     0.00086967    -0.00116399
 36    -0.01485852     0.00339222     0.00797392    -0.00136544     0.00059071    -0.00076925
 37     0.02934713     0.00125688    -0.00175515     0.00137374    -0.00011763     0.00047367
 38    -0.00558012    -0.00242583     0.00654206    -0.00068392     0.00004273    -0.00018276
 39    -0.02577558     0.00130694    -0.00567206    -0.00079740     0.00006952    -0.00028585
 40     0.02171135    -0.00010837    -0.02185295     0.00167203     0.00085898     0.00066657
 41    -0.01787703    -0.00265038     0.00904621    -0.00094446    -0.00049385    -0.00044051
 42    -0.00238818     0.00339815     0.00879131    -0.00070774    -0.00040058    -0.00032330
 43     0.02338640     0.01497924     0.01279191     0.00416215     0.00128886     0.00035034
