 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.23813382    -0.02380200

 Atomic coordinates:
  1    -4.39553237     6.62436853     0.34728125
  2    -3.30452898     5.99640318    -1.15223724
  3    -5.54272904     7.93944455    -0.34894999
  4     1.14726773    -1.39394432    -7.59213870
  5     2.51601095    -0.16557391    -7.42844556
  6    -0.40683345    -0.22376238    -7.72844394
  7     1.15299797     1.24148529     2.44387258
  8    -0.40294337     0.34644877     1.67792273
  9     1.44787627     0.35659722     4.15988890
 10    -4.44562893    -4.70850807    -2.95176476
 11    -5.81987787    -6.03839087    -3.43260737
 12    -5.12443029    -3.10746168    -3.72555445
 13     0.75488314    -1.99474205     7.08285134
 14    -0.14704204    -0.76126000     8.09162444
 15    -0.35554979    -3.55490630     7.16475379
 16    -2.87550130    -2.25432012     1.04899838
 17    -4.24509931    -0.96094037     1.34159078
 18    -3.57454108    -3.49685611    -0.18940496
 19    -3.05633448     1.53096383    -7.12728011
 20    -4.57279527     0.88696940    -6.03924911
 21    -3.72724447     3.03070190    -8.12073991
 22     5.16114706    -2.19913817    -1.33834941
 23     3.76976649    -3.35875716    -1.97458570
 24     5.02966159    -2.31582127     0.63118584
 25    -0.28587757    -6.31593984     2.03171469
 26    -0.90028230    -4.45961720     1.77121237
 27     0.46650025    -6.74040669     0.29837887
 28     4.85549412     1.46464300    -5.11120455
 29     4.75718513     0.19209249    -3.60100820
 30     5.12209567     3.17926524    -4.29688327
 31    -6.53795104     1.85032696     0.80404438
 32    -5.92050505     3.66014815     0.98835513
 33    -8.45000634     1.82854332     1.11691993
 34    -2.28918712    -6.48213001     7.35524589
 35    -4.11520038    -6.75850239     6.90093048
 36    -1.37832350    -7.03438937     5.73852542
 37     9.39478031    -3.23399176     2.99315143
 38     9.11130045    -3.53796876     1.23712488
 39     7.63537043    -3.34952624     3.73960597
 40     2.62875888     9.02701405     3.93023128
 41     1.05123720     7.81330055     4.28005362
 42     3.04412423     9.89385364     5.56231582
 43    -1.00837926     4.82195158    -3.24376169
 44    -1.33753746     3.58953535    -4.69823153
 45     0.76931919     4.64505308    -2.62673112
 46    -6.91996010    -0.19778600    -3.87862717
 47    -6.64331290     0.62752549    -2.11253261
 48    -8.51423520     0.58213101    -4.58487479
 49     3.45194535     4.93131850    -0.85108879
 50     3.92116005     6.58711321    -0.13037863
 51     2.90355235     3.96641552     0.67851152
 52     4.11282898    -3.47690375     3.50093277
 53     3.05171229    -4.92284764     2.83069960
 54     3.20772855    -2.89947015     5.06354106
 55     1.36272609    -4.90529300    -3.56861290
 56    -0.59953556    -4.78634969    -3.60244373
 57     1.76033991    -4.18165917    -5.20669963
 58    -1.06351397     5.51302880     4.21443388
 59     0.02489197     4.12277958     3.47406676
 60    -2.38348124     5.90986992     2.81390524

 Atomic and electronic forces:
  1     0.00854828    -0.02007614    -0.00960091     0.00636040     0.00253402     0.00311697
  2    -0.00045779     0.00628737     0.01077907    -0.00329862    -0.00093007    -0.00096312
  3    -0.00376206     0.01120839    -0.00305957    -0.00291702    -0.00203107    -0.00149100
  4    -0.04316544    -0.00455261    -0.00874533     0.00342188    -0.00111015    -0.00097808
  5     0.03917764     0.01677959     0.00905442    -0.00159861     0.00035212     0.00039747
  6     0.00487882    -0.01743817     0.00307576    -0.00214316     0.00061331     0.00068301
  7    -0.01995032    -0.01101835     0.01527827     0.00341798    -0.00033796     0.00132274
  8     0.01902067     0.00422058     0.00490915    -0.00207478     0.00037180    -0.00075841
  9     0.00001561     0.00704353    -0.02047331    -0.00146713     0.00021697    -0.00071433
 10    -0.03168226    -0.03847642    -0.01485367     0.00474751    -0.00367011     0.00000102
 11     0.03119121     0.01957233     0.01161383    -0.00196403     0.00221819     0.00015386
 12    -0.00024314     0.01469466    -0.00195943    -0.00284135     0.00201273     0.00019313
 13     0.00879993    -0.02089964    -0.02197130     0.00226837    -0.00071365     0.00161609
 14    -0.01328079     0.02844953     0.02242072    -0.00113321     0.00026865    -0.00095717
 15     0.00204105    -0.00770588     0.00115296    -0.00112068     0.00051611    -0.00087216
 16     0.01056395     0.02538870     0.02437345     0.00484656    -0.00210317     0.00168362
 17    -0.00340767     0.00451019    -0.00071424    -0.00287112     0.00104754    -0.00125585
 18    -0.00728389    -0.01267364    -0.02020761    -0.00242500     0.00142988    -0.00061166
 19    -0.03098516     0.00590475     0.01286416     0.00665733    -0.00152818    -0.00205903
 20     0.02525739     0.00468371    -0.01436608    -0.00375184     0.00125289     0.00096090
 21     0.00580470    -0.00888979     0.00250235    -0.00331658     0.00027044     0.00154259
 22    -0.00350141    -0.00060946     0.03180600     0.00237424    -0.00065273     0.00024748
 23    -0.00018522    -0.00093976    -0.00690190    -0.00129703     0.00047162    -0.00009359
 24     0.00195765     0.00448198    -0.02873854    -0.00115102     0.00032001    -0.00024127
 25     0.01142011     0.01718406    -0.01870364     0.00264350    -0.00175554     0.00097014
 26    -0.00180307    -0.02052184     0.00837569    -0.00165052     0.00089955    -0.00059382
 27    -0.00558463    -0.00386047     0.01258779    -0.00129172     0.00086258    -0.00029749
 28    -0.00554708    -0.00799541     0.02319826     0.00274539    -0.00025439    -0.00024173
 29     0.00766166     0.01493687    -0.02161810    -0.00136809     0.00021669     0.00001235
 30    -0.00114818    -0.00720392    -0.00035640    -0.00137204    -0.00000527     0.00005285
 31    -0.02278140    -0.00851624    -0.00254483     0.00822850    -0.00113661     0.00459833
 32     0.00217811     0.00272413     0.00179292    -0.00363975    -0.00037661    -0.00219411
 33     0.02093192     0.00423798     0.00233004    -0.00309167     0.00057079    -0.00298977
