 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.24763656    -0.02337108

 Atomic coordinates:
  1    -4.81593514     6.58542746    -0.52835566
  2    -3.52419246     5.96116419    -1.84492659
  3    -5.81191398     8.00727536    -1.32122191
  4     1.63371342    -1.05588528    -7.44706666
  5     2.81105484     0.26532110    -6.86810094
  6    -0.08169694    -0.20805042    -7.50424572
  7     1.16465198     1.46607279     1.69344073
  8    -0.19408799     0.16985877     1.40267089
  9     2.73945533     0.35776974     2.04977475
 10    -4.76817513    -4.58205261    -2.84624635
 11    -6.29461793    -5.47570825    -2.18080371
 12    -5.51638778    -2.82867389    -3.23743088
 13     0.56042150    -2.97023085     8.11981842
 14    -0.19388280    -2.33976986     9.69601405
 15    -0.40683250    -4.63804955     7.70569554
 16    -2.85638150    -2.17861657     1.47039790
 17    -4.05727869    -0.65876542     1.52322457
 18    -3.46882275    -3.33694075     0.06616347
 19    -2.87655428     0.98049786    -7.12254297
 20    -3.98627806     0.54178279    -5.61054352
 21    -3.99030301     0.65195447    -8.62861996
 22     4.90291405    -2.19732228    -1.71344753
 23     3.43073945    -2.99744910    -2.61809940
 24     4.74136072    -2.83024796     0.10019805
 25     0.42261922    -6.20508213     1.72320712
 26    -0.88346905    -4.84987232     1.85935815
 27     0.74619737    -6.36595748    -0.15238909
 28     5.28417355     2.05725192    -4.71410215
 29     5.57864609     0.52383154    -3.61864830
 30     4.87561619     3.36084966    -3.35868426
 31    -6.07938649     1.86924557     1.00081195
 32    -5.68027078     3.62543757     0.22706954
 33    -7.29060035     2.10989701     2.48757351
 34    -2.20719552    -7.27084620     7.52692932
 35    -3.82518032    -6.85467628     6.67804867
 36    -1.14506910    -8.22491507     6.18139580
 37     9.11047568    -3.07991018     3.43976804
 38     9.78340587    -2.90771650     1.67919399
 39     7.22056917    -2.82810024     3.59641948
 40     3.73534513     7.98128877     3.85172036
 41     1.92108703     7.25215034     3.60176903
 42     3.50990525     9.61588809     4.79697921
 43    -1.42766996     4.40132534    -3.43404515
 44    -1.70966115     3.57821601    -5.16799137
 45     0.38021705     4.63751002    -3.34041718
 46    -7.06712443     0.06599867    -3.63890537
 47    -6.89617370     0.91014570    -1.90044871
 48    -8.92121066    -0.08552708    -4.08018512
 49     3.52437924     5.73000729    -0.89024985
 50     3.85335585     6.95634803     0.46587348
 51     2.62895365     4.24139701    -0.04982371
 52     3.74766368    -2.66752164     3.65629440
 53     2.60965722    -4.08531048     3.06358048
 54     3.28930345    -2.46282059     5.43179124
 55     0.33408463    -4.56632439    -3.69059722
 56    -1.58225387    -4.72935711    -3.57021117
 57     0.66110727    -3.35194910    -5.13160106
 58    -1.16025473     5.60531304     3.65353069
 59    -0.63605173     3.84982245     3.08376726
 60    -2.79836577     5.93449518     2.72716869

 Atomic and electronic forces:
  1    -0.01040649    -0.00100736    -0.00043576     0.00458595     0.00367314     0.00059158
  2     0.00206182     0.00160989     0.00405271    -0.00226920    -0.00145538     0.00001783
  3     0.00673301    -0.00246113     0.00093685    -0.00186944    -0.00210847    -0.00013850
  4    -0.01402768    -0.02109458    -0.00234263     0.00307438    -0.00001132    -0.00117506
  5     0.02638185     0.01738554     0.00806456    -0.00140901    -0.00010718     0.00045288
  6    -0.00585630     0.00167909    -0.00214551    -0.00182069    -0.00009688     0.00076792
  7     0.02216792    -0.01100091    -0.00238018     0.00361477     0.00069036     0.00067684
  8    -0.00985813    -0.00426681    -0.00038107    -0.00223066    -0.00027223    -0.00038801
  9    -0.01487878     0.01530736     0.00157673    -0.00155938    -0.00016897    -0.00030037
 10    -0.01525265     0.02393153     0.00448751     0.00723365    -0.00230848    -0.00181759
 11     0.00023723    -0.01650592     0.00103071    -0.00340520     0.00191215     0.00085088
 12     0.01226973    -0.00505735    -0.00538169    -0.00379255     0.00059478     0.00109869
 13    -0.00582408    -0.03000182    -0.02556025     0.00268106    -0.00026769     0.00177123
 14    -0.00552464     0.00885493     0.01768816    -0.00120649     0.00007479    -0.00100935
 15     0.01395508     0.02090075     0.00899478    -0.00145792     0.00033849    -0.00099186
 16    -0.00325066     0.00029646    -0.00102502     0.00646257    -0.00014705     0.00124108
 17     0.00404090    -0.00451190    -0.00192188    -0.00350756    -0.00039416    -0.00078861
 18    -0.00049310     0.00591738    -0.00137999    -0.00345769     0.00047511    -0.00023358
 19    -0.01532739    -0.00137989     0.00549860     0.00483401     0.00078378    -0.00222976
 20     0.00245110     0.00314245    -0.00145772    -0.00292973    -0.00043819     0.00114299
 21     0.00348022     0.00172774    -0.00421233    -0.00224450    -0.00032253     0.00153415
 22    -0.00392075    -0.00455959     0.01650067     0.00260274    -0.00012343    -0.00007120
 23    -0.00262817    -0.00324135    -0.00756927    -0.00150347     0.00014581     0.00012696
 24     0.00644953     0.00735101    -0.00773096    -0.00131996     0.00010215    -0.00008850
 25     0.00910144    -0.00820256    -0.00327276     0.00376767    -0.00118213     0.00066751
 26    -0.01121269     0.01454454     0.00573857    -0.00233544     0.00054006    -0.00046575
 27     0.00297193    -0.00331606    -0.00234210    -0.00185470     0.00060304    -0.00008417
 28    -0.01103951     0.00956809     0.01755915     0.00230646     0.00038135    -0.00039446
 29     0.00430760    -0.01631181    -0.00449991    -0.00118360    -0.00010364     0.00013777
 30     0.00303602     0.00887694    -0.01246127    -0.00118995    -0.00028525     0.00011981
 31    -0.01193513     0.00552509     0.00261801     0.00771336     0.00307283     0.00169073
 32    -0.00115443    -0.00751158     0.01432588    -0.00318321    -0.00179136    -0.00054371
 33     0.01245520     0.00467184    -0.01201519    -0.00313212    -0.00175152    -0.00166340
