 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.23785532    -0.01601155

 Atomic coordinates:
  1    -4.57065899     6.32065141     0.42005507
  2    -3.59168644     6.00223094    -1.18633856
  3    -4.76509393     8.19807385     0.38665545
  4     0.86039562    -1.18344430    -7.25819937
  5     2.55076883    -0.26393964    -7.02630729
  6    -0.49601027     0.24493417    -7.26674723
  7     0.66467502     1.11560099     2.20203320
  8    -0.83664515     0.05681101     1.37159752
  9     1.40265767    -0.12395178     3.33281927
 10    -4.89142982    -5.36730632    -3.00234583
 11    -5.61706237    -6.81337030    -3.85383823
 12    -5.49325311    -3.81605585    -3.92929464
 13     0.93234060    -1.00141710     7.04544943
 14    -0.24674385     0.46567996     7.42112280
 15    -0.06873016    -2.69663170     7.01923320
 16    -3.05623562    -1.74803571     0.43644415
 17    -4.52762780    -0.55014304     0.48402789
 18    -3.54505024    -3.17449341    -0.78180571
 19    -3.24842712     2.21936146    -7.12379916
 20    -4.31498460     1.12039684    -6.02090187
 21    -4.26508057     2.80482379    -8.66495068
 22     6.13604470    -4.27090483    -0.89123409
 23     4.87192975    -5.30748902    -1.95417037
 24     5.28095402    -3.90395370     0.85845101
 25     0.33776872    -5.40597973     1.76233529
 26    -0.86807522    -4.04207624     1.18327024
 27     0.84179797    -6.09035023     0.05238128
 28     5.21588817     0.84461867    -5.09082709
 29     6.11911624    -0.60918392    -4.31931817
 30     4.49154851     1.83397270    -3.58205980
 31    -6.85932846     1.66639732     0.78731697
 32    -6.32605109     3.51063597     0.65836413
 33    -8.55610335     1.43863360     1.74168476
 34    -1.32127262    -5.48109170     6.47564190
 35    -1.21004168    -7.09328651     7.50760592
 36    -0.83507676    -5.73994870     4.65633881
 37     9.35730073    -2.70998707     3.18798803
 38     9.34072229    -3.19173588     1.33687715
 39     7.56764897    -3.25658867     3.66748080
 40     2.77128062     8.94375537     5.40634154
 41     1.48204406     7.65189250     4.70322330
 42     1.86609447    10.10615603     6.59273445
 43    -1.46242553     5.69427791    -3.62576806
 44    -1.92959068     4.72460920    -5.20214542
 45     0.16162018     4.88647869    -3.02821914
 46    -6.93602851     0.10339125    -4.07667272
 47    -6.95158141     0.66251505    -2.27744169
 48    -8.51666879     0.83072492    -4.83648191
 49     2.82454405     4.15104101    -0.98084603
 50     3.35459239     5.85423499    -0.27398141
 51     2.19112136     3.23978213     0.52771049
 52     4.28412342    -3.69556327     3.96645615
 53     2.75185435    -4.53311951     3.18449230
 54     3.84414991    -2.87465848     5.65212749
 55     0.81737123    -5.50328211    -3.45880444
 56    -0.73532525    -6.48920796    -4.22433101
 57     1.10502737    -4.18217182    -4.73011218
 58    -0.75619745     5.40934956     4.08465354
 59    -0.35248300     3.70635697     3.45064904
 60    -2.38652136     5.79677649     3.13014514

 Atomic and electronic forces:
  1    -0.00818457     0.00126420     0.00499234     0.00371428     0.00186532     0.00213171
  2     0.01332773    -0.00879338    -0.01173011    -0.00199858    -0.00088191    -0.00080863
  3    -0.00414989     0.00851874     0.00642952    -0.00155867    -0.00112173    -0.00092687
  4    -0.01407833     0.02512645     0.00366636     0.00357799    -0.00025418    -0.00024932
  5    -0.00489255    -0.00647407     0.00178427    -0.00150900     0.00003164     0.00008499
  6     0.01818409    -0.02194336    -0.00102119    -0.00210058    -0.00000880     0.00014109
  7    -0.05776767    -0.01306528    -0.04407803     0.00261854     0.00011744     0.00131004
  8     0.03030161     0.02625477     0.01340074    -0.00157280     0.00003215    -0.00078011
  9     0.02578318    -0.02337609     0.03456782    -0.00114975     0.00003074    -0.00063124
 10     0.01505310     0.03235414     0.01326604     0.00455910    -0.00213894     0.00170856
 11    -0.01520909    -0.03118418    -0.01462208    -0.00200596     0.00142684    -0.00064311
 12    -0.00129953     0.00364419     0.00013592    -0.00260013     0.00098591    -0.00074196
 13    -0.00916209    -0.00924350     0.00184424     0.00174558    -0.00015450     0.00140018
 14     0.00474141    -0.01331498    -0.00084053    -0.00090764     0.00000260    -0.00080179
 15     0.00482048     0.02122850     0.00262573    -0.00089307     0.00018313    -0.00076899
 16     0.01430422    -0.02010210    -0.00870919     0.00390403    -0.00060380     0.00200525
 17    -0.01297345     0.01023042     0.00342446    -0.00220011     0.00019244    -0.00126645
 18    -0.00221402     0.00603184     0.00384148    -0.00208537     0.00055505    -0.00095526
 19     0.00894476     0.01820755    -0.02780033     0.00567503     0.00073350    -0.00024247
 20    -0.01582944    -0.00815603     0.00835141    -0.00304392    -0.00014835    -0.00014105
 21     0.00882884    -0.00965856     0.01871641    -0.00282848    -0.00058045     0.00063474
 22    -0.03108076    -0.00603345     0.01041566     0.00183711    -0.00036728     0.00043732
 23     0.01510858     0.01493864     0.01531731    -0.00102710     0.00026362    -0.00020740
 24     0.01557073    -0.00689427    -0.02945572    -0.00093121     0.00017876    -0.00031230
 25    -0.00630282    -0.00637885    -0.01504853     0.00242670    -0.00081322     0.00123197
 26    -0.00982136     0.01176673     0.01008248    -0.00145701     0.00039822    -0.00073396
 27     0.00742962    -0.00922414    -0.00518843    -0.00126702     0.00045285    -0.00049493
 28    -0.01769505     0.01598986     0.01387095     0.00228764     0.00007320     0.00009028
 29     0.00944353    -0.01134157     0.00383272    -0.00104839     0.00003548    -0.00007670
 30     0.00609756    -0.00280657    -0.01419813    -0.00119628    -0.00009504    -0.00014309
 31    -0.02876088    -0.01701573     0.00505654     0.00498003     0.00050410     0.00361611
 32    -0.00292916     0.00401598     0.00884439    -0.00225084    -0.00067956    -0.00159559
 33     0.03101867     0.01469784    -0.01246344    -0.00190651    -0.00021856    -0.00222712
