 Number of water molecules:
          20

 Atomic and electronic energies:
    -0.24475796    -0.01960580

 Atomic coordinates:
  1    -4.43089104     6.64197551     0.56980429
  2    -3.41298983     6.00621285    -0.98532766
  3    -4.40025117     8.56288606     0.32788201
  4     1.12482873    -1.20824790    -6.86086860
  5     2.71056757    -0.23832373    -6.48129683
  6    -0.34318864     0.04051524    -6.63986945
  7     1.36133558     0.68107686     1.91844348
  8    -0.15298314    -0.33805648     1.16049494
  9     1.71395238    -0.26787009     3.51027081
 10    -5.08035060    -5.14280929    -2.87269184
 11    -6.61938960    -6.29537007    -2.60739581
 12    -5.82673129    -3.47526024    -3.52158000
 13     0.75136470    -1.81142091     6.94337820
 14     0.85861177    -0.90666070     8.63516509
 15    -0.90890221    -2.75180475     6.90812122
 16    -3.07215914    -1.80113337     0.47988853
 17    -4.25933330    -0.25271497     0.61721690
 18    -4.14603472    -3.14873835    -0.42958481
 19    -3.10374834     1.86469371    -6.81616644
 20    -4.60816562     1.16873168    -5.69879082
 21    -3.34823837     1.20082088    -8.50920691
 22     5.40256143    -3.53053286    -1.08596836
 23     3.74598841    -4.06664970    -1.75210081
 24     5.18619382    -3.38124642     0.83703745
 25     0.19098243    -5.84113635     1.76546689
 26    -1.10501077    -4.37411060     1.61976160
 27     0.74010473    -5.97036457    -0.11041573
 28     5.65419649     1.40268218    -4.88866709
 29     6.58780622     0.15928378    -3.72731151
 30     5.05326345     2.87844791    -3.90339366
 31    -6.46767208     1.94913165     0.55882708
 32    -5.80075329     3.77127829     0.49503582
 33    -8.09149610     2.07361615     1.55941375
 34    -2.17543561    -5.92912903     6.41267788
 35    -2.12858545    -7.47625301     7.57540181
 36    -1.37994028    -6.53997459     4.70646195
 37     9.47840870    -2.42573564     2.64324067
 38     9.27123653    -2.56292729     0.80294469
 39     7.87821488    -2.75853905     3.56242324
 40     2.29264377     9.37674258     4.36121477
 41     0.96402379     7.95957589     4.34392831
 42     3.02351512     9.47675260     6.10730850
 43    -1.52407600     5.26904498    -3.31551310
 44    -2.17507070     4.22432718    -4.81679894
 45     0.35941363     4.71976581    -2.99018677
 46    -6.75681433     0.05607805    -3.90405096
 47    -6.79663111     1.03086488    -2.32189312
 48    -8.61302858    -0.45759525    -4.24182879
 49     3.12691698     4.27725639    -1.10682680
 50     3.57327136     5.76683592     0.12415415
 51     2.72563884     2.69928950    -0.10048478
 52     4.59911451    -3.58398877     4.22522411
 53     3.70911314    -5.20788521     3.75731102
 54     3.46668158    -2.50181473     5.39296006
 55     0.67867317    -5.25336364    -3.27567539
 56    -1.15708274    -5.77088407    -3.35014844
 57     0.92101571    -3.94151008    -4.70612371
 58    -1.02785006     5.13769240     4.13047774
 59    -0.51778192     3.45798310     3.42440603
 60    -2.65497106     5.43652593     3.28104618

 Atomic and electronic forces:
  1     0.00008871     0.01234219    -0.01994202     0.00361098     0.00311269     0.00088238
  2     0.00077901     0.00349728     0.00849543    -0.00188973    -0.00137928    -0.00017888
  3    -0.00142998    -0.01595830     0.00728041    -0.00138939    -0.00149361    -0.00032421
  4    -0.02052326     0.00113627     0.00584595     0.00335117     0.00026528    -0.00092601
  5     0.01272779     0.00465713     0.00182343    -0.00141950    -0.00017933     0.00033386
  6     0.01101145    -0.00729679    -0.00248013    -0.00193783    -0.00034488     0.00055368
  7    -0.03599006    -0.01693198    -0.01649940     0.00316801     0.00059081     0.00079746
  8     0.01992010     0.01723552     0.00417468    -0.00199507    -0.00027246    -0.00044690
  9     0.00793185    -0.00289316     0.01390130    -0.00146166    -0.00017931    -0.00050520
 10    -0.03400398     0.00202346     0.00057313     0.00779683    -0.00220327    -0.00043608
 11     0.02151028     0.00689717    -0.00297632    -0.00348186     0.00199939     0.00014201
 12     0.01288324    -0.00790281     0.00016696    -0.00416319     0.00050186     0.00055998
 13     0.00972768     0.02556362     0.01133547     0.00253745     0.00005306     0.00152460
 14    -0.00191340    -0.00663374    -0.01058279    -0.00108125    -0.00008651    -0.00077441
 15    -0.00314321    -0.01147337    -0.00110730    -0.00144405     0.00007533    -0.00097956
 16    -0.01396279    -0.00048303     0.00188076     0.00606329     0.00033675     0.00131732
 17     0.00864531    -0.00948529    -0.00043113    -0.00326844    -0.00066017    -0.00081328
 18     0.01511348     0.00784837     0.00286255    -0.00352963     0.00022988    -0.00059105
 19    -0.01985271     0.00040141     0.05123493     0.00464141     0.00177024    -0.00167077
 20     0.02662108     0.01071351    -0.01905054    -0.00295374    -0.00108987     0.00094036
 21    -0.00561025    -0.01169651    -0.03424439    -0.00215562    -0.00073296     0.00113478
 22     0.01855522     0.01147513     0.02605361     0.00232353    -0.00013913     0.00014054
 23    -0.02011912    -0.00849296    -0.01400171    -0.00138186     0.00012748    -0.00004213
 24     0.00270382    -0.00012198    -0.01439313    -0.00115734     0.00006195    -0.00018278
 25    -0.01629265     0.02056972    -0.02499587     0.00355781    -0.00082585     0.00097526
 26     0.01345080    -0.01460997     0.00999347    -0.00218375     0.00031921    -0.00062142
 27     0.00117616    -0.00663776     0.01608923    -0.00179139     0.00041298    -0.00025601
 28     0.01215527    -0.03146366    -0.00738903     0.00212376     0.00039927    -0.00027323
 29    -0.01320762     0.01573986    -0.00954307    -0.00102041    -0.00012211     0.00006980
 30    -0.00473281     0.01215456     0.01747600    -0.00108888    -0.00029349     0.00009036
 31    -0.01055134     0.01279953     0.01061664     0.00718574     0.00350342     0.00198945
 32     0.00313651    -0.00135932     0.00202567    -0.00274805    -0.00181587    -0.00071920
 33     0.00419684    -0.00172738     0.00078045    -0.00299304    -0.00202345    -0.00169971
 34     0.00711301    -0.03453581    -0.01265345     0.00298726    -0.00093752     0.00219828
 35    -0.00139899     0.01784706    -0.01112491    -0.00120035     0.00054290    -0.00102518
 36    -0.00959713     0.01579580     0.02418443    -0.00163252     0.00053877    -0.00089793
 37     0.02937107     0.00883652     0.01609620     0.00151987    -0.00001051     0.00031539
 38    -0.01011008    -0.00420264    -0.01816657    -0.00080440     0.00000977    -0.00010507
 39    -0.01848539    -0.00514303     0.00291663    -0.00084446     0.00001865    -0.00022224
 40    -0.00977278    -0.01107324     0.00049049     0.00157808     0.00112354     0.00062627
 41     0.00986823     0.00786798     0.00073883    -0.00095741    -0.00064421    -0.00040503
 42    -0.00183916    -0.00114350    -0.00258918    -0.00069813    -0.00048294    -0.00033970
 43     0.02233885    -0.01320153     0.00211504     0.00346240     0.00199427    -0.00028805
 44     0.00875061     0.00209232     0.00511060    -0.00195177    -0.00102667     0.00038945
 45    -0.03251017     0.01152272    -0.00402442    -0.00153880    -0.00072711     0.00007797
 46    -0.03842760    -0.03991448    -0.05125211     0.00878620     0.00296435    -0.00179106
 47     0.00600432     0.02028596     0.03758620    -0.00394862    -0.00172951     0.00011684
 48     0.02786044     0.01006232     0.00212171    -0.00365177    -0.00143677     0.00150327
 49     0.01482573     0.04359099     0.00464167     0.00243498     0.00091552     0.00015144
 50    -0.01159159    -0.03780602    -0.02222261    -0.00106461    -0.00047943    -0.00013614
 51    -0.00231593    -0.00229289     0.01423258    -0.00135752    -0.00039579    -0.00016341
 52     0.00744514     0.01167739    -0.00013682     0.00215874    -0.00014788     0.00073613
 53    -0.00849470     0.00481499     0.00630154    -0.00116995     0.00018730    -0.00038891
 54     0.00242012    -0.02254027    -0.00764204    -0.00113299     0.00001599    -0.00048270
 55     0.00235496     0.01331098    -0.01021345     0.00377078    -0.00068712    -0.00021580
 56    -0.00247758     0.00140040    -0.00288113    -0.00230120     0.00056338     0.00016088
 57    -0.00078933    -0.01060674     0.00981391    -0.00185641     0.00017841     0.00026904
 58     0.01804720    -0.00546159     0.01420501     0.00277716     0.00152128     0.00125222
 59     0.01571816    -0.00870761     0.00023492    -0.00157288    -0.00063722    -0.00060161
 60    -0.02530879     0.01763719    -0.01285626    -0.00161548    -0.00103819    -0.00069912
